rebalance_date,turnover,cost
2017-05-31,0.47384592542971726,0.0023692296271485866
2017-06-30,0.4759777707055632,0.002379888853527816
2017-07-31,0.1855764656037502,0.000927882328018751
2017-08-31,0.2145080168927772,0.001072540084463886
2017-09-29,0.23980696262680112,0.0011990348131340057
2017-10-31,0.39166048164594164,0.001958302408229708
2017-11-30,0.6112798448457406,0.003056399224228703
2017-12-29,0.6058756203424915,0.0030293781017124576
2018-01-31,0.5012596245265212,0.002506298122632606
2018-02-28,0.5777321989749754,0.0028886609948748773
2018-03-29,0.36127265558817867,0.0018063632779408935
2018-04-30,0.265489574338189,0.001327447871690945
2018-05-31,0.6218761289075737,0.0031093806445378685
2018-06-29,0.2011563737092581,0.0010057818685462905
2018-07-31,0.367988111843367,0.001839940559216835
2018-08-31,0.37369173378152787,0.0018684586689076393
2018-09-28,0.40276212225329333,0.0020138106112664667
2018-10-31,0.3114613238824977,0.0015573066194124886
2018-11-30,0.3013048702759471,0.0015065243513797356
2018-12-31,0.2731006113255581,0.0013655030566277905
2019-01-31,0.36868985959064704,0.0018434492979532353
2019-02-28,0.3889183472977763,0.0019445917364888815
2019-03-29,0.3559885811458317,0.0017799429057291586
2019-04-30,0.35082968248039437,0.0017541484124019718
2019-05-31,0.5138216751076811,0.0025691083755384056
2019-06-28,0.18376241997867823,0.0009188120998933912
2019-07-31,0.4411414520423048,0.002205707260211524
2019-08-30,0.4784975236011146,0.002392487618005573
2019-09-30,0.28161445584957,0.0014080722792478501
2019-10-31,0.6425983973068938,0.0032129919865344692
2019-11-29,0.5770859745473018,0.002885429872736509
2019-12-31,0.27154459090864475,0.0013577229545432238
2020-01-31,0.48433766775385123,0.002421688338769256
2020-02-28,0.4221643317460139,0.0021108216587300698
2020-03-31,0.29642693551950333,0.0014821346775975167
2020-04-30,0.34417563379186467,0.0017208781689593234
2020-05-29,0.5316063039378559,0.0026580315196892794
2020-06-30,0.3581719809792883,0.0017908599048964415
2020-07-31,0.2769351846273735,0.0013846759231368674
2020-08-31,0.5913318513765091,0.0029566592568825456
2020-09-30,0.39310858789129904,0.001965542939456495
2020-10-30,0.8176482602031111,0.004088241301015556
2020-11-30,0.6308926254474804,0.0031544631272374017
2020-12-31,0.5174509620683132,0.002587254810341566
2021-01-29,0.6514205513646468,0.0032571027568232343
2021-02-26,0.6355972973077446,0.003177986486538723
2021-03-31,0.5249696719171953,0.002624848359585977
2021-04-30,0.5882209929843303,0.0029411049649216516
2021-05-28,0.5912771119689771,0.002956385559844886
2021-06-30,0.34683683922508934,0.0017341841961254468
2021-07-30,0.4162329894475185,0.0020811649472375925
2021-08-31,0.535884640704659,0.0026794232035232952
2021-09-30,0.5090053441849469,0.0025450267209247346
2021-10-29,0.637365720683477,0.0031868286034173847
2021-11-30,0.558646919243342,0.00279323459621671
2021-12-31,0.474594591303501,0.002372972956517505
2022-01-31,0.6243934021887245,0.0031219670109436225
2022-02-28,0.6708521058063175,0.0033542605290315876
2022-03-31,0.4324934310140603,0.0021624671550703016
2022-04-29,0.3898485412296159,0.0019492427061480794
2022-05-31,0.4277453438444618,0.002138726719222309
2022-06-30,0.438733078168291,0.002193665390841455
2022-07-29,0.47637573501250025,0.002381878675062501
2022-08-31,0.43921457306250933,0.0021960728653125467
2022-09-30,0.3172179635700993,0.0015860898178504965
2022-10-31,0.4839620017014933,0.0024198100085074665
2022-11-30,0.7394170994805765,0.003697085497402883
2022-12-30,0.41605074472120085,0.0020802537236060043
2023-01-31,0.46235957704263025,0.0023117978852131515
2023-02-28,0.6715168953332584,0.003357584476666292
2023-03-31,0.546101868422409,0.002730509342112045
2023-04-28,0.5653456441376992,0.002826728220688496
2023-05-31,0.41505868571397764,0.002075293428569888
2023-06-30,0.3663110171796246,0.0018315550858981232
2023-07-31,0.443036211790386,0.00221518105895193
2023-08-31,0.6248857095501951,0.0031244285477509755
2023-09-29,0.41204880371079,0.00206024401855395
2023-10-31,0.43682979056622656,0.002184148952831133
2023-11-30,0.5455456738306965,0.0027277283691534825
2023-12-29,0.5520984605318431,0.0027604923026592156
2024-01-31,0.5457947649589335,0.002728973824794668
2024-02-29,0.4621088106305048,0.002310544053152524
2024-03-28,0.3418982888790357,0.0017094914443951787
2024-04-30,0.5165638276294299,0.0025828191381471496
2024-05-31,0.49295092051396794,0.00246475460256984
2024-06-28,0.3836287318158486,0.0019181436590792432
2024-07-31,0.6138855595447521,0.0030694277977237608
2024-08-30,0.6458221008714702,0.003229110504357351
2024-09-30,0.6537806332746711,0.0032689031663733553
2024-10-31,0.7115318499498976,0.003557659249749488
2024-11-29,0.4656225777604206,0.002328112888802103
2024-12-31,0.5397196564468482,0.0026985982822342407
2025-01-31,0.5809375248395743,0.0029046876241978713
2025-02-28,0.7331152496676279,0.0036655762483381394
2025-03-31,0.2520728402766075,0.0012603642013830373
2025-04-30,0.16972471341401046,0.0008486235670700523
2025-05-30,0.5480844214084345,0.0027404221070421726
2025-06-30,0.3263423203601318,0.0016317116018006589
2025-07-31,0.4246431859599146,0.002123215929799573
2025-08-29,0.43834321770823614,0.0021917160885411807
2025-09-30,0.3186002172600923,0.0015930010863004615
2025-10-31,0.42830478748524325,0.0021415239374262163
2025-11-28,0.3939197817221197,0.0019695989086105986
2025-12-31,0.3715759139880575,0.0018578795699402875
2026-01-30,0.5079938885622203,0.0025399694428111016
2026-02-27,0.6040731727625022,0.003020365863812511
2026-03-31,0.37348691617139124,0.0018674345808569561
