as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-07-02,current_broker_ledger_mark_to_market,concentrated,equity,MU,404.0,957.0700073242188,386656.2829589844,0.2850160248649426,1035.5,-31685.717041015625,71694.52289827344,2026-06-01,2026-06-01,31,1,404.0,1035.5,target_rebalance,future_winner,0.3,0.2223778483491508,0.014983975135057392,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,21.0,20098.470153808597,1,ready,,,0.0,,0.6478024311205242,0.0,0.2,simulated_broker_replay,simulation_ready_preview_only,green,0.1317291404799133,0.12900424652498543,-0.002724893954927865,0.03,none,0.0,
2026-07-02,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,221.0,1712.0,378352.0,0.2788946870705314,1119.7202807702254,130893.8179497802,49541.69545170907,2026-05-01,2026-05-01,62,1,221.0,1187.0,target_rebalance,future_winner,0.2784319159906224,0.22194222714083578,-0.0004627710799089968,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,,0.0,,0.6225312633020401,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.1317291404799133,0.12900424652498543,-0.002724893954927865,0.03,none,0.0,
2026-07-02,current_broker_ledger_mark_to_market,concentrated,equity,AMD,281.0,511.4363098144531,143713.60305786133,0.105935637587751,510.1300048828125,367.0716857910156,15806.91437440872,2026-06-01,2026-06-01,31,1,281.0,510.1300048828125,target_rebalance,future_winner,0.1028509028588668,0.08382941965181331,-0.0030847347288841948,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-8.0,-4091.490478515625,1,ready,,,0.0,,0.6479601294345895,0.0,0.1083333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.1317291404799133,0.12900424652498543,-0.002724893954927865,0.03,none,0.0,
2026-07-02,current_broker_ledger_mark_to_market,concentrated,equity,UMC,4878.0,24.354999542236328,118803.6877670288,0.0875737866394537,22.88999938964844,7146.2707443237305,0.0,2026-06-01,2026-06-01,31,1,4878.0,22.88999938964844,target_rebalance,future_winner,0.08,0.07402319502423109,-0.007573786639453697,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-421.0,-10253.454807281494,1,ready,,,0.0,,0.5561709027868998,0.0,0.325,simulated_broker_replay,simulation_ready_preview_only,green,0.1317291404799133,0.12900424652498543,-0.002724893954927865,0.03,none,0.0,
2026-07-02,current_broker_ledger_mark_to_market,concentrated,equity,WDC,182.0,536.510009765625,97644.82177734376,0.0719769474289817,393.5670409606535,26015.62032250481,178456.62061472813,2026-05-01,2026-05-01,62,1,182.0,431.4075012207031,target_rebalance,future_winner,0.0711732934334482,0.06889252585968372,-0.0008036539955334904,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-2.0,-1073.02001953125,1,ready,,,0.0,,0.5691661668702351,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.1317291404799133,0.12900424652498543,-0.002724893954927865,0.03,none,0.0,
2026-07-02,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,231442.03751935973,0.1706029164083393,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.12900424652498543,,HOLD,HOLD,Combined cash is already close to target.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.1317291404799133,0.12900424652498543,-0.002724893954927865,0.03,none,0.0,cash_close_to_target
2026-07-02,current_broker_ledger_mark_to_market,main,equity,FLEX,553.0,136.35000610351562,75401.55337524414,0.1138381246311517,148.00999450683594,-6447.973587036133,0.0,2026-06-01,2026-06-01,31,1,553.0,148.00999450683594,target_rebalance,future_winner,0.1141052395569537,0.037434174684560756,0.00026711492580200336,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,,0.0,,0.6473687042324977,0.0,0.1083333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.1317291404799133,0.12900424652498543,-0.002724893954927865,0.03,none,0.0,
2026-07-02,current_broker_ledger_mark_to_market,main,equity,SNDK,44.0,1712.0,75328.0,0.1137270768088818,768.0426355580814,41534.124035444416,18394.924376725998,2026-03-02,2026-05-01,122,2,44.0,825.5963745117188,target_rebalance,"future_winner,unassigned",0.106242478584349,0.22194222714083578,-0.007484598224532804,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-2.0,-3424.0,1,ready,,,0.0,,0.6225312633020401,0.0,0.3333333333333333,simulated_broker_replay,simulation_ready_preview_only,green,0.1317291404799133,0.12900424652498543,-0.002724893954927865,0.03,none,0.0,
2026-07-02,current_broker_ledger_mark_to_market,main,equity,UMC,1938.0,24.354999542236328,47199.989112854,0.071260577570305,22.88999938964844,2839.170295715332,0.0,2026-06-01,2026-06-01,31,1,1938.0,22.88999938964844,target_rebalance,future_winner,0.0617817604023048,0.07402319502423109,-0.009478817168000205,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-257.0,-6259.234882354736,1,ready,,,0.0,,0.5561709027868998,0.0,0.325,simulated_broker_replay,simulation_ready_preview_only,green,0.1317291404799133,0.12900424652498543,-0.002724893954927865,0.03,none,0.0,
2026-07-02,current_broker_ledger_mark_to_market,main,equity,WDC,85.0,536.510009765625,45603.350830078125,0.0688500395947679,337.1477259055395,16945.794128107267,46076.37423698979,2026-05-01,2026-05-01,62,1,85.0,431.4075012207031,target_rebalance,future_winner,0.0642211559128242,0.06889252585968372,-0.00462888368194371,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-5.0,-2682.550048828125,1,ready,,,0.0,,0.5691661668702351,0.0,0.2416666666666667,simulated_broker_replay,simulation_ready_preview_only,green,0.1317291404799133,0.12900424652498543,-0.002724893954927865,0.03,none,0.0,
