as_of_date,portfolio_kind,row_type,ticker,current_weight,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,cash_policy_flag,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count
2026-07-02,concentrated,equity,MU,0.2850160248649426,0.3,0.2223778483491508,0.014983975135057392,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,21.0,20098.470153808597,1,ready,,0.03,none,0.0
2026-07-02,concentrated,equity,SNDK,0.2788946870705314,0.2784319159906224,0.22194222714083578,-0.0004627710799089968,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-07-02,concentrated,equity,AMD,0.105935637587751,0.1028509028588668,0.08382941965181331,-0.0030847347288841948,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-8.0,-4091.490478515625,1,ready,,0.03,none,0.0
2026-07-02,concentrated,equity,UMC,0.0875737866394537,0.08,0.07402319502423109,-0.007573786639453697,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-421.0,-10253.454807281494,1,ready,,0.03,none,0.0
2026-07-02,concentrated,equity,WDC,0.0719769474289817,0.0711732934334482,0.06889252585968372,-0.0008036539955334904,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-2.0,-1073.02001953125,1,ready,,0.03,none,0.0
2026-07-02,concentrated,cash,CASH,0.1706029164083393,0.0,0.12900424652498543,,HOLD,HOLD,Combined cash is already close to target.,0.0,0.0,0,,cash_close_to_target,0.03,none,0.0
2026-07-02,main,equity,FLEX,0.1138381246311517,0.1141052395569537,0.037434174684560756,0.00026711492580200336,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-07-02,main,equity,SNDK,0.1137270768088818,0.106242478584349,0.22194222714083578,-0.007484598224532804,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-2.0,-3424.0,1,ready,,0.03,none,0.0
2026-07-02,main,equity,UMC,0.071260577570305,0.0617817604023048,0.07402319502423109,-0.009478817168000205,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-257.0,-6259.234882354736,1,ready,,0.03,none,0.0
2026-07-02,main,equity,WDC,0.0688500395947679,0.0642211559128242,0.06889252585968372,-0.00462888368194371,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-5.0,-2682.550048828125,1,ready,,0.03,none,0.0
2026-07-02,main,equity,RKLB,0.0681045972399698,0.0771797818207897,0.02532014696269624,0.009075184580819906,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,60.0,5988.000183105469,1,ready,,0.03,none,0.0
2026-07-02,main,equity,NXT,0.066374893206735,0.08,0.02624536775342459,0.013625106793265007,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,81.0,8992.619728088379,1,ready,,0.03,none,0.0
2026-07-02,main,equity,MU,0.062132610610674,0.0633954993350146,0.2223778483491508,0.0012628887243405912,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-07-02,main,equity,ALAB,0.0600642255484873,0.044870436711056,0.01472051390923035,-0.015193788837431305,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-25.0,-9945.999908447266,1,ready,,0.03,none,0.0
2026-07-02,main,equity,HPE,0.0569272510544748,0.0600666006233051,0.019705875288209062,0.003139349568830302,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,50.0,2049.250030517578,1,ready,,0.03,none,0.0
2026-07-02,main,equity,MRVL,0.0535195215029778,0.044870436711056,0.01472051390923035,-0.0086490847919218,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-23.0,-5546.45231628418,1,ready,,0.03,none,0.0
2026-07-02,main,equity,AMD,0.0486451499948826,0.044870436711056,0.08382941965181331,-0.0037747132838266,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-4.0,-2045.7452392578125,1,ready,,0.03,none,0.0
2026-07-02,main,equity,STM,0.0477992523151863,0.044870436711056,0.01472051390923035,-0.0029288156041303026,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-28.0,-1894.2000427246091,1,ready,,0.03,none,0.0
2026-07-02,main,equity,CIEN,0.0430684036613473,0.0537158507507146,0.017622403214257162,0.010647447089367296,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,16.0,6712.16162109375,1,ready,,0.03,none,0.0
2026-07-02,main,equity,QCOM,0.037226677736438,0.044870436711056,0.01472051390923035,0.007643758974617998,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,28.0,4896.5,1,ready,,0.03,none,0.0
2026-07-02,main,equity,ON,0.0363520522023094,0.044870436711056,0.01472051390923035,0.008518384508746597,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,62.0,5591.160018920898,1,ready,,0.03,none,0.0
2026-07-02,main,cash,CASH,0.0521095463214106,0.0,0.12900424652498543,,HOLD,HOLD,Combined cash is already close to target.,0.0,0.0,0,,cash_close_to_target,0.03,none,0.0
