ticker,side,quantity,fill_price,gross_value,fee_usd,cash_delta,cash_after,shares_after,date,signal_date,reason,target_weight,fill_mode,risk_rule_action
MKTX,BUY,84.0,263.2749938964844,22115.099487304688,55.28774871826172,-22170.38723602295,77829.61276397706,84.0,2019-05-01,2019-04-30,target_rebalance,0.2217905846668921,next_close,
VICI,BUY,1567.0,15.683968544006348,24576.778708457947,61.44194677114487,-24638.22065522909,53191.39210874797,1567.0,2019-05-01,2019-04-30,target_rebalance,0.2458877315537863,next_close,
NOW,BUY,462.0,54.08000183105469,24984.960845947266,62.46240211486816,-25047.423248062132,28143.968860685836,462.0,2019-05-01,2019-04-30,target_rebalance,0.2502003817013577,next_close,
FDS,BUY,110.0,253.60533142089844,27896.586456298828,69.74146614074708,-27966.327922439574,177.64093824626252,110.0,2019-05-01,2019-04-30,target_rebalance,0.2821213020779637,next_close,
FDS,SELL,110.0,258.81591796875,28469.7509765625,71.17437744140625,28398.576599121094,28576.217537367356,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
MKTX,SELL,84.0,275.127685546875,23110.7255859375,57.776813964843754,23052.948771972657,51629.16630934001,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
NOW,SELL,462.0,49.67599868774414,22950.311393737793,57.37577848434449,22892.93561525345,74522.10192459346,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
VICI,SELL,1567.0,15.18246841430664,23790.928005218506,59.47732001304627,23731.45068520546,98253.55260979892,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
CMS,BUY,327.0,46.3166618347168,15145.548419952393,37.863871049880984,-15183.412291002274,83070.14031879665,327.0,2019-06-03,2019-05-31,target_rebalance,0.1544164099083827,next_close,
TSCO,BUY,863.0,18.216562271118164,15720.893239974976,39.30223309993744,-15760.195473074913,67309.94484572174,863.0,2019-06-03,2019-05-31,target_rebalance,0.1600165171283791,next_close,
PEG,BUY,400.0,46.920223236083984,18768.089294433594,46.920223236083984,-18815.009517669678,48494.93532805206,400.0,2019-06-03,2019-05-31,target_rebalance,0.1913744790244121,next_close,
MA,BUY,207.0,232.91534423828125,48213.47625732422,120.53369064331055,-48334.00994796753,160.92538008453266,207.0,2019-06-03,2019-05-31,target_rebalance,0.494192593938826,next_close,
CMS,SELL,327.0,46.852962493896484,15320.91873550415,38.30229683876038,15282.61643866539,15443.541818749924,0.0,2019-07-01,2019-06-28,target_exit,,next_close,
PEG,SELL,400.0,46.53150939941406,18612.603759765625,46.53150939941406,18566.07225036621,34009.614069116134,0.0,2019-07-01,2019-06-28,target_exit,,next_close,
TSCO,SELL,76.0,19.904510498046875,1512.7427978515625,3.7818569946289062,1508.9609408569336,35518.575009973065,787.0,2019-07-01,2019-06-28,target_rebalance,0.1501075953919461,next_close,
MA,SELL,25.0,256.4800109863281,6412.000274658203,16.030000686645508,6395.970273971558,41914.54528394462,182.0,2019-07-01,2019-06-28,target_rebalance,0.4469182308617435,next_close,
AVGO,BUY,626.0,25.294021606445312,15834.057525634766,39.58514381408691,-15873.642669448853,26040.902614495768,626.0,2019-07-01,2019-06-28,target_rebalance,0.1520062179973665,next_close,
VEEV,BUY,158.0,163.47000122070312,25828.260192871094,64.57065048217774,-25892.830843353273,148.07177114249498,158.0,2019-07-01,2019-06-28,target_rebalance,0.2509679557489438,next_close,
AVGO,SELL,313.0,23.155799865722656,7247.765357971191,18.119413394927978,7229.645944576263,7377.717715718758,313.0,2019-07-08,2019-07-05,weekly_relative_trim,,next_close,weekly_relative_trim
AVGO,SELL,313.0,23.20380210876465,7262.790060043335,18.156975150108337,7244.633084893227,14622.350800611985,0.0,2019-07-09,2019-07-08,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
MA,SELL,182.0,263.9049377441406,48030.698669433594,120.07674667358398,47910.62192276001,62532.97272337199,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
VEEV,SELL,158.0,165.24000549316406,26107.920867919922,65.2698021697998,26042.65106575012,88575.62378912211,0.0,2019-08-01,2019-07-31,target_exit,,next_close,
TSCO,BUY,182.0,19.42763900756836,3535.8302993774414,8.839575748443604,-3544.669875125885,85030.95391399623,969.0,2019-08-01,2019-07-31,target_rebalance,0.1812941175143369,next_close,
ORLY,BUY,663.0,24.98666763305664,16566.160640716553,41.41540160179138,-16607.576042318346,68423.37787167789,663.0,2019-08-01,2019-07-31,target_rebalance,0.1596253933274873,next_close,
WRB,BUY,658.0,26.527212142944336,17454.905590057373,43.63726397514343,-17498.542854032516,50924.835017645375,658.0,2019-08-01,2019-07-31,target_rebalance,0.1680853986511634,next_close,
V,BUY,297.0,170.4923553466797,50636.22953796387,126.59057384490967,-50762.820111808775,162.01490583660052,297.0,2019-08-01,2019-07-31,target_rebalance,0.4909950905070123,next_close,
TSCO,SELL,484.0,18.212955474853516,8815.070449829102,22.037676124572755,8793.032773704528,8955.047679541129,485.0,2019-08-19,2019-08-16,weekly_relative_trim,,next_close,weekly_relative_trim
ORLY,SELL,663.0,25.590667724609375,16966.612701416016,42.41653175354004,16924.196169662475,25879.2438492036,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
TSCO,SELL,485.0,18.091827392578125,8774.53628540039,21.93634071350098,8752.59994468689,34631.84379389049,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
WRB,SELL,658.0,27.533554077148438,18117.078582763672,45.292696456909184,18071.785886306763,52703.62968019725,0.0,2019-09-03,2019-08-30,target_exit,,next_close,
V,SELL,69.0,170.76693725585938,11782.918670654297,29.457296676635742,11753.461373977661,64457.09105417491,228.0,2019-09-03,2019-08-30,target_rebalance,0.3748378369796632,next_close,
LRCX,BUY,851.0,19.62836265563965,16703.73661994934,41.759341549873355,-16745.495961499215,47711.59509267569,851.0,2019-09-03,2019-08-30,target_rebalance,0.1616225701553273,next_close,
AEP,BUY,283.0,73.12708282470703,20694.96443939209,51.73741109848022,-20746.70185049057,26964.89324218512,283.0,2019-09-03,2019-08-30,target_rebalance,0.2006395516458395,next_close,
BKNG,BUY,352.0,76.246826171875,26838.8828125,67.09720703125001,-26905.98001953125,58.913222653871344,352.0,2019-09-03,2019-08-30,target_rebalance,0.2629000412191698,next_close,
V,SELL,228.0,166.08807373046875,37868.080810546875,94.67020202636719,37773.410608520506,37832.32383117438,0.0,2019-10-01,2019-09-30,target_exit,,next_close,
LRCX,BUY,149.0,21.34354019165039,3180.187488555908,7.950468721389771,-3188.137957277298,34644.18587389708,1000.0,2019-10-01,2019-09-30,target_rebalance,0.2050175166518765,next_close,
BKNG,BUY,69.0,77.67022705078125,5359.245666503906,13.398114166259766,-5372.643780670166,29271.54209322691,421.0,2019-10-01,2019-09-30,target_rebalance,0.3142298683965546,next_close,
AEP,BUY,107.0,73.47386169433594,7861.703201293945,19.654258003234865,-7881.35745929718,21390.184633929734,390.0,2019-10-01,2019-09-30,target_rebalance,0.275488729100068,next_close,
DUK,BUY,287.0,74.31831359863281,21329.356002807617,53.32339000701904,-21382.679392814636,7.505241115097306,287.0,2019-10-01,2019-09-30,target_rebalance,0.2052638858515008,next_close,
AEP,SELL,390.0,73.74185943603516,28759.32518005371,71.89831295013428,28687.426867103575,28694.932108218673,0.0,2019-11-01,2019-10-31,target_exit,,next_close,
DUK,SELL,287.0,72.91986846923828,20928.002250671387,52.320005626678466,20875.682245044707,49570.61435326338,0.0,2019-11-01,2019-10-31,target_exit,,next_close,
LRCX,SELL,261.0,25.778268814086914,6728.128160476685,16.82032040119171,6711.307840075493,56281.922193338876,739.0,2019-11-01,2019-10-31,target_rebalance,0.1747180880501378,next_close,
BKNG,BUY,38.0,79.79022216796875,3032.0284423828125,7.580071105957032,-3039.6085134887694,53242.31367985011,459.0,2019-11-01,2019-10-31,target_rebalance,0.3362212012813785,next_close,
ORLY,BUY,609.0,29.134000778198242,17742.60647392273,44.35651618480682,-17786.962990107535,35455.35068974257,609.0,2019-11-01,2019-10-31,target_rebalance,0.162951300873431,next_close,
V,BUY,205.0,172.41555786132812,35345.189361572266,88.36297340393067,-35433.55233497619,21.79835476637527,205.0,2019-11-01,2019-10-31,target_rebalance,0.3261094097950525,next_close,
BKNG,SELL,229.0,74.45076751708984,17049.225761413574,42.62306440353394,17006.60269701004,17028.401051776415,230.0,2019-11-11,2019-11-08,weekly_relative_trim,,next_close,weekly_relative_trim
BKNG,SELL,230.0,72.17292785644531,16599.773406982422,41.499433517456055,16558.273973464966,33586.67502524138,0.0,2019-11-18,2019-11-15,weekly_relative_exit,,next_close,weekly_relative_exit
ORLY,SELL,609.0,29.757333755493164,18122.216257095337,45.30554064273834,18076.9107164526,51663.585741693976,0.0,2019-12-02,2019-11-29,target_exit,,next_close,
V,SELL,205.0,173.5252227783203,35572.670669555664,88.93167667388916,35483.73899288177,87147.32473457576,0.0,2019-12-02,2019-11-29,target_exit,,next_close,
LRCX,SELL,99.0,24.359004974365234,2411.541492462158,6.028853731155396,2405.512638731003,89552.83737330676,640.0,2019-12-02,2019-11-29,target_rebalance,0.1480521380559094,next_close,
BIO,BUY,46.0,371.67999267578125,17097.279663085938,42.74319915771485,-17140.02286224365,72412.8145110631,46.0,2019-12-02,2019-11-29,target_rebalance,0.164382927612458,next_close,
CPRT,BUY,1390.0,21.989999771118164,30566.099681854248,76.41524920463563,-30642.514931058882,41770.29958000422,1390.0,2019-12-02,2019-11-29,target_rebalance,0.2908425528161762,next_close,
MA,BUY,150.0,276.08917236328125,41413.37585449219,103.53343963623047,-41516.90929412842,253.39028587580106,150.0,2019-12-02,2019-11-29,target_rebalance,0.3967223815154565,next_close,
BIO,SELL,23.0,366.8900146484375,8438.470336914062,21.096175842285156,8417.374161071777,8670.764446947578,23.0,2019-12-16,2019-12-13,weekly_relative_trim,,next_close,weekly_relative_trim
BIO,SELL,23.0,372.1600036621094,8559.680084228516,21.39920021057129,8538.280884017944,17209.04533096552,0.0,2020-01-02,2019-12-31,target_exit,,next_close,
MA,SELL,6.0,292.3960266113281,1754.3761596679688,4.385940399169922,1749.990219268799,18959.03555023432,144.0,2020-01-02,2019-12-31,target_rebalance,0.3779698986046771,next_close,
CPRT,BUY,70.0,23.3700008392334,1635.900058746338,4.089750146865844,-1639.9898088932036,17319.045741341117,1460.0,2020-01-02,2019-12-31,target_rebalance,0.3067908965072402,next_close,
LRCX,BUY,209.0,27.71572494506836,5792.586513519287,14.481466283798218,-5807.067979803085,11511.977761538032,849.0,2020-01-02,2019-12-31,target_rebalance,0.2116079266560128,next_close,
SWKS,BUY,110.0,104.0975112915039,11450.72624206543,28.626815605163575,-11479.353057670593,32.624703867439166,110.0,2020-01-02,2019-12-31,target_rebalance,0.1036312782320698,next_close,
SWKS,SELL,110.0,98.41649627685547,10825.814590454102,27.064536476135256,10798.750053977967,10831.374757845406,0.0,2020-02-03,2020-01-31,target_exit,,next_close,
CPRT,SELL,346.0,25.200000762939453,8719.20026397705,21.798000659942627,8697.402263317108,19528.777021162514,1114.0,2020-02-03,2020-01-31,target_rebalance,0.2395856595254417,next_close,
MA,BUY,1.0,313.17767333984375,313.17767333984375,0.7829441833496094,-313.9606175231934,19214.81640363932,145.0,2020-02-03,2020-01-31,target_rebalance,0.3888338615482248,next_close,
LRCX,BUY,107.0,28.69729995727539,3070.611095428467,7.676527738571167,-3078.287623167038,16136.528780472283,956.0,2020-02-03,2020-01-31,target_rebalance,0.2345371224620141,next_close,
ADBE,BUY,44.0,358.0,15752.0,39.38,-15791.38,345.14878047228376,44.0,2020-02-03,2020-01-31,target_rebalance,0.1370433564643192,next_close,
LRCX,SELL,956.0,27.300771713256836,26099.537757873535,65.24884439468384,26034.288913478853,26379.437693951135,0.0,2020-02-28,2020-02-27,daily_trailing_stop_exit,,next_close,daily_trailing_stop_exit
ADBE,SELL,44.0,360.2799987792969,15852.319946289062,39.63079986572266,15812.68914642334,42192.126840374476,0.0,2020-03-02,2020-02-28,target_exit,,next_close,
CPRT,SELL,1114.0,21.672500610351562,24143.16567993164,60.3579141998291,24082.80776573181,66274.93460610628,0.0,2020-03-02,2020-02-28,target_exit,,next_close,
MA,SELL,10.0,296.0190734863281,2960.1907348632812,7.4004768371582035,2952.790258026123,69227.72486413241,135.0,2020-03-02,2020-02-28,target_rebalance,0.3644881847472881,next_close,
