ticker,side,quantity,reference_price,limit_price,gross_value_usd,estimated_fee_usd,cash_impact_usd,current_shares,current_weight,target_weight,target_value_usd,current_value_usd,trade_value_delta_usd,order_type,time_in_force,reason,status,estimated_cash_after_usd,client_order_id,idempotency_key
SNDK,SELL,55.0,1958.800048828125,1953.9030487060547,107734.00268554688,269.3350067138672,107464.66767883301,234.0,0.372631194803808,0.285,350567.4701365949,458359.21142578125,-107791.74128918635,limit,day,target_rebalance,ready,185312.06351066096,r1k-C-20260617-S-SNDK-fcd0c12f7932,fcd0c12f79323ffd23de4965287521d1c00fcaa772d18c901f577185fe1f06dc
WDC,SELL,88.0,712.1300048828125,710.3496798706055,62667.4404296875,156.66860107421874,62510.77182861328,375.0,0.2171019867935709,0.1657293296031289,203857.2344084308,267048.7518310547,-63191.517422623874,limit,day,target_rebalance,ready,247822.83533927423,r1k-C-20260617-S-WDC-65fce486fc44,65fce486fc44550324fca1ffac4be042af355440d450461f96307f1fbe50559c
BE,BUY,271.0,284.989990234375,285.7024652099609,77232.28735351562,193.08071838378908,-77425.36807189941,959.0,0.2221884396477471,0.285,350567.4701365949,273305.4006347656,77262.06950182928,limit,day,target_rebalance,ready,170397.4672673748,r1k-C-20260617-B-BE-fb817e6a82af,fb817e6a82af2dd3b4a0411dc12b42ae92c8389fde22637551ef562879ca9839
CIEN,BUY,121.0,436.7200012207031,437.81180122375486,52843.12014770508,132.1078003692627,-52975.22794807434,222.0,0.07881870632910593,0.1219596413582428,150017.8348411425,96951.8402709961,53065.9945701464,limit,day,target_rebalance,ready,117422.23931930045,r1k-C-20260617-B-CIEN-713474c2d119,713474c2d1191d7c115bff664983ad4284f9cddd6ef21dbf0db68eca5791f46e
LITE,BUY,25.0,869.97998046875,872.1549304199218,21749.49951171875,54.373748779296875,-21803.873260498047,65.0,0.045972260723175534,0.0638110290386281,78491.47725222683,56548.69873046875,21942.778521758082,limit,day,target_rebalance,ready,95618.3660588024,r1k-C-20260617-B-LITE-4343210f8bb8,4343210f8bb8eef5e467fd0cbb0b4f15d947f97db15be68540d1f9f43a9edeb5
