ticker,shares,price,price_date,market_value_usd,cost_basis,current_weight
BE,941.0,328.9100036621094,2026-06-18,309504.3134460449,290.5199890136719,0.23639616758653195
CIEN,217.0,428.2200012207031,2026-06-18,92923.74026489258,439.7644011312237,0.0709741839519026
LITE,65.0,850.0,2026-06-18,55250.0,544.1233256280977,0.04219937394001057
SNDK,230.0,2184.75,2026-06-18,502492.5,1120.3311324409817,0.3837985322995613
WDC,368.0,746.22998046875,2026-06-18,274612.6328125,393.9407933877505,0.20974626571412677
