portfolio_kind,ticker,current_weight,watchlist_source,target_weight,forward_pe_final,valuation_blueprint_score,fcf_margin,sales_growth_yoy,eps_growth_yoy,market_cap_live,dollar_vol_20d,score,rs_benchmark_3m,rs_benchmark_6m,price_available,price_latest_date,close,ret_1m,ret_3m,ret_6m,spy_excess_3m,qqq_excess_3m,price_to_ma50,price_to_ma200,drawdown_from_63d_high,decision_cadence,weekly_review_action,weekly_review_reason,full_universe_rerank_today
concentrated,BE,0.2463712024673215,current_holding,,15507.449,-3.404803987913681,,0.3886654169505354,2.095853821982949,91585239743.63368,3096095600.206833,3.598457626680648,1.159013427669901,2.927021593895903,True,2026-06-23,321.9800109863281,0.045797082889103,1.2782141570423367,3.0142128744726318,1.156010405350251,1.063189908914086,1.2007897748466918,2.052416423425709,-0.06901834522461459,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,SNDK,0.1588895874612862,current_holding,,71.7859,-1.2080124569958643,,,,290789045193.3274,19793966700.40039,3.762502813149749,1.6759992064028946,7.860224720125791,True,2026-06-23,1963.5999755859375,0.2732129811311197,1.7951999357753303,7.947416000702519,1.6729961840832446,1.5801756876470796,1.3537068490047566,3.0978010440435795,-0.13639702495319006,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,WDC,0.1370231624222331,current_holding,,39.5042,-0.7175681888262052,,0.0,0.0,231195539368.25,5414655989.296112,7.676158541871794,1.156741030322779,2.748281078680507,True,2026-06-23,670.75,0.3791984847547396,1.2759417596952147,2.835472359257236,1.153738008003129,1.060917511566964,1.3568795221230647,2.4651276666615383,-0.10114841596331559,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,MRVL,0.1151169965050783,current_holding,,104.5591,-1.296964510123499,,0.4208728521145077,-4.083649025385388,244104199475.0977,20491263058.892365,5.779401162332135,1.977290930181836,2.22026178845214,True,2026-06-23,279.0400085449219,0.4633174522647727,2.0964916595542715,2.307453069028869,1.9742879078621858,1.8814674114260208,1.3630884058109267,2.4201068926710754,-0.11816194733844243,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,STM,0.1105875903419154,current_holding,,232.4185,-0.9781419985358932,,-0.0753075777760363,,64375357440.0,1072636199.1283416,3.813007835827222,1.1776529214486733,1.7368237545883158,True,2026-06-23,72.43000030517578,0.10435066849919639,1.296853650821109,1.8240150351650448,1.1746498991290233,1.0818294026928583,1.1679223988377319,1.963124744267109,-0.09258330516039359,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,CIEN,0.0634398460332099,current_holding,,138.2975,-0.932750320294492,,0.1879353566851933,,65093112045.67047,1842028933.461304,2.0632696315915835,0.008158949432107,1.0951920493614982,True,2026-06-23,459.8500061035156,-0.21691667421945093,0.1273596788045428,1.1823833299382271,0.005155927112457048,-0.08766456932370792,0.8844425935225613,1.4664433116484274,-0.26658691211560503,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,ON,0.0513983395249779,current_holding,,89.775,-0.5166828458157424,,-0.153467094023128,-0.917983804693278,45876186581.6651,1546865725.6814575,5.028171621707375,0.8353826526876205,1.0670228752916324,True,2026-06-23,117.05999755859375,0.06796822285154347,0.9545833820600562,1.1542141558683614,0.8323796303679705,0.7395591339318055,1.085619828444041,1.6898797418933642,-0.12596129350971075,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,MU,0.0474364618340608,current_holding,,55.1938,-1.0404311857133055,,0.0,0.0,1186116864846.3257,55825229221.457214,6.744946811579957,1.4830296696927536,3.1479200440242465,True,2026-06-23,1051.77001953125,0.3800945456304481,1.6022303990651894,3.2351113246009753,1.4800266473731036,1.3872061509369387,1.3816895810980696,2.5607661913732773,-0.13175880789530037,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,LITE,0.0439299734415965,current_holding,,156.8752,-1.5687696082930898,,0.0,0.0,64412174670.41016,5473015409.393311,4.060861874478358,0.0165698571503287,1.3685972013708925,True,2026-06-23,827.9199829101562,-0.14160706800398526,0.13577058652276452,1.4557884819476214,0.013566834830678776,-0.07925366160548619,0.9156599883641613,1.5931240863740437,-0.21381837280612426,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,PWR,0.0391271617497701,current_holding,,96.9633,-1.1270092169875057,,0.2030559551586537,0.1221205539225891,105385738743.98991,845644195.5685425,2.876795220375542,0.1186667893400283,0.5804906398740342,True,2026-06-23,702.2899780273438,-0.020393069792376983,0.23786751871246414,0.6676819204507631,0.1156637670203784,0.022843270584213426,1.0072595735210323,1.3330264642270007,-0.10563651016076336,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
