portfolio_kind,base_rebalance_date,period_end_date,action_date,ticker,action,reason,original_weight,new_weight,cash_weight_after,price_return,benchmark_return,relative_return,action_price
concentrated,2020-02-28,2020-03-31,2020-03-09,LRCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0625,0.0,0.5625,-0.09789627397031375,-0.080412710515816,-0.019012402253085314,24.897544860839844
concentrated,2020-02-28,2020-03-31,2020-03-09,MA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.25,0.0,0.8125,-0.12338973994762681,-0.080412710515816,-0.0467351277287853,252.85244750976562
concentrated,2020-02-28,2020-03-31,2020-03-09,NOW,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0625,0.0,0.875,-0.12503369555988797,-0.080412710515816,-0.04852283796691104,58.417999267578125
concentrated,2020-02-28,2020-03-31,2020-03-09,NVDA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0625,0.0,0.9375,-0.11361497787044306,-0.080412710515816,-0.03610561795960765,6.11203670501709
concentrated,2020-02-28,2020-03-31,2020-03-12,TT,daily_trailing_stop_exit,daily_close_breached_trailing_stop,0.0625,0.0,1.0,-0.03767878974112282,-0.16800244801417163,0.15663947323160943,88.96548461914062
concentrated,2020-03-31,2020-04-30,2020-04-03,NOW,daily_hard_stop_exit,daily_close_breached_hard_stop,0.03125,0.0,0.78125,-0.0904551375099768,0.0008468653686479755,-0.09122474779895018,49.91400146484375
concentrated,2020-05-29,2020-06-30,2020-06-05,VEEV,weekly_relative_trim,relative_underperformance_trim50,0.10625,0.053125,0.203125,-0.06405755073470076,0.0517755288072439,-0.11013098933125409,202.8000030517578
concentrated,2020-06-30,2020-07-31,2020-07-17,ETSY,weekly_relative_trim,relative_underperformance_trim50,0.125,0.0625,0.0625,-0.026445506308316102,0.03924806845015838,-0.0632126022196452,102.70999908447266
concentrated,2020-08-31,2020-09-30,2020-09-04,SE,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.25625,-0.08008936372795883,-0.021815236651077097,-0.05957374236475921,144.14999389648438
concentrated,2020-08-31,2020-09-30,2020-09-10,META,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.36250000000000004,-0.09032618631965639,-0.04660046800159823,-0.0458629534109436,266.0025329589844
concentrated,2020-08-31,2020-09-30,2020-09-18,BKNG,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.46875,-0.09072870300372837,-0.052073061580729996,-0.040779135876715555,68.02049255371094
concentrated,2020-08-31,2020-09-30,2020-09-24,JD,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.575,-0.08516804632925012,-0.0725707484170266,-0.013583028452814006,63.71499252319336
concentrated,2020-10-30,2020-11-30,2020-11-27,CPRT,weekly_relative_trim,relative_underperformance_trim50,0.10625,0.053125,0.203125,0.029579959905793762,0.1013628688891115,-0.06517643822123897,28.802499771118164
concentrated,2020-12-31,2021-01-29,2021-01-14,CPRT,daily_hard_stop_exit,daily_close_breached_hard_stop,0.125,0.0,0.125,-0.08283141544216921,0.008392752502056622,-0.09046491827502479,29.315000534057617
concentrated,2021-02-26,2021-03-31,2021-03-04,AMAT,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.25625,-0.10678332279852043,-0.02305574154118506,-0.08570353992296387,103.7228775024414
concentrated,2021-02-26,2021-03-31,2021-03-04,DXCM,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.36250000000000004,-0.1102147990896859,-0.02305574154118506,-0.0892159985524652,89.06749725341797
concentrated,2021-02-26,2021-03-31,2021-03-04,LRCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.425,0.0,0.7875,-0.08281863616456597,-0.02305574154118506,-0.06117329019125439,50.01246643066406
concentrated,2021-02-26,2021-03-31,2021-03-04,NVDA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.89375,-0.10845047658535689,-0.02305574154118506,-0.08741003829521132,12.334893226623535
concentrated,2021-03-31,2021-04-30,2021-04-16,AMAT,weekly_relative_trim,relative_underperformance_trim50,0.125,0.0625,0.0625,-0.03192398828877152,0.047339324244379144,-0.07568064207876135,128.14913940429688
concentrated,2021-04-30,2021-05-28,2021-05-12,NVDA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.5,0.0,0.5,-0.09034702038810849,-0.033426287163442314,-0.05888917986153752,13.723908424377441
concentrated,2021-06-30,2021-07-30,2021-07-16,NVDA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.125,0.0,0.125,-0.09759023050855753,0.0057594338278526,-0.10275783737177413,18.11949348449707
concentrated,2021-07-30,2021-08-31,2021-08-13,DXCM,weekly_relative_trim,relative_underperformance_trim50,0.10625,0.053125,0.203125,-0.049846282135389,0.012671904661328393,-0.061735875666093065,122.85250091552734
concentrated,2021-07-30,2021-08-31,2021-08-13,MA,weekly_relative_trim,relative_underperformance_trim50,0.425,0.2125,0.415625,-0.06819929840878636,0.012671904661328393,-0.07985923446465204,352.76824951171875
concentrated,2021-07-30,2021-08-31,2021-08-19,MA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.425,0.0,0.628125,-0.08217311278525574,-0.0010901463509723763,-0.08117145519997271,347.4779357910156
concentrated,2021-10-29,2021-11-30,2021-11-26,CPRT,weekly_relative_trim,relative_underperformance_trim50,0.125,0.0625,0.0625,-0.0637711089548253,-0.002889270795758292,-0.061058251983362566,36.48249816894531
concentrated,2021-11-30,2021-12-31,2021-12-06,PANW,daily_hard_stop_exit,daily_close_breached_hard_stop,0.425,0.0,0.575,-0.08787828022940913,-0.006173455570389841,-0.08221235900467161,83.53666687011719
concentrated,2021-12-31,2022-01-31,2022-01-05,PANW,daily_hard_stop_exit,daily_close_breached_hard_stop,0.125,0.0,0.125,-0.09594585201062222,-0.01662810205653542,-0.08065895529449718,84.1433334350586
concentrated,2021-12-31,2022-01-31,2022-01-13,AVGO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.125,0.0,0.25,-0.10374900206245297,-0.02471130136119548,-0.08104031228042441,55.20315933227539
concentrated,2021-12-31,2022-01-31,2022-01-19,LRCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.125,0.0,0.375,-0.10871818157776247,-0.05154302672635869,-0.06028228634775201,61.34037780761719
concentrated,2021-12-31,2022-01-31,2022-01-20,COO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.125,0.0,0.5,-0.08078831841699974,-0.06204045440917316,-0.019987923888569403,98.35933685302734
concentrated,2022-01-31,2022-02-28,2022-02-23,LRCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.425,0.0,0.575,-0.08069477589423724,-0.0637479624698909,-0.01810069590775265,51.76420593261719
concentrated,2022-02-28,2022-03-31,2022-03-04,MA,weekly_relative_trim,relative_underperformance_trim50,0.25,0.125,0.625,-0.07570210215240392,-0.006596948088787413,-0.06956406458653897,322.48760986328125
concentrated,2022-02-28,2022-03-31,2022-03-07,LRCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0625,0.0,0.6875,-0.12348157393541803,-0.03588145763501538,-0.09086031691239893,46.68311309814453
concentrated,2022-02-28,2022-03-31,2022-03-07,MA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.25,0.0,0.8125,-0.12555560294654533,-0.03588145763501538,-0.09301153475542445,305.0937194824219
concentrated,2022-03-31,2022-04-29,2022-04-08,LRCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.25625,-0.09160786314521097,-0.012662444025656416,-0.07995788131613013,47.07130813598633
concentrated,2022-03-31,2022-04-29,2022-04-11,AVGO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.36250000000000004,-0.08086225116970458,-0.02953828642860379,-0.05288613040922907,54.03346633911133
concentrated,2022-03-31,2022-04-29,2022-04-12,GOOGL,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.46875,-0.08448374629804645,-0.03313411497739094,-0.05310936306275271,126.66759490966797
concentrated,2022-03-31,2022-04-29,2022-04-21,FCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.575,-0.09601244305000922,-0.0336414424684659,-0.06454229653728505,42.41563034057617
concentrated,2022-03-31,2022-04-29,2022-04-28,ORLY,daily_hard_stop_exit,daily_close_breached_hard_stop,0.425,0.0,1.0,-0.09460937755203569,-0.056253052223179556,-0.040642595368612255,41.551998138427734
concentrated,2022-04-29,2022-05-31,2022-05-06,FDS,weekly_relative_trim,relative_underperformance_trim50,0.0625,0.03125,0.53125,-0.06479209147416298,-0.001771493449486683,-0.0631324367227808,362.8257751464844
concentrated,2022-04-29,2022-05-31,2022-05-09,FDS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0625,0.0,0.5625,-0.10022994685767272,-0.03373210702399421,-0.06881925842415404,349.07720947265625
concentrated,2022-04-29,2022-05-31,2022-05-09,NOW,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0625,0.0,0.625,-0.10284606348233338,-0.03373210702399421,-0.07152670285408669,85.17400360107422
concentrated,2022-05-31,2022-06-30,2022-06-13,AEE,daily_hard_stop_exit,daily_close_breached_hard_stop,0.25,0.0,0.75,-0.09645920808013408,-0.09675564050412011,0.00032818629960940093,76.36598205566406
concentrated,2022-05-31,2022-06-30,2022-06-13,AVGO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0625,0.0,0.8125,-0.11906465231831631,-0.09675564050412011,-0.024698755746061174,48.171409606933594
concentrated,2022-05-31,2022-06-30,2022-06-13,ETR,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0625,0.0,0.875,-0.09075854607283451,-0.09675564050412011,0.006639503882019948,47.619224548339844
concentrated,2022-05-31,2022-06-30,2022-06-14,NFG,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0625,0.0,0.9375,-0.08286014515681439,-0.09947738052808142,0.018452879485705287,59.795204162597656
concentrated,2022-05-31,2022-06-30,2022-06-16,VLO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0625,0.0,1.0,-0.08892811024145786,-0.11686791502960314,0.031637175529730444,105.94741821289062
concentrated,2022-06-30,2022-07-29,2022-07-08,AEE,weekly_relative_trim,relative_underperformance_trim50,0.0625,0.03125,0.53125,-0.032738297718243325,0.03215944916688951,-0.06287569903808488,78.30233764648438
concentrated,2022-06-30,2022-07-29,2022-07-22,NOC,weekly_relative_trim,relative_underperformance_trim50,0.0625,0.03125,0.5625,-0.05583282167475112,0.04920851739767573,-0.10011483640349983,425.4564208984375
concentrated,2022-07-29,2022-08-31,2022-08-09,LI,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0625,0.0,0.5625,-0.08397625696252986,0.005376907996125668,-0.08887529069744649,30.8700008392334
concentrated,2022-07-29,2022-08-31,2022-08-30,KLAC,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0625,0.0,0.625,-0.0861384578511386,-0.026738412576753467,-0.06103194253422595,335.4865417480469
concentrated,2022-08-31,2022-09-30,2022-09-23,WCC,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0625,0.0,0.5625,-0.10721718250232903,-0.059631154012795506,-0.05060357825824979,112.46658325195312
concentrated,2022-09-30,2022-10-31,2022-10-12,ANET,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0625,0.0,0.5625,-0.09767564161599163,-0.01251799600340775,-0.0862371620626291,25.912500381469727
concentrated,2022-09-30,2022-10-31,2022-10-21,BLDR,weekly_relative_trim,relative_underperformance_trim50,0.0625,0.03125,0.59375,-0.047522430619509226,0.03658471369369676,-0.08113870791467126,56.31999969482422
concentrated,2022-10-31,2022-11-30,2022-11-03,WCC,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0625,0.0,0.5625,-0.16807147122738508,-0.04903373382453502,-0.12517556262178298,113.00995635986328
concentrated,2022-10-31,2022-11-30,2022-11-08,DKS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0625,0.0,0.625,-0.11542096284098846,-0.020864468364974353,-0.09657140551126497,94.93336486816406
concentrated,2022-11-30,2022-12-30,2022-12-15,CPRT,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.25625,-0.09502466130811804,-0.04682357649254565,-0.05056890165013128,30.28499984741211
concentrated,2022-11-30,2022-12-30,2022-12-19,LRCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.36250000000000004,-0.08135279043175703,-0.0660639477028393,-0.016370331449688025,42.46400451660156
concentrated,2022-11-30,2022-12-30,2022-12-20,DKS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.46875,-0.09211298140814805,-0.06478589824123904,-0.02922013591916306,100.35474395751953
concentrated,2022-12-30,2023-01-31,2023-01-27,AEE,weekly_relative_trim,relative_underperformance_trim50,0.0625,0.03125,0.53125,-0.020339416880415295,0.05544149128092002,-0.07180019810417437,78.82378387451172
concentrated,2023-01-31,2023-02-28,2023-02-03,COR,weekly_relative_trim,relative_underperformance_trim50,0.10625,0.053125,0.203125,-0.06791558014937604,0.01762039910979296,-0.08405489840218938,152.19033813476562
concentrated,2023-01-31,2023-02-28,2023-02-06,COR,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.25625,-0.08123696467269981,0.01140145292800998,-0.09159411164826914,150.01522827148438
concentrated,2023-04-28,2023-05-31,2023-05-16,DKS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.25625,-0.09484145707656233,-0.01256400675119429,-0.0833243378688916,122.09573364257812
concentrated,2023-04-28,2023-05-31,2023-05-19,TSCO,weekly_relative_trim,relative_underperformance_trim50,0.10625,0.053125,0.30937500000000007,-0.06266214627872269,0.007581708769171636,-0.06971529399208909,42.54866027832031
concentrated,2023-04-28,2023-05-31,2023-05-23,TSCO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.36250000000000004,-0.08644771589628963,-0.0033214704932034156,-0.0834032668931084,41.46895980834961
concentrated,2023-07-31,2023-08-31,2023-08-09,ON,daily_hard_stop_exit,daily_close_breached_hard_stop,0.125,0.0,0.125,-0.08020056390805719,-0.02305646142264761,-0.05849273804361732,99.08999633789062
concentrated,2023-07-31,2023-08-31,2023-08-18,AVGO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.125,0.0,0.25,-0.081358897145822,-0.043329459285519234,-0.03975186466168468,79.78424072265625
concentrated,2023-08-31,2023-09-29,2023-09-15,LRCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.125,0.0,0.125,-0.11883402082536898,-0.01817427474418054,-0.10252302775521704,60.88460922241211
concentrated,2023-08-31,2023-09-29,2023-09-21,AVGO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.125,0.0,0.25,-0.09880278644716534,-0.044703443944458354,-0.056630940580467914,78.52084350585938
concentrated,2023-08-31,2023-09-29,2023-09-22,EXE,daily_hard_stop_exit,daily_close_breached_hard_stop,0.125,0.0,0.375,-0.08229909970513016,-0.0468514181909746,-0.037190089971993356,76.33660888671875
concentrated,2023-10-31,2023-11-30,2023-11-10,CHRD,weekly_relative_trim,relative_underperformance_trim50,0.0625,0.03125,0.53125,-0.021063457014290687,0.05107353470024467,-0.0686317268326122,140.45883178710938
concentrated,2023-10-31,2023-11-30,2023-11-10,DINO,weekly_relative_trim,relative_underperformance_trim50,0.0625,0.03125,0.5625,-0.028530257633055278,0.05107353470024467,-0.07573570231316129,47.97593688964844
concentrated,2023-10-31,2023-11-30,2023-11-10,WSM,weekly_relative_trim,relative_underperformance_trim50,0.0625,0.03125,0.59375,-0.012184618687173021,0.05107353470024467,-0.06018432707037791,71.37864685058594
concentrated,2024-01-31,2024-02-29,2024-02-16,SMCI,daily_trailing_stop_exit,daily_close_breached_trailing_stop,0.425,0.0,0.575,0.4876296431929976,0.030703791375734868,0.4433144184008284,80.33200073242188
concentrated,2024-02-29,2024-03-28,2024-03-15,AVGO,weekly_relative_trim,relative_underperformance_trim50,0.10625,0.053125,0.203125,-0.06820110560592907,0.004782326520633928,-0.0726360627572844,120.5633544921875
concentrated,2024-02-29,2024-03-28,2024-03-18,SMCI,daily_trailing_stop_exit,daily_close_breached_trailing_stop,0.10625,0.0,0.30937500000000007,0.13471216919004436,0.010753776596694742,0.12263955422529249,100.06800079345703
concentrated,2024-03-28,2024-04-30,2024-04-08,SMCI,daily_hard_stop_exit,daily_close_breached_hard_stop,0.125,0.0,0.125,-0.08069308441464262,-0.009754991388401746,-0.07163691047097698,92.8499984741211
concentrated,2024-03-28,2024-04-30,2024-04-18,LRCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.125,0.0,0.25,-0.08550146506244871,-0.0464081747700118,-0.04099583203013335,87.2813949584961
concentrated,2024-03-28,2024-04-30,2024-04-19,AVGO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.125,0.0,0.375,-0.0912512928363044,-0.054731361217075336,-0.038634447521976534,118.0594253540039
concentrated,2024-04-30,2024-05-31,2024-05-10,DKS,weekly_relative_trim,relative_underperformance_trim50,0.10625,0.053125,0.203125,-0.024185118317339382,0.03881285462382955,-0.060644198481719314,187.4705047607422
concentrated,2024-04-30,2024-05-31,2024-05-22,DKS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.25625,-0.0856430118236361,0.05674334142130655,-0.13474071485838257,175.6634063720703
concentrated,2024-04-30,2024-05-31,2024-05-24,ORLY,weekly_relative_trim,relative_underperformance_trim50,0.10625,0.053125,0.30937500000000007,-0.018877661011646563,0.05596535712358963,-0.07087639535742518,65.79733276367188
concentrated,2024-05-31,2024-06-28,2024-06-05,CHRD,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.25625,-0.08944916536754843,0.01067984728448268,-0.09907095003532518,155.13426208496094
concentrated,2024-05-31,2024-06-28,2024-06-14,DKS,weekly_relative_trim,relative_underperformance_trim50,0.10625,0.053125,0.30937500000000007,-0.04893968654713465,0.026010397041559274,-0.07305002347423384,207.81019592285156
concentrated,2024-06-28,2024-07-31,2024-07-02,DKS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.25625,-0.08278961661626127,0.0061948226444792365,-0.08843659026874318,190.43821716308594
concentrated,2024-06-28,2024-07-31,2024-07-19,ANET,weekly_relative_trim,relative_underperformance_trim50,0.10625,0.053125,0.30937500000000007,-0.06808377118844944,0.006158045182064198,-0.07378743004244381,82.63999938964844
concentrated,2024-06-28,2024-07-31,2024-07-24,ANET,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.36250000000000004,-0.08130584712199473,-0.00806398227898597,-0.07383728742029438,81.46749877929688
concentrated,2024-06-28,2024-07-31,2024-07-30,AVGO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.46875,-0.10757377328804119,-0.0066527328206001934,-0.10159693774968082,141.09361267089844
concentrated,2024-07-31,2024-08-30,2024-08-02,AVGO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.25625,-0.08685704552393081,-0.035597464968697534,-0.05315164435312225,141.38856506347656
concentrated,2024-07-31,2024-08-30,2024-08-02,DKS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.425,0.0,0.68125,-0.08151019396055603,-0.035597464968697534,-0.04760743291738467,191.20689392089844
concentrated,2024-07-31,2024-08-30,2024-08-05,TPL,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.7875,-0.11050842174472997,-0.06368443877694974,-0.0500087629715531,249.6039581298828
concentrated,2024-08-30,2024-09-30,2024-09-05,DKS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.25625,-0.08970334154611126,-0.019376462593307164,-0.07171649085518284,206.41697692871094
concentrated,2024-08-30,2024-09-30,2024-09-06,AVGO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.36250000000000004,-0.14577877853112442,-0.03588040039945073,-0.11398832486882993,134.68385314941406
concentrated,2024-09-30,2024-10-31,2024-10-25,TSCO,weekly_relative_trim,relative_underperformance_trim50,0.10625,0.053125,0.203125,-0.05990009472932445,0.009835940851722347,-0.06905679701024459,53.2022705078125
concentrated,2024-11-29,2024-12-31,2024-12-09,RYAN,daily_hard_stop_exit,daily_close_breached_hard_stop,0.125,0.0,0.125,-0.0841533072453643,0.0028360875535873298,-0.08674338297015394,67.85970306396484
concentrated,2024-11-29,2024-12-31,2024-12-13,HLI,weekly_relative_trim,relative_underperformance_trim50,0.125,0.0625,0.1875,-0.06143272866047356,0.002056500363770475,-0.0633589313588564,174.56417846679688
concentrated,2024-11-29,2024-12-31,2024-12-18,HLI,daily_hard_stop_exit,daily_close_breached_hard_stop,0.125,0.0,0.25,-0.09632570233007343,-0.027679506282229593,-0.07060037970131416,168.07443237304688
concentrated,2025-01-31,2025-02-28,2025-02-21,PLTR,daily_trailing_stop_exit,daily_close_breached_trailing_stop,0.10625,0.0,0.25625,0.2648985769001073,0.012266699197994502,0.2495704717958911,101.3499984741211
concentrated,2025-02-28,2025-03-31,2025-03-10,MELI,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.25625,-0.09283410326407282,-0.05971334544313822,-0.035224107095876755,1944.6099853515625
concentrated,2025-02-28,2025-03-31,2025-03-11,DKS,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.36250000000000004,-0.12286184235094166,-0.06752990931964997,-0.059339096861455776,193.12994384765625
concentrated,2025-02-28,2025-03-31,2025-03-12,SEIC,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.46875,-0.08265999275435998,-0.0625816034323986,-0.021418812981993218,72.92804718017578
concentrated,2025-03-31,2025-04-30,2025-04-04,TW,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0625,0.0,0.5625,-0.12065710868010238,-0.09358684863838695,-0.02986525515549998,130.0729522705078
concentrated,2025-03-31,2025-04-30,2025-04-07,MELI,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0625,0.0,0.625,-0.08232689957233508,-0.09520134558855864,0.014229072903073847,1794.72998046875
concentrated,2025-03-31,2025-04-30,2025-04-08,WSO,daily_hard_stop_exit,daily_close_breached_hard_stop,0.0625,0.0,0.6875,-0.09162584022971709,-0.10937294875251058,0.019926532096611327,446.5909729003906
concentrated,2025-04-30,2025-05-30,2025-05-16,ORLY,weekly_relative_trim,relative_underperformance_trim50,0.25,0.125,0.625,-0.016612097488677424,0.06037082361201418,-0.07259999934594519,92.11066436767578
concentrated,2025-05-30,2025-06-30,2025-06-20,MA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.425,0.0,0.575,-0.08187764006146026,0.014082112729889351,-0.09462720186733975,529.8403930664062
concentrated,2025-05-30,2025-06-30,2025-06-27,ORLY,weekly_relative_trim,relative_underperformance_trim50,0.10625,0.053125,0.628125,-0.014552543317886801,0.049285234374216946,-0.06083929860137216,89.16000366210938
concentrated,2025-06-30,2025-07-31,2025-07-10,AXON,daily_hard_stop_exit,daily_close_breached_hard_stop,0.125,0.0,0.125,-0.11248474102645245,0.015348193960609713,-0.12590058833750328,732.989990234375
concentrated,2025-06-30,2025-07-31,2025-07-11,NRG,weekly_relative_trim,relative_underperformance_trim50,0.125,0.0625,0.1875,-0.05977789265139777,0.01177881468259434,-0.070723666374098,148.97598266601562
concentrated,2025-06-30,2025-07-31,2025-07-15,NRG,daily_hard_stop_exit,daily_close_breached_hard_stop,0.125,0.0,0.25,-0.08348921814201271,0.009377657630370129,-0.09200409288868006,145.21897888183594
concentrated,2025-07-31,2025-08-29,2025-08-08,PR,weekly_relative_trim,relative_underperformance_trim50,0.125,0.0625,0.0625,-0.053533252542654175,0.017371917941336523,-0.06969444431635985,12.86140251159668
concentrated,2025-08-29,2025-09-30,2025-09-19,BKNG,weekly_relative_trim,relative_underperformance_trim50,0.125,0.0625,0.0625,-0.02214457618407273,0.043984502340396636,-0.06334296953280594,216.8669891357422
concentrated,2025-08-29,2025-09-30,2025-09-19,MA,weekly_relative_trim,relative_underperformance_trim50,0.5,0.25,0.3125,-0.01924058011353169,0.043984502340396636,-0.06056132280909421,581.5154418945312
concentrated,2025-10-31,2025-11-28,2025-11-06,NVDA,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.25625,-0.09611682676989808,-0.02240139836532473,-0.07540459681643497,188.05935668945312
concentrated,2025-10-31,2025-11-28,2025-11-18,LRCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.425,0.0,0.68125,-0.1046939693257517,-0.0373211691885561,-0.06998471139165585,142.8334503173828
concentrated,2025-10-31,2025-11-28,2025-11-20,MU,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.7875,-0.13900294609546793,-0.04833222146094185,-0.09527560633997523,201.2041473388672
concentrated,2026-01-30,2026-02-27,2026-02-04,LRCX,daily_hard_stop_exit,daily_close_breached_hard_stop,0.10625,0.0,0.25625,-0.10093002219391844,-0.004916094160340334,-0.09648827347133182,209.52896118164062
