as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-07-02,AMD,111.0,517.8200073242188,57478.02081298828,0.10758999063030357,360.5400085449219,17458.079864501953,0.0
2026-07-02,DAL,640.0,92.75,59360.0,0.11111276542722667,68.79747772216797,15329.6142578125,3878.741310977936
2026-07-02,ETR,438.0,115.11000061035156,50418.180267333984,0.09437505790619793,106.05122375488281,3967.7442626953125,6770.582684030526
2026-07-02,INGM,1678.0,25.649999618530273,43040.6993598938,0.08056555141171942,27.82316780090332,-3646.5762100219727,0.0
2026-07-02,KIM,2216.0,25.31999969482422,56109.11932373047,0.10502761815609729,23.126821517944336,4860.08283996582,-1368.7294436645507
2026-07-02,MRVL,235.0,245.2899932861328,57643.14842224121,0.10789908404864049,164.9499969482422,18879.899139404297,0.0
2026-07-02,PR,4180.0,18.200000762939453,76076.00318908691,0.14240254543446704,18.475915908813477,-1153.325309753418,2175.7133852672564
2026-07-02,SNDK,20.0,1745.0,34900.0,0.06532741767874345,1187.0,11160.0,0.0
2026-07-02,WSO,114.0,404.7099914550781,46136.939025878906,0.08636123456052465,428.57000732421875,-2720.0418090820312,-2596.8355650329595
2026-07-02,ZTO,2284.0,23.079999923706055,52714.71982574463,0.09867382578436554,25.139999389648438,-4705.038780212402,2894.9167236948015
