policy_id,rebalance_date,macro_risk_state,macro_style_state,target_cash,realized_cash,policy_action,net_return
crisis_ladder,2019-04-30,green,quality_compounder,0.03,0.03000000000000025,normal_low_cash,-0.004847513157703519
crisis_ladder,2019-05-31,red,cash_defense,0.3,0.3,raise_or_hold_red_floor,0.048173366563590544
crisis_ladder,2019-06-28,green,quality_compounder,0.09999999999999998,0.09999999999999998,green_redeploy_step,0.006120231550537397
crisis_ladder,2019-07-31,green,quality_compounder,0.03,0.030000000000000138,green_redeploy_step,0.016452471525472898
crisis_ladder,2019-08-30,green,quality_compounder,0.03,0.030000000000000138,green_redeploy_step,-0.007236822963035252
crisis_ladder,2019-09-30,green,quality_compounder,0.03,0.03,green_redeploy_step,0.013590979094699928
crisis_ladder,2019-10-31,recovery,breakout_growth,0.1,0.1,bargain_reentry_step,0.002592682020384088
crisis_ladder,2019-11-29,green,breakout_growth,0.03,0.03,green_redeploy_step,0.02635066273182395
crisis_ladder,2019-12-31,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,0.061244267437462585
crisis_ladder,2020-01-31,green,quality_compounder,0.03,0.029999999999999916,green_redeploy_step,-0.026745358543980625
crisis_ladder,2020-02-28,red,cash_defense,0.3,0.30000000000000004,raise_or_hold_red_floor,-0.05229112034291499
crisis_ladder,2020-03-31,crisis,cash_defense,0.5,0.5,raise_or_hold_crisis_floor,0.09199794191468172
crisis_ladder,2020-04-30,yellow,turnaround_accumulation,0.3,0.3,yellow_partial_redeploy,0.10582607315395065
crisis_ladder,2020-05-29,green,quality_compounder,0.09999999999999998,0.09999999999999998,green_redeploy_step,0.04412695693077131
crisis_ladder,2020-06-30,green,quality_compounder,0.03,0.03,green_redeploy_step,0.0955437267038112
crisis_ladder,2020-07-31,green,quality_compounder,0.03,0.030000000000000027,normal_low_cash,0.12448163894947256
crisis_ladder,2020-08-31,yellow,quality_compounder,0.1,0.09999999999999998,yellow_partial_redeploy,-0.01895234447380832
crisis_ladder,2020-09-30,green,quality_compounder,0.03,0.03000000000000025,green_redeploy_step,0.010903488346457494
crisis_ladder,2020-10-30,red,cash_defense,0.3,0.29999999999999993,raise_or_hold_red_floor,0.06613201512228839
crisis_ladder,2020-11-30,recovery,breakout_growth,0.1,0.1,bargain_reentry_step,0.04966665919622238
crisis_ladder,2020-12-31,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,-0.002397574737773362
crisis_ladder,2021-01-29,red,cash_defense,0.3,0.30000000000000004,raise_or_hold_red_floor,0.044122952593241116
crisis_ladder,2021-02-26,red,cash_defense,0.30000000000000004,0.30000000000000004,raise_or_hold_red_floor,-0.019333028657902124
crisis_ladder,2021-03-31,recovery,quality_compounder,0.10000000000000003,0.10000000000000003,bargain_reentry_step,0.04367223078822781
crisis_ladder,2021-04-30,green,quality_compounder,0.03,0.03000000000000025,green_redeploy_step,-0.00010503985683070222
crisis_ladder,2021-05-28,green,quality_compounder,0.03,0.030000000000000138,green_redeploy_step,0.04491976908383719
crisis_ladder,2021-06-30,green,breakout_growth,0.03,0.030000000000000138,green_redeploy_step,0.06663572856906654
crisis_ladder,2021-07-30,green,quality_compounder,0.03,0.030000000000000138,green_redeploy_step,0.0496625723460581
crisis_ladder,2021-08-31,green,quality_compounder,0.03,0.030000000000000138,green_redeploy_step,-0.04683757214405987
crisis_ladder,2021-09-30,red,cash_defense,0.3,0.30000000000000004,raise_or_hold_red_floor,0.07339120242882943
crisis_ladder,2021-10-29,recovery,breakout_growth,0.10000000000000003,0.09999999999999998,bargain_reentry_step,0.014965559934370959
crisis_ladder,2021-11-30,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,0.027030910799769443
crisis_ladder,2021-12-31,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,-0.061073288382306135
crisis_ladder,2022-01-31,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,0.009212795364236775
crisis_ladder,2022-02-28,yellow,cash_defense,0.1,0.1,yellow_partial_redeploy,0.036575688802137844
crisis_ladder,2022-03-31,recovery,quality_compounder,0.1,0.09999999999999998,bargain_reentry_step,-0.05569253785062873
crisis_ladder,2022-04-29,crisis,cash_defense,0.5,0.5,raise_or_hold_crisis_floor,-0.0012965807844776524
crisis_ladder,2022-05-31,yellow,turnaround_accumulation,0.3,0.30000000000000004,yellow_partial_redeploy,-0.03848542521797008
crisis_ladder,2022-06-30,red,cash_defense,0.30000000000000004,0.30000000000000004,raise_or_hold_red_floor,0.026513429604183614
crisis_ladder,2022-07-29,yellow,turnaround_accumulation,0.10000000000000003,0.10000000000000009,yellow_partial_redeploy,-0.01358620855967404
crisis_ladder,2022-08-31,yellow,quality_compounder,0.1,0.10000000000000009,yellow_partial_redeploy,-0.02901865826055869
crisis_ladder,2022-09-30,crisis,cash_defense,0.5,0.5,raise_or_hold_crisis_floor,0.054280496370132755
crisis_ladder,2022-10-31,yellow,turnaround_accumulation,0.3,0.3,yellow_partial_redeploy,0.004316368646969238
crisis_ladder,2022-11-30,green,turnaround_accumulation,0.03,0.030000000000000027,normal_low_cash,-0.03748709940828488
crisis_ladder,2022-12-30,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,0.03402392637609777
crisis_ladder,2023-01-31,green,breakout_growth,0.03,0.030000000000000027,normal_low_cash,-0.01276308396014864
crisis_ladder,2023-02-28,green,quality_compounder,0.03,0.030000000000000027,normal_low_cash,0.03329012265570108
crisis_ladder,2023-03-31,green,breakout_growth,0.03,0.030000000000000027,normal_low_cash,0.011300030796501695
crisis_ladder,2023-04-28,green,quality_compounder,0.03,0.030000000000000027,normal_low_cash,0.07154770594604923
crisis_ladder,2023-05-31,green,breakout_growth,0.03,0.030000000000000027,green_redeploy_step,0.09818810110110225
crisis_ladder,2023-06-30,recovery,quality_compounder,0.1,0.1,bargain_reentry_step,0.028562974216558262
crisis_ladder,2023-07-31,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,0.02588272209957438
crisis_ladder,2023-08-31,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,-0.05405397179917154
crisis_ladder,2023-09-29,crisis,cash_defense,0.5,0.5,raise_or_hold_crisis_floor,0.0011526083877624927
crisis_ladder,2023-10-31,yellow,quality_compounder,0.3,0.3,yellow_partial_redeploy,0.040079333778234534
crisis_ladder,2023-11-30,green,turnaround_accumulation,0.09999999999999998,0.09999999999999998,green_redeploy_step,0.0319476688988467
crisis_ladder,2023-12-29,green,breakout_growth,0.03,0.029999999999999916,green_redeploy_step,0.0508109112593828
crisis_ladder,2024-01-31,green,quality_compounder,0.03,0.030000000000000138,normal_low_cash,0.11054235168042106
crisis_ladder,2024-02-29,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,0.0816764045145026
crisis_ladder,2024-03-28,green,quality_compounder,0.03,0.029999999999999916,green_redeploy_step,-0.03604672560688302
crisis_ladder,2024-04-30,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,0.09536715269352677
crisis_ladder,2024-05-31,green,breakout_growth,0.03,0.030000000000000027,green_redeploy_step,0.027321911163503024
crisis_ladder,2024-06-28,green,quality_compounder,0.03,0.030000000000000027,green_redeploy_step,-0.007126412982151268
crisis_ladder,2024-07-31,crisis,cash_defense,0.5,0.5,raise_or_hold_crisis_floor,0.014124534913405146
crisis_ladder,2024-08-30,green,quality_compounder,0.3,0.3,green_redeploy_step,0.03681773247714097
crisis_ladder,2024-09-30,green,quality_compounder,0.09999999999999998,0.09999999999999998,green_redeploy_step,0.054426092276878564
crisis_ladder,2024-10-31,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,0.08630945442398387
