ticker,first_rebalance_date,last_rebalance_date,target_row_count,linked_mdd_position_pnl_usd,sector,industry_group,primary_lane,crisis_state,market_style_regime_label,regime_state,regime_capacity_regime,avg_weight,max_weight,min_weight,avg_target_weight,max_target_weight,min_target_weight,avg_selection_confirmation_score,max_selection_confirmation_score,min_selection_confirmation_score,avg_breakout_setup_quality_score,max_breakout_setup_quality_score,min_breakout_setup_quality_score,avg_rs_benchmark_1m,max_rs_benchmark_1m,min_rs_benchmark_1m,avg_ticker_ret_1m,max_ticker_ret_1m,min_ticker_ret_1m,avg_atr14_pct,max_atr14_pct,min_atr14_pct
PLTR,2025-01-31,2025-03-31,3,-156404.4035797119,Information Technology,Software - Infrastructure,MARKET_LEADER,DEFENSE_REVIEW,cash_defense,bear,bear,0.10324544997284546,0.285,0.0087563171334162,0.10324544997284546,0.285,0.0087563171334162,1.0,1.0,1.0,0.10179027893008101,0.692737911419365,-0.3482043760270802,0.06873525257217712,0.0800790072624198,0.0596671853423853,0.04767941882871443,0.0907047581578688,-0.0061233708699791,0.07038353612908009,0.0981596119579275,0.0461917550452565
TPR,2025-02-28,2025-03-31,2,-26304.83116149902,Consumer Discretionary,Apparel & Luxury,MARKET_LEADER,DEFENSE_REVIEW,cash_defense,bear,bear,0.0403233915511337,0.076,0.0046467831022674,0.0403233915511337,0.076,0.0046467831022674,0.246716875,0.246716875,0.246716875,0.40968298551026006,0.5027519339462311,0.3166140370742891,0.036433420428426955,0.1792313837582429,-0.106364542901389,-0.007272926709838354,0.1576092456940767,-0.1721550991137534,0.04197995982794295,0.0436627861672084,0.0402971334886775
BROS,2025-02-28,2025-03-31,2,-22399.82865524292,Consumer Discretionary,Hotels Restaurants & Leisure,MARKET_LEADER,DEFENSE_REVIEW,cash_defense,bear,bear,0.04669229764585745,0.076,0.0173845952917149,0.04669229764585745,0.076,0.0173845952917149,1.0,1.0,1.0,0.1297403351450297,0.2777307146150902,-0.0182500443250308,0.09788145397455261,0.3500330033001111,-0.1542700953510059,0.05417510683628729,0.328410865235945,-0.2200606515633704,0.0652471812141424,0.0654867256637168,0.065007636764568
APP,2025-01-31,2025-01-31,1,-20090.68115234375,Information Technology,Other,MARKET_LEADER,GREEN,balanced,neutral,neutral,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,0.1139999999999999,1.0,1.0,1.0,0.615946612977601,0.615946612977601,0.615946612977601,0.1170635543308187,0.1170635543308187,0.1170635543308187,0.1413087473769612,0.1413087473769612,0.1413087473769612,0.0517107770178911,0.0517107770178911,0.0517107770178911
UBER,2025-03-31,2025-03-31,1,-10993.650077819824,Industrials,Software - Application,QUALITY_COMPOUNDER,DEFENSE_REVIEW,cash_defense,bear,bear,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,1.0,1.0,1.0,0.3546574545239441,0.3546574545239441,0.3546574545239441,0.0243486217649314,0.0243486217649314,0.0243486217649314,-0.041441934447433,-0.041441934447433,-0.041441934447433,0.0346192263193854,0.0346192263193854,0.0346192263193854
AXON,2025-01-31,2025-01-31,1,-7625.5198974609375,Industrials,Aerospace & Defense,MARKET_LEADER,GREEN,balanced,neutral,neutral,0.0726198750955512,0.0726198750955512,0.0726198750955512,0.0726198750955512,0.0726198750955512,0.0726198750955512,0.2451249999999999,0.2451249999999999,0.2451249999999999,0.7319022215227136,0.7319022215227136,0.7319022215227136,0.0731097413974461,0.0731097413974461,0.0731097413974461,0.0973549344435886,0.0973549344435886,0.0973549344435886,0.0255396059578097,0.0255396059578097,0.0255396059578097
CORT,2025-01-31,2025-01-31,1,-5216.678543090824,Health Care,Biotechnology,MARKET_LEADER,GREEN,balanced,neutral,neutral,0.076,0.076,0.076,0.076,0.076,0.076,0.2451249999999999,0.2451249999999999,0.2451249999999999,0.4883086915140684,0.4883086915140684,0.4883086915140684,0.3037960647335236,0.3037960647335236,0.3037960647335236,0.3280412577796661,0.3280412577796661,0.3280412577796661,0.0504653907989864,0.0504653907989864,0.0504653907989864
HUBS,2025-01-31,2025-01-31,1,-3491.83935546875,Information Technology,Software - Application,MARKET_LEADER,GREEN,balanced,neutral,neutral,0.0896162911095505,0.0896162911095505,0.0896162911095505,0.0896162911095505,0.0896162911095505,0.0896162911095505,0.2451249999999999,0.2451249999999999,0.2451249999999999,0.564610346305774,0.564610346305774,0.564610346305774,0.0945314584253165,0.0945314584253165,0.0945314584253165,0.118776651471459,0.118776651471459,0.118776651471459,0.0325970154829706,0.0325970154829706,0.0325970154829706
LI,2025-02-28,2025-02-28,1,-2198.210077285774,Auto,Auto Manufacturers & Parts,MARKET_LEADER,WATCH,quality_compounder,neutral,neutral,0.076,0.076,0.076,0.076,0.076,0.076,0.2451249999999999,0.2451249999999999,0.2451249999999999,0.2346310339295944,0.2346310339295944,0.2346310339295944,0.3422065359034772,0.3422065359034772,0.3422065359034772,0.320584397839311,0.320584397839311,0.320584397839311,0.0542745500316147,0.0542745500316147,0.0542745500316147
KVUE,2025-03-31,2025-03-31,1,-1756.8609924316406,Consumer Staples,Household & Personal Products,QUALITY_COMPOUNDER,DEFENSE_REVIEW,cash_defense,bear,bear,0.0494885888208973,0.0494885888208973,0.0494885888208973,0.0494885888208973,0.0494885888208973,0.0494885888208973,1.0,1.0,1.0,0.4203486472063073,0.4203486472063073,0.4203486472063073,0.0818923184418741,0.0818923184418741,0.0818923184418741,0.0161017622295096,0.0161017622295096,0.0161017622295096,0.0642633542066588,0.0642633542066588,0.0642633542066588
