rebalance_date,ticker,Name,sector,weight,target_weight,leader_selection_score,leader_tier,leader_state,warning_streak,exit_streak,market_leader_tape_score,sector_leadership_score,future_winner_confirmation_score,smart_money_confirmation_score,smart_money_confirmation_boost,smart_money_evidence_confidence,leader_chase_risk_score,chase_risk_weight_scale,effective_single_weight_cap,liquidity_capacity_score,liquidity_capacity_weight_cap,risk_mode,market_regime,gross_exposure_cap,risk_overlay_reason,benchmark_risk_score,selection_reason,residual_cash_reason,was_prev_holding,holding_months,portfolio_kind,variant_id,target_n,target_stock_names,weighting_mode,active_rebalance_interval_months,single_cap,subindustry_cap,theme_cap,rs_spy_1m,rs_spy_3m,rs_spy_6m,rs_qqq_1m,rs_qqq_3m,rs_qqq_6m,rs_price_coverage_flag
2019-04-30,AVGO,BROADCOM INC,Information Technology,0.0381459755027829,0.0381459755027829,0.9923510695603608,DUAL_LEADER,HOLD,0.0,0.0,0.5883413791753846,1.1559125289928789,0.5103080759869378,0.0,0.0,0.0,0.2095712065043709,1.0,0.12,0.6598148653999136,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,DUAL_LEADER,position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.0179755782715678,0.0825400048760676,0.3595360932293396,0.0038352506238765,0.0400965082793149,0.3211340000231746,True
2019-04-30,AYI,ACUITY INC,Industrials,0.0339873477224764,0.0339873477224764,1.137181100660693,DUAL_LEADER,HOLD,0.0,0.0,1.771583232616052,0.7164451313691396,0.3351338122098897,0.0,0.0,0.0,0.0571696431186132,1.0,0.12,-0.3747563266249865,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,DUAL_LEADER,position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.1795618851782876,0.1324186292101028,0.0689646463939914,0.1654215575305964,0.0899751326133502,0.0305625531878264,True
2019-04-30,CASH,Cash,Cash,0.031543310545571,0.031543310545571,0.0,CASH,CASH,,,,,,,,,,,,,,benchmark_guard,cash,0.0,risk_on,0.0,residual_cash_from_caps,position_caps_or_liquidity_caps_left_cash,,,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,,,,,,,
2019-04-30,CDNS,CADENCE DESIGN SYSTEMS INC,Information Technology,0.0351242619546671,0.0351242619546671,1.148909516261145,DUAL_LEADER,HOLD,0.0,0.0,1.991570302856244,0.972483979753452,0.5195557684803406,0.0,0.0,0.0,0.1421802113552646,1.0,0.12,0.458432044988867,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,DUAL_LEADER,position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.0515741255929869,0.3575956176483919,0.4540079268174553,0.0374337979452956,0.3151521210516392,0.4156058336112902,True
2019-04-30,CPRT,COPART INC,Industrials,0.0507972272788229,0.0507972272788229,1.2464018611549352,DUAL_LEADER,HOLD,0.0,0.0,1.5364188719618594,0.2105503759827696,0.7178835849802816,0.0,0.0,0.0,0.0692033181290328,1.0,0.1,-0.3716676216660269,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,DUAL_LEADER,position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.0702221773137905,0.2389894371920808,0.2787324477779247,0.0560818496660993,0.1965459405953282,0.2403303545717596,True
2019-04-30,ENTG,ENTEGRIS INC,Information Technology,0.0633174872092829,0.0633174872092829,1.298318788527165,DUAL_LEADER,HOLD,0.0,0.0,1.392431733217501,1.584749312965488,0.664746136698276,0.0,0.0,0.0,0.095727550114902,1.0,0.12,-0.3843032896186109,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,DUAL_LEADER,position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.1059909229879199,0.1105532386351195,0.425774438507192,0.0918505953402286,0.0681097420383669,0.3873723453010269,True
2019-04-30,IR,INGERSOLL RAND INC,Industrials,0.0602941648600665,0.0602941648600665,1.3737312690565957,DUAL_LEADER,HOLD,0.0,0.0,2.446731454845166,1.412456045040299,0.579971245634765,0.0,0.0,0.0,0.1998671596315095,1.0,0.12,-0.4225253767288287,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,DUAL_LEADER,position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.1727400553714724,0.2948001208419988,0.1860598584313308,0.1585997277237811,0.2523566242452462,0.1476577652251658,True
2019-04-30,MANH,MANHATTAN ASSOCIATES INC,Information Technology,0.049338473888788,0.049338473888788,1.2412427932928154,DUAL_LEADER,HOLD,0.0,0.0,2.5792245375540777,1.058251685508917,0.3018549921653433,0.0,0.0,0.0,0.1684882515776873,1.0,0.1,-0.7982667864390621,0.1,benchmark_guard,risk_on,1.0,risk_on,0.0,DUAL_LEADER,position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.1830634862467399,0.286783767695616,0.3130868211897535,0.1689231585990487,0.2443402710988633,0.2746847279835884,True
2019-04-30,MCHP,MICROCHIP TECHNOLOGY INC,Information Technology,0.0412290488227138,0.0412290488227138,1.1853447106802957,DUAL_LEADER,HOLD,0.0,0.0,1.952629964098999,1.584749312965488,0.443042141553076,0.0,0.0,0.0,0.1996790981924118,1.0,0.12,0.3550927860974131,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,DUAL_LEADER,position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.1632221192281149,0.1423876798080208,0.4449179116591706,0.1490817915804236,0.0999441832112681,0.4065158184530055,True
2019-04-30,NOW,SERVICENOW INC,Information Technology,0.0557739118255172,0.0557739118255172,1.2315065709946114,DUAL_LEADER,HOLD,0.0,0.0,1.8470475988445605,1.2297870970198472,0.7178835849802816,0.0,0.0,0.0,0.1285233684971639,1.0,0.12,0.7749783933245233,1.0,benchmark_guard,risk_on,1.0,risk_on,0.0,DUAL_LEADER,position_caps_or_liquidity_caps_left_cash,0.0,1.0,main,main_N18_cap12_sub40_theme60_risk,18,18,market_leader_score_power,1,0.12,0.4,0.6,0.0606528372151693,0.2958848826474884,0.5020264368107097,0.0465125095674781,0.2534413860507358,0.4636243436045446,True
