rebalance_date,ticker,Name,sector,weight,raw_score,portfolio_sleeve_label,portfolio_sleeve_role,portfolio_selection_path,period_forward_return,weighted_forward_return,target_n,cash_target,regime_state,regime_state_score,policy_id
2019-04-30,NOW,SERVICENOW INC,Information Technology,0.06001740374792723,5.203476093550078,core_compounder,core_compounder,,-0.040855147987449,-0.0026293295378231,18,0.0,bull,1,crisis_ladder
2019-04-30,AVGO,BROADCOM INC,Information Technology,0.06001740374792723,4.245476765265071,core_compounder,core_compounder,,-0.08,-0.0051485889389133,18,0.0,bull,1,crisis_ladder
2019-04-30,V,VISA INC CLASS A,Financials,0.09374700677587283,5.1125817566870895,core_compounder,core_compounder,,-0.0226624674354198,-0.0025563263267153,18,0.0,bull,1,crisis_ladder
2019-04-30,DHR,DANAHER CORP,Health Care,0.059354190165005316,4.810326458090253,core_compounder,core_compounder,,-0.0034675458318931,-0.0002198592261211,18,0.0,bull,1,crisis_ladder
2019-04-30,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.05944018229910557,5.0472530917292415,core_compounder,core_compounder,,0.0713519223511389,0.0045328701225001,18,0.0,bull,1,crisis_ladder
2019-04-30,CDNS,CADENCE DESIGN SYSTEMS INC,Information Technology,0.05863193196415059,1.9735652428484167,core_compounder,core_compounder,,-0.08,-0.0049894031734828,18,0.0,bull,1,crisis_ladder
2019-04-30,PAYC,PAYCOM SOFTWARE INC,Industrials,0.043057878593512816,2.238039378192654,core_compounder,core_compounder,,0.0398622931497287,0.0015944917259891,18,0.0,bull,1,crisis_ladder
2019-04-30,CSX,CSX CORP,Industrials,0.058637571098288765,3.5824913116512547,core_compounder,core_compounder,,-0.0603068135227582,-0.0037616760068291,18,0.0,bull,1,crisis_ladder
2019-04-30,MELI,MercadoLibre,Internet,0.058628093250703145,2.5469704488247893,core_compounder,core_compounder,,0.1636189025296279,0.0102036063334123,18,0.0,bull,1,crisis_ladder
2019-04-30,EXR,EXTRA SPACE STORAGE REIT INC,Real Estate,0.043057878593512816,3.450731116513228,core_compounder,core_compounder,,0.039420284359755,0.0015768113743902,18,0.0,bull,1,crisis_ladder
2019-04-30,VICI,VICI PPTYS INC,Real Estate,0.043057878593512816,1.7247985261428296,core_compounder,core_compounder,,-0.0271336955193878,-0.0010853478207755,18,0.0,bull,1,crisis_ladder
2019-04-30,DG,DOLLAR GENERAL CORP,Consumer Staples,0.05853997110251674,2.874575403067718,core_compounder,core_compounder,,0.015082974803642,0.000938695950213,18,0.0,bull,1,crisis_ladder
2019-04-30,EL,ESTEE LAUDER INC CLASS A,Consumer Staples,0.058523217100399885,2.4502162798297067,core_compounder,core_compounder,,-0.08,-0.0049769122234667,18,0.0,bull,1,crisis_ladder
2019-04-30,SHOP,Shopify,Software,0.043057878593512816,1.6194172479351996,core_compounder,core_compounder,,0.1294214399339508,0.005176857597358,18,0.0,bull,1,crisis_ladder
2019-04-30,AWK,AMERICAN WATER WORKS INC,Utilities,0.043057878593512816,2.9874033205129105,core_compounder,core_compounder,,0.0571067828528886,0.0022842713141155,18,0.0,bull,1,crisis_ladder
2019-04-30,CPRT,COPART INC,Industrials,0.043057878593512816,1.5055738056616224,core_compounder,core_compounder,,0.0633269265469711,0.0025330770618788,18,0.0,bull,1,crisis_ladder
2019-04-30,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.043057878593512816,1.178789604782942,core_compounder,core_compounder,,0.0126718282089581,0.0005068731283583,18,0.0,bull,1,crisis_ladder
