policy_id,rebalance_date,macro_risk_state,macro_style_state,target_cash,realized_cash,policy_action,net_return,equity,drawdown
bargain_reentry,2019-04-30,green,quality_compounder,0.02,0.02000000000000013,green_redeploy_step,-0.007969456290043416,0.9920305437099566,-0.00796945629004342
bargain_reentry,2019-05-31,red,cash_defense,0.32,0.32,raise_or_hold_red_floor,0.03934066765482045,1.031057687633481,0.0
bargain_reentry,2019-06-28,green,quality_compounder,0.07,0.07,green_redeploy_step,0.006184855746468629,1.0374346306977815,0.0
bargain_reentry,2019-07-31,green,quality_compounder,0.02,0.019999999999999907,green_redeploy_step,0.013906878635670186,1.051862108199337,0.0
bargain_reentry,2019-08-30,green,quality_compounder,0.02,0.02000000000000013,normal_low_cash,-0.0005479772746149027,1.0512857116680152,-0.0005479772746148637
bargain_reentry,2019-09-30,green,quality_compounder,0.02,0.02,green_redeploy_step,0.010740793086205761,1.062577353971526,0.0
bargain_reentry,2019-10-31,recovery,breakout_growth,0.05,0.05,bargain_reentry_step,0.006536410050915063,1.0695227952679003,0.0
bargain_reentry,2019-11-29,green,breakout_growth,0.02,0.02000000000000013,green_redeploy_step,0.029108879800612535,1.1006554057593687,0.0
bargain_reentry,2019-12-31,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,0.047277775172837815,1.1526919445756285,0.0
bargain_reentry,2020-01-31,green,quality_compounder,0.02,0.020000000000000018,green_redeploy_step,-0.01675639562399143,1.1333769823197313,-0.01675639562399145
bargain_reentry,2020-02-28,red,cash_defense,0.32,0.32000000000000006,raise_or_hold_red_floor,-0.04985039758339836,1.0768776891392204,-0.06577148022346913
bargain_reentry,2020-03-31,crisis,cash_defense,0.52,0.52,raise_or_hold_crisis_floor,0.0916963039938402,1.1756233930867144,0.0
bargain_reentry,2020-04-30,yellow,turnaround_accumulation,0.27,0.27,yellow_partial_redeploy,0.09097832871412839,1.2825796445869764,0.0
bargain_reentry,2020-05-29,green,quality_compounder,0.020000000000000018,0.020000000000000018,green_redeploy_step,0.05309627574428537,1.3506798470599741,0.0
bargain_reentry,2020-06-30,green,quality_compounder,0.02,0.02,green_redeploy_step,0.08827184526685755,1.469906849524715,0.0
bargain_reentry,2020-07-31,green,quality_compounder,0.02,0.02,normal_low_cash,0.10970212523339255,1.6311587548126967,0.0
bargain_reentry,2020-08-31,yellow,quality_compounder,0.1,0.09999999999999998,yellow_partial_redeploy,-0.01939696406098336,1.5995192270678364,-0.019396964060983346
bargain_reentry,2020-09-30,green,quality_compounder,0.02,0.02000000000000013,green_redeploy_step,0.0014743506538174027,1.6018774792860575,-0.01795121133381128
bargain_reentry,2020-10-30,red,cash_defense,0.32,0.32000000000000006,raise_or_hold_red_floor,0.0784068036415343,1.7274755722622355,0.0
bargain_reentry,2020-11-30,recovery,breakout_growth,0.07000000000000006,0.07000000000000006,bargain_reentry_step,0.04068874864246381,1.79776439160801,0.0
bargain_reentry,2020-12-31,green,quality_compounder,0.02,0.020000000000000018,green_redeploy_step,-0.009703757939922548,1.7803193211188337,-0.009703757939922508
bargain_reentry,2021-01-29,red,cash_defense,0.32,0.3200000000000002,raise_or_hold_red_floor,0.05199246673341722,1.8728825141969647,0.0
bargain_reentry,2021-02-26,red,cash_defense,0.3200000000000002,0.32000000000000006,raise_or_hold_red_floor,-0.00799921418286658,1.8579009258265575,-0.007999214182866643
bargain_reentry,2021-03-31,recovery,quality_compounder,0.07000000000000006,0.07000000000000006,bargain_reentry_step,0.04337307901507663,1.9384838094846168,0.0
bargain_reentry,2021-04-30,green,quality_compounder,0.02,0.02000000000000013,green_redeploy_step,-0.006476752236651248,1.9259287301358252,-0.006476752236651229
bargain_reentry,2021-05-28,green,quality_compounder,0.02,0.020000000000000018,green_redeploy_step,0.054333385537700285,2.030570958348428,0.0
bargain_reentry,2021-06-30,green,breakout_growth,0.02,0.019999999999999907,green_redeploy_step,0.0397368472779004,2.1112594464072596,0.0
bargain_reentry,2021-07-30,green,quality_compounder,0.02,0.020000000000000018,normal_low_cash,0.05305644125496526,2.223275359199557,0.0
bargain_reentry,2021-08-31,green,quality_compounder,0.02,0.020000000000000018,normal_low_cash,-0.05087037282471208,2.11017651278508,-0.05087037282471207
bargain_reentry,2021-09-30,red,cash_defense,0.32,0.32,raise_or_hold_red_floor,0.07367000840031263,2.265633234208099,0.0
bargain_reentry,2021-10-29,recovery,breakout_growth,0.07,0.07000000000000017,bargain_reentry_step,0.006996993313514789,2.28148585479873,0.0
bargain_reentry,2021-11-30,green,quality_compounder,0.02,0.02000000000000013,green_redeploy_step,0.01752759934354866,2.3214748247696155,0.0
bargain_reentry,2021-12-31,green,quality_compounder,0.02,0.020000000000000018,normal_low_cash,-0.0665496348393291,2.166981522892502,-0.06654963483932919
bargain_reentry,2022-01-31,yellow,quality_compounder,0.1,0.1000000000000002,yellow_partial_redeploy,-0.004182322653106082,2.1579185069804465,-0.07045362544709066
bargain_reentry,2022-02-28,yellow,cash_defense,0.1,0.1,yellow_partial_redeploy,0.04134546398944095,2.247138648902955,-0.03202109929149788
bargain_reentry,2022-03-31,green,quality_compounder,0.02,0.02000000000000024,normal_low_cash,-0.053856842275212494,2.1261148571184543,-0.08415338627268931
bargain_reentry,2022-04-29,crisis,cash_defense,0.52,0.52,raise_or_hold_crisis_floor,0.002743621948307098,2.131948112505066,-0.08164064940198446
bargain_reentry,2022-05-31,red,cash_defense,0.52,0.5200000000000001,raise_or_hold_red_floor,-0.027974529085783788,2.072307868022411,-0.10733131976649013
bargain_reentry,2022-06-30,red,cash_defense,0.5200000000000001,0.5200000000000001,raise_or_hold_red_floor,0.02619841116224137,2.12659904160361,-0.08394481865007741
bargain_reentry,2022-07-29,yellow,turnaround_accumulation,0.27000000000000013,0.27000000000000013,yellow_partial_redeploy,-0.012667187550751129,2.0996610126983697,-0.09554866143907403
bargain_reentry,2022-08-31,red,cash_defense,0.32,0.32,raise_or_hold_red_floor,-0.026937956139004987,2.0431004364315224,-0.11991273192709262
bargain_reentry,2022-09-30,crisis,cash_defense,0.52,0.52,raise_or_hold_crisis_floor,0.04780547158245684,2.1407718162854543,-0.07783974504315128
bargain_reentry,2022-10-31,yellow,turnaround_accumulation,0.27,0.27,yellow_partial_redeploy,0.008766418886942866,2.159538718768374,-0.06975570196730951
bargain_reentry,2022-11-30,green,turnaround_accumulation,0.02,0.020000000000000018,normal_low_cash,-0.03642131976675865,2.080885468543415,-0.10363642700716202
bargain_reentry,2022-12-30,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,0.03535385879413534,2.154452799565067,-0.07194651581936662
bargain_reentry,2023-01-31,green,breakout_growth,0.02,0.019999999999999796,normal_low_cash,-0.015672074714770133,2.1206880543208375,-0.08649103936274827
bargain_reentry,2023-02-28,green,quality_compounder,0.02,0.02000000000000024,normal_low_cash,0.03410252965187159,2.193008881575684,-0.05533807294536597
bargain_reentry,2023-03-31,green,breakout_growth,0.02,0.020000000000000018,normal_low_cash,0.013495502666751757,2.222604638785199,-0.042589385389621204
bargain_reentry,2023-04-28,green,quality_compounder,0.02,0.020000000000000018,normal_low_cash,0.03053351407465545,2.290468568805941,-0.013356274913190802
bargain_reentry,2023-05-31,green,breakout_growth,0.02,0.019999999999999907,green_redeploy_step,0.08227858271464085,2.478925076399726,0.0
bargain_reentry,2023-06-30,recovery,quality_compounder,0.05,0.05,bargain_reentry_step,0.020844594103131858,2.530597263429353,0.0
bargain_reentry,2023-07-31,green,quality_compounder,0.02,0.019999999999999907,green_redeploy_step,0.02165635615219753,2.585400779043956,0.0
bargain_reentry,2023-08-31,green,quality_compounder,0.02,0.020000000000000018,normal_low_cash,-0.05881939859820899,2.4333290600852497,-0.05881939859820884
bargain_reentry,2023-09-29,crisis,cash_defense,0.52,0.52,raise_or_hold_crisis_floor,-0.00027586870091363016,2.4326577807585483,-0.05907904086804283
bargain_reentry,2023-10-31,yellow,quality_compounder,0.27,0.27,yellow_partial_redeploy,0.047318065149774685,2.5477664401155877,-0.014556481623048345
bargain_reentry,2023-11-30,green,turnaround_accumulation,0.020000000000000018,0.020000000000000018,green_redeploy_step,0.038840754381543836,2.6467236106376575,0.0
bargain_reentry,2023-12-29,green,breakout_growth,0.02,0.019999999999999907,green_redeploy_step,0.05314061815670083,2.787372139396878,0.0
bargain_reentry,2024-01-31,green,quality_compounder,0.02,0.02000000000000013,normal_low_cash,0.09957151219829917,3.0649149983760333,0.0
bargain_reentry,2024-02-29,green,quality_compounder,0.02,0.019999999999999907,green_redeploy_step,0.06635152420780945,3.268276780085659,0.0
bargain_reentry,2024-03-28,green,quality_compounder,0.02,0.020000000000000018,normal_low_cash,-0.0429830757185878,3.1277961917779344,-0.04298307571858784
bargain_reentry,2024-04-30,yellow,quality_compounder,0.1,0.09999999999999987,yellow_partial_redeploy,0.0648555426256517,3.330651111018139,0.0
bargain_reentry,2024-05-31,green,breakout_growth,0.02,0.02000000000000013,green_redeploy_step,0.03186480490049622,3.436781658862353,0.0
bargain_reentry,2024-06-28,green,quality_compounder,0.02,0.020000000000000018,green_redeploy_step,-0.007221433979863008,3.4119631670096746,-0.007221433979862968
bargain_reentry,2024-07-31,crisis,cash_defense,0.52,0.52,raise_or_hold_crisis_floor,0.011687654028324761,3.4518410120630714,0.0
bargain_reentry,2024-08-30,green,quality_compounder,0.27,0.27,green_redeploy_step,0.028921431101684835,3.551673194067423,0.0
bargain_reentry,2024-09-30,green,quality_compounder,0.020000000000000018,0.020000000000000018,green_redeploy_step,0.06169822345226945,3.77080512042443,0.0
bargain_reentry,2024-10-31,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,0.09176154495913437,4.116820024014391,0.0
bargain_reentry,2024-11-29,recovery,quality_compounder,0.05,0.050000000000000155,bargain_reentry_step,-0.03617570925344569,3.9678911397768832,-0.03617570925344571
bargain_reentry,2024-12-31,yellow,quality_compounder,0.1,0.1,yellow_partial_redeploy,0.025095032675415328,4.067465497582075,-0.011988507183801844
bargain_reentry,2025-01-31,green,quality_compounder,0.02,0.020000000000000018,green_redeploy_step,0.021601995016197594,4.1553308669894,0.0
