rebalance_date,cluster,pre_cap_weight,post_cap_weight,cap,capped,freed_weight,cluster_column
2019-09-30,Information Technology,0.3530238497893286,0.3,0.3,True,0.053023849789328614,sector
2019-09-30,Internet,0.0436933161729199,0.0436933161729199,0.3,False,0.0,sector
2019-09-30,Materials,0.0436933161729199,0.0436933161729199,0.3,False,0.0,sector
2019-10-31,Communication,0.0572607607829244,0.0572607607829244,0.3,False,0.0,sector
2019-10-31,Consumer Discretionary,0.2977559560712069,0.2977559560712069,0.3,False,0.0,sector
2019-10-31,Consumer Staples,0.0572607607829244,0.0572607607829244,0.3,False,0.0,sector
2019-10-31,Industrials,0.1832344345053581,0.1832344345053581,0.3,False,0.0,sector
2019-10-31,Information Technology,0.159252280577451,0.159252280577451,0.3,False,0.0,sector
2019-10-31,Internet,0.0572607607829244,0.0572607607829244,0.3,False,0.0,sector
2019-11-29,Consumer Discretionary,0.1901996766370248,0.1901996766370248,0.3,False,0.0,sector
2019-11-29,Health Care,0.0905712745890594,0.0905712745890594,0.3,False,0.0,sector
2019-11-29,Industrials,0.0452856372945297,0.0452856372945297,0.3,False,0.0,sector
2019-11-29,Information Technology,0.5388248450552409,0.3,0.3,True,0.23882484505524088,sector
2019-11-29,Semiconductors,0.0534518997574777,0.0534518997574777,0.3,False,0.0,sector
2019-12-31,Consumer Discretionary,0.1018027822301675,0.1018027822301675,0.3,False,0.0,sector
2019-12-31,Consumer Staples,0.0462739919228034,0.0462739919228034,0.3,False,0.0,sector
2019-12-31,Health Care,0.0462739919228034,0.0462739919228034,0.3,False,0.0,sector
2019-12-31,Information Technology,0.66725877592102,0.3,0.3,True,0.36725877592102,sector
2019-12-31,Semiconductors,0.0555287903073641,0.0555287903073641,0.3,False,0.0,sector
2020-01-31,Consumer Discretionary,0.1081387084304898,0.1081387084304898,0.3,False,0.0,sector
2020-01-31,Health Care,0.0540693542152449,0.0540693542152449,0.3,False,0.0,sector
2020-01-31,Industrials,0.1081387084304898,0.1081387084304898,0.3,False,0.0,sector
2020-01-31,Information Technology,0.4812913201241938,0.3,0.3,True,0.1812913201241938,sector
2020-01-31,Internet,0.0540693542152449,0.0540693542152449,0.3,False,0.0,sector
2020-01-31,Software,0.0540693542152449,0.0540693542152449,0.3,False,0.0,sector
2020-02-28,Consumer Discretionary,0.0936852013654969,0.0936852013654969,0.3,False,0.0,sector
2020-02-28,Financials,0.0096365356664942,0.0096365356664942,0.3,False,0.0,sector
2020-02-28,Health Care,0.0472036474981588,0.0472036474981588,0.3,False,0.0,sector
2020-02-28,Industrials,0.0166364513606813,0.0166364513606813,0.3,False,0.0,sector
2020-02-28,Information Technology,0.17068337523024252,0.17068337523024252,0.3,False,0.0,sector
2020-02-28,Internet,0.0434098620656931,0.0434098620656931,0.3,False,0.0,sector
2020-02-28,Software,0.0374220085128107,0.0374220085128107,0.3,False,0.0,sector
2020-03-31,Consumer Discretionary,0.0413127049262379,0.0413127049262379,0.3,False,0.0,sector
2020-03-31,Health Care,0.0413127049262379,0.0413127049262379,0.3,False,0.0,sector
2020-03-31,Industrials,0.0042165278146651,0.0042165278146651,0.3,False,0.0,sector
2020-03-31,Information Technology,0.0800676536372023,0.0800676536372023,0.3,False,0.0,sector
2020-03-31,Internet,0.0273820383886232,0.0273820383886232,0.3,False,0.0,sector
2020-03-31,Software,0.0157083703070331,0.0157083703070331,0.3,False,0.0,sector
2020-04-30,Communication,0.0385191504582457,0.0385191504582457,0.3,False,0.0,sector
2020-04-30,Consumer Discretionary,0.0981020783311166,0.0981020783311166,0.3,False,0.0,sector
2020-04-30,Health Care,0.1203253618903615,0.1203253618903615,0.3,False,0.0,sector
2020-04-30,Industrials,0.0444465671184898,0.0444465671184898,0.3,False,0.0,sector
2020-04-30,Information Technology,0.18201951386012472,0.18201951386012472,0.3,False,0.0,sector
2020-04-30,Internet,0.0981020783311166,0.0981020783311166,0.3,False,0.0,sector
2020-04-30,Software,0.0758787947718717,0.0758787947718717,0.3,False,0.0,sector
2020-05-29,Communication,0.1261533307639619,0.1261533307639619,0.3,False,0.0,sector
2020-05-29,Consumer Discretionary,0.0746705816150604,0.0746705816150604,0.3,False,0.0,sector
2020-05-29,Health Care,0.1333045780794752,0.1333045780794752,0.3,False,0.0,sector
2020-05-29,Industrials,0.0262523264680204,0.0262523264680204,0.3,False,0.0,sector
2020-05-29,Information Technology,0.2062865576885125,0.2062865576885125,0.3,False,0.0,sector
2020-05-29,Internet,0.1033390187538961,0.1033390187538961,0.3,False,0.0,sector
2020-05-29,Software,0.1033390187538961,0.1033390187538961,0.3,False,0.0,sector
2020-06-30,Communication,0.0571428571428571,0.0571428571428571,0.3,False,0.0,sector
2020-06-30,Consumer Discretionary,0.1714285714285713,0.1714285714285713,0.3,False,0.0,sector
2020-06-30,Financials,0.0571428571428571,0.0571428571428571,0.3,False,0.0,sector
2020-06-30,Health Care,0.1371428571428571,0.1371428571428571,0.3,False,0.0,sector
2020-06-30,Information Technology,0.1714285714285713,0.1714285714285713,0.3,False,0.0,sector
2020-06-30,Internet,0.1714285714285713,0.1714285714285713,0.3,False,0.0,sector
2020-06-30,Software,0.0571428571428571,0.0571428571428571,0.3,False,0.0,sector
2020-07-31,Consumer Discretionary,0.0972423692958596,0.0972423692958596,0.3,False,0.0,sector
2020-07-31,Consumer Staples,0.0486211846479298,0.0486211846479298,0.3,False,0.0,sector
2020-07-31,Financials,0.0972423692958596,0.0972423692958596,0.3,False,0.0,sector
2020-07-31,Health Care,0.1147778785131459,0.1147778785131459,0.3,False,0.0,sector
2020-07-31,Industrials,0.0918223028105167,0.0918223028105167,0.3,False,0.0,sector
2020-07-31,Information Technology,0.2349758235116347,0.2349758235116347,0.3,False,0.0,sector
2020-07-31,Internet,0.1458635539437894,0.1458635539437894,0.3,False,0.0,sector
2020-07-31,Software,0.0486211846479298,0.0486211846479298,0.3,False,0.0,sector
2020-08-31,Consumer Discretionary,0.1219734076064725,0.1219734076064725,0.3,False,0.0,sector
2020-08-31,Consumer Staples,0.0244752611657791,0.0244752611657791,0.3,False,0.0,sector
2020-08-31,Financials,0.0458394937796308,0.0458394937796308,0.3,False,0.0,sector
2020-08-31,Industrials,0.1342649207421393,0.1342649207421393,0.3,False,0.0,sector
2020-08-31,Information Technology,0.37440177242134265,0.3,0.3,True,0.07440177242134266,sector
2020-08-31,Internet,0.14529712119417282,0.14529712119417282,0.3,False,0.0,sector
2020-09-30,Communication,0.0209667521370631,0.0209667521370631,0.3,False,0.0,sector
2020-09-30,Consumer Discretionary,0.1272180524322991,0.1272180524322991,0.3,False,0.0,sector
2020-09-30,Consumer Staples,0.0467672847637335,0.0467672847637335,0.3,False,0.0,sector
2020-09-30,Financials,0.0494486960648674,0.0494486960648674,0.3,False,0.0,sector
2020-09-30,Industrials,0.1353124986035004,0.1353124986035004,0.3,False,0.0,sector
2020-09-30,Information Technology,0.19934439749730118,0.19934439749730118,0.3,False,0.0,sector
2020-09-30,Internet,0.10636384560898521,0.10636384560898521,0.3,False,0.0,sector
2020-10-30,Communication,0.019132949407134,0.019132949407134,0.3,False,0.0,sector
2020-10-30,Consumer Discretionary,0.019132949407134,0.019132949407134,0.3,False,0.0,sector
2020-10-30,Consumer Staples,0.0938609312481304,0.0938609312481304,0.3,False,0.0,sector
2020-10-30,Health Care,0.0896817487765599,0.0896817487765599,0.3,False,0.0,sector
2020-10-30,Industrials,0.28675443749467033,0.28675443749467033,0.3,False,0.0,sector
2020-10-30,Information Technology,0.1161232218845733,0.1161232218845733,0.3,False,0.0,sector
2020-10-30,Internet,0.1465890785514963,0.1465890785514963,0.3,False,0.0,sector
2020-11-30,Communication,0.0903566251047432,0.0903566251047432,0.3,False,0.0,sector
2020-11-30,Consumer Discretionary,0.0744832527157096,0.0744832527157096,0.3,False,0.0,sector
2020-11-30,Consumer Staples,0.0372416263578548,0.0372416263578548,0.3,False,0.0,sector
2020-11-30,Health Care,0.0744832527157096,0.0744832527157096,0.3,False,0.0,sector
2020-11-30,Information Technology,0.1398561151079136,0.1398561151079136,0.3,False,0.0,sector
2020-11-30,Internet,0.0372416263578548,0.0372416263578548,0.3,False,0.0,sector
2020-12-31,Communication,0.092369766583373,0.092369766583373,0.3,False,0.0,sector
2020-12-31,Consumer Discretionary,0.10083485991379179,0.10083485991379179,0.3,False,0.0,sector
2020-12-31,Consumer Staples,0.0461848832916865,0.0461848832916865,0.3,False,0.0,sector
2020-12-31,Financials,0.092369766583373,0.092369766583373,0.3,False,0.0,sector
2020-12-31,Health Care,0.0461848832916865,0.0461848832916865,0.3,False,0.0,sector
2020-12-31,Information Technology,0.3250789917768926,0.3,0.3,True,0.0250789917768926,sector
2020-12-31,Internet,0.10083485991379179,0.10083485991379179,0.3,False,0.0,sector
2020-12-31,Materials,0.046815474275498,0.046815474275498,0.3,False,0.0,sector
2021-01-29,Communication,0.1101099789306163,0.1101099789306163,0.3,False,0.0,sector
2021-01-29,Consumer Discretionary,0.1254716421960918,0.1254716421960918,0.3,False,0.0,sector
2021-01-29,Financials,0.043196161963658,0.043196161963658,0.3,False,0.0,sector
2021-01-29,Industrials,0.0296911726557343,0.0296911726557343,0.3,False,0.0,sector
2021-01-29,Information Technology,0.3073910340045415,0.3,0.3,True,0.007391034004541497,sector
2021-01-29,Internet,0.076395909515055,0.076395909515055,0.3,False,0.0,sector
2021-01-29,Materials,0.0490067824368162,0.0490067824368162,0.3,False,0.0,sector
2021-02-26,Communication,0.1178280536286315,0.1178280536286315,0.3,False,0.0,sector
2021-02-26,Consumer Discretionary,0.0331437845180469,0.0331437845180469,0.3,False,0.0,sector
2021-02-26,Financials,0.10361401935128131,0.10361401935128131,0.3,False,0.0,sector
2021-02-26,Health Care,0.0331437845180469,0.0331437845180469,0.3,False,0.0,sector
2021-02-26,Industrials,0.0370571573055266,0.0370571573055266,0.3,False,0.0,sector
2021-02-26,Information Technology,0.3676264403386594,0.3,0.3,True,0.06762644033865939,sector
2021-02-26,Real Estate,0.0662875690360938,0.0662875690360938,0.3,False,0.0,sector
2021-03-31,Communication,0.0575826775086656,0.0575826775086656,0.3,False,0.0,sector
2021-03-31,Consumer Discretionary,0.1727480325259968,0.1727480325259968,0.3,False,0.0,sector
2021-03-31,Financial,0.0474210285365481,0.0474210285365481,0.3,False,0.0,sector
2021-03-31,Financials,0.1050037060452137,0.1050037060452137,0.3,False,0.0,sector
2021-03-31,Industrials,0.1151653550173312,0.1151653550173312,0.3,False,0.0,sector
2021-03-31,Information Technology,0.274770988206056,0.274770988206056,0.3,False,0.0,sector
2021-03-31,Materials,0.1151653550173312,0.1151653550173312,0.3,False,0.0,sector
2021-04-30,Consumer Discretionary,0.24169496758258702,0.24169496758258702,0.3,False,0.0,sector
2021-04-30,Financial,0.0575464208529969,0.0575464208529969,0.3,False,0.0,sector
2021-04-30,Financials,0.2572663520486919,0.2572663520486919,0.3,False,0.0,sector
2021-04-30,Information Technology,0.1364865699289904,0.1364865699289904,0.3,False,0.0,sector
2021-04-30,Materials,0.1841485467295901,0.1841485467295901,0.3,False,0.0,sector
2021-05-28,Consumer Discretionary,0.245139844108207,0.245139844108207,0.3,False,0.0,sector
2021-05-28,Financial,0.0583666295495731,0.0583666295495731,0.3,False,0.0,sector
2021-05-28,Financials,0.2334665181982924,0.2334665181982924,0.3,False,0.0,sector
2021-05-28,Information Technology,0.19679854151656068,0.19679854151656068,0.3,False,0.0,sector
2021-05-28,Materials,0.1647998951987946,0.1647998951987946,0.3,False,0.0,sector
2021-06-30,Auto,0.0439930954320344,0.0439930954320344,0.3,False,0.0,sector
2021-06-30,Communication,0.063271561381135,0.063271561381135,0.3,False,0.0,sector
2021-06-30,Consumer Discretionary,0.0461481673395852,0.0461481673395852,0.3,False,0.0,sector
2021-06-30,Financial,0.050805712739494,0.050805712739494,0.3,False,0.0,sector
2021-06-30,Health Care,0.27241085929182474,0.27241085929182474,0.3,False,0.0,sector
2021-06-30,Information Technology,0.3654990699809477,0.3,0.3,True,0.06549906998094773,sector
2021-06-30,Materials,0.038456806116321,0.038456806116321,0.3,False,0.0,sector
2021-06-30,Software,0.038456806116321,0.038456806116321,0.3,False,0.0,sector
2021-07-30,Auto,0.0478079524783992,0.0478079524783992,0.3,False,0.0,sector
2021-07-30,Consumer Discretionary,0.0573695429740791,0.0573695429740791,0.3,False,0.0,sector
2021-07-30,Financials,0.0956159049567984,0.0956159049567984,0.3,False,0.0,sector
2021-07-30,Health Care,0.2562819747612549,0.2562819747612549,0.3,False,0.0,sector
2021-07-30,Industrials,0.0478079524783992,0.0478079524783992,0.3,False,0.0,sector
2021-07-30,Information Technology,0.414283339017735,0.3,0.3,True,0.11428333901773502,sector
2021-08-31,Communication,0.0496863386993834,0.0496863386993834,0.3,False,0.0,sector
2021-08-31,Consumer Discretionary,0.0669587454510872,0.0669587454510872,0.3,False,0.0,sector
2021-08-31,Financials,0.0426643586954066,0.0426643586954066,0.3,False,0.0,sector
2021-08-31,Health Care,0.3069638710865288,0.3,0.3,True,0.0069638710865287945,sector
2021-08-31,Industrials,0.0426643586954066,0.0426643586954066,0.3,False,0.0,sector
2021-08-31,Information Technology,0.41729247171693573,0.3,0.3,True,0.11729247171693574,sector
2021-09-30,Consumer Discretionary,0.0695713929034304,0.0695713929034304,0.3,False,0.0,sector
2021-09-30,Financials,0.0774522326995214,0.0774522326995214,0.3,False,0.0,sector
2021-09-30,Health Care,0.26460484781125737,0.26460484781125737,0.3,False,0.0,sector
2021-09-30,Industrials,0.0723078870506902,0.0723078870506902,0.3,False,0.0,sector
2021-09-30,Information Technology,0.3664922466316695,0.3,0.3,True,0.06649224663166953,sector
2021-09-30,Real Estate,0.0347856964517152,0.0347856964517152,0.3,False,0.0,sector
2021-10-29,Consumer Discretionary,0.1129600460128748,0.1129600460128748,0.3,False,0.0,sector
2021-10-29,Health Care,0.0279403089391718,0.0279403089391718,0.3,False,0.0,sector
2021-10-29,Industrials,0.2021078823758577,0.2021078823758577,0.3,False,0.0,sector
2021-10-29,Information Technology,0.6029335010538373,0.3,0.3,True,0.30293350105383726,sector
2021-11-30,Consumer Discretionary,0.1289139600577757,0.1289139600577757,0.3,False,0.0,sector
2021-11-30,Industrials,0.1083655356160068,0.1083655356160068,0.3,False,0.0,sector
2021-11-30,Information Technology,0.40019691642818767,0.3,0.3,True,0.10019691642818768,sector
2021-12-31,Consumer Discretionary,0.0089701592968216,0.0089701592968216,0.3,False,0.0,sector
2021-12-31,Financials,0.0089701592968216,0.0089701592968216,0.3,False,0.0,sector
2021-12-31,Industrials,0.06433274694117169,0.06433274694117169,0.3,False,0.0,sector
2021-12-31,Information Technology,0.14755363664221388,0.14755363664221388,0.3,False,0.0,sector
2021-12-31,Real Estate,0.0089701592968216,0.0089701592968216,0.3,False,0.0,sector
2022-01-31,Communication,0.0362375132870463,0.0362375132870463,0.3,False,0.0,sector
2022-01-31,Consumer Discretionary,0.0454694998986427,0.0454694998986427,0.3,False,0.0,sector
2022-01-31,Financials,0.1333736178878703,0.1333736178878703,0.3,False,0.0,sector
2022-01-31,Industrials,0.025243115014968,0.025243115014968,0.3,False,0.0,sector
2022-01-31,Information Technology,0.1526083103907817,0.1526083103907817,0.3,False,0.0,sector
2022-02-28,Consumer Discretionary,0.0218620308865138,0.0218620308865138,0.3,False,0.0,sector
2022-02-28,Energy,0.0218620308865138,0.0218620308865138,0.3,False,0.0,sector
2022-02-28,Financials,0.0218620308865138,0.0218620308865138,0.3,False,0.0,sector
2022-02-28,Health Care,0.0655860926595414,0.0655860926595414,0.3,False,0.0,sector
2022-02-28,Industrials,0.0437240617730276,0.0437240617730276,0.3,False,0.0,sector
2022-02-28,Information Technology,0.18009487156547652,0.18009487156547652,0.3,False,0.0,sector
2022-02-28,Materials,0.0218620308865138,0.0218620308865138,0.3,False,0.0,sector
2022-03-31,Consumer Staples,0.0291912683836595,0.0291912683836595,0.3,False,0.0,sector
2022-03-31,Energy,0.054002276775575495,0.054002276775575495,0.3,False,0.0,sector
2022-03-31,Materials,0.0191187213812218,0.0191187213812218,0.3,False,0.0,sector
2022-03-31,Utilities,0.0505141475632233,0.0505141475632233,0.3,False,0.0,sector
2022-04-29,Consumer Staples,0.0116284394150944,0.0116284394150944,0.3,False,0.0,sector
2022-04-29,Energy,0.0595708196729176,0.0595708196729176,0.3,False,0.0,sector
2022-04-29,Financials,0.0038324910751301,0.0038324910751301,0.3,False,0.0,sector
2022-04-29,Health Care,0.0120662603705492,0.0120662603705492,0.3,False,0.0,sector
2022-04-29,Materials,0.11287948069542879,0.11287948069542879,0.3,False,0.0,sector
2022-04-29,Utilities,0.0092666292992913,0.0092666292992913,0.3,False,0.0,sector
2022-05-31,Consumer Staples,0.0258468343803565,0.0258468343803565,0.3,False,0.0,sector
2022-05-31,Energy,0.1910888850082049,0.1910888850082049,0.3,False,0.0,sector
2022-05-31,Financials,0.008710326202101,0.008710326202101,0.3,False,0.0,sector
2022-05-31,Industrials,0.0129896274854328,0.0129896274854328,0.3,False,0.0,sector
2022-05-31,Information Technology,0.0062770661041525,0.0062770661041525,0.3,False,0.0,sector
2022-05-31,Materials,0.1332741659713586,0.1332741659713586,0.3,False,0.0,sector
2022-05-31,Real Estate,0.0068384452724076,0.0068384452724076,0.3,False,0.0,sector
2022-05-31,Utilities,0.0111019293864148,0.0111019293864148,0.3,False,0.0,sector
2022-06-30,Consumer Discretionary,0.0148066477819227,0.0148066477819227,0.3,False,0.0,sector
2022-06-30,Consumer Staples,0.0172187019901381,0.0172187019901381,0.3,False,0.0,sector
2022-06-30,Energy,0.0890657559824789,0.0890657559824789,0.3,False,0.0,sector
2022-06-30,Financials,0.0125540182012606,0.0125540182012606,0.3,False,0.0,sector
2022-06-30,Health Care,0.0072603786145446995,0.0072603786145446995,0.3,False,0.0,sector
2022-06-30,Industrials,0.0151495305295236,0.0151495305295236,0.3,False,0.0,sector
2022-06-30,Information Technology,0.0076676655900801,0.0076676655900801,0.3,False,0.0,sector
2022-06-30,Materials,0.0133790876839292,0.0133790876839292,0.3,False,0.0,sector
2022-06-30,Real Estate,0.0182747893908263,0.0182747893908263,0.3,False,0.0,sector
2022-06-30,Utilities,0.0137185742294994,0.0137185742294994,0.3,False,0.0,sector
2022-07-29,Consumer Discretionary,0.0203665120916592,0.0203665120916592,0.3,False,0.0,sector
2022-07-29,Energy,0.2846258418648177,0.2846258418648177,0.3,False,0.0,sector
2022-07-29,Financials,0.0558890486824381,0.0558890486824381,0.3,False,0.0,sector
2022-07-29,Health Care,0.0587640584714896,0.0587640584714896,0.3,False,0.0,sector
2022-07-29,Industrials,0.0690333613441374,0.0690333613441374,0.3,False,0.0,sector
2022-07-29,Information Technology,0.018290123953817,0.018290123953817,0.3,False,0.0,sector
2022-07-29,Materials,0.137881393475603,0.137881393475603,0.3,False,0.0,sector
2022-07-29,Real Estate,0.015373351147053,0.015373351147053,0.3,False,0.0,sector
2022-07-29,Utilities,0.0122891366768757,0.0122891366768757,0.3,False,0.0,sector
2022-08-31,Consumer Discretionary,0.062300403989860496,0.062300403989860496,0.3,False,0.0,sector
2022-08-31,Consumer Staples,0.0207805225141613,0.0207805225141613,0.3,False,0.0,sector
2022-08-31,Energy,0.1323373460959743,0.1323373460959743,0.3,False,0.0,sector
2022-08-31,Industrials,0.102995871781261,0.102995871781261,0.3,False,0.0,sector
2022-08-31,Information Technology,0.0101703750905693,0.0101703750905693,0.3,False,0.0,sector
2022-08-31,Utilities,0.0611766540236609,0.0611766540236609,0.3,False,0.0,sector
2022-09-30,Communication,0.0419999999999999,0.0419999999999999,0.3,False,0.0,sector
2022-09-30,Energy,0.0839999999999998,0.0839999999999998,0.3,False,0.0,sector
2022-10-31,Communication,0.0167124295350814,0.0167124295350814,0.3,False,0.0,sector
2022-10-31,Consumer Discretionary,0.15138170938986012,0.15138170938986012,0.3,False,0.0,sector
2022-10-31,Consumer Staples,0.0227926141555222,0.0227926141555222,0.3,False,0.0,sector
2022-10-31,Energy,0.1116129351310273,0.1116129351310273,0.3,False,0.0,sector
2022-10-31,Financials,0.0642877670407641,0.0642877670407641,0.3,False,0.0,sector
2022-10-31,Health Care,0.054369996827670804,0.054369996827670804,0.3,False,0.0,sector
2022-10-31,Industrials,0.0409908600834135,0.0409908600834135,0.3,False,0.0,sector
2022-10-31,Information Technology,0.090117017583007,0.090117017583007,0.3,False,0.0,sector
2022-11-30,Consumer Discretionary,0.0271852772560774,0.0271852772560774,0.3,False,0.0,sector
2022-11-30,Financials,0.0395912298414192,0.0395912298414192,0.3,False,0.0,sector
2022-11-30,Health Care,0.0937277038397352,0.0937277038397352,0.3,False,0.0,sector
2022-11-30,Information Technology,0.2204647297296527,0.2204647297296527,0.3,False,0.0,sector
2022-12-30,Consumer Discretionary,0.0196832931707442,0.0196832931707442,0.3,False,0.0,sector
2022-12-30,Consumer Staples,0.0196832931707442,0.0196832931707442,0.3,False,0.0,sector
2022-12-30,Financials,0.0764808127120785,0.0764808127120785,0.3,False,0.0,sector
2022-12-30,Health Care,0.0467435913027263,0.0467435913027263,0.3,False,0.0,sector
2022-12-30,Industrials,0.0590498795122326,0.0590498795122326,0.3,False,0.0,sector
2022-12-30,Information Technology,0.1377237508570009,0.1377237508570009,0.3,False,0.0,sector
2022-12-30,Materials,0.0196832931707442,0.0196832931707442,0.3,False,0.0,sector
2023-01-31,Consumer Discretionary,0.075772587369053,0.075772587369053,0.3,False,0.0,sector
2023-01-31,Consumer Staples,0.0106285827610776,0.0106285827610776,0.3,False,0.0,sector
2023-01-31,Financials,0.21170265578275077,0.21170265578275077,0.3,False,0.0,sector
2023-01-31,Health Care,0.0437028252911654,0.0437028252911654,0.3,False,0.0,sector
2023-01-31,Industrials,0.0959034251432397,0.0959034251432397,0.3,False,0.0,sector
2023-01-31,Information Technology,0.1676624216502934,0.1676624216502934,0.3,False,0.0,sector
2023-01-31,Materials,0.052408148745322,0.052408148745322,0.3,False,0.0,sector
2023-02-28,Consumer Discretionary,0.079921489995191,0.079921489995191,0.3,False,0.0,sector
2023-02-28,Consumer Staples,0.1112990796069162,0.1112990796069162,0.3,False,0.0,sector
2023-02-28,Financials,0.031633232002452,0.031633232002452,0.3,False,0.0,sector
2023-02-28,Industrials,0.1255111524944769,0.1255111524944769,0.3,False,0.0,sector
2023-02-28,Information Technology,0.26282184262980346,0.26282184262980346,0.3,False,0.0,sector
2023-02-28,Materials,0.0415621007754155,0.0415621007754155,0.3,False,0.0,sector
2023-03-31,Consumer Discretionary,0.2395303895214006,0.2395303895214006,0.3,False,0.0,sector
2023-03-31,Consumer Staples,0.0848109422532557,0.0848109422532557,0.3,False,0.0,sector
2023-03-31,Financials,0.0449014816721391,0.0449014816721391,0.3,False,0.0,sector
2023-03-31,Industrials,0.053534896693729406,0.053534896693729406,0.3,False,0.0,sector
2023-03-31,Information Technology,0.3760212637056178,0.3,0.3,True,0.07602126370561779,sector
2023-04-28,Consumer Discretionary,0.24837581471845788,0.24837581471845788,0.3,False,0.0,sector
2023-04-28,Consumer Staples,0.099134810088927,0.099134810088927,0.3,False,0.0,sector
2023-04-28,Financials,0.0270493104776001,0.0270493104776001,0.3,False,0.0,sector
2023-04-28,Industrials,0.0270493104776001,0.0270493104776001,0.3,False,0.0,sector
2023-04-28,Information Technology,0.26197771848322093,0.26197771848322093,0.3,False,0.0,sector
2023-05-31,Consumer Discretionary,0.0387192075087003,0.0387192075087003,0.3,False,0.0,sector
2023-05-31,Consumer Staples,0.0806014079115373,0.0806014079115373,0.3,False,0.0,sector
2023-05-31,Energy,0.0205788939510354,0.0205788939510354,0.3,False,0.0,sector
2023-05-31,Health Care,0.1250792369966068,0.1250792369966068,0.3,False,0.0,sector
2023-05-31,Industrials,0.1035949983373605,0.1035949983373605,0.3,False,0.0,sector
2023-05-31,Information Technology,0.41255484045993857,0.3,0.3,True,0.11255484045993858,sector
2023-06-30,Consumer Discretionary,0.0371694850662265,0.0371694850662265,0.3,False,0.0,sector
2023-06-30,Industrials,0.313989666417701,0.3,0.3,True,0.013989666417700997,sector
2023-06-30,Information Technology,0.3763363120358755,0.3,0.3,True,0.07633631203587549,sector
2023-06-30,Materials,0.0511151312590738,0.0511151312590738,0.3,False,0.0,sector
2023-07-31,Communication,0.0954772085996365,0.0954772085996365,0.3,False,0.0,sector
2023-07-31,Industrials,0.2820106484141916,0.2820106484141916,0.3,False,0.0,sector
2023-07-31,Information Technology,0.28370384387918046,0.28370384387918046,0.3,False,0.0,sector
