rebalance_date,ticker,weight,raw_score,portfolio_sleeve_label,portfolio_sleeve_role,portfolio_selection_path,period_forward_return,weighted_forward_return,target_n,entry_signal_breakdown,regime_state,regime_state_score,engine_version,Name,sector,raw_period_forward_return,risk_adjusted_forward_return,raw_weighted_forward_return,position_risk_action,position_risk_reason,position_risk_hard_stop,position_risk_enabled,weight_cap,cash_target,rebalance_action,due_sleeves,active_rebalance_interval_months,sleeve_rebalance_interval_months,next_scheduled_rebalance_date,portfolio_monster_early_score,portfolio_stale_mega_leader_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action
2019-04-30,HD,0.14563489352457348,5.0436353463202925,core_compounder,core_compounder,,-0.06732267623479382,-0.009804530785243532,18,"{""rs_acceleration_score"": 0.259479286923734, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.920606190068534, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.8529074241694852, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,HOME DEPOT INC,Consumer Discretionary,-0.06732267623479382,-0.06732267623479382,-0.009804530785243532,hold,hold,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
2019-04-30,NOW,0.06399434056697943,4.571432459095147,core_compounder,core_compounder,,-0.04085514798744905,-0.002614498254223159,18,"{""rs_acceleration_score"": 0.6736304762677983, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.0, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,SERVICENOW INC,Information Technology,-0.04085514798744905,-0.04085514798744905,-0.002614498254223159,hold,hold,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
2019-04-30,AVGO,0.06399434056697943,3.922962887666002,core_compounder,core_compounder,,-0.08,-0.005119547245358355,18,"{""rs_acceleration_score"": -0.5056095692349833, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.048405816760966, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,BROADCOM INC,Information Technology,-0.2120127569704756,-0.08,-0.013567616574112859,risk_exit,hard_stop,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
2019-04-30,V,0.12269843980875984,4.556164456799312,core_compounder,core_compounder,,-0.022662763266410146,-0.002780685694543799,18,"{""rs_acceleration_score"": 0.08269487135882503, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.2442587730943287, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,VISA INC CLASS A,Financials,-0.022662763266410146,-0.022662763266410146,-0.002780685694543799,hold,hold,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
2019-04-30,DHR,0.05280364160527095,4.580610776815228,core_compounder,core_compounder,,-0.0034674781757666473,-0.00018309547486728076,18,"{""rs_acceleration_score"": 0.4267923344223332, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.35460712038177244, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,DANAHER CORP,Health Care,-0.0034674781757666473,-0.0034674781757666473,-0.00018309547486728076,hold,hold,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
2019-04-30,AMT,0.047214395025595726,3.6285192078327433,core_compounder,core_compounder,,0.07135192235113896,0.003368837847722308,18,"{""rs_acceleration_score"": -1.1295297797932227, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.38371639299259885, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,AMERICAN TOWER REIT CORP,Real Estate,0.07135192235113896,0.07135192235113896,0.003368837847722308,hold,hold,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
2019-04-30,CDNS,0.04359423000078179,1.283146138940744,core_compounder,core_compounder,,-0.08,-0.003487538400062543,18,"{""rs_acceleration_score"": 0.6111564245649408, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.3531567963285692, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.0, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,CADENCE DESIGN SYSTEMS INC,Information Technology,-0.09037352354495876,-0.08,-0.0039397641714,risk_exit,hard_stop,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
2019-04-30,MELI,0.045285519038966736,2.407527293236618,core_compounder,core_compounder,,0.16361890252962796,0.0074095669256403094,18,"{""rs_acceleration_score"": 0.9600258001957636, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 0.95, ""theme_phase_multiplier_max"": 0.95, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.0, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,MercadoLibre,Internet,0.16361890252962796,0.16361890252962796,0.0074095669256403094,hold,hold,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
2019-04-30,CSX,0.04437678685305888,3.2012205697802942,core_compounder,core_compounder,,-0.06030703747756927,-0.002676232547881525,18,"{""rs_acceleration_score"": -0.01189224354206353, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.6888107694365011, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,CSX CORP,Industrials,-0.06030703747756927,-0.06030703747756927,-0.002676232547881525,hold,hold,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
2019-04-30,DG,0.04380255479658128,2.843298976551214,core_compounder,core_compounder,,0.015083035399205746,0.0006606754845724849,18,"{""rs_acceleration_score"": -0.8404296446881103, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_primary"": 1.0, ""theme_phase_multiplier_max"": 1.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""portfolio_monster_early_score"": 0.0, ""entry_quality_score"": 0.6463237275799256, ""breakout_setup_quality_score"": 0.0, ""selection_confirmation_score"": 1.0, ""portfolio_risk_entry_block_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""broken_momentum_penalty"": 0.0, ""relative_strength_composite"": 0.0}",bull,1,2026-05-07-style-regime-router,DOLLAR GENERAL CORP,Consumer Staples,0.015083035399205746,0.015083035399205746,0.0006606754845724849,hold,hold,-0.08,True,0.18,0.0,initial_rebalance,"core_compounder,early_scout,future_winner",1,1,2019-05-31,,,,
