as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-22,ADI,123.0,439.1000061035156,54009.30075073242,0.20958749559234569,396.6036682128906,5227.049560546875,1492.3571784973144
2026-06-22,AMAT,112.0,631.094970703125,70682.63671875,0.2742897353942412,388.5968933105469,27159.78466796875,-1760.5864507675224
2026-06-22,PR,2115.0,18.639999389648438,39423.598709106445,0.15298648947176385,20.425609588623047,-3776.565570831299,716.259298324585
2026-06-22,SLB,846.0,47.755001068115234,40400.73090362549,0.15677833062995772,56.62311935424805,-7502.428070068359,-1385.1136894226074
2026-06-22,TRGP,160.0,258.4599914550781,41353.5986328125,0.1604760115518564,243.5667266845703,2382.92236328125,50.387860488891604
