as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,risk_state,account_source,approval_status
2026-06-01,current_broker_ledger_mark_to_market,concentrated,equity,LITE,165.0,905.0,149325.0,0.3010325292099324,107708.97493868729,59722.2738160811,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only
2026-06-01,current_broker_ledger_mark_to_market,concentrated,equity,WDC,240.0,546.2000122070312,131088.0029296875,0.2642675578168616,68111.95198196822,40890.15194518632,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only
2026-06-01,current_broker_ledger_mark_to_market,concentrated,equity,TER,267.0,369.4700012207031,98648.49032592772,0.1988709495767994,17814.271446228027,4427.41989807129,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only
2026-06-01,current_broker_ledger_mark_to_market,concentrated,equity,KEYS,90.0,330.0,29700.0,0.0598738732130252,1505.7009887695312,-8719.807952651978,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only
2026-06-01,current_broker_ledger_mark_to_market,concentrated,equity,MU,10.0,1035.5,10355.0,0.0208752174114773,7406.972394819552,32224.91456414193,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,simulation_ready_preview_only
2026-06-01,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,76926.24469003896,0.155079872771904,0.0,0.0,,,,0.0,,,DEPLOY_CASH_REVIEW,Combined cash is above target; review deploy candidates before acting.,green,simulated_broker_replay,simulation_ready_preview_only
2026-06-01,current_broker_ledger_mark_to_market,main,equity,SNDK,128.0,1761.4300537109375,225463.046875,0.2732427629782014,140181.5076904297,0.0,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only
2026-06-01,current_broker_ledger_mark_to_market,main,equity,LITE,91.0,905.0,82355.0,0.0998075208197896,60027.7614597058,48195.98029633287,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only
2026-06-01,current_broker_ledger_mark_to_market,main,equity,CIEN,144.0,569.6099853515625,82023.837890625,0.0994061794425063,41508.56881759874,21548.347360131826,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only
2026-06-01,current_broker_ledger_mark_to_market,main,equity,WDC,133.0,546.2000122070312,72644.60162353516,0.0880393125977331,46512.206333982416,32745.26532384685,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only
2026-06-01,current_broker_ledger_mark_to_market,main,equity,TER,148.0,369.4700012207031,54681.56018066406,0.066269576300045,22071.770924535293,6651.213874277577,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only
2026-06-01,current_broker_ledger_mark_to_market,main,equity,TPL,126.0,368.2300109863281,46396.981384277344,0.0562293447330053,-18032.7025756836,344.03188919067463,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only
2026-06-01,current_broker_ledger_mark_to_market,main,equity,AMAT,83.0,458.1700134277344,38028.11111450195,0.046086958797862,9716.256872647047,13012.08696505284,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only
2026-06-01,current_broker_ledger_mark_to_market,main,equity,LRCX,70.0,317.1199951171875,22198.399658203125,0.0269026438716789,7417.504273344733,9590.471137827182,,,,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,green,simulated_broker_replay,simulation_ready_preview_only
2026-06-01,current_broker_ledger_mark_to_market,main,equity,MTSI,62.0,353.7900085449219,21934.98052978516,0.0265834014438493,7733.060562133789,-113.25736463546764,,,,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",green,simulated_broker_replay,simulation_ready_preview_only
