portfolio,official_metric_mode,status,valid_for_production,target_pass,cagr,cagr_target,cagr_gap_pp,max_dd,max_dd_target,max_dd_gap_pp,sharpe,start_date,end_date,years,ending_capital_usd,avg_cash_weight,latest_cash_weight,latest_position_count,broker_trade_count,total_fees_usd,order_preview_count,order_preview_buy_count,order_preview_sell_count,journal_trade_count,journal_win_rate,journal_avg_realized_return,journal_avg_holding_days,journal_profit_factor,legacy_cagr,legacy_max_dd,legacy_sharpe
main,broker_ledger_next_close,completed,True,True,0.3520463923349362,0.35,0.0,-0.2448808978591479,-0.25,0.0,1.3053974441470826,2019-06-03,2026-06-12,7.025325119780972,832259.0636079288,0.26582362679366595,0.15814873436902027,13,1678,41788.96811509371,13,8,5,1138,0.5878734622144113,0.1143301416809009,59.932337434094904,3.824723864767495,0.3097920903913538,-0.15743780080657965,1.7823234165784545
concentrated,broker_ledger_next_close,completed,True,False,0.44432765211562475,0.5,5.5672,-0.2592091275279844,-0.25,0.9209,1.402077357312984,2019-06-03,2026-06-12,7.025325119780972,1323438.10803326,0.4257245011897951,0.06551962894357292,5,596,42817.40782109857,5,3,2,397,0.5566750629722922,0.12257869384031034,53.659949622166245,3.895432342248052,0.41812482422814723,-0.2325195232043311,1.6135742671550242
