rebalance_date,portfolio_sleeve_label,sleeve_weight,sleeve_weighted_forward_return,sleeve_return_proxy,ticker_count
2019-05-31,cash,0.28,0.0,0.0,1
2019-05-31,core_compounder,0.72,0.04203734576182308,0.0583852024469765,18
2019-06-28,core_compounder,1.0000000000000002,0.02155945709795358,0.021559457097953576,25
2019-07-31,core_compounder,1.0,0.00603568298542909,0.00603568298542909,18
2019-08-30,core_compounder,0.9999999999999999,0.00963858911014493,0.009638589110144933,18
2019-09-30,core_compounder,1.0,0.007812570538106422,0.007812570538106422,18
2019-10-31,core_compounder,1.0,0.004944387092527386,0.004944387092527386,20
2019-11-29,core_compounder,1.0,0.01292261643983805,0.01292261643983805,31
2019-12-31,core_compounder,1.0,0.0452802307623009,0.0452802307623009,18
2020-01-31,core_compounder,1.0,-0.04320676285895155,-0.04320676285895155,18
2020-02-28,cash,0.27949398752869714,0.0,0.0,1
2020-02-28,core_compounder,0.7205060124713029,-0.04764284039266627,-0.06612413993500692,27
2020-03-31,cash,0.4,0.0,0.0,1
2020-03-31,core_compounder,0.6,0.0929935958550678,0.154989326425113,18
2020-04-30,core_compounder,1.0,0.08760341028856984,0.08760341028856984,26
2020-05-29,core_compounder,1.0,0.04883617907232921,0.04883617907232921,17
2020-06-30,core_compounder,1.0000000000000002,0.0654191722737511,0.06541917227375109,17
2020-07-31,core_compounder,1.0,0.05966286837485643,0.05966286837485643,18
2020-08-31,core_compounder,1.0,-0.014332777850769854,-0.014332777850769854,17
2020-09-30,core_compounder,1.0,-0.011003525968188365,-0.011003525968188365,18
2020-10-30,cash,0.2693776563996597,0.0,0.0,1
2020-10-30,core_compounder,0.7306223436003403,0.05460643084127603,0.07473961249554455,26
2020-11-30,core_compounder,1.0,0.0740367716013021,0.0740367716013021,37
2020-12-31,core_compounder,1.0,-0.018827377876021584,-0.018827377876021584,17
2021-01-29,cash,0.28,0.0,0.0,1
2021-01-29,core_compounder,0.72,0.008884648578729417,0.012339789692679745,17
2021-02-26,cash,0.28,0.0,0.0,1
2021-02-26,core_compounder,0.72,-0.002336146523368194,-0.0032446479491224918,17
2021-03-31,cash,0.00567037218374708,0.0,0.0,1
2021-03-31,core_compounder,0.994329627816253,0.0644328830750005,0.06480032503558002,24
2021-04-30,core_compounder,1.0,0.014037907194992252,0.014037907194992252,20
2021-05-28,core_compounder,1.0,0.0341465781998304,0.0341465781998304,26
2021-06-30,core_compounder,1.0,0.07220372648621082,0.07220372648621082,20
2021-07-30,core_compounder,1.0,0.05007131783596523,0.05007131783596523,17
2021-08-31,core_compounder,1.0,-0.044596041814304835,-0.044596041814304835,17
2021-09-30,cash,0.28,0.0,0.0,1
2021-09-30,core_compounder,0.72,0.07209993037603107,0.10013879218893205,17
2021-10-29,core_compounder,1.0,0.016476505824004496,0.016476505824004496,24
2021-11-30,core_compounder,1.0,0.011448920174738265,0.011448920174738265,30
2021-12-31,core_compounder,1.0,-0.055105856749176015,-0.055105856749176015,17
2022-01-31,core_compounder,1.0,-0.009168205350280727,-0.009168205350280727,17
2022-02-28,core_compounder,1.0,0.05178142657450216,0.05178142657450216,27
2022-03-31,core_compounder,0.9999999999999999,-0.04783211788191432,-0.04783211788191433,18
2022-04-29,cash,0.2799999999999999,0.0,0.0,1
2022-04-29,core_compounder,0.7200000000000001,-0.003722140538344989,-0.005169639636590262,18
2022-05-31,core_compounder,1.0,-0.0451838115345858,-0.0451838115345858,25
2022-06-30,core_compounder,1.0,0.03414003141022304,0.03414003141022304,25
2022-07-29,core_compounder,1.0,-0.018405323736130907,-0.018405323736130907,18
2022-08-31,core_compounder,1.0,-0.04133559549999638,-0.04133559549999638,26
2022-09-30,core_compounder,1.0,0.11023381826747028,0.11023381826747028,18
2022-10-31,core_compounder,0.9999999999999999,0.024715602786213035,0.02471560278621304,27
2022-11-30,core_compounder,1.0,-0.03869107760080653,-0.03869107760080653,36
2022-12-30,core_compounder,1.0,0.01848792920896454,0.01848792920896454,28
2023-01-31,core_compounder,1.0,-0.007590325408498166,-0.007590325408498166,18
2023-02-28,core_compounder,1.0,0.0425924547084011,0.0425924547084011,30
2023-03-31,core_compounder,1.0,0.018565490976456638,0.018565490976456638,18
2023-04-28,core_compounder,0.9999999999999999,0.0037253176118380426,0.003725317611838043,18
2023-05-31,core_compounder,1.0,0.06331532851377958,0.06331532851377958,24
2023-06-30,core_compounder,1.0,0.017344516256174187,0.017344516256174187,17
2023-07-31,core_compounder,1.0,0.019116493337325582,0.019116493337325582,26
2023-08-31,core_compounder,1.0,-0.046624960568071035,-0.046624960568071035,30
2023-09-29,cash,0.4,0.0,0.0,1
2023-09-29,core_compounder,0.6,-0.0005808415785215838,-0.0009680692975359731,18
2023-10-31,cash,0.03682263760636745,0.0,0.0,1
2023-10-31,core_compounder,0.9631773623936325,0.050484459934526604,0.05241450007614958,29
2023-11-30,core_compounder,1.0,0.019152242363390994,0.019152242363390994,39
2023-12-29,core_compounder,1.0,0.042669871492715936,0.042669871492715936,40
2024-01-31,core_compounder,1.0,0.016889468818272586,0.016889468818272586,17
2024-02-29,core_compounder,1.0,0.0414967482741213,0.0414967482741213,29
2024-03-28,core_compounder,1.0,-0.023774935346261943,-0.023774935346261943,37
2024-04-30,core_compounder,1.0,0.04388996112498459,0.04388996112498459,34
2024-05-31,core_compounder,1.0,0.023530664512991614,0.023530664512991614,42
2024-06-28,core_compounder,1.0,0.0025722469655127048,0.0025722469655127048,17
2024-07-31,cash,0.3606890999382146,0.0,0.0,1
2024-07-31,core_compounder,0.6393109000617855,0.023824390782492214,0.03726573530998726,29
2024-08-30,core_compounder,1.0,0.03974472703442593,0.03974472703442593,34
2024-09-30,core_compounder,1.0,0.05390566070530845,0.05390566070530845,18
2024-10-31,cash,0.003061410796886474,0.0,0.0,1
2024-10-31,core_compounder,0.9969385892031135,0.09239962447927647,0.0926833663376744,27
2024-11-29,core_compounder,1.0,-0.04476020619565398,-0.04476020619565398,38
2024-12-31,core_compounder,1.0,0.02979644231439158,0.02979644231439158,28
2025-01-31,core_compounder,1.0,0.04304325321546615,0.04304325321546615,18
2025-02-28,cash,0.28,0.0,0.0,1
2025-02-28,core_compounder,0.72,-0.035210409875359824,-0.04890334704911087,18
2025-03-31,cash,0.28211542302578047,0.0,0.0,1
2025-03-31,core_compounder,0.7178845769742196,0.0006828668659183408,0.0009512209731493697,22
2025-04-30,core_compounder,1.0,0.049487032078967964,0.049487032078967964,30
2025-05-30,core_compounder,1.0,0.012756033351858875,0.012756033351858875,18
2025-06-30,core_compounder,1.0,0.01844262693241002,0.01844262693241002,25
2025-07-31,core_compounder,1.0,0.0016692731577866364,0.0016692731577866364,17
2025-08-29,core_compounder,1.0,0.06885868471419979,0.06885868471419979,24
2025-09-30,core_compounder,1.0,0.06954213633298358,0.06954213633298358,17
2025-10-31,core_compounder,1.0,-0.01939200613074806,-0.01939200613074806,25
2025-11-28,core_compounder,1.0,0.029511601139033467,0.029511601139033467,30
2025-12-31,core_compounder,1.0,0.021980257165252842,0.021980257165252842,34
2026-01-30,core_compounder,1.0,0.012944530375109087,0.012944530375109087,38
2026-02-27,cash,0.287021072786799,0.0,0.0,1
2026-02-27,core_compounder,0.712978927213201,-0.02623689049803182,-0.03679897048371844,37
