rebalance_date,ticker,Name,sector,weight,raw_score,portfolio_sleeve_label,portfolio_sleeve_role,portfolio_selection_path,period_forward_return,weighted_forward_return,target_n,cash_target,regime_state,regime_state_score
2019-05-31,SBUX,STARBUCKS CORP,Consumer Discretionary,0.06342434393566278,4.404663085812422,core_compounder,core_compounder,,0.11166551293594207,0.007082311898201391,18,0.28,bear,-1
2019-05-31,UNH,UNITEDHEALTH GROUP INC,Health Care,0.0697809909428004,4.699907374125629,core_compounder,core_compounder,,0.022978962860886742,0.0016034947992704844,18,0.28,bear,-1
2019-05-31,KO,COCA-COLA,Consumer Staples,0.033384219596816284,4.0347266122316245,core_compounder,core_compounder,,0.04696242153420749,0.0015678037932962366,18,0.28,bear,-1
2019-05-31,ELS,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,0.0288,2.828482244030279,core_compounder,core_compounder,,0.008720864922795668,0.00025116090977651525,18,0.28,bear,-1
2019-05-31,CSX,CSX CORP,Industrials,0.026603964146870017,3.522448112893203,core_compounder,core_compounder,,0.05435530563123536,0.0014460666022055476,18,0.28,bear,-1
2019-05-31,HD,HOME DEPOT INC,Consumer Discretionary,0.0697809909428004,5.904532019236793,core_compounder,core_compounder,,0.11424049537675995,0.007971814973186716,18,0.28,bear,-1
2019-05-31,NOW,SERVICENOW INC,Information Technology,0.0504,5.148867049851278,core_compounder,core_compounder,,0.0762976558685986,0.0038454018557773696,18,0.28,bear,-1
2019-05-31,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.0504,3.852886789112009,core_compounder,core_compounder,,-0.014245245285737451,-0.0007179603624011676,18,0.28,bear,-1
2019-05-31,DHR,DANAHER CORP,Health Care,0.049253929139643875,3.9174091170806915,core_compounder,core_compounder,,0.09087725926899348,0.00447606208844005,18,0.28,bear,-1
2019-05-31,SHOP,Shopify,Software,0.03236617475049373,2.4453178562369704,core_compounder,core_compounder,,0.12512764973378965,0.004049903377402406,18,0.28,bear,-1
2019-05-31,AZO,AUTOZONE INC,Consumer Discretionary,0.03088463854458043,3.511288055918513,core_compounder,core_compounder,,0.07971805170969382,0.0024620632125320653,18,0.28,bear,-1
2019-05-31,CMS,CMS ENERGY CORP,Utilities,0.0288,2.790178768551647,core_compounder,core_compounder,,0.028479914726195377,0.0008202215441144268,18,0.28,bear,-1
2019-05-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.027539240871980182,3.5980633786398046,core_compounder,core_compounder,,0.0040646871962970454,0.00011193839976807812,18,0.28,bear,-1
2019-05-31,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.0288,2.19593528001689,core_compounder,core_compounder,,0.04238344003613359,0.0012206430730406473,18,0.28,bear,-1
2019-05-31,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.04348498391676368,2.8065820294735198,core_compounder,core_compounder,,0.005619872926237779,0.00024438008381170545,18,0.28,bear,-1
2019-05-31,HEI,HEICO CORP,Industrials,0.028755296142305556,1.4994763840951046,core_compounder,core_compounder,,0.10429687691378842,0.0029990875823735774,18,0.28,bear,-1
2019-05-31,DG,DOLLAR GENERAL CORP,Consumer Staples,0.028642389733546967,2.0838599200149877,core_compounder,core_compounder,,0.06365859044781952,0.0018233341574946968,18,0.28,bear,-1
2019-05-31,SUI,SUN COMMUNITIES REIT INC,Real Estate,0.028898837335735707,2.3523981263196725,core_compounder,core_compounder,,0.026977478867922233,0.0007796177735323321,18,0.28,bear,-1
2019-05-31,CASH,Cash,Cash,0.28,,cash,cash,,0.0,0.0,18,0.28,nan,0
2019-06-28,CSX,CSX CORP,Industrials,0.00031361977547282247,2.547998034133623,core_compounder,core_compounder,,-0.08,-2.5089582037825796e-05,18,0.0,neutral,0
2019-06-28,HEI,HEICO CORP,Industrials,0.021718001896462943,1.1175943665596213,core_compounder,core_compounder,,0.019299822554834423,0.00041915358284729226,18,0.0,neutral,0
2019-06-28,VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,0.03271725415662927,2.477180611215111,core_compounder,core_compounder,,-0.000603736551590961,-1.975260220204839e-05,18,0.0,neutral,0
2019-06-28,HD,HOME DEPOT INC,Consumer Discretionary,0.1632045325333471,5.561409462340783,core_compounder,core_compounder,,0.021173267504583926,0.0034555732252891285,18,0.0,neutral,0
2019-06-28,SBUX,STARBUCKS CORP,Consumer Discretionary,0.11737733239322178,4.991027189692356,core_compounder,core_compounder,,0.12266636848654722,0.014398251107314878,18,0.0,neutral,0
2019-06-28,UNH,UNITEDHEALTH GROUP INC,Health Care,0.0007981305471976702,3.419147095639979,core_compounder,core_compounder,,0.01317359635991755,1.051424967130223e-05,18,0.0,neutral,0
2019-06-28,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.0004889261420820967,1.7397478026137811,core_compounder,core_compounder,,-0.02839178204457138,-1.3881484461888029e-05,18,0.0,neutral,0
2019-06-28,SNPS,SYNOPSYS INC,Information Technology,0.019591270230031967,2.1834063470042873,core_compounder,core_compounder,,0.014840276237512162,0.0002907398620574228,18,0.0,neutral,0
2019-06-28,ABT,ABBOTT LABORATORIES,Health Care,0.037372365870862435,3.514584027395517,core_compounder,core_compounder,,0.032647025201947955,0.0012200965704424656,18,0.0,neutral,0
2019-06-28,ELS,EQUITY LIFESTYLE PROPERTIES REIT I,Real Estate,0.02620849186288915,2.806197689481119,core_compounder,core_compounder,,0.017840982052669707,0.0004675852329533454,18,0.0,neutral,0
2019-06-28,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.06223959122806216,2.0200062419708162,core_compounder,core_compounder,,-0.044691747681173455,-0.002781596106943931,18,0.0,neutral,0
2019-06-28,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.034812303567901014,3.9901858295558132,core_compounder,core_compounder,,0.024926854498261042,0.0008677612257863623,18,0.0,neutral,0
2019-06-28,CMS,CMS ENERGY CORP,Utilities,0.000331175652291453,2.4214539929128103,core_compounder,core_compounder,,0.007318866972179983,2.4238305435460774e-06,18,0.0,neutral,0
2019-06-28,DHR,DANAHER CORP,Health Care,0.05176874254026936,4.398468193696466,core_compounder,core_compounder,,-0.022215865066284257,-0.0011500873989258337,18,0.0,neutral,0
2019-06-28,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.00030916032543209376,1.4075896522813036,core_compounder,core_compounder,,0.02107239270109318,6.514747785102845e-06,18,0.0,neutral,0
2019-06-28,WRB,WR BERKLEY CORP,Financials,0.03975899818250472,2.5149535607585265,core_compounder,core_compounder,,0.04172928775545581,0.0016591146760263843,18,0.0,neutral,0
2019-06-28,AZO,AUTOZONE INC,Consumer Discretionary,0.0003728404154483625,3.0134173529449364,core_compounder,core_compounder,,0.013679029707224899,5.1000951189722235e-06,18,0.0,neutral,0
2019-06-28,KO,COCA-COLA,Consumer Staples,0.030059884991751724,4.327400660690835,core_compounder,core_compounder,,0.03348367900995375,0.001006515540139941,18,0.0,neutral,0
2019-06-28,ORCL,ORACLE CORP,Information Technology,0.12072186065364626,5.595061999869481,core_compounder,core_compounder,,-0.010885532493534411,-0.0013141217368251997,18,0.0,neutral,0
2019-06-28,YUM,YUM BRANDS INC,Consumer Discretionary,0.027116772186535392,2.4664068631550538,core_compounder,core_compounder,,0.051511742291534324,0.0013968321806510568,18,0.0,neutral,0
2019-06-28,DG,DOLLAR GENERAL CORP,Consumer Staples,0.038238064424125376,2.5096639524839643,core_compounder,core_compounder,,-0.013552218564026552,-0.0005182106065410752,18,0.0,neutral,0
2019-06-28,SHOP,Shopify,Software,0.027180820334163726,2.6802684877449963,core_compounder,core_compounder,,0.08233960842368204,0.0022380581029494955,18,0.0,neutral,0
2019-06-28,SUI,SUN COMMUNITIES REIT INC,Real Estate,0.00033182674596731257,1.885447688346336,core_compounder,core_compounder,,0.02692274258290217,8.933686063800026e-06,18,0.0,neutral,0
2019-06-28,NOW,SERVICENOW INC,Information Technology,0.10701727403326652,4.977712710420932,core_compounder,core_compounder,,-0.016348045848606496,-0.0017495233024887266,18,0.0,neutral,0
2019-06-28,MDT,MEDTRONIC PLC,Health Care,0.03995075931043742,3.945851624095657,core_compounder,core_compounder,,0.04201552190025781,0.0016785520027396122,18,0.0,neutral,0
2019-07-31,KO,COCA-COLA,Consumer Staples,0.06312206449411487,4.385298854003921,core_compounder,core_compounder,,0.04168256037117457,0.0026310892640291177,18,0.0,neutral,0
2019-07-31,TXN,TEXAS INSTRUMENT INC,Information Technology,0.05782903103185551,3.7101204617741113,core_compounder,core_compounder,,-0.020302734492995467,-0.001174087463026958,18,0.0,neutral,0
