rebalance_date,next_rebalance_date,gross_return,cost,net_return,turnover,missing_tickers,cash_weight,rebalance_action,active_rebalance_interval_months,next_scheduled_rebalance_date,target_n,weighting_mode,portfolio_mode,raw_gross_return,position_risk_return_delta,position_risk_exit_count,position_risk_enabled,position_risk_hard_stop,equity,equity_value_usd,bench_return,benchmark_equity,benchmark_value_usd,target_stock_names
2019-05-31,2019-06-28,0.0028099364631188894,0.00125,0.0015599364631188894,0.25,0,0.0,initial_rebalance,1,2019-06-28,1,conviction_curve,concentrated_alpha,0.0028099364631188894,0.0,0,True,-0.08,1.001559936463119,100155.9936463119,0.08011805644118142,1.0801180564411814,108011.80564411814,1
2019-06-28,2019-07-31,-0.01419589102228569,0.00125,-0.015445891022285689,0.25,0,0.0,rebalance,1,2019-07-31,1,conviction_curve,concentrated_alpha,-0.01419589102228569,0.0,0,True,-0.08,0.9860899508322223,98608.99508322222,-0.0036331987329345505,1.0761937728870996,107619.37728870996,1
2019-07-31,2019-08-30,-0.0011290546244590027,0.00375,-0.004879054624459003,0.75,0,0.0,rebalance,1,2019-08-30,1,conviction_curve,concentrated_alpha,-0.0011290546244590027,0.0,0,True,-0.08,0.9812787640974817,98127.87640974818,-0.01601118650035893,1.0589626336788793,105896.26336788794,1
2019-08-30,2019-09-30,0.0052234455447840444,0.00375,0.0014734455447840446,0.75,0,0.0,rebalance,1,2019-09-30,1,conviction_curve,concentrated_alpha,0.0052234455447840444,0.0,0,True,-0.08,0.9827246249206323,98272.46249206323,0.011691962549935209,1.0713439851336335,107134.39851336335,1
2019-09-30,2019-10-31,0.011790538666607175,0.00125,0.010540538666607176,0.25,0,0.0,rebalance,1,2019-10-31,1,conviction_curve,concentrated_alpha,0.011790538666607175,0.0,0,True,-0.08,0.9930830718282352,99308.30718282351,0.043077969560411544,1.11749530871395,111749.530871395,1
2019-10-31,2019-11-29,-0.030986542463760258,0.00125,-0.03223654246376026,0.25,0,0.0,rebalance,1,2019-11-29,1,conviction_curve,concentrated_alpha,-0.030986542463760258,0.0,0,True,-0.08,0.9610695072132027,96106.95072132027,0.01531182851795454,1.1346062052505967,113460.62052505967,1
2019-11-29,2019-12-31,0.015336046523132252,0.00375,0.011586046523132252,0.75,0,0.0,rebalance,1,2019-12-31,1,conviction_curve,concentrated_alpha,0.015336046523132252,0.0,0,True,-0.08,0.9722045032357387,97220.45032357387,0.046238282266118924,1.1870684472298638,118706.84472298638,1
2019-12-31,2020-01-31,0.05908093677277115,0.00125,0.05783093677277115,0.25,0,0.0,rebalance,1,2020-01-31,1,conviction_curve,concentrated_alpha,0.05908093677277115,0.0,0,True,-0.08,1.028428000392568,102842.8000392568,-0.0027410715656029927,1.1838146076627376,118381.46076627375,1
2020-01-31,2020-02-28,-0.04,0.00125,-0.04125,0.25,0,1.0,rebalance,1,2020-02-28,1,conviction_curve,concentrated_alpha,-0.0884539860153642,0.048453986015364194,1,True,-0.08,0.9860053453763746,98600.53453763746,-0.048843923519200194,1.1259924575051468,112599.24575051467,1
2020-02-28,2020-03-31,-0.04,0.00375,-0.04375,0.75,0,1.0,rebalance,1,2020-03-31,1,conviction_curve,concentrated_alpha,-0.09003152896392275,0.050031528963922746,1,True,-0.08,0.9428676115161583,94286.76115161582,-0.20054494325665084,0.9001803640073602,90018.03640073602,1
2020-03-31,2020-04-30,0.025933345817593212,0.00375,0.022183345817593212,0.75,0,0.0,rebalance,1,2020-04-30,1,conviction_curve,concentrated_alpha,0.025933345817593212,0.0,0,True,-0.08,0.9637835698026295,96378.35698026295,0.1458044930176079,1.0314307056058591,103143.07056058591,1
2020-04-30,2020-05-29,0.02379324444648756,0.00375,0.02004324444648756,0.75,0,0.0,rebalance,1,2020-05-29,1,conviction_curve,concentrated_alpha,0.02379324444648756,0.0,0,True,-0.08,0.9831009194856919,98310.09194856918,0.07949242416213598,1.1134216327497313,111342.16327497312,1
2020-05-29,2020-06-30,0.17607390299350834,0.00375,0.17232390299350833,0.75,0,0.0,rebalance,1,2020-06-30,1,conviction_curve,concentrated_alpha,0.17607390299350834,0.0,0,True,-0.08,1.1525127069679733,115251.27069679732,0.019677785668236414,1.1353313049973583,113533.13049973584,1
2020-06-30,2020-07-31,0.07106090874841375,0.00375,0.06731090874841375,0.75,0,0.0,rebalance,1,2020-07-31,1,conviction_curve,concentrated_alpha,0.07106090874841375,0.0,0,True,-0.08,1.2300893846180818,123008.93846180818,0.0573677893101745,1.2004627520996922,120046.27520996922,1
2020-07-31,2020-08-31,0.033338078745926314,0.00125,0.03208807874592631,0.25,0,0.0,rebalance,1,2020-08-31,1,conviction_curve,concentrated_alpha,0.033338078745926314,0.0,0,True,-0.08,1.269560589656235,126956.0589656235,0.07043018748804863,1.2850115688024923,128501.15688024924,1
2020-08-31,2020-09-30,-0.04,0.00375,-0.04375,0.75,0,1.0,rebalance,1,2020-09-30,1,conviction_curve,concentrated_alpha,-0.040345857365538584,0.00034585736553858354,1,True,-0.08,1.2140173138587746,121401.73138587746,-0.04135652814994395,1.2318679516843085,123186.79516843085,1
2020-09-30,2020-10-30,0.026935398400183996,0.00375,0.023185398400183996,0.75,0,0.0,rebalance,1,2020-10-30,1,conviction_curve,concentrated_alpha,0.026935398400183996,0.0,0,True,-0.08,1.2421647889453116,124216.47889453116,-0.02087079981069584,1.2061578822714933,120615.78822714933,1
2020-10-30,2020-11-30,0.04490047170460576,0.00375,0.04115047170460576,0.75,0,0.0,rebalance,1,2020-11-30,1,conviction_curve,concentrated_alpha,0.04490047170460576,0.0,0,True,-0.08,1.2932804559452633,129328.04559452632,0.10640014017110544,1.334493250013664,133449.32500136638,1
2020-11-30,2020-12-31,-0.004742574419894674,0.00125,-0.005992574419894674,0.25,0,0.0,rebalance,1,2020-12-31,1,conviction_curve,concentrated_alpha,-0.004742574419894674,0.0,0,True,-0.08,1.2855303765672161,128553.03765672162,0.010430176521181167,1.3484122501776312,134841.22501776312,1
2020-12-31,2021-01-29,-0.00445345032622535,0.00375,-0.00820345032622535,0.75,0,0.0,rebalance,1,2021-01-29,1,conviction_curve,concentrated_alpha,-0.00445345032622535,0.0,0,True,-0.08,1.2749845919801932,127498.45919801932,0.019783011092645797,1.3750879046803548,137508.79046803547,1
2021-01-29,2021-02-26,0.05474572693878166,0.00375,0.050995726938781655,0.75,0,0.0,rebalance,1,2021-02-26,1,conviction_curve,concentrated_alpha,0.05474572693878166,0.0,0,True,-0.08,1.3400033580839692,134000.33580839692,0.03390692818493535,1.4217129115123248,142171.2911512325,1
2021-02-26,2021-03-31,0.010072830345669304,0.00125,0.008822830345669304,0.25,0,0.0,rebalance,1,2021-03-31,1,conviction_curve,concentrated_alpha,0.010072830345669304,0.0,0,True,-0.08,1.351825980374971,135182.5980374971,0.03025511171709616,1.4647269944797683,146472.69944797683,1
2021-03-31,2021-04-30,0.06515960196373072,0.00375,0.061409601963730714,0.75,0,0.0,rebalance,1,2021-04-30,1,conviction_curve,concentrated_alpha,0.06515960196373072,0.0,0,True,-0.08,1.434841075754028,143484.1075754028,0.04298397709378654,1.5276867860591374,152768.67860591374,1
2021-04-30,2021-05-28,0.004012062100473668,0.00375,0.000262062100473668,0.75,0,0.0,rebalance,1,2021-05-28,1,conviction_curve,concentrated_alpha,0.004012062100473668,0.0,0,True,-0.08,1.435217093220186,143521.7093220186,0.0022372431821326977,1.5311045929056823,153110.45929056822,1
2021-05-28,2021-06-30,0.015482078202389338,0.00125,0.014232078202389338,0.25,0,0.0,rebalance,1,2021-06-30,1,conviction_curve,concentrated_alpha,0.015482078202389338,0.0,0,True,-0.08,1.4556432151283014,145564.32151283015,0.02805780049690143,1.5740640201133194,157406.40201133193,1
2021-06-30,2021-07-30,0.02747409419781799,0.00375,0.02372409419781799,0.75,0,0.0,rebalance,1,2021-07-30,1,conviction_curve,concentrated_alpha,0.02747409419781799,0.0,0,True,-0.08,1.49017703188242,149017.70318824198,0.015560401301869975,1.5985570879411173,159855.70879411174,1
2021-07-30,2021-08-31,0.017366180210562465,0.00125,0.016116180210562464,0.25,0,0.0,rebalance,1,2021-08-31,1,conviction_curve,concentrated_alpha,0.017366180210562465,0.0,0,True,-0.08,1.514192993473878,151419.2993473878,0.031211535480812236,1.6484505092094954,164845.05092094955,1
2021-08-31,2021-09-30,-0.036388051368460905,0.00375,-0.04013805136846091,0.75,0,0.0,rebalance,1,2021-09-30,1,conviction_curve,concentrated_alpha,-0.036388051368460905,0.0,0,True,-0.08,1.4534162373200599,145341.62373200597,-0.03692455278299067,1.5875822113720415,158758.22113720415,1
2021-09-30,2021-10-29,0.05863379418866632,0.00375,0.05488379418866632,0.75,0,0.0,rebalance,1,2021-10-29,1,conviction_curve,concentrated_alpha,0.05863379418866632,0.0,0,True,-0.08,1.5331852349596,153318.52349596,0.058900078952683455,1.6810909289657305,168109.09289657304,1
2021-10-29,2021-11-30,-0.02620773216424005,0.00125,-0.02745773216424005,0.25,0,0.0,rebalance,1,2021-11-30,1,conviction_curve,concentrated_alpha,-0.02620773216424005,0.0,0,True,-0.08,1.491087445419912,149108.74454199118,-0.0218112695533057,1.644424201570442,164442.4201570442,1
2021-11-30,2021-12-31,0.003663147690207258,0.00375,-8.685230979274192e-05,0.75,0,0.0,rebalance,1,2021-12-31,1,conviction_curve,concentrated_alpha,0.003663147690207258,0.0,0,True,-0.08,1.4909579410311742,149095.79410311743,0.06282239909240794,1.7477308750387146,174773.08750387147,1
2021-12-31,2022-01-31,-0.03643508760317571,0.00375,-0.04018508760317571,0.75,0,0.0,rebalance,1,2022-01-31,1,conviction_curve,concentrated_alpha,-0.03643508760317571,0.0,0,True,-0.08,1.431043665558186,143104.3665558186,-0.05212485614690532,1.6566306545938168,165663.06545938167,1
2022-01-31,2022-02-28,0.01396971577469519,0.00125,0.012719715774695191,0.25,0,0.0,rebalance,1,2022-02-28,1,conviction_curve,concentrated_alpha,0.01396971577469519,0.0,0,True,-0.08,1.449246134245264,144924.6134245264,-0.052848979663656315,1.5690794148189984,156907.94148189985,1
2022-02-28,2022-03-31,0.03865122310320601,0.00375,0.03490122310320601,0.75,0,0.0,rebalance,1,2022-03-31,1,conviction_curve,concentrated_alpha,0.03865122310320601,0.0,0,True,-0.08,1.499826596908017,149982.6596908017,0.05563992884777025,1.6563828818160284,165638.28818160284,1
2022-03-31,2022-04-29,-0.04,0.00375,-0.04375,0.75,0,1.0,rebalance,1,2022-04-29,1,conviction_curve,concentrated_alpha,-0.06188172942580805,0.02188172942580805,1,True,-0.08,1.4342091832932913,143420.9183293291,-0.08589793790393885,1.514103007888648,151410.30078886478,1
2022-04-29,2022-05-31,-0.04,0.00375,-0.04375,0.75,0,1.0,rebalance,1,2022-05-31,1,conviction_curve,concentrated_alpha,-0.04024347064046385,0.0002434706404638512,1,True,-0.08,1.37146253152421,137146.253152421,-0.013031299183227651,1.494372278598626,149437.22785986259,1
