rebalance_date,net_return,equity,drawdown
2020-02-28,-0.08045197339354158,1.0310937163383809,-0.10682541611422247
2022-05-31,-0.06558569244955946,3.3117243560017124,-0.11853147061963554
2023-08-31,-0.060253635963099114,4.75342809515681,-0.06025363596309907
2024-03-28,-0.05862602820604715,7.314794630704756,-0.05862602820604712
2020-08-31,-0.045432843916036345,1.9442435229475015,-0.0454328439160363
2021-12-31,-0.04349730074768366,3.5910425791495375,-0.043497300747683654
2022-11-30,-0.03647452227112697,3.8177364286958686,-0.03647452227112702
2022-03-31,-0.034895955687024915,3.625947453704106,-0.03489595568702497
2024-05-31,-0.029316911453862064,7.300165288830609,-0.060508744312250395
2021-10-29,-0.028752621872969543,3.627997240267669,-0.028752621872969564
