rebalance_date,ticker,Name,sector,original_weight,defended_weight,cash_after_defense,list_action,reason,period_forward_return,risk_adjusted_return,hard_stop,risk_exit_proxy,target_n,weighting_mode,active_rebalance_interval_months,raw_score,concentrated_score,portfolio_sleeve_label
2019-04-30,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.28479311403091584,0.28479311403091584,,hold,hold,0.01267176727904995,0.01267176727904995,-0.08,False,4,score_power,1,1.334739408569825,0.5933295794788096,early_scout
2019-04-30,NOW,SERVICENOW INC,Information Technology,0.24917045863476595,0.24917045863476595,,hold,hold,-0.04085514798744905,-0.04085514798744905,-0.08,False,4,score_power,1,4.991392366511402,0.574994587571742,future_winner
2019-04-30,VICI,VICI PPTYS INC,Real Estate,0.2448728714990637,0.2448728714990637,,hold,hold,-0.02713358111585029,-0.02713358111585029,-0.08,False,4,score_power,1,1.3031187674679527,0.5726962463434048,early_scout
2019-04-30,MKTX,MARKETAXESS HOLDINGS INC,Financials,0.22116355583525468,0.22116355583525468,,hold,hold,0.06773023273015033,0.06773023273015033,-0.08,False,4,score_power,1,1.0917350005897455,0.5596370047148372,early_scout
2019-05-31,MA,MASTERCARD INC CLASS A,Financials,0.495095041640567,0.495095041640567,,hold,hold,0.07223949658297135,0.07223949658297135,-0.08,False,4,score_power,1,5.571582748985903,0.7872836610484352,early_scout
2019-05-31,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.19863408135865265,0.19863408135865265,,hold,hold,0.005619954684914719,0.005619954684914719,-0.08,False,4,score_power,1,3.227225355572565,0.6223918320305561,early_scout
2019-05-31,TSCO,TRACTOR SUPPLY,Consumer Discretionary,0.15332436694540097,0.15332436694540097,,hold,hold,0.09155027084921308,0.09155027084921308,-0.08,False,4,score_power,1,1.6756493794146523,0.5877974012681637,early_scout
2019-05-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.15294651005537943,0.15294651005537943,,hold,hold,0.0040646871962970454,0.0040646871962970454,-0.08,False,4,score_power,1,3.2339204175323637,0.5874887771924241,early_scout
2019-06-28,MA,MASTERCARD INC CLASS A,Financials,0.43591954386873244,0.43591954386873244,,hold,hold,0.015824999369249415,0.015824999369249415,-0.08,False,4,score_power,1,5.6974360223360145,0.7735474013986526,early_scout
2019-06-28,VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,0.2674510435530297,0.2674510435530297,,hold,hold,-0.000603736551590961,-0.000603736551590961,-0.08,False,4,score_power,1,3.8483724304725095,0.6805331410508075,early_scout
2019-06-28,AVGO,BROADCOM INC,Information Technology,0.14872836833692168,0.14872836833692168,,hold,hold,-0.04160047275472967,-0.04160047275472967,-0.08,False,4,score_power,1,3.511470169845821,0.5950477765377643,early_scout
2019-06-28,TSCO,TRACTOR SUPPLY,Consumer Discretionary,0.1479010442413162,0.1479010442413162,,hold,hold,-0.008096205137135382,-0.008096205137135382,-0.08,False,4,score_power,1,1.9151030593071012,0.5943495306601291,early_scout
2019-07-31,V,VISA INC CLASS A,Financials,0.49433299972269124,0.49433299972269124,,hold,hold,0.008875740844532354,0.008875740844532354,-0.08,False,4,score_power,1,5.871956051730469,0.7592782900396404,early_scout
2019-07-31,TSCO,TRACTOR SUPPLY,Consumer Discretionary,0.17942887780991457,0.17942887780991457,,hold,hold,-0.07328864273292479,-0.07328864273292479,-0.08,False,4,score_power,1,1.9093707268188496,0.5838592447020458,early_scout
2019-07-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.16757240716569885,0.16757240716569885,,hold,hold,-0.0022581092489180055,-0.0022581092489180055,-0.08,False,4,score_power,1,3.4912613290952095,0.5749254337299505,early_scout
