hard_stop,target_n,weighting_mode,active_rebalance_interval_months,cost_bps,cagr,sharpe,max_dd,calmar,ending_equity,months,target_cagr,target_max_dd,target_pass,rank_score
-0.08,4,score_power,1,25.0,0.48746512486582416,1.8918687170147346,-0.11853147061963554,4.112537559160868,15.58680055464293,83,0.5,-0.18,False,5.3945009816357565
-0.1,4,score_power,1,25.0,0.48746512486582416,1.8918687170147346,-0.11853147061963554,4.112537559160868,15.58680055464293,83,0.5,-0.18,False,5.3945009816357565
-0.12,4,score_power,1,25.0,0.48746512486582416,1.8918687170147346,-0.11853147061963554,4.112537559160868,15.58680055464293,83,0.5,-0.18,False,5.3945009816357565
-0.08,5,score_power,1,25.0,0.48458067763182466,1.9859150614411336,-0.12181942403121937,3.977860521714816,15.378936696269236,83,0.5,-0.18,False,5.167970176910627
-0.1,5,score_power,1,25.0,0.48458067763182466,1.9859150614411336,-0.12181942403121937,3.977860521714816,15.378936696269236,83,0.5,-0.18,False,5.167970176910627
-0.12,5,score_power,1,25.0,0.48458067763182466,1.9859150614411336,-0.12181942403121937,3.977860521714816,15.378936696269236,83,0.5,-0.18,False,5.167970176910627
-0.08,2,score_power,1,25.0,0.5083499743535456,1.677111626774656,-0.19665301427179183,2.58500982675486,17.164836263838552,83,0.5,-0.18,False,4.898656928859136
-0.1,2,score_power,1,25.0,0.5083499743535456,1.677111626774656,-0.19665301427179183,2.58500982675486,17.164836263838552,83,0.5,-0.18,False,4.898656928859136
-0.12,2,score_power,1,25.0,0.5083499743535456,1.677111626774656,-0.19665301427179183,2.58500982675486,17.164836263838552,83,0.5,-0.18,False,4.898656928859136
-0.08,2,winner_take_all,1,25.0,0.5083499743535456,1.6771116267746555,-0.19665301427179183,2.58500982675486,17.164836263838563,83,0.5,-0.18,False,4.898656928859135
-0.1,2,winner_take_all,1,25.0,0.5083499743535456,1.6771116267746555,-0.19665301427179183,2.58500982675486,17.164836263838563,83,0.5,-0.18,False,4.898656928859135
-0.12,2,winner_take_all,1,25.0,0.5083499743535456,1.6771116267746555,-0.19665301427179183,2.58500982675486,17.164836263838563,83,0.5,-0.18,False,4.898656928859135
-0.08,2,conviction_curve,1,25.0,0.5083499743535456,1.677111626774656,-0.19665301427179205,2.585009826754857,17.164836263838552,83,0.5,-0.18,False,4.898656928859114
-0.1,2,conviction_curve,1,25.0,0.5083499743535456,1.677111626774656,-0.19665301427179205,2.585009826754857,17.164836263838552,83,0.5,-0.18,False,4.898656928859114
