rebalance_date,net_return,equity,drawdown
2019-04-30,-0.019186328894496268,0.9808136711055038,-0.01918632889449623
2019-05-31,0.037050163319406366,1.0171529778058692,0.0
2019-06-28,-0.0018387089394443386,1.015282729532795,-0.0018387089394443779
2019-07-31,0.010273253969255125,1.0257129868638841,0.0
2019-08-30,0.0030684213038249444,1.0288603064443873,0.0
2019-09-30,0.04825527120586842,1.078508239564814,0.0
2019-10-31,-0.005606459612741831,1.0724616266776845,-0.005606459612741865
2019-11-29,0.02512985087503691,1.099412427425294,0.0
2019-12-31,0.0690295610317509,1.1753043846833138,0.0
2020-01-31,-0.05750052505934701,1.1077237654594705,-0.057500525059346996
2020-02-28,-0.0807320694096238,1.0182949335397067,-0.13359045808878978
2020-03-31,0.1684891961653783,1.1898666283510893,0.0
2020-04-30,0.25319484682565435,1.491134727059401,0.0
2020-05-29,0.13295581262666178,1.6893897564314195,0.0
2020-06-30,0.1172892009593477,1.887536931072168,0.0
2020-07-31,0.17513062124021223,2.2181024464246804,0.0
2020-08-31,-0.04378750521941252,2.1209772739746677,-0.04378750521941266
2020-09-30,0.07066919104429925,2.2708650221498003,0.0
2020-10-30,0.13098328327182598,2.568310378618129,0.0
2020-11-30,0.04934753381260515,2.6950501618682523,0.0
2020-12-31,0.01885409586985839,2.7458628959941938,0.0
2021-01-29,0.11785735074408511,3.069483022422551,0.0
2021-02-26,0.001056742054540827,3.072726674218044,0.0
2021-03-31,0.030983743313888687,3.1679312487657545,0.0
2021-04-30,0.03175513497068891,3.268529333148174,0.0
2021-05-28,0.12594429914512084,3.6801819692467896,0.0
2021-06-30,0.04119093347588109,3.8317720999211713,0.0
2021-07-30,-0.0162014295180191,3.7696919143151866,-0.01620142951801906
2021-08-31,-0.01911904269027611,3.697619013676206,-0.03501071638569664
2021-09-30,0.019949065977293425,3.7713830593389273,-0.015760081499493817
2021-10-29,-0.055649810514060274,3.561506306710779,-0.07053284646442104
2021-11-30,0.020088720923339215,3.633052412973004,-0.051861040209634446
2021-12-31,-0.01798873090852847,3.5676984107394527,-0.06891685682119542
2022-01-31,-0.014567077318773857,3.515727472140145,-0.08248001695808793
2022-02-28,0.033868707829529256,3.6348006187023087,-0.05140480072468678
2022-03-31,-0.08173050099580646,3.3377265431159016,-0.1289339616036751
2022-04-29,0.051640088970955234,3.5100870387631256,-0.08395203388131134
2022-05-31,-0.07461767048019471,3.248172520747896,-0.15230539916120822
2022-06-30,0.0633309520602695,3.4538823789428656,-0.09862009303373753
2022-07-29,-0.031053185456928534,3.3466283288831353,-0.1266108104519098
2022-08-31,-0.005399721284381581,3.3285574686647506,-0.13132686864826149
2022-09-30,0.1539425509010422,3.8409640962117177,0.0
2022-10-31,0.0009270228358457071,3.8445247576405697,0.0
2022-11-30,-0.027621498635274924,3.73833322229412,-0.027621498635274966
2022-12-30,0.07368053007842641,4.013775595722542,0.0
2023-01-31,-0.026501264500967573,3.9074054670127705,-0.02650126450096757
2023-02-28,0.053031047939780425,4.1146192736540845,0.0
2023-03-31,-0.006814277465906519,4.086581116256839,-0.006814277465906571
2023-04-28,0.17657587963113547,4.808172771543878,0.0
2023-05-31,0.07231471417683287,5.1558744112309025,0.0
2023-06-30,-0.006268451492362797,5.123555062583387,-0.00626845149236277
2023-07-31,0.016011654841658392,5.205591657807704,0.0
2023-08-31,-0.057441767003454214,4.906573274684789,-0.05744176700345416
2023-09-29,-0.022887509768455876,4.794274030930797,-0.07901457776850107
2023-10-31,0.05805597460890643,5.072610282338655,-0.02554587148025622
2023-11-30,0.0978836809721696,5.569136048911239,0.0
2023-12-29,0.06660181750199676,5.940050631684616,0.0
2024-01-31,0.2489292160194491,7.418702778545701,0.0
2024-02-29,0.10037421700985,8.163349261171025,0.0
2024-03-28,-0.06315225816068055,7.647815321173751,-0.0631522581606806
2024-04-30,0.034987168079270305,7.915390721254877,-0.030374608752263388
2024-05-31,-0.032382666881395114,7.659069260292394,-0.06177366479678115
2024-06-28,0.03218567783836604,7.905581596045898,-0.0315762142324596
2024-07-31,0.0433773378513134,8.248504679848706,0.0
2024-08-30,0.0906793313361487,8.99647356874048,0.0
2024-09-30,0.1142563836600422,10.02437810439792,0.0
2024-10-31,0.18871517816655914,11.916130404378327,0.0
2024-11-29,-0.02846535984898428,11.576933464410276,-0.02846535984898424
2024-12-31,0.005904157515943203,11.64528550313575,-0.022729266301337314
2025-01-31,-0.010482030660198597,11.523219263445114,-0.032973048095281565
2025-02-28,-0.03503140882117975,11.119544658491275,-0.06684936458855495
2025-03-31,-0.005802136825249274,11.055027538948238,-0.07226363225378063
2025-04-30,0.03690344735972486,11.462996165792124,-0.03802696204295564
2025-05-30,0.01719478930274698,11.660099969641115,-0.02148603834036089
2025-06-30,0.03190739082023653,12.032143336375482,0.0
2025-07-31,0.01054103992243469,12.158974639636671,0.0
2025-08-29,-0.020172527622204058,11.913697387860923,-0.020172527622204006
2025-09-30,0.1789906556714519,14.046137894785415,0.0
2025-10-31,-0.002572990131340969,14.009997320598679,-0.0025729901313409353
2025-11-28,0.05954235443892714,14.844185546750184,0.0
2025-12-31,0.13755975757993194,16.886148112032668,0.0
2026-01-30,0.05475815830002543,17.81080248342903,0.0
2026-02-27,0.042621491745628536,18.56992545445952,0.0
