rebalance_date,ticker,Name,sector,original_weight,defended_weight,cash_after_defense,list_action,reason,period_forward_return,risk_adjusted_return,hard_stop,risk_exit_proxy,target_n,weighting_mode,active_rebalance_interval_months,raw_score,concentrated_score,portfolio_sleeve_label
2026-02-27,ETR,ENTERGY CORP,Utilities,0.5,0.5,,hold,hold,0.04740041165361952,0.04740041165361952,-0.08,False,3,conviction_curve,1,4.0839661005049255,0.69339713719373,early_scout
2026-02-27,PR,PERMIAN RESOURCES CORP CLASS A,Energy,0.3,0.3,,hold,hold,0.10912313315133249,0.10912313315133249,-0.08,False,3,conviction_curve,1,2.752275028613019,0.6774192460623258,early_scout
2026-02-27,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.2,0.2,,hold,hold,-0.05657827013290484,-0.05657827013290484,-0.08,False,3,conviction_curve,1,2.5798425976882196,0.6048640956890043,early_scout
