horizon,status,start_date,end_date,days,period_return,cagr,sharpe,max_dd,start_equity_usd,end_equity_usd,avg_cash_weight,end_cash_weight,trade_count,gross_traded_usd,turnover_estimate
1M,completed,2026-04-13,2026-05-12,22,0.06085745378134355,1.1044852997318664,4.891396760289106,-0.018053824492206494,346650.61562988034,367746.88944885007,0.27019112654677574,0.2603194896498163,0,0.0,0.0
3M,completed,2026-02-12,2026-05-12,62,0.098776343333143,0.47193628481445904,2.316487702841193,-0.07279097488712238,334687.66567478894,367746.88944885007,0.23200096721144114,0.2603194896498163,43,449828.83449172974,1.3202330360943726
6M,completed,2025-11-12,2026-05-12,124,0.2224368505880423,0.4997507476860106,1.9929095432494457,-0.0910513982620118,300830.99120576144,367746.88944885007,0.11687809539728486,0.2603194896498163,157,1526454.9582881927,4.676370896133728
1Y,completed,2025-05-12,2026-05-12,252,0.3869259592638721,0.38723671275468985,1.830731884227234,-0.11225349691999831,265152.50290941,367746.88944885007,0.06032122525271633,0.2603194896498163,328,3131639.2936782837,10.304489354551054
2Y,completed,2024-05-13,2026-05-12,501,0.6334523994304151,0.2787112525426574,1.3642165307586696,-0.21705877334560464,225134.7450204753,367746.88944885007,0.07394850919465852,0.2603194896498163,773,6200483.097790718,22.183067052660196
3Y,completed,2023-05-12,2026-05-12,752,1.2701231099470243,0.3141836650728105,1.5642980349322402,-0.21705877334560464,161994.24949135547,367746.88944885007,0.0621268753148004,0.2603194896498163,1172,8413990.556308746,33.60520984257526
5Y,completed,2021-05-12,2026-05-12,1256,1.2545365169541434,0.1765790802688494,0.9468374955731952,-0.3345476089128743,163114.18630099302,367746.88944885007,0.04811294992760297,0.2603194896498163,1997,12560609.305584908,57.456691463904065
FULL,completed,2019-05-01,2026-05-12,1768,2.677468894488501,0.20347971738915804,0.9914893272915797,-0.3345476089128743,100000.0,367746.88944885007,0.05659018221107737,0.2603194896498163,2737,15353483.12655735,41.750137301141926
