portfolio,as_of_date,order_batch_id,client_order_id,ticker,side,quantity,reference_price,limit_price,gross_value_usd,estimated_fee_usd,cash_impact_usd,preview_status,lifecycle_status,source_orders_preview
main,2026-05-12,3892cbfb76e244c25e75b87322fce8ea1f3683478b21728442fb681330b14297,r1k-M-20260512-B-GLW-9136896420b3,GLW,BUY,140.0,198.2400054931641,198.73560550689697,27753.60076904297,69.38400192260742,-27822.984770965577,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,3892cbfb76e244c25e75b87322fce8ea1f3683478b21728442fb681330b14297,r1k-M-20260512-B-RKLB-6503f1b8da23,RKLB,BUY,196.0,117.55999755859376,117.85389755249022,23041.75952148437,57.604398803710936,-23099.363920288088,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,3892cbfb76e244c25e75b87322fce8ea1f3683478b21728442fb681330b14297,r1k-M-20260512-B-ON-67528f6836e7,ON,BUY,150.0,104.11000061035156,104.37027561187745,15616.500091552734,39.04125022888184,-15655.541341781616,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,3892cbfb76e244c25e75b87322fce8ea1f3683478b21728442fb681330b14297,r1k-M-20260512-B-NXPI-478bb667bac5,NXPI,BUY,53.0,294.2300109863281,294.96558601379394,15594.19058227539,38.98547645568848,-15633.176058731078,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,3892cbfb76e244c25e75b87322fce8ea1f3683478b21728442fb681330b14297,r1k-M-20260512-B-AKAM-944f2b0cce2d,AKAM,BUY,104.0,149.55999755859375,149.93389755249024,15554.23974609375,38.88559936523438,-15593.125345458984,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,3892cbfb76e244c25e75b87322fce8ea1f3683478b21728442fb681330b14297,r1k-M-20260512-B-MLI-9123c3fc3c38,MLI,BUY,112.0,138.58999633789062,138.93647132873534,15522.07958984375,38.805198974609375,-15560.88478881836,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,3892cbfb76e244c25e75b87322fce8ea1f3683478b21728442fb681330b14297,r1k-M-20260512-B-VRT-0a6dfb6d871a,VRT,BUY,23.0,367.1300048828125,368.0478298950195,8443.990112304688,21.10997528076172,-8465.10008758545,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
main,2026-05-12,3892cbfb76e244c25e75b87322fce8ea1f3683478b21728442fb681330b14297,r1k-M-20260512-B-FTI-a5ea93004dc4,FTI,BUY,24.0,73.19000244140625,73.37297744750977,1756.56005859375,4.391400146484375,-1760.9514587402343,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/main/orders_preview.csv
concentrated,2026-05-12,f0c3f5903acec94fdfd2c84181b7a8402a8e23a68f6d389759a963da369cd3ee,r1k-C-20260512-S-PR-76387a046d8b,PR,SELL,15787.0,20.170000076293945,20.11957507610321,318423.7912044525,796.0594780111313,317627.73172644136,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-12,f0c3f5903acec94fdfd2c84181b7a8402a8e23a68f6d389759a963da369cd3ee,r1k-C-20260512-S-ETR-aebbb568b6b9,ETR,SELL,2683.0,112.93000030517578,112.64767530441284,302991.1908187866,757.4779770469665,302233.71284173965,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-12,f0c3f5903acec94fdfd2c84181b7a8402a8e23a68f6d389759a963da369cd3ee,r1k-C-20260512-S-BKNG-848fa7dbaa1c,BKNG,SELL,1014.0,160.55999755859375,160.1585975646973,162807.83752441406,407.0195938110352,162400.81793060302,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-12,f0c3f5903acec94fdfd2c84181b7a8402a8e23a68f6d389759a963da369cd3ee,r1k-C-20260512-S-PEG-86715cc1d285,PEG,SELL,1869.0,78.62000274658203,78.42345273971559,146940.78513336182,367.35196283340457,146573.4331705284,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-12,f0c3f5903acec94fdfd2c84181b7a8402a8e23a68f6d389759a963da369cd3ee,r1k-C-20260512-B-VRT-503607e66aca,VRT,BUY,781.0,367.1300048828125,368.0478298950195,286728.53381347656,716.8213345336915,-287445.35514801025,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-12,f0c3f5903acec94fdfd2c84181b7a8402a8e23a68f6d389759a963da369cd3ee,r1k-C-20260512-B-GLW-4e6185a71088,GLW,BUY,1262.0,198.2400054931641,198.73560550689697,250178.88693237305,625.4472173309326,-250804.334149704,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-12,f0c3f5903acec94fdfd2c84181b7a8402a8e23a68f6d389759a963da369cd3ee,r1k-C-20260512-B-WDC-8270b68acade,WDC,BUY,442.0,488.739990234375,489.96184020996094,216023.07568359372,540.0576892089844,-216563.13337280272,ready,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
concentrated,2026-05-12,f0c3f5903acec94fdfd2c84181b7a8402a8e23a68f6d389759a963da369cd3ee,r1k-C-20260512-B-MU-9e85511e701b,MU,BUY,226.0,766.5800170898438,768.4964671325683,173247.0838623047,433.1177096557617,-173680.20157196044,cash_scaled,planned,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/account_ledger_preview/concentrated/orders_preview.csv
