portfolio_kind,ticker,current_weight,watchlist_source,target_weight,forward_pe_final,valuation_blueprint_score,fcf_margin,sales_growth_yoy,eps_growth_yoy,market_cap_live,dollar_vol_20d,score,rs_benchmark_3m,rs_benchmark_6m,price_available,price_latest_date,close,ret_1m,ret_3m,ret_6m,spy_excess_3m,qqq_excess_3m,price_to_ma50,price_to_ma200,drawdown_from_63d_high,decision_cadence,weekly_review_action,weekly_review_reason,full_universe_rerank_today
concentrated,TXN,0.0720771943051862,current_holding,,55.6764,-0.7274277341108732,,0.1304903778530783,0.0455849549795741,266729982965.79572,3190205794.1519165,5.255990217183949,0.3625269574150764,0.6050639759590102,True,2026-07-02,293.0799865722656,-0.04881217961593731,0.5006069291883133,0.6901828233309113,0.36102636290180956,0.2797086298780467,0.9915438276827394,1.369934205946422,-0.11797283119971425,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,FLEX,0.1112067271927576,current_holding,,56.98009405159016,0.0531337135950238,0.0541305438131403,3.362925914348234,0.0849437352509032,50142482765.39934,1473631260.4255676,4.752025197062679,0.8674886814317517,1.1341126213144253,True,2026-07-02,136.86000061035156,-0.14156678857364247,1.0055686532049886,1.2192314686863264,0.8659880869184848,0.784670353894722,1.0146661737205396,1.6793029591021063,-0.15555010535314484,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,SNDK,0.1046002282321185,current_holding,,71.7859,-1.2524719562110087,,0.0,0.0,258416627710.0,23443625770.629272,5.910867622413323,1.3809390532431336,6.179055622416624,True,2026-07-02,1745.0,0.016686484707676863,1.5190190250163704,6.264174469788525,1.3794384587298667,1.2981207257061038,1.0835461958110835,2.48096075952302,-0.25267665952890794,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,RVMD,0.076632187464255,current_holding,,,,,,0.7789420486580518,40231755636.707245,579723524.4847107,1.1928679644918587,0.7804115799716778,1.2901793808503284,True,2026-07-02,189.24000549316406,0.2506774737067996,0.9184915517449146,1.3752982282222295,0.7789109854584109,0.697593252434648,1.2248100126911192,1.866490372640207,-0.017547449432584017,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,NXT,0.0671885507632306,current_holding,,32.2924,-0.5577454189068279,0.1578225482456263,0.202822927976745,0.1326970145733363,15407446511.286713,437607246.6732788,-1.1659877041254596,-0.2007149700084877,0.2112965380944005,True,2026-07-02,112.83999633789062,-0.25870453663783377,-0.06263499823525087,0.29641538546630164,-0.2022155645217546,-0.2835332975455175,0.8939010984116768,1.062940625080745,-0.27851661930002747,weekly_holdings_watchlist_refresh,REPLACE_CANDIDATE_REVIEW,current holding weekly technical/RS deterioration,False
main,ALAB,0.0644238588138091,current_holding,,317.9041904496804,-1.996925495746592,,1.151265487395594,-3.5007703444752165,69663616870.00027,2600829381.9140625,3.8003493983411767,2.684171569926968,1.2938323475456466,True,2026-07-02,406.4200134277344,0.14239937674693737,2.8222515417002048,1.3789511949175477,2.682670975413701,2.601353242389938,1.3365992944993321,2.0769587404787666,-0.15858551887749994,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,WDC,0.0631824008342036,current_holding,,39.5042,-0.7349443131905383,,0.0,0.0,185783668609.0,6741736093.7690735,6.4744322825429785,0.6727570694697089,1.9786013989267583,True,2026-07-02,539.0,-0.04254916150995969,0.8108370412429458,2.063719980575456,0.671256474956442,0.5899387419326791,1.017847691388608,1.85597519790826,-0.2777025660890453,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,CIEN,0.0579625518890725,current_holding,,138.2975,-0.9000883617720954,,0.1879353566851933,,59800446218.56134,1945574454.1793823,1.6519806090006173,-0.1210598784697802,0.6872422466594581,True,2026-07-02,422.4599914550781,-0.3262201093220445,0.01702009330345655,0.7723610940313592,-0.12256047298304718,-0.20387820600681006,0.8173257583068563,1.2976600954144002,-0.3262201093220445,weekly_holdings_watchlist_refresh,REPLACE_CANDIDATE_REVIEW,current holding weekly technical/RS deterioration,False
main,MRVL,0.0568530497912316,current_holding,,104.5591,-1.2475212298812517,,0.4208728521145077,-4.083649025385388,214579686126.70895,18419342777.463608,5.895452890027092,1.1617305748803202,1.74555606785264,True,2026-07-02,245.2899932861328,-0.15647035290677846,1.299810546653557,1.8306746660003492,1.1602299803670533,1.0789122473432904,1.096871098535675,2.001216991699502,-0.2248206587121453,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
main,HPE,0.0567882591842141,current_holding,,40.3474,0.1404097149697964,,0.1383808543831115,,54596910564.65773,1324230359.9777603,5.145105978065184,0.5862998220165245,0.6438907183975329,True,2026-07-02,41.22999954223633,-0.2635685598837375,0.7243797937897614,0.729009565769434,0.5847992275032576,0.5034814944794948,1.0492609717765196,1.523860012870919,-0.2635685598837375,weekly_holdings_watchlist_refresh,HOLD_REVIEW,weekly hold refresh,False
