portfolio,subset,group_field,group_value,observations,completed_63d_count,completed_126d_count,avg_63d_excess_spy,avg_126d_excess_spy,positive_126d_count,positive_rate_126d_excess_spy,max_126d_excess_spy,min_126d_excess_spy,used_forward_return_in_ranking,segment_review_candidate,policy_eligible
concentrated,all_drops,candidate_regime_state,bull,62,62,62,-0.0351534496465752,-0.0057743644607229,26,0.4193548387096774,1.0856892360443955,-0.7778870801828333,False,False,False
main,all_drops,candidate_sector,Consumer Discretionary,62,62,62,-0.0058202720028761,-0.0286433859956724,27,0.4354838709677419,0.5568289833060021,-0.5277056800345008,False,False,False
concentrated,skill_signal,candidate_portfolio_sleeve_label,future_winner,62,61,60,-0.037612154587296,-0.0437419150365028,20,0.3333333333333333,1.2650250145441042,-0.7778870801828333,False,False,False
main,all_drops,candidate_industry_group,Semiconductors,61,58,55,-0.0049651899652736,0.0597923353005361,31,0.5636363636363636,1.0856892360443955,-0.5973817454781286,False,False,False
main,all_drops,candidate_regime_state,bear,59,59,59,0.0221520203593464,0.0630187451030119,38,0.6440677966101694,0.5568289833060021,-0.5659506650074048,False,False,False
concentrated,skill_signal,candidate_regime_state,bull,58,58,58,-0.0226784493737871,0.0105696638540953,25,0.4310344827586206,1.0856892360443955,-0.7778870801828333,False,False,False
main,high_signal,candidate_market_style_regime_label,quality_compounder,58,58,56,-0.0200121253769058,-0.0218099179177913,23,0.4107142857142857,0.809591203552702,-0.7422686290784528,False,False,False
main,high_signal,candidate_sector,Information Technology,57,56,55,-0.0130690273816918,-0.0416148984000305,22,0.4,0.809591203552702,-0.4881456405192269,False,False,False
concentrated,all_drops,candidate_sector,Information Technology,56,55,54,-0.0482890834421056,-0.0544164593394961,21,0.3888888888888889,1.0856892360443955,-0.6058437509702901,False,False,False
concentrated,high_signal,candidate_regime_state,neutral,55,54,51,0.0223944463468514,0.039828034026052,23,0.4509803921568627,1.2650250145441042,-0.6549570581642231,False,False,False
main,all_drops,candidate_sector,Health Care,54,54,51,0.0493163491278126,0.0158001670791431,25,0.4901960784313725,1.2210417240172782,-0.4820538100981412,False,False,False
main,skill_signal,candidate_industry_group,Semiconductors,51,48,45,0.0096267435802198,0.0797924930710709,25,0.5555555555555556,1.0856892360443955,-0.4347903021276259,False,False,False
concentrated,skill_signal,candidate_sector,Information Technology,51,50,49,-0.0414663340672943,-0.0501180313893335,19,0.3877551020408163,1.0856892360443955,-0.6058437509702901,False,False,False
concentrated,all_drops,candidate_portfolio_sleeve_label,early_scout,50,50,49,0.011185262250747,0.0230700464571718,24,0.4897959183673469,0.6984607775043573,-0.4921561227332355,False,False,False
main,high_signal,candidate_portfolio_sleeve_label,future_winner,50,50,50,-0.0125068165486343,-0.0379777735862537,22,0.44,0.656602114424587,-0.7422686290784528,False,False,False
main,skill_signal,candidate_sector,Consumer Discretionary,50,50,50,-0.0133283206013142,-0.0434210171599417,22,0.44,0.5568289833060021,-0.5277056800345008,False,False,False
main,high_signal,candidate_regime_state,bull,47,47,47,-0.0077953870974776,-0.0347978182614236,17,0.3617021276595745,0.9514141398346744,-0.4091673566355371,False,False,False
concentrated,skill_signal,candidate_portfolio_sleeve_label,early_scout,45,45,44,0.018915551688082,0.0260311107959345,21,0.4772727272727273,0.6984607775043573,-0.4921561227332355,False,False,False
concentrated,high_signal,candidate_market_style_regime_label,quality_compounder,44,44,42,0.0076135989012643,0.045408923794321,21,0.5,1.2650250145441042,-0.6549570581642231,False,False,False
concentrated,high_signal,candidate_market_style_regime_label,balanced,44,44,43,-0.0007150108508688,0.0204096242561895,20,0.4651162790697674,0.9068093345049912,-0.6457464917059561,False,False,False
main,high_signal,candidate_portfolio_sleeve_label,unassigned,43,43,43,-0.019979130371569,-0.0542201180790573,15,0.3488372093023256,0.9514141398346744,-0.6457464917059561,False,False,False
concentrated,high_signal,candidate_portfolio_sleeve_label,future_winner,41,40,39,-0.0433023342041469,-0.014433686108244,14,0.358974358974359,1.2650250145441042,-0.6549570581642231,False,False,False
concentrated,all_drops,candidate_sector,Industrials,40,40,40,0.0106885019574523,0.0122948317395601,21,0.525,0.4622586776706849,-0.5054012671349678,False,False,False
main,all_drops,candidate_sector,Financials,40,40,40,-0.0104437812583273,-0.0160431466092219,20,0.5,0.3094150382095323,-0.30857026374601,False,False,False
main,skill_signal,candidate_sector,Health Care,38,38,35,0.0369366037125645,0.0377354324525095,15,0.4285714285714285,1.2210417240172782,-0.3806998051749567,False,False,False
main,skill_signal,candidate_sector,Financials,36,36,36,-0.0072673931723156,-0.0115280337938083,19,0.5277777777777778,0.3094150382095323,-0.30857026374601,False,False,False
concentrated,high_signal,candidate_sector,Information Technology,34,33,32,0.0008778695699575,-0.0371116185645054,14,0.4375,0.5473493167214165,-0.5800499870575241,False,False,False
main,all_drops,candidate_industry_group,Software - Application,34,34,34,-0.0052681226744462,-0.0791993217840317,14,0.4117647058823529,0.588677396556778,-0.5104335941512862,False,False,False
concentrated,skill_signal,candidate_sector,Industrials,33,33,33,0.0003288563336171,0.0156462327823528,17,0.5151515151515151,0.4622586776706849,-0.5054012671349678,False,False,False
main,all_drops,candidate_portfolio_sleeve_label,core_compounder,33,31,28,-0.0233933023192227,-0.0803016152581802,9,0.3214285714285714,0.3940652675570493,-0.5973817454781286,False,False,False
concentrated,all_drops,candidate_sector,Consumer Discretionary,32,32,31,0.0700609438230527,0.053950081581423,13,0.4193548387096774,0.6984607775043573,-0.3498097241574357,False,False,False
concentrated,all_drops,candidate_regime_state,bear,31,31,31,0.0251607454973082,0.0737432043332865,18,0.5806451612903226,0.5568289833060021,-0.2981742262967412,False,False,False
main,skill_signal,candidate_regime_state,bear,31,31,31,0.0114565379801667,0.0529018317126298,19,0.6129032258064516,0.5568289833060021,-0.2981742262967412,False,False,False
main,all_drops,candidate_industry_group,Construction & Engineering,29,29,29,0.0293669260131037,0.0948183402479094,17,0.5862068965517241,0.6419774756798642,-0.2526735814948175,False,False,False
concentrated,skill_signal,candidate_sector,Consumer Discretionary,29,29,28,0.0938022034296807,0.0673054176507361,13,0.4642857142857143,0.6984607775043573,-0.3498097241574357,False,False,False
concentrated,all_drops,candidate_sector,Health Care,29,29,28,0.0243425463944547,0.0641535238083871,12,0.4285714285714285,1.2650250145441042,-0.4820538100981412,False,False,False
concentrated,high_signal,candidate_regime_state,bull,29,29,29,-0.0166093347039797,0.0068830962134205,13,0.4482758620689655,0.9068093345049912,-0.4921561227332355,False,False,False
concentrated,all_drops,candidate_industry_group,Semiconductors,29,28,27,-0.033815958153588,-0.0124511336678147,10,0.3703703703703703,1.0856892360443955,-0.5973817454781286,False,False,False
main,skill_signal,candidate_portfolio_sleeve_label,core_compounder,29,27,24,-0.0025866733353295,-0.0577939045036056,8,0.3333333333333333,0.3940652675570493,-0.4271143893348716,False,False,False
main,all_drops,candidate_market_style_regime_label,breakout_growth,28,21,21,-0.0065403880934048,0.0094965956187863,12,0.5714285714285714,0.4290221147684668,-0.3585955047910566,False,False,False
main,high_signal,candidate_portfolio_sleeve_label,early_scout,27,27,27,0.0131019315282809,0.1246550283115788,15,0.5555555555555556,1.1161656419121355,-0.3051439215163095,False,False,False
main,high_signal,candidate_industry_group,Semiconductors,26,25,24,0.0177379931073818,0.0685864997618417,12,0.5,0.809591203552702,-0.4347903021276259,False,False,False
main,all_drops,candidate_industry_group,Internet Content & Information,26,26,24,-0.0124988739137496,0.0490567787130136,11,0.4583333333333333,0.8783775303718564,-0.4482049079693252,False,False,False
concentrated,skill_signal,candidate_industry_group,Semiconductors,26,25,24,-0.0293881669482528,-0.0149075071013767,8,0.3333333333333333,1.0856892360443955,-0.5550795059091945,False,False,False
main,all_drops,candidate_industry_group,Oil Gas & Consumable Fuels,25,24,24,0.023497012612072,0.036384047077063,14,0.5833333333333334,0.5265607384851585,-0.27351858082308,False,False,False
main,all_drops,candidate_market_style_regime_label,turnaround_accumulation,25,25,25,0.0042249011350874,-0.0828590619372538,7,0.28,0.2145427110563398,-0.4271143893348716,False,False,False
main,skill_signal,candidate_industry_group,Software - Application,25,25,25,-0.0421272523066929,-0.1230674947976636,9,0.36,0.5438520373025955,-0.5104335941512862,False,False,False
main,skill_signal,candidate_industry_group,Construction & Engineering,24,24,24,0.0104832355215,0.060730832937267,12,0.5,0.5568289833060021,-0.2526735814948175,False,False,False
main,all_drops,candidate_sector,Energy,24,23,23,0.0215806768180677,0.0338048504028686,13,0.5652173913043478,0.5265607384851585,-0.27351858082308,False,False,False
main,all_drops,candidate_industry_group,Other,24,24,24,0.0342301182277758,-0.007932703685094,12,0.5,0.4622586776706849,-0.6457464917059561,False,False,False
concentrated,skill_signal,candidate_regime_state,bear,23,23,23,0.0161939053810848,0.0338706577124085,12,0.5217391304347826,0.5568289833060021,-0.2981742262967412,False,False,False
main,all_drops,candidate_sector,Materials,23,22,22,-0.0345470664396241,0.0059604347057302,8,0.3636363636363636,0.4752936615616494,-0.2951606778792559,False,False,False
main,skill_signal,candidate_industry_group,Other,23,23,23,0.0311648757961424,0.0011034504727284,12,0.5217391304347826,0.4622586776706849,-0.6457464917059561,False,False,False
concentrated,skill_signal,candidate_sector,Health Care,22,22,21,0.0445835466310238,0.1366325053834176,9,0.4285714285714285,1.2650250145441042,-0.3639776197684162,False,False,False
main,skill_signal,candidate_market_style_regime_label,breakout_growth,22,17,17,0.0143135604376884,0.0231450840502547,10,0.5882352941176471,0.4290221147684668,-0.3585955047910566,False,False,False
main,all_drops,candidate_industry_group,Biotechnology,22,22,19,0.0876247398981013,-0.0191819449896626,8,0.4210526315789473,1.01218914023684,-0.4820538100981412,False,False,False
main,high_signal,candidate_portfolio_sleeve_label,core_compounder,22,21,18,-0.0181780948650877,-0.0955569686883711,4,0.2222222222222222,0.3940652675570493,-0.4271143893348716,False,False,False
main,all_drops,candidate_industry_group,Software - Infrastructure,22,22,22,-0.0323488632802239,-0.1190067037012724,7,0.3181818181818182,0.3527943947103698,-0.447896064825851,False,False,False
main,skill_signal,candidate_industry_group,Software - Infrastructure,22,22,22,-0.0323488632802239,-0.1190067037012724,7,0.3181818181818182,0.3527943947103698,-0.447896064825851,False,False,False
concentrated,high_signal,candidate_portfolio_sleeve_label,early_scout,20,20,19,0.0356030661975146,0.0765803341888923,11,0.5789473684210527,0.6984607775043573,-0.4921561227332355,False,False,False
main,skill_signal,candidate_industry_group,Oil Gas & Consumable Fuels,20,19,19,0.0434437346841984,0.0432215434977677,12,0.631578947368421,0.5265607384851585,-0.27351858082308,False,False,False
concentrated,all_drops,candidate_industry_group,Biotechnology,19,19,18,0.0337739263583805,0.1220679256097655,9,0.5,1.2650250145441042,-0.4820538100981412,False,False,False
main,high_signal,candidate_sector,Industrials,19,19,19,0.0112941471236333,0.0973839085917815,8,0.4210526315789473,1.1161656419121355,-0.3339745867243986,False,False,False
main,all_drops,candidate_industry_group,Capital Goods - Machinery,19,19,18,0.0004799791328578,0.0759217145370858,12,0.6666666666666666,0.9514141398346744,-0.7394668651727438,False,False,False
main,skill_signal,candidate_sector,Energy,19,18,18,0.0421032346180888,0.040305764215225,11,0.6111111111111112,0.5265607384851585,-0.27351858082308,False,False,False
main,skill_signal,candidate_sector,Materials,19,18,18,-0.0268164137495188,0.0014891307778454,6,0.3333333333333333,0.3913762218599577,-0.2526735814948175,False,False,False
concentrated,high_signal,candidate_industry_group,Semiconductors,19,18,17,-0.0011442726345138,-0.040988433718693,6,0.3529411764705882,0.5473493167214165,-0.3806791814470369,False,False,False
main,all_drops,candidate_sector,Communication,19,19,16,-0.0277253460443169,-0.1151834460269794,4,0.25,0.1893699401495088,-0.6457464917059561,False,False,False
main,skill_signal,candidate_sector,Communication,19,19,16,-0.0277253460443169,-0.1151834460269794,4,0.25,0.1893699401495088,-0.6457464917059561,False,False,False
main,skill_signal,candidate_industry_group,Internet Content & Information,18,18,16,0.0152344608932045,0.0573090833485175,7,0.4375,0.8783775303718564,-0.2887425769689469,False,False,False
main,all_drops,candidate_industry_group,Aerospace & Defense,18,16,15,0.0185215088599163,0.0395642982475079,7,0.4666666666666667,1.1161656419121355,-0.5054012671349678,False,False,False
main,all_drops,candidate_sector,Consumer Staples,18,18,18,0.0078569328296605,-0.0328210843743869,7,0.3888888888888889,0.629987025308868,-0.7422686290784528,False,False,False
main,skill_signal,candidate_market_style_regime_label,turnaround_accumulation,18,18,18,-0.0273769398838497,-0.1127976922680525,4,0.2222222222222222,0.0570895813128764,-0.4271143893348716,False,False,False
main,high_signal,candidate_industry_group,Software - Application,17,17,17,-0.0843231950075366,-0.2307801985152913,3,0.1764705882352941,0.105442439406485,-0.4881456405192269,False,False,False
concentrated,high_signal,candidate_sector,Industrials,16,16,16,-0.0504381334180362,0.036455193576038,8,0.5,0.4242818639408674,-0.2205853311253378,False,False,False
main,all_drops,candidate_industry_group,Medical Devices,16,16,16,0.0348989676365425,0.021534879922277,9,0.5625,0.4290221147684668,-0.3806998051749567,False,False,False
concentrated,all_drops,candidate_industry_group,Other,16,16,14,0.0052257732446773,-0.0265032218802829,7,0.5,0.4622586776706849,-0.6457464917059561,False,False,False
main,high_signal,candidate_sector,Consumer Discretionary,16,16,16,-0.0612412352404729,-0.0696452741805452,5,0.3125,0.2362361579908073,-0.3364243035197591,False,False,False
main,all_drops,candidate_industry_group,Tech Hardware & Storage,16,16,15,-0.0938485200124705,-0.0817404988670035,4,0.2666666666666666,0.5135835121533094,-0.6058437509702901,False,False,False
main,all_drops,candidate_sector,Utilities,15,15,15,0.0908925717646401,0.0670045554029759,9,0.6,0.4725566662573746,-0.3453468384046529,False,False,False
main,all_drops,candidate_industry_group,Utilities,15,15,15,0.1081801495069879,0.054878300286487,8,0.5333333333333333,0.4725566662573746,-0.3453468384046529,False,False,False
main,all_drops,candidate_industry_group,Diagnostics & Research,15,15,15,0.0145434006774339,0.0548230468854532,7,0.4666666666666667,1.2210417240172782,-0.3071011462207049,False,False,False
main,all_drops,candidate_industry_group,Specialty Retail,15,15,15,-0.0187567205799504,-0.0009631999792341,8,0.5333333333333333,0.2362361579908073,-0.3364243035197591,False,False,False
concentrated,all_drops,candidate_industry_group,Software - Application,15,15,15,-0.0431677568687467,-0.0129352405309722,5,0.3333333333333333,0.6984607775043573,-0.4369708779574117,False,False,False
concentrated,skill_signal,candidate_industry_group,Other,15,15,13,-0.0074991614746441,-0.0369232330218609,6,0.4615384615384615,0.4622586776706849,-0.6457464917059561,False,False,False
main,all_drops,candidate_industry_group,Capital Markets,15,15,15,-0.0868161450216503,-0.0904766075267306,6,0.4,0.1824047212801918,-0.6464474980317121,False,False,False
main,skill_signal,candidate_industry_group,Tech Hardware & Storage,15,15,14,-0.1143657441770451,-0.1053350854486971,3,0.2142857142857142,0.5135835121533094,-0.6058437509702901,False,False,False
main,skill_signal,candidate_industry_group,Capital Goods - Machinery,14,14,14,0.0091519259977291,0.1337322904246914,10,0.7142857142857143,0.9514141398346744,-0.2899428915652671,False,False,False
main,skill_signal,candidate_industry_group,Biotechnology,14,14,11,0.1088350005779696,0.1059612144765898,5,0.4545454545454545,1.01218914023684,-0.3182227630071426,False,False,False
main,skill_signal,candidate_industry_group,Aerospace & Defense,14,14,13,0.0107678573427875,0.0589940316426577,6,0.4615384615384615,1.1161656419121355,-0.5054012671349678,False,False,False
main,skill_signal,candidate_industry_group,Specialty Retail,14,14,14,-0.0127349397576178,0.0044951177075584,8,0.5714285714285714,0.2362361579908073,-0.3364243035197591,False,False,False
main,all_drops,candidate_industry_group,Auto Manufacturers & Parts,14,14,14,-0.0035120645207698,-0.0476408486244542,7,0.5,0.3349657454513268,-0.5005025291893223,False,False,False
concentrated,skill_signal,candidate_industry_group,Biotechnology,13,13,12,0.0836929622122785,0.2979924505082742,7,0.5833333333333334,1.2650250145441042,-0.0909343114159135,False,False,False
concentrated,high_signal,candidate_sector,Consumer Discretionary,13,13,12,0.0474779466320629,0.1262718079712077,6,0.5,0.6984607775043573,-0.2287942555520854,False,False,False
concentrated,all_drops,candidate_sector,Financials,13,13,13,-0.0012582164119462,-0.0140673824929876,5,0.3846153846153846,0.2818657070126751,-0.217571540220624,False,False,False
concentrated,skill_signal,candidate_sector,Financials,13,13,13,-0.0012582164119462,-0.0140673824929876,5,0.3846153846153846,0.2818657070126751,-0.217571540220624,False,False,False
concentrated,all_drops,candidate_industry_group,Construction & Engineering,12,12,12,0.0876298495667635,0.1719780424296456,10,0.8333333333333334,0.5568289833060021,-0.1884009033071796,False,False,False
concentrated,all_drops,candidate_market_style_regime_label,breakout_growth,12,11,11,0.0963893389342068,0.1254485091321451,8,0.7272727272727273,0.4290221147684668,-0.1301221820435287,False,False,False
concentrated,skill_signal,candidate_market_style_regime_label,breakout_growth,12,11,11,0.0963893389342068,0.1254485091321451,8,0.7272727272727273,0.4290221147684668,-0.1301221820435287,False,False,False
concentrated,skill_signal,candidate_industry_group,Software - Application,12,12,12,-0.0086087946303335,0.0412876641897715,5,0.4166666666666667,0.6984607775043573,-0.3500293726841841,False,False,False
main,high_signal,candidate_industry_group,Internet Content & Information,12,12,10,0.0294250686509242,0.0108693028758825,4,0.4,0.656602114424587,-0.2887425769689469,False,False,False
main,high_signal,candidate_sector,Financials,12,12,12,0.0042016226766537,-0.0069891152664985,7,0.5833333333333334,0.2251253376929414,-0.2669964642711456,False,False,False
main,skill_signal,candidate_industry_group,Medical Devices,12,12,12,-0.0023044364276751,-0.0324983925636665,5,0.4166666666666667,0.4290221147684668,-0.3806998051749567,False,False,False
main,skill_signal,candidate_industry_group,Capital Markets,12,12,12,-0.0452123910507437,-0.0354773126797018,6,0.5,0.1824047212801918,-0.2669964642711456,False,False,False
main,high_signal,candidate_industry_group,Software - Infrastructure,12,12,12,0.0190940122794974,-0.0808514699006817,5,0.4166666666666667,0.2251253376929414,-0.4091673566355371,False,False,False
main,skill_signal,candidate_sector,Consumer Staples,12,12,12,-0.0511714035536174,-0.0965723896301328,3,0.25,0.629987025308868,-0.7422686290784528,False,False,False
concentrated,all_drops,candidate_industry_group,Internet Content & Information,11,11,11,0.0445094877672015,0.1841170480714265,6,0.5454545454545454,0.8783775303718564,-0.6549570581642231,False,False,False
main,skill_signal,candidate_industry_group,Diagnostics & Research,11,11,11,-0.0046590829708618,0.0492532539597895,4,0.3636363636363636,1.2210417240172782,-0.3071011462207049,False,False,False
main,all_drops,candidate_industry_group,Metals & Mining,11,10,10,-0.0068421427636719,0.0387048006846792,3,0.3,0.4752936615616494,-0.2442907793565427,False,False,False
main,all_drops,candidate_industry_group,Consumer Finance,11,11,11,0.0077076854607024,0.0143502631407863,7,0.6363636363636364,0.1322384156761924,-0.177449644859641,False,False,False
main,all_drops,candidate_industry_group,Communication Equipment,11,11,10,-0.0028471847393704,-0.0541853368176794,4,0.4,0.2259696781748081,-0.310405752661652,False,False,False
main,all_drops,candidate_market_style_regime_label,cash_defense,10,10,10,0.1881352677399195,0.2123444794714487,9,0.9,0.588677396556778,-0.1163412829947228,False,False,False
concentrated,skill_signal,candidate_industry_group,Construction & Engineering,10,10,10,0.0947595540194659,0.1902063622017303,8,0.8,0.5568289833060021,-0.1884009033071796,False,False,False
main,all_drops,candidate_sector,Internet,10,10,10,0.0092530651862863,0.1435615437796933,6,0.6,0.8783775303718564,-0.4482049079693252,False,False,False
concentrated,skill_signal,candidate_industry_group,Internet Content & Information,10,10,10,0.0382178284881512,0.1410876188547843,5,0.5,0.8783775303718564,-0.6549570581642231,False,False,False
concentrated,high_signal,candidate_industry_group,Software - Application,10,10,10,0.0072101093929986,0.0465869303488295,4,0.4,0.6984607775043573,-0.2938466781115922,False,False,False
main,all_drops,candidate_sector,Real Estate,10,10,10,-0.0205113730206686,0.0177792876675252,4,0.4,0.5661120182169237,-0.4240507832667497,False,False,False
main,skill_signal,candidate_industry_group,Consumer Finance,10,10,10,0.0005563209461946,0.0055253541993851,6,0.6,0.1322384156761924,-0.177449644859641,False,False,False
concentrated,all_drops,candidate_market_style_regime_label,turnaround_accumulation,10,10,10,0.0718106820385012,-0.0297651645883545,3,0.3,0.2145427110563398,-0.217571540220624,False,False,False
main,skill_signal,candidate_industry_group,Communication Equipment,10,10,9,-0.0333452334224087,-0.0791636854539353,3,0.3333333333333333,0.2259696781748081,-0.310405752661652,False,False,False
main,all_drops,candidate_industry_group,Food Beverage & Tobacco,10,10,10,-0.0105484930981555,-0.0867356690411978,2,0.2,0.4120733669410104,-0.7422686290784528,False,False,False
