stable_security_id,stable_issuer_id,ticker,aliases,event_type,available_from,effective_date,last_trading_date,predecessor_security_id,successor_security_id,successor_ticker,cash_consideration,delisting_proceeds,currency,source_url,accession_number,stable_event_id,source_sha256,exact_available_from,evidence_status,review_status,notes
CIK:0000892553:COMMON,CIK:0000892553,GTLS,GTLS,cash_merger,2026-07-16T13:02:00Z,2026-07-16,2026-07-15,,,,210.00,,USD,https://www.sec.gov/Archives/edgar/data/892553/000119312526305482/d10289d8k.htm,0001193125-26-305482,SEC:0001193125-26-305482,c91401e63c4624f91d185565df755e112a7755f40bad58f41894ec30ed450dc1,true,verified,approved,SEC 8-K completed cash merger and requested NYSE delisting; last trading date independently confirmed from the bounded price provider
CUSIP:44891N208,CIK:0001800227,IAC,IAC|PPLI,ticker_change,2026-06-04T13:05:41Z,2026-06-04,2026-06-03,CUSIP:44891N208,CUSIP:44891N208,PPLI,,,USD,https://www.sec.gov/Archives/edgar/data/1800227/000110465926070364/tm2616766d1_8k.htm,0001104659-26-070364,SEC:0001104659-26-070364,207d98e0e9bfcb9ae2b5e423b03c8d14d1c443819ebe8e983e28eb8f6bb733f7,true,verified,approved,Exact accepted-time ticker change with unchanged CUSIP; preserve historical IAC identity and use PPLI only after availability/effectiveness
