rebalance_date,policy,gross_return,cost,turnover,net_return,cash_weight,n_positions,selected_tickers,monster_count,winner_count,scout_count
2019-05-31,lifecycle_review_main,0.005341880987067818,0.000225,0.045,0.005116880987067818,0.91,3,"SBAC,BR,MSCI",0,0,3
2019-06-28,lifecycle_review_main,0.0036389309197653787,0.000475,0.095,0.0031639309197653786,0.72,6,"SBAC,BR,MSCI,AMAT,NOC,HEI",0,0,4
2019-07-31,lifecycle_review_main,0.024922253878796156,0.0007250000000000001,0.14500000000000002,0.024197253878796156,0.42999999999999994,9,"SBAC,BR,MSCI,AMAT,NOC,HEI,MU,RMD,TRU",0,0,3
2019-08-30,lifecycle_review_main,-0.03698781835741227,0.0013000000000000002,0.26,-0.038287818357412275,0.07000000000000006,11,"SBAC,MSCI,AMAT,NOC,HEI,MU,RMD,TRU,KLAC,EW,WST",0,2,3
2019-09-30,lifecycle_review_main,0.042292490928139415,0.0016831081081081082,0.3366216216216216,0.040609382820031306,0.0,12,"MSCI,AMAT,NOC,MU,RMD,TRU,KLAC,EW,WST,SYY,SHW,TGT",0,3,3
2019-10-31,lifecycle_review_main,0.0012615488996591557,0.0010342597362533042,0.20685194725066083,0.00022728916340585144,0.0,12,"MSCI,AMAT,NOC,MU,RMD,TRU,KLAC,EW,WST,SYY,SHW,TGT",1,3,1
2019-11-29,lifecycle_review_main,0.04163252993712634,0.0,0.0,0.04163252993712634,0.0,12,"MSCI,AMAT,NOC,MU,RMD,TRU,KLAC,EW,WST,SYY,SHW,TGT",1,3,1
2019-12-31,lifecycle_review_main,-0.009447080358358735,0.00032373722014149113,0.06474744402829823,-0.009770817578500226,0.0,12,"MSCI,AMAT,NOC,MU,RMD,TRU,KLAC,EW,WST,SYY,SHW,TGT",1,4,1
2020-01-31,lifecycle_review_main,0.009110747615618413,0.0006537512937394024,0.1307502587478805,0.008456996321879011,0.0,12,"MSCI,AMAT,NOC,MU,RMD,TRU,KLAC,WST,SYY,AMD,ADSK,FICO",1,5,3
2020-02-28,lifecycle_review_main,-0.05498031957171377,0.00027526370262711695,0.05505274052542339,-0.05525558327434089,0.0,12,"MSCI,AMAT,NOC,MU,RMD,TRU,KLAC,WST,AMD,ADSK,FICO,NOW",1,5,4
2020-03-31,lifecycle_review_main,0.0538271903622858,0.0024238945158899395,0.4847789031779879,0.051403295846395865,0.6268480000000001,6,"MSCI,NOC,AMD,AMZN,GILD,VRTX",0,2,4
2020-04-30,lifecycle_review_main,0.04130517744832546,0.0011,0.22000000000000003,0.04020517744832546,0.18684800000000001,9,"MSCI,NOC,AMD,AMZN,GILD,VRTX,INCY,CDNS,EBAY",1,1,3
2020-05-29,lifecycle_review_main,0.023743735049616205,0.0012813174999999999,0.2562635,0.022462417549616205,0.0,11,"MSCI,AMD,AMZN,GILD,VRTX,INCY,CDNS,EBAY,MELI,MCHP,MASI",1,3,3
2020-06-30,lifecycle_review_main,0.0785778004720978,0.0009344951923076924,0.18689903846153846,0.0776433052797901,1.1102230246251565e-16,12,"MSCI,AMD,AMZN,GILD,VRTX,INCY,CDNS,EBAY,MELI,MCHP,MASI,WDAY",2,5,2
2020-07-31,lifecycle_review_main,0.03685169562186045,0.0011238761238761238,0.22477522477522477,0.03572781949798433,0.0,12,"MSCI,AMD,AMZN,GILD,INCY,CDNS,EBAY,MELI,MCHP,MASI,WDAY,SE",4,5,3
2020-08-31,lifecycle_review_main,-0.05880474928933678,0.0009263521288837744,0.18527042577675487,-0.05973110141822056,1.1102230246251565e-16,12,"MSCI,AMD,AMZN,CDNS,EBAY,MELI,MCHP,WDAY,SE,CRM,INTU,QCOM",6,1,3
2020-09-30,lifecycle_review_main,-0.007138412189264939,0.000424850865706387,0.0849701731412774,-0.007563263054971326,0.0,12,"MSCI,AMD,AMZN,CDNS,EBAY,MELI,MCHP,WDAY,SE,CRM,INTU,QCOM",6,2,1
2020-10-30,lifecycle_review_main,0.151901382125512,0.001896551724137931,0.3793103448275862,0.15000483040137405,0.0,12,"AMD,AMZN,MELI,MCHP,WDAY,SE,CRM,INTU,QCOM,MLM,GOOG,GOOGL",3,2,4
2020-11-30,lifecycle_review_main,0.03172087813185802,0.0011440058479532161,0.22880116959064323,0.030576872283904804,0.0,12,"AMD,MELI,MCHP,WDAY,SE,CRM,QCOM,MLM,GOOG,GOOGL,MU,TGT",2,4,2
2020-12-31,lifecycle_review_main,0.08627697243736226,0.0007386363636363635,0.1477272727272727,0.0855383360737259,0.0,12,"AMD,MELI,MCHP,SE,QCOM,MLM,GOOG,GOOGL,MU,TGT,AMAT,HPQ",2,3,2
2021-01-29,lifecycle_review_main,0.05964511147186216,0.0015361445783132533,0.30722891566265065,0.058108966893548906,0.0,12,"AMD,MCHP,QCOM,MLM,GOOG,GOOGL,MU,TGT,AMAT,HPQ,KLAC,AVGO",1,4,2
2021-02-26,lifecycle_review_main,-0.009827601113934721,0.001829370461980372,0.3658740923960744,-0.011656971575915094,0.0,12,"MCHP,MLM,GOOG,GOOGL,MU,TGT,AMAT,HPQ,KLAC,AVGO,BX,ENTG",1,6,3
2021-03-31,lifecycle_review_main,0.026888037167925816,0.0008624543422559016,0.1724908684511803,0.026025582825669913,0.0,12,"MCHP,MLM,GOOG,GOOGL,MU,TGT,AMAT,HPQ,KLAC,AVGO,ENTG,ODFL",4,3,1
2021-04-30,lifecycle_review_main,-0.0011003654042907388,0.0005629595588235295,0.11259191176470588,-0.0016633249631142683,0.0,12,"MCHP,MLM,GOOG,GOOGL,MU,TGT,AMAT,HPQ,KLAC,AVGO,ENTG,ODFL",6,1,0
2021-05-28,lifecycle_review_main,0.0033082562846515,0.0006445312500000002,0.12890625000000006,0.0026637250346515,0.0,12,"MCHP,MLM,GOOG,GOOGL,MU,TGT,AMAT,KLAC,AVGO,ENTG,ODFL,NEM",5,2,1
2021-06-30,lifecycle_review_main,0.055552852675763514,0.0011440677966101692,0.22881355932203384,0.05440878487915334,0.0,12,"MLM,GOOG,GOOGL,TGT,AMAT,KLAC,AVGO,ENTG,ODFL,NVDA,MSCI,TRU",4,2,3
2021-07-30,lifecycle_review_main,0.038892304182155495,0.0003316749585406304,0.06633499170812608,0.03856062922361486,1.1102230246251565e-16,12,"MLM,GOOG,GOOGL,TGT,AMAT,KLAC,AVGO,ENTG,ODFL,NVDA,MSCI,TRU",4,2,0
