rebalance_date,net_return,equity,drawdown
2019-04-30,-0.03655397731287185,0.9634460226871282,-0.0365539773128718
2019-05-31,0.06413902788565179,1.0252405140025782,0.0
2019-06-28,-0.00033870082736093296,1.0248932641922415,-0.00033870082736109364
2019-07-31,-0.007736549845817054,1.016964126367176,-0.008072630297344396
2019-08-30,0.002818748093564507,1.019830692059597,-0.005276636915040656
2019-09-30,0.04446833405270828,1.0651808639513078,0.0
2019-10-31,-0.005810954956804275,1.058991145930037,-0.005810954956804282
2019-11-29,0.03544286402941736,1.0965248251235922,0.0
2019-12-31,0.0493362327531966,1.1506232291155478,0.0
2020-01-31,-0.03341697441379384,1.1121728821082766,-0.03341697441379399
2020-02-28,-0.08056868421794552,1.0225665763739324,-0.11129329697267543
2020-03-31,0.15919167000196577,1.1853506573550914,0.0
2020-04-30,0.2545305929525546,1.487058663028383,0.0
2020-05-29,0.09884088009720673,1.634040850038284,0.0
2020-06-30,0.12837600922112344,1.8438124932704911,0.0
2020-07-31,0.16422418686893844,2.1466111007166275,0.0
2020-08-31,-0.019493402836895872,2.104766345796206,-0.019493402836895823
2020-09-30,0.0746214678762071,2.2618271000559593,0.0
2020-10-30,0.1393422511607003,2.5769951799140354,0.0
2020-11-30,0.0412475488015166,2.6832899143588125,0.0
2020-12-31,0.025198858795691143,2.750905758018642,0.0
2021-01-29,0.07763227933718954,2.9644648422554285,0.0
2021-02-26,0.03711835789166898,3.0745009092275355,0.0
2021-03-31,0.037614634473287716,3.19014713711592,0.0
2021-04-30,0.031808679716649954,3.291621505649428,0.0
2021-05-28,0.1413588340820641,3.7569212839274795,0.0
2021-06-30,0.07335447357535137,4.032508266974013,0.0
2021-07-30,-0.006541724746252761,4.006128707854479,-0.006541724746252919
2021-08-31,-0.018528539542448402,3.9319009936788603,-0.02494905568306449
2021-09-30,0.02794215303199086,4.041766772950871,0.0
2021-10-29,0.020065548439350697,4.122867039914075,0.0
2021-11-30,0.02624461939249613,4.231070116182487,0.0
2021-12-31,-0.018505787798848712,4.152770830450363,-0.018505787798848816
2022-01-31,-0.022074568656541373,4.061100205638704,-0.040171849172081164
2022-02-28,0.0039206135588159725,4.077022210168641,-0.03640873390981203
2022-03-31,-0.08186753547000915,3.743246449765645,-0.11529557606504148
2022-04-29,0.03913858944071106,3.8897518357384215,-0.08066949284027036
2022-05-31,-0.06131282721969318,3.651260153506307,-0.13703624538354786
2022-06-30,0.0925192041105002,3.9890718369090936,-0.057195525630224675
2022-07-29,0.01108119271883617,4.033275510703165,-0.04674812755355218
2022-08-31,-0.015016960433176204,3.9727079719428366,-0.06106307320493165
2022-09-30,0.0976934160418608,4.3608153846586655,0.0
2022-10-31,0.04488469623685638,4.556549258544079,0.0
2022-11-30,-0.04467545059307128,4.352983367269097,-0.04467545059307143
2022-12-30,0.07804333222438699,4.69270469436811,0.0
2023-01-31,-0.030496593834778374,4.549593185317408,-0.030496593834778207
2023-02-28,0.06831777151291647,4.860411253028644,0.0
2023-03-31,0.0080272839689322,4.899427154362499,0.0
2023-04-28,0.16414913434317385,5.703663880528542,0.0
2023-05-31,0.07451675023403531,6.128682377332777,0.0
2023-06-30,-0.002305638098910923,6.114551853747474,-0.0023056380989110448
2023-07-31,0.02502026334133592,6.267539551342489,0.0
2023-08-31,-0.05424277077371296,5.927570840143838,-0.05424277077371309
2023-09-29,-0.015532815439750769,5.835498976277836,-0.06893304326609495
2023-10-31,0.06375354120644958,6.207532700722159,-0.009574227673996405
2023-11-30,0.08367237309132988,6.726931692833614,0.0
2023-12-29,0.06181668452525092,7.142768307112422,0.0
2024-01-31,0.3768721986327254,9.834679103338031,0.0
2024-02-29,0.05965262178096362,10.421343496226601,0.0
2024-03-28,-0.06261702494166252,9.768789970597748,-0.06261702494166255
2024-04-30,0.016410084395596953,9.929096638458118,-0.047234491209959484
2024-05-31,0.005516350371262187,9.983869014385974,-0.041978702841819815
2024-06-28,0.015377092364848136,10.137391890378733,-0.02724712086792669
2024-07-31,0.05560502555875114,10.701081825542321,0.0
2024-08-30,0.054142723315762996,11.280467538001998,0.0
2024-09-30,0.08321707094839163,12.21919500544294,0.0
2024-10-31,0.06651428815923992,13.031946063108917,0.0
2024-11-29,-0.0016078988494643944,13.010992012027762,-0.0016078988494644397
2024-12-31,0.014694818544888646,13.202186178733507,0.0
2025-01-31,-0.0013149243226082768,13.184826303015488,-0.0013149243226082685
2025-02-28,0.0003504922777901494,13.189447482818698,-0.0009648929156391706
2025-03-31,-0.005504616767397648,13.116844629052064,-0.006464198317314596
2025-04-30,0.06269184500709242,13.939163819518708,0.0
2025-05-30,0.008949234119217097,14.0639086599657,0.0
2025-06-30,0.044019182352229784,14.682990419853834,0.0
2025-07-31,0.020419574544468723,14.982810837267758,0.0
2025-08-29,-0.020444669198500656,14.676492226036109,-0.02044466919850063
2025-09-30,0.07052922901344537,15.71161390736026,0.0
2025-10-31,-0.021533401065041223,15.373289423713992,-0.021533401065041202
2025-11-28,0.12306990677831797,17.265278719966574,0.0
2025-12-31,0.2752550368320705,22.017633649946937,0.0
2026-01-30,0.06788067227087621,23.5122054239192,0.0
2026-02-27,0.056131119784557565,24.831971842968333,0.0
