rebalance_date,ticker,Name,sector,original_weight,defended_weight,cash_after_defense,list_action,reason,period_forward_return,risk_adjusted_return,hard_stop,risk_exit_proxy,target_n,weighting_mode,active_rebalance_interval_months,raw_score,concentrated_score,portfolio_sleeve_label
2019-04-30,NOW,SERVICENOW INC,Information Technology,0.5,0.5,,hold,hold,-0.04085514798744905,-0.04085514798744905,-0.08,False,5,winner_take_all,1,5.818510845551044,0.5790334255591252,future_winner
2019-04-30,VICI,VICI PPTYS INC,Real Estate,0.125,0.125,,hold,hold,-0.027133642225669052,-0.027133642225669052,-0.08,False,5,winner_take_all,1,1.5088133976144067,0.5706354808875045,early_scout
2019-04-30,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.125,0.125,,hold,hold,0.012671823302281338,0.012671823302281338,-0.08,False,5,winner_take_all,1,1.5642804565687345,0.5656198691881312,early_scout
2019-04-30,APH,AMPHENOL CORP CLASS A,Information Technology,0.125,0.125,,hold,hold,-0.08,-0.08,-0.08,False,5,winner_take_all,1,1.4399885667051624,0.5352377417849468,early_scout
2019-04-30,TSCO,TRACTOR SUPPLY,Consumer Discretionary,0.125,0.125,,hold,hold,-0.024549407629790854,-0.024549407629790854,-0.08,False,5,winner_take_all,1,1.2622126825924,0.5327655959779355,early_scout
2019-05-31,MA,MASTERCARD INC CLASS A,Financials,0.5,0.5,,hold,hold,0.0722397517464981,0.0722397517464981,-0.08,False,5,winner_take_all,1,5.487085640798872,0.813536543653498,early_scout
2019-05-31,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.125,0.125,,hold,hold,0.005619872926237779,0.005619872926237779,-0.08,False,5,winner_take_all,1,3.2350289362736513,0.6304324865640274,early_scout
2019-05-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.125,0.125,,hold,hold,0.0040646871962970454,0.0040646871962970454,-0.08,False,5,winner_take_all,1,3.6734568906083553,0.6023985855966569,early_scout
2019-05-31,AVGO,BROADCOM INC,Information Technology,0.125,0.125,,hold,hold,0.20598865557401935,0.20598865557401935,-0.08,False,5,winner_take_all,1,2.9622024030190004,0.5793966326490653,early_scout
2019-05-31,CMS,CMS ENERGY CORP,Utilities,0.125,0.125,,hold,hold,0.028480000402667738,0.028480000402667738,-0.08,False,5,winner_take_all,1,2.4970735308397867,0.5698992434397671,early_scout
2019-06-28,MA,MASTERCARD INC CLASS A,Financials,0.5,0.5,,hold,hold,0.015824992567917473,0.015824992567917473,-0.08,False,5,winner_take_all,1,5.407339653443224,0.7777546102085102,early_scout
2019-06-28,VEEV,VEEVA SYSTEMS INC CLASS A,Health Care,0.125,0.125,,hold,hold,-0.000603736551590961,-0.000603736551590961,-0.08,False,5,winner_take_all,1,3.273264837694664,0.6241571194592468,early_scout
2019-06-28,AVGO,BROADCOM INC,Information Technology,0.125,0.125,,hold,hold,-0.04160047275472967,-0.04160047275472967,-0.08,False,5,winner_take_all,1,3.042716678077673,0.591878911914252,early_scout
2019-06-28,PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.125,0.125,,hold,hold,-0.02839178204457138,-0.02839178204457138,-0.08,False,5,winner_take_all,1,2.331704475516099,0.5748815843256885,early_scout
2019-06-28,CMS,CMS ENERGY CORP,Utilities,0.125,0.125,,hold,hold,0.0073188693486556655,0.0073188693486556655,-0.08,False,5,winner_take_all,1,2.741180597779811,0.5646719334931329,early_scout
2019-07-31,V,VISA INC CLASS A,Financials,0.5,0.5,,hold,hold,0.00887594849577944,0.00887594849577944,-0.08,False,5,winner_take_all,1,5.789082849953283,0.7733352992433983,early_scout
2019-07-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.125,0.125,,hold,hold,-0.0022581092489180055,-0.0022581092489180055,-0.08,False,5,winner_take_all,1,3.2341851564892545,0.5965664543674019,early_scout
2019-07-31,TSCO,TRACTOR SUPPLY,Consumer Discretionary,0.125,0.125,,hold,hold,-0.07328844061634532,-0.07328844061634532,-0.08,False,5,winner_take_all,1,1.335426653159974,0.559236813848333,early_scout
2019-07-31,AVGO,BROADCOM INC,Information Technology,0.125,0.125,,hold,hold,-0.03157747908860509,-0.03157747908860509,-0.08,False,5,winner_take_all,1,2.204431932856202,0.5508052007582351,early_scout
2019-07-31,WRB,WR BERKLEY CORP,Financials,0.125,0.125,,hold,hold,0.027331844229134816,0.027331844229134816,-0.08,False,5,winner_take_all,1,2.4524781902802566,0.5501889060037405,early_scout
2019-08-30,V,VISA INC CLASS A,Financials,0.5,0.5,,hold,hold,-0.041546806536435055,-0.041546806536435055,-0.08,False,5,winner_take_all,1,5.574689632889582,0.788585224665064,early_scout
2019-08-30,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.125,0.125,,hold,hold,0.010446791835345914,0.010446791835345914,-0.08,False,5,winner_take_all,1,4.149297500102157,0.7013915706024961,early_scout
2019-08-30,AEP,AMERICAN ELECTRIC POWER INC,Utilities,0.125,0.125,,hold,hold,0.02324080962893338,0.02324080962893338,-0.08,False,5,winner_take_all,1,3.9075590274826664,0.6560494466290734,early_scout
2019-08-30,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.125,0.125,,hold,hold,0.05273686221960272,0.05273686221960272,-0.08,False,5,winner_take_all,1,3.1346679756848346,0.6141929551658714,early_scout
2019-08-30,LRCX,LAM RESEARCH CORP,Information Technology,0.125,0.125,,hold,hold,0.10981274721037426,0.10981274721037426,-0.08,False,5,winner_take_all,1,2.4460946400793597,0.6046662040842772,early_scout
2019-09-30,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.5,0.5,,hold,hold,0.023581373623515978,0.023581373623515978,-0.08,False,5,winner_take_all,1,4.1823394913517244,0.6966365252937121,early_scout
2019-09-30,AEP,AMERICAN ELECTRIC POWER INC,Utilities,0.125,0.125,,hold,hold,0.014784676363440719,0.014784676363440719,-0.08,False,5,winner_take_all,1,4.090118810445099,0.6592675344911123,early_scout
2019-09-30,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.125,0.125,,hold,hold,0.09471556800897929,0.09471556800897929,-0.08,False,5,winner_take_all,1,2.765361914567326,0.6202809421058443,early_scout
2019-09-30,DUK,DUKE ENERGY CORP,Utilities,0.125,0.125,,hold,hold,-0.01328853754971071,-0.01328853754971071,-0.08,False,5,winner_take_all,1,3.7236967566843253,0.6197102333885548,early_scout
2019-09-30,LRCX,LAM RESEARCH CORP,Information Technology,0.125,0.125,,hold,hold,0.1751928073387783,0.1751928073387783,-0.08,False,5,winner_take_all,1,3.3985463853864872,0.6046373160929919,early_scout
2019-10-31,V,VISA INC CLASS A,Financials,0.5,0.5,,hold,hold,0.024530059303887963,0.024530059303887963,-0.08,False,5,winner_take_all,1,5.9986490485310675,0.7478101129341974,early_scout
2019-10-31,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.125,0.125,,hold,hold,-0.06197326431232564,-0.06197326431232564,-0.08,False,5,winner_take_all,1,4.635558767711394,0.7157321364147466,early_scout
2019-10-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.125,0.125,,hold,hold,0.012444891189600238,0.012444891189600238,-0.08,False,5,winner_take_all,1,3.6129547905517323,0.6457513759975064,early_scout
2019-10-31,DUK,DUKE ENERGY CORP,Utilities,0.125,0.125,,hold,hold,-0.058132710496436424,-0.058132710496436424,-0.08,False,5,winner_take_all,1,4.24854980920638,0.6234935608275836,early_scout
2019-10-31,LRCX,LAM RESEARCH CORP,Information Technology,0.125,0.125,,hold,hold,-0.026805730155145535,-0.026805730155145535,-0.08,False,5,winner_take_all,1,3.2559436652219,0.5878388737470623,early_scout
2019-11-29,MA,MASTERCARD INC CLASS A,Financials,0.5,0.5,,hold,hold,0.03396559004774269,0.03396559004774269,-0.08,False,5,winner_take_all,1,6.276449079753109,0.7445170442475,early_scout
2019-11-29,CPRT,COPART INC,Industrials,0.125,0.125,,hold,hold,0.030672093046264504,0.030672093046264504,-0.08,False,5,winner_take_all,1,4.449918188953788,0.70029400233352,early_scout
2019-11-29,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.125,0.125,,hold,hold,-0.011006336993637733,-0.011006336993637733,-0.08,False,5,winner_take_all,1,2.5520156145327606,0.5681014005766498,early_scout
2019-11-29,LRCX,LAM RESEARCH CORP,Information Technology,0.125,0.125,,hold,hold,0.11473482128650847,0.11473482128650847,-0.08,False,5,winner_take_all,1,2.1238083180073755,0.5668982847717265,early_scout
2019-11-29,V,VISA INC CLASS A,Financials,0.125,0.125,,hold,hold,0.025835884742753557,0.025835884742753557,-0.08,False,5,winner_take_all,1,5.316437734460832,0.5589507661401084,future_winner
