ticker,side,quantity,fill_price,gross_value,fee_usd,cash_delta,cash_after,shares_after,date,signal_date,reason,target_weight,fill_mode,risk_rule_action
CPRT,BUY,242.0,16.502500534057617,3993.6051292419434,9.984012823104859,-4003.5891420650482,95996.41085793496,242.0,2019-05-01,2019-04-30,target_rebalance,0.04,next_close,
FDS,BUY,15.0,253.6052703857422,3804.079055786133,9.510197639465332,-3813.589253425598,92182.82160450936,15.0,2019-05-01,2019-04-30,target_rebalance,0.04,next_close,
KEYS,BUY,46.0,85.86000061035156,3949.560028076172,9.87390007019043,-3959.433928146362,88223.387676363,46.0,2019-05-01,2019-04-30,target_rebalance,0.04,next_close,
OGE,BUY,130.0,30.686058044433594,3989.187545776367,9.972968864440919,-3999.1605146408083,84224.22716172218,130.0,2019-05-01,2019-04-30,target_rebalance,0.04,next_close,
PAYC,BUY,20.0,196.92335510253906,3938.4671020507812,9.846167755126954,-3948.313269805908,80275.91389191628,20.0,2019-05-01,2019-04-30,target_rebalance,0.04,next_close,
VICI,BUY,255.0,15.683968544006348,3999.4119787216187,9.998529946804046,-4009.4105086684226,76266.50338324785,255.0,2019-05-01,2019-04-30,target_rebalance,0.04,next_close,
CDNS,BUY,62.0,68.54000091552734,4249.480056762695,10.623700141906738,-4260.103756904602,72006.39962634325,62.0,2019-05-01,2019-04-30,target_rebalance,0.0430336841115592,next_close,
EL,BUY,27.0,155.7960662841797,4206.493789672852,10.516234474182129,-4217.010024147034,67789.38960219621,27.0,2019-05-01,2019-04-30,target_rebalance,0.0431010161079805,next_close,
W,BUY,26.0,163.52999877929688,4251.779968261719,10.629449920654297,-4262.409418182373,63526.98018401384,26.0,2019-05-01,2019-04-30,target_rebalance,0.0434395258568125,next_close,
MELI,BUY,9.0,484.7300109863281,4362.570098876953,10.906425247192383,-4373.476524124146,59153.50365988969,9.0,2019-05-01,2019-04-30,target_rebalance,0.0444610468830707,next_close,
DG,BUY,39.0,112.40969848632812,4383.978240966797,10.959945602416992,-4394.938186569214,54758.56547332048,39.0,2019-05-01,2019-04-30,target_rebalance,0.044610249433761,next_close,
CSX,BUY,187.0,24.0091552734375,4489.7120361328125,11.224280090332032,-4500.936316223145,50257.62915709733,187.0,2019-05-01,2019-04-30,target_rebalance,0.0449957425652873,next_close,
AMT,BUY,30.0,159.76193237304688,4792.857971191406,11.982144927978515,-4804.840116119385,45452.78904097795,30.0,2019-05-01,2019-04-30,target_rebalance,0.0489208482008257,next_close,
DHR,BUY,45.0,112.98955535888672,5084.529991149902,12.711324977874757,-5097.241316127777,40355.54772485017,45.0,2019-05-01,2019-04-30,target_rebalance,0.0517280266796176,next_close,
AVGO,BUY,239.0,26.60116958618164,6357.679531097412,15.89419882774353,-6373.573729925156,33981.973994925014,239.0,2019-05-01,2019-04-30,target_rebalance,0.0636882634138758,next_close,
NOW,BUY,117.0,54.08000183105469,6327.360214233398,15.818400535583496,-6343.178614768982,27638.795380156032,117.0,2019-05-01,2019-04-30,target_rebalance,0.0636882634138758,next_close,
V,BUY,78.0,154.98841857910156,12089.096649169922,30.222741622924804,-12119.319390792847,15519.475989363185,78.0,2019-05-01,2019-04-30,target_rebalance,0.1212767803906484,next_close,
HD,BUY,87.0,167.51451110839844,14573.762466430664,36.43440616607666,-14610.19687259674,909.2791167664454,87.0,2019-05-01,2019-04-30,target_rebalance,0.1470565529426848,next_close,
W,SELL,26.0,151.82000732421875,3947.3201904296875,9.86830047607422,3937.4518899536133,4846.731006720059,0.0,2019-05-06,2019-05-03,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
AVGO,SELL,239.0,25.191450119018555,6020.756578445435,15.051891446113586,6005.704686999321,10852.43569371938,0.0,2019-05-14,2019-05-13,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
KEYS,SELL,46.0,75.36000061035156,3466.560028076172,8.66640007019043,3457.8936280059816,14310.329321725363,0.0,2019-05-21,2019-05-20,daily_hard_stop_exit,,next_close,daily_hard_stop_exit
CDNS,SELL,62.0,61.70000076293945,3825.400047302246,9.563500118255616,3815.8365471839907,18126.165868909353,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
CPRT,SELL,242.0,17.825000762939453,4313.650184631348,10.78412546157837,4302.866059169769,22429.031928079123,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
CSX,SELL,187.0,22.68403434753418,4241.914422988892,10.604786057472229,4231.309636931419,26660.34156501054,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
EL,SELL,27.0,150.564453125,4065.240234375,10.1631005859375,4055.0771337890624,30715.418698799604,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
FDS,SELL,15.0,258.81585693359375,3882.2378540039062,9.705594635009765,3872.5322593688966,34587.9509581685,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
MELI,SELL,9.0,568.77001953125,5118.93017578125,12.797325439453125,5106.132850341797,39694.083808510295,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
OGE,SELL,130.0,31.05416488647461,4037.041435241699,10.092603588104248,4026.948831653595,43721.03264016389,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
VICI,SELL,255.0,15.182465553283691,3871.5287160873413,9.678821790218354,3861.849894297123,47582.88253446101,0.0,2019-06-03,2019-05-31,target_exit,,next_close,
PAYC,SELL,2.0,192.89613342285156,385.7922668457031,0.9644806671142578,384.8277861785889,47967.7103206396,18.0,2019-06-03,2019-05-31,target_rebalance,0.0345414767254575,next_close,
AMT,SELL,4.0,173.32736206054688,693.3094482421875,1.7332736206054689,691.576174621582,48659.28649526118,26.0,2019-06-03,2019-05-31,target_rebalance,0.0454468070393768,next_close,
DG,SELL,8.0,117.11234283447266,936.8987426757812,2.342246856689453,934.5564958190918,49593.84299108027,31.0,2019-06-03,2019-05-31,target_rebalance,0.0365369039373772,next_close,
V,SELL,36.0,151.23153686523438,5444.3353271484375,13.610838317871094,5430.724488830567,55024.56747991084,42.0,2019-06-03,2019-05-31,target_rebalance,0.0634698701267037,next_close,
HD,SELL,57.0,159.73704528808594,9105.011581420898,22.762528953552245,9082.249052467347,64106.81653237819,30.0,2019-06-03,2019-05-31,target_rebalance,0.0488215103687516,next_close,
ELS,BUY,45.0,50.21999740600586,2259.8998832702637,5.649749708175659,-2265.549632978439,61841.26689939975,45.0,2019-06-03,2019-05-31,target_rebalance,0.0233812265832123,next_close,
AZO,BUY,2.0,1037.6500244140625,2075.300048828125,5.188250122070313,-2080.4882989501953,59760.77860044956,2.0,2019-06-03,2019-05-31,target_rebalance,0.0237933434138362,next_close,
SUI,BUY,23.0,102.85348510742188,2365.630157470703,5.914075393676758,-2371.54423286438,57389.23436758518,23.0,2019-06-03,2019-05-31,target_rebalance,0.0250156252975306,next_close,
ORLY,BUY,102.0,24.947999954223633,2544.6959953308105,6.3617399883270265,-2551.0577353191375,54838.17663226604,102.0,2019-06-03,2019-05-31,target_rebalance,0.0261295802777762,next_close,
NOW,BUY,53.0,49.67599868774414,2632.8279304504395,6.582069826126099,-2639.4100002765654,52198.76663198948,170.0,2019-06-03,2019-05-31,target_rebalance,0.0863999999999999,next_close,
KO,BUY,66.0,40.374610900878906,2664.724319458008,6.6618107986450195,-2671.386130256653,49527.38050173283,66.0,2019-06-03,2019-05-31,target_rebalance,0.0274775777141551,next_close,
SHOP,BUY,106.0,26.5,2809.0,7.0225,-2816.0225,46711.35800173283,106.0,2019-06-03,2019-05-31,target_rebalance,0.0288,next_close,
PYPL,BUY,31.0,104.9588394165039,3253.724021911621,8.134310054779053,-3261.8583319664003,43449.499669766425,31.0,2019-06-03,2019-05-31,target_rebalance,0.0342036453297524,next_close,
ADBE,BUY,13.0,259.0299987792969,3367.3899841308594,8.41847496032715,-3375.8084590911867,40073.691210675235,13.0,2019-06-03,2019-05-31,target_rebalance,0.0345360192252929,next_close,
