status,split,rows,crisis_gate,liquidity_gate,trend_gate,tp,fp,fn,tn,precision,recall,signal_rate,false_positive_rate,whipsaw_rate,score
ok,train,830,0.35,0.5,0.5,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.35,0.5,0.5,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.35,0.5,0.5,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.35,0.5,0.5,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.35,0.65,0.2,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.35,0.65,0.2,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.35,0.65,0.2,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.35,0.65,0.2,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.35,0.65,0.35,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.35,0.65,0.35,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.35,0.65,0.35,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.35,0.65,0.35,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.35,0.65,0.5,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.35,0.65,0.5,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.35,0.65,0.5,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.35,0.65,0.5,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.45,0.2,0.2,6,46,83,695,0.11538461538461539,0.06741573033707865,0.06265060240963856,0.0620782726045884,0.4230769230769231,-0.102555165391585
ok,validation,369,0.45,0.2,0.2,0,16,6,347,0.0,0.0,0.04336043360433604,0.0440771349862259,1.0,-0.39382628950256443
ok,test,277,0.45,0.2,0.2,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.45,0.2,0.2,0,8,32,330,0.0,0.0,0.021621621621621623,0.023668639053254437,0.75,-0.2854521829521829
ok,train,830,0.45,0.2,0.35,6,46,83,695,0.11538461538461539,0.06741573033707865,0.06265060240963856,0.0620782726045884,0.4230769230769231,-0.102555165391585
ok,validation,369,0.45,0.2,0.35,0,15,6,348,0.0,0.0,0.04065040650406504,0.04132231404958678,1.0,-0.39108714640865416
ok,test,277,0.45,0.2,0.35,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.45,0.2,0.35,0,8,32,330,0.0,0.0,0.021621621621621623,0.023668639053254437,0.75,-0.2854521829521829
ok,train,830,0.45,0.2,0.5,6,46,83,695,0.11538461538461539,0.06741573033707865,0.06265060240963856,0.0620782726045884,0.4230769230769231,-0.102555165391585
ok,validation,369,0.45,0.2,0.5,0,15,6,348,0.0,0.0,0.04065040650406504,0.04132231404958678,1.0,-0.39108714640865416
ok,test,277,0.45,0.2,0.5,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.45,0.2,0.5,0,8,32,330,0.0,0.0,0.021621621621621623,0.023668639053254437,0.75,-0.2854521829521829
ok,train,830,0.45,0.35,0.2,0,25,89,716,0.0,0.0,0.030120481927710843,0.033738191632928474,0.4,-0.1724719932361023
ok,validation,369,0.45,0.35,0.2,0,6,6,357,0.0,0.0,0.016260162601626018,0.01652892561983471,1.0,-0.36643485856346164
ok,test,277,0.45,0.35,0.2,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.45,0.35,0.2,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.45,0.35,0.35,0,25,89,716,0.0,0.0,0.030120481927710843,0.033738191632928474,0.4,-0.1724719932361023
ok,validation,369,0.45,0.35,0.35,0,5,6,358,0.0,0.0,0.013550135501355014,0.013774104683195593,1.0,-0.3636957154695514
ok,test,277,0.45,0.35,0.35,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.45,0.35,0.35,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.45,0.35,0.5,0,25,89,716,0.0,0.0,0.030120481927710843,0.033738191632928474,0.4,-0.1724719932361023
ok,validation,369,0.45,0.35,0.5,0,5,6,358,0.0,0.0,0.013550135501355014,0.013774104683195593,1.0,-0.3636957154695514
ok,test,277,0.45,0.35,0.5,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.45,0.35,0.5,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.45,0.5,0.2,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.45,0.5,0.2,0,1,6,362,0.0,0.0,0.0027100271002710027,0.0027548209366391185,1.0,-0.35273914309391025
ok,test,277,0.45,0.5,0.2,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.45,0.5,0.2,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.45,0.5,0.35,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.45,0.5,0.35,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.45,0.5,0.35,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.45,0.5,0.35,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.45,0.5,0.5,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.45,0.5,0.5,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.45,0.5,0.5,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.45,0.5,0.5,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.45,0.65,0.2,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.45,0.65,0.2,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.45,0.65,0.2,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.45,0.65,0.2,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.45,0.65,0.35,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.45,0.65,0.35,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.45,0.65,0.35,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.45,0.65,0.35,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.45,0.65,0.5,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.45,0.65,0.5,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.45,0.65,0.5,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.45,0.65,0.5,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.55,0.2,0.2,5,17,84,724,0.22727272727272727,0.056179775280898875,0.02650602409638554,0.022941970310391364,0.36363636363636365,-0.01573688658186316
ok,validation,369,0.55,0.2,0.2,0,3,6,360,0.0,0.0,0.008130081300813009,0.008264462809917356,1.0,-0.35821742928173084
ok,test,277,0.55,0.2,0.2,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.55,0.2,0.2,0,6,32,332,0.0,0.0,0.016216216216216217,0.01775147928994083,0.8333333333333334,-0.3088808038808039
ok,train,830,0.55,0.2,0.35,5,17,84,724,0.22727272727272727,0.056179775280898875,0.02650602409638554,0.022941970310391364,0.36363636363636365,-0.01573688658186316
ok,validation,369,0.55,0.2,0.35,0,3,6,360,0.0,0.0,0.008130081300813009,0.008264462809917356,1.0,-0.35821742928173084
ok,test,277,0.55,0.2,0.35,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.55,0.2,0.35,0,6,32,332,0.0,0.0,0.016216216216216217,0.01775147928994083,0.8333333333333334,-0.3088808038808039
ok,train,830,0.55,0.2,0.5,5,17,84,724,0.22727272727272727,0.056179775280898875,0.02650602409638554,0.022941970310391364,0.36363636363636365,-0.01573688658186316
ok,validation,369,0.55,0.2,0.5,0,3,6,360,0.0,0.0,0.008130081300813009,0.008264462809917356,1.0,-0.35821742928173084
ok,test,277,0.55,0.2,0.5,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.55,0.2,0.5,0,6,32,332,0.0,0.0,0.016216216216216217,0.01775147928994083,0.8333333333333334,-0.3088808038808039
ok,train,830,0.55,0.35,0.2,0,5,89,736,0.0,0.0,0.006024096385542169,0.006747638326585695,0.2,-0.07649439864722045
ok,validation,369,0.55,0.35,0.2,0,1,6,362,0.0,0.0,0.0027100271002710027,0.0027548209366391185,1.0,-0.35273914309391025
ok,test,277,0.55,0.35,0.2,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.55,0.35,0.2,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.55,0.35,0.35,0,5,89,736,0.0,0.0,0.006024096385542169,0.006747638326585695,0.2,-0.07649439864722045
ok,validation,369,0.55,0.35,0.35,0,1,6,362,0.0,0.0,0.0027100271002710027,0.0027548209366391185,1.0,-0.35273914309391025
ok,test,277,0.55,0.35,0.35,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.55,0.35,0.35,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.55,0.35,0.5,0,5,89,736,0.0,0.0,0.006024096385542169,0.006747638326585695,0.2,-0.07649439864722045
ok,validation,369,0.55,0.35,0.5,0,1,6,362,0.0,0.0,0.0027100271002710027,0.0027548209366391185,1.0,-0.35273914309391025
ok,test,277,0.55,0.35,0.5,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.55,0.35,0.5,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.55,0.5,0.2,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.55,0.5,0.2,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.55,0.5,0.2,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.55,0.5,0.2,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.55,0.5,0.35,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.55,0.5,0.35,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.55,0.5,0.35,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.55,0.5,0.35,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.55,0.5,0.5,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.55,0.5,0.5,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.55,0.5,0.5,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.55,0.5,0.5,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.55,0.65,0.2,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.55,0.65,0.2,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.55,0.65,0.2,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.55,0.65,0.2,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.55,0.65,0.35,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.55,0.65,0.35,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.55,0.65,0.35,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.55,0.65,0.35,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.55,0.65,0.5,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.55,0.65,0.5,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.55,0.65,0.5,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.55,0.65,0.5,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.65,0.2,0.2,2,1,87,740,0.6666666666666666,0.02247191011235955,0.0036144578313253013,0.001349527665317139,0.0,0.2536629902222729
ok,validation,369,0.65,0.2,0.2,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.65,0.2,0.2,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.65,0.2,0.2,0,2,32,336,0.0,0.0,0.005405405405405406,0.005917159763313609,1.0,-0.35573804573804574
ok,train,830,0.65,0.2,0.35,2,1,87,740,0.6666666666666666,0.02247191011235955,0.0036144578313253013,0.001349527665317139,0.0,0.2536629902222729
ok,validation,369,0.65,0.2,0.35,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.65,0.2,0.35,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.65,0.2,0.35,0,2,32,336,0.0,0.0,0.005405405405405406,0.005917159763313609,1.0,-0.35573804573804574
ok,train,830,0.65,0.2,0.5,2,1,87,740,0.6666666666666666,0.02247191011235955,0.0036144578313253013,0.001349527665317139,0.0,0.2536629902222729
ok,validation,369,0.65,0.2,0.5,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.65,0.2,0.5,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.65,0.2,0.5,0,2,32,336,0.0,0.0,0.005405405405405406,0.005917159763313609,1.0,-0.35573804573804574
ok,train,830,0.65,0.35,0.2,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.65,0.35,0.2,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.65,0.35,0.2,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.65,0.35,0.2,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.65,0.35,0.35,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.65,0.35,0.35,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.65,0.35,0.35,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.65,0.35,0.35,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.65,0.35,0.5,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.65,0.35,0.5,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.65,0.35,0.5,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.65,0.35,0.5,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.65,0.5,0.2,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.65,0.5,0.2,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.65,0.5,0.2,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.65,0.5,0.2,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.65,0.5,0.35,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.65,0.5,0.35,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.65,0.5,0.35,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.65,0.5,0.35,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.65,0.5,0.5,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.65,0.5,0.5,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.65,0.5,0.5,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.65,0.5,0.5,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.65,0.65,0.2,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.65,0.65,0.2,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.65,0.65,0.2,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.65,0.65,0.2,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.65,0.65,0.35,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.65,0.65,0.35,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.65,0.65,0.35,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.65,0.65,0.35,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,830,0.65,0.65,0.5,0,0,89,741,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,369,0.65,0.65,0.5,0,0,6,363,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,277,0.65,0.65,0.5,0,0,1,276,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,370,0.65,0.65,0.5,0,0,32,338,0.0,0.0,0.0,0.0,0.0,0.0
