rebalance_date,ticker,weight,defended_weight,period_forward_return,bench_return,risk_adjusted_return,action,reason,cum_return_before,peak_return_before,benchmark_cum_return_before,relative_return_before
2019-05-31,HEI,0.15,0.15,0.0960678287828531,0.0801180564411814,0.0960678287828531,hold,hold,0.0,0.0,0.0,0.0
2019-05-31,SBUX,0.15,0.15,0.1132421770987988,0.0801180564411814,0.1132421770987988,hold,hold,0.0,0.0,0.0,0.0
2019-05-31,HD,0.122824167704211,0.122824167704211,0.1171100536242524,0.0801180564411814,0.1171100536242524,hold,hold,0.0,0.0,0.0,0.0
2019-05-31,SHOP,0.0356804826317594,0.0356804826317594,0.1134242423125566,0.0801180564411814,0.1134242423125566,hold,hold,0.0,0.0,0.0,0.0
2019-05-31,TSCO,0.0354449408268732,0.0354449408268732,0.099691985483393,0.0801180564411814,0.099691985483393,hold,hold,0.0,0.0,0.0,0.0
2019-05-31,FDS,0.0311823149441497,0.0311823149441497,0.0279084119704284,0.0801180564411814,0.0279084119704284,hold,hold,0.0,0.0,0.0,0.0
2019-05-31,PODD,0.0174871495292559,0.0174871495292559,0.0802946415662342,0.0801180564411814,0.0802946415662342,hold,hold,0.0,0.0,0.0,0.0
2019-05-31,AMT,0.0155997972973998,0.0155997972973998,-0.024246913520589,0.0801180564411814,-0.024246913520589,hold,hold,0.0,0.0,0.0,0.0
2019-06-28,HD,0.15,0.15,0.0317120361377829,-0.0036331987329345,0.0317120361377829,hold,hold,0.11711005362425242,0.11711005362425242,0.08011805644118142,0.034248105531124784
2019-06-28,HEI,0.15,0.15,0.0312220847037651,-0.0036331987329345,0.0312220847037651,hold,hold,0.09606782878285314,0.09606782878285314,0.08011805644118142,0.014766693554058019
2019-06-28,SBUX,0.1169532549721055,0.1169532549721055,0.1421651704505622,-0.0036331987329345,0.1421651704505622,hold,hold,0.1132421770987988,0.1132421770987988,0.08011805644118142,0.03066712981982378
2019-06-28,MSCI,0.0704477711737669,0.0704477711737669,-0.0586802286089476,-0.0036331987329345,-0.0586802286089476,hold,hold,0.0,0.0,0.0,0.0
2019-06-28,SHOP,0.0625080442468485,0.0625080442468485,0.0256318354898856,-0.0036331987329345,0.0256318354898856,hold,hold,0.11342424231255666,0.11342424231255666,0.08011805644118142,0.030835690295849538
2019-06-28,AWI,0.0605223056900287,0.0605223056900287,-0.0001018815506098,-0.0036331987329345,-0.0001018815506098,hold,hold,0.0,0.0,0.0,0.0
2019-06-28,CHDN,0.0596854785731355,0.0596854785731355,0.056379318770861,-0.0036331987329345,0.056379318770861,hold,hold,0.0,0.0,0.0,0.0
2019-06-28,PODD,0.0432294170355338,0.0432294170355338,0.0358056595995892,-0.0036331987329345,0.0358056595995892,hold,hold,0.08029464156623423,0.08029464156623423,0.08011805644118142,0.00016348687442069298
2019-06-28,ORCL,0.0338833943983587,0.0338833943983587,0.0168729512883389,-0.0036331987329345,0.0168729512883389,hold,hold,0.0,0.0,0.0,0.0
2019-06-28,MELI,0.0200495070597966,0.0,0.0154817869144261,-0.0036331987329345,0.0154817869144261,risk_exit_proxy,distribution_risk_decay,0.0,0.0,0.0,0.0
2019-06-28,TSCO,0.0143007580585274,0.0143007580585274,-0.0077318610525005,-0.0036331987329345,-0.0077318610525005,hold,hold,0.09969198548339309,0.09969198548339309,0.08011805644118142,0.018122027426061837
2019-07-31,HEI,0.15,0.15,0.0728850488979895,-0.0160111865003589,0.0728850488979895,hold,hold,0.1302893513741834,0.1302893513741834,0.07619377288709961,0.05026564904009967
2019-07-31,GOOG,0.1418852851753598,0.1418852851753598,-0.0127922941726449,-0.0160111865003589,-0.0127922941726449,hold,hold,0.0,0.0,0.0,0.0
2019-07-31,HD,0.1268610539796472,0.1268610539796472,0.0667320524193459,-0.0160111865003589,0.0667320524193459,hold,hold,0.15253588801466544,0.15253588801466544,0.07619377288709961,0.0709371463121955
2019-07-31,PODD,0.1259138481730684,0.1259138481730684,0.2474311147259444,-0.0160111865003589,0.2474311147259444,hold,hold,0.11897530376941501,0.11897530376941501,0.07619377288709961,0.03975262816058267
2019-07-31,FCN,0.079699123093677,0.079699123093677,0.0280935955006622,-0.0160111865003589,0.0280935955006622,hold,hold,0.0,0.0,0.0,0.0
2019-07-31,TER,0.0545762452870488,0.0545762452870488,-0.0574468655040466,-0.0160111865003589,-0.0574468655040466,hold,hold,0.0,0.0,0.0,0.0
2019-07-31,FICO,0.0527228660951923,0.0527228660951923,-0.005387880633763,-0.0160111865003589,-0.005387880633763,hold,hold,0.0,0.0,0.0,0.0
2019-07-31,TSCO,0.0390343791806103,0.0390343791806103,-0.0295759723069475,-0.0160111865003589,-0.0295759723069475,hold,hold,0.09118931985108714,0.09969198548339309,0.07619377288709961,0.01393387263685697
2019-07-31,MELI,0.0217500749270005,0.0,-0.0354346530105645,-0.0160111865003589,-0.0354346530105645,risk_exit_proxy,distribution_risk_decay,0.0,0.0,0.0,0.0
2019-07-31,LAD,0.0161938594298873,0.0,-5.0499769798650895e-05,-0.0160111865003589,-5.0499769798650895e-05,risk_exit_proxy,distribution_risk_decay,0.0,0.0,0.0,0.0
2019-07-31,GOOGL,0.0102182702423774,0.0102182702423774,-0.014191550857686,-0.0160111865003589,-0.014191550857686,hold,hold,0.0,0.0,0.0,0.0
2019-08-30,AMT,0.15,0.075,-0.0386011370142033,0.0116919625499352,-0.0386011370142033,relative_trim_50,relative_underperformance_trim50,-0.024246913520589053,0.0,0.08011805644118142,-0.0966236693659549
2019-08-30,GOOG,0.15,0.15,0.0169494310139926,0.0116919625499352,0.0169494310139926,hold,hold,-0.012792294172644936,0.0,-0.01601118650035893,0.003271269229439433
2019-08-30,PODD,0.15,0.15,0.0578740661250263,0.0116919625499352,0.0578740661250263,hold,hold,0.3958446105318838,0.3958446105318838,0.05896263367887933,0.3181245174654206
2019-08-30,SHOP,0.1192005814524307,0.0,-0.1936458470962108,0.0116919625499352,-0.08,risk_exit_proxy,hard_stop,0.14196334932196275,0.14196334932196275,0.07619377288709961,0.061113136027932446
2019-08-30,HEI,0.0844565814257344,0.0,-0.1647471781277758,0.0116919625499352,-0.08,risk_exit_proxy,hard_stop,0.21267054601796764,0.21267054601796764,0.05896263367887933,0.1451495146765478
2019-08-30,DLTR,0.0547971802461342,0.0547971802461342,0.109299311115226,0.0116919625499352,0.109299311115226,hold,hold,0.0,0.0,0.0,0.0
2019-08-30,DG,0.0465046125921838,0.0465046125921838,0.0147994492348253,0.0116919625499352,0.0147994492348253,hold,hold,0.0,0.0,0.0,0.0
2019-08-30,HD,0.0447438224727808,0.0447438224727808,0.0245448791186795,0.0116919625499352,0.0245448791186795,hold,hold,0.22944697330883757,0.22944697330883757,0.05896263367887933,0.1609918369241119
2019-08-30,BAH,0.0377018262872526,0.0377018262872526,-0.0732743107341848,0.0116919625499352,-0.0732743107341848,hold,hold,0.0,0.0,0.0,0.0
2019-08-30,RMD,0.0376150209552846,0.0376150209552846,-0.0399684180544657,0.0116919625499352,-0.0399684180544657,hold,hold,0.0,0.0,0.0,0.0
2019-08-30,GOOGL,0.0267084986744725,0.0267084986744725,0.0123958735079343,0.0116919625499352,0.0123958735079343,hold,hold,-0.014191550857685975,0.0,-0.01601118650035893,0.0018492442370368067
2019-08-30,LAD,0.0152982376455498,0.0,-0.0109764668889194,0.0116919625499352,-0.0109764668889194,risk_exit_proxy,distribution_risk_decay,0.0,0.0,0.0,0.0
2019-09-30,AMT,0.15,0.0,-0.0204803368495672,0.0430779695604115,-0.0204803368495672,relative_exit_to_cash,relative_underperformance_exit,-0.061912092103812544,0.0,0.09274675630660045,-0.14153219629143343
2019-09-30,GOOGL,0.1488178775252297,0.1488178775252297,0.0267159003326209,0.0430779695604115,0.0267159003326209,hold,hold,-0.0019715940190648817,0.0,-0.004506426143365938,0.002546306868140613
2019-09-30,PODD,0.1292121494022686,0.0,-0.1056508093726402,0.0430779695604115,-0.08,risk_exit_proxy,hard_stop,0.47662781382206765,0.47662781382206765,0.07134398513363349,0.3782947720921599
2019-09-30,ENTG,0.1160531714029291,0.0,0.0381097273553174,0.0430779695604115,0.0381097273553174,risk_exit_proxy,distribution_risk_decay,0.0,0.0,0.0,0.0
2019-09-30,DG,0.1031894095476624,0.1031894095476624,0.0057554183818773,0.0430779695604115,0.0057554183818773,hold,hold,0.014799449234825346,0.014799449234825346,0.011691962549935209,0.003071573957213136
2019-09-30,DLTR,0.0795490427881263,0.0795490427881263,-0.023720530145158,0.0430779695604115,-0.023720530145158,hold,hold,0.10929931111522606,0.10929931111522606,0.011691962549935209,0.09647931601559323
2019-09-30,TER,0.0649031750618789,0.0,0.0830779395895815,0.0430779695604115,0.0830779395895815,risk_exit_proxy,distribution_risk_decay,-0.05744686550404665,0.0,-0.01601118650035893,-0.042109908603857105
2019-09-30,MLM,0.0547172163576375,0.0547172163576375,-0.0276956936061558,0.0430779695604115,-0.0276956936061558,hold,hold,0.0,0.0,0.0,0.0
2019-09-30,HD,0.0374551570244856,0.0374551570244856,0.0021458130565217,0.0430779695604115,0.0021458130565217,hold,hold,0.25962360065152934,0.25962360065152934,0.07134398513363349,0.1757415154521178
2019-09-30,CPRT,0.0319248782276232,0.0319248782276232,0.0541516043192649,0.0430779695604115,0.0541516043192649,hold,hold,0.0,0.0,0.0,0.0
2019-09-30,GOOG,0.0186911728533685,0.0186911728533685,0.0278672159752073,0.0430779695604115,0.0278672159752073,hold,hold,0.003940314733757777,0.003940314733757777,-0.004506426143365938,0.008484977802920568
2019-09-30,CBRE,0.0141428854738536,0.0141428854738536,0.0131875833476826,0.0430779695604115,0.0131875833476826,hold,hold,0.0,0.0,0.0,0.0
2019-10-31,CPRT,0.15,0.15,0.0515253519752259,0.0153118285179545,0.0515253519752259,hold,hold,0.05415160431926491,0.05415160431926491,0.043077969560411544,0.010616305858247799
2019-10-31,AAPL,0.1494771929228049,0.1494771929228049,0.0382526537095107,0.0153118285179545,0.0382526537095107,hold,hold,0.0,0.0,0.0,0.0
2019-10-31,CAT,0.1043058218673756,0.1043058218673756,0.00487951249753,0.0153118285179545,0.00487951249753,hold,hold,0.0,0.0,0.0,0.0
2019-10-31,RMD,0.0916108173608057,0.0916108173608057,-0.0075931569055195,0.0153118285179545,-0.0075931569055195,hold,hold,-0.039968418054465715,0.0,0.011691962549935209,-0.05106334983050842
2019-10-31,HD,0.0872984554753159,0.0,-0.0831110948975877,0.0153118285179545,-0.08,risk_exit_proxy,hard_stop,0.26232651742011037,0.26232651742011037,0.11749530871395009,0.12960341540300213
2019-10-31,TAL,0.0866485247479425,0.0866485247479425,0.0142103808550639,0.0153118285179545,0.0142103808550639,hold,hold,0.0,0.0,0.0,0.0
2019-10-31,EW,0.0631924255807403,0.0631924255807403,0.0031282587022594,0.0153118285179545,0.0031282587022594,hold,hold,0.0,0.0,0.0,0.0
2019-10-31,DLTR,0.0566078112769728,0.0,-0.2033471171336541,0.0153118285179545,-0.08,risk_exit_proxy,hard_stop,0.08298614336591448,0.10929931111522606,0.05527359811717436,0.02626100501157702
2019-10-31,MKSI,0.0554096636476238,0.0554096636476238,-0.045238861780642,0.0153118285179545,-0.045238861780642,hold,hold,0.0,0.0,0.0,0.0
2019-10-31,DG,0.0489523848891642,0.0489523848891642,-0.0499159313286939,0.0153118285179545,-0.0499159313286939,hold,hold,0.02064004463887037,0.02064004463887037,0.05527359811717436,-0.03281950153978774
2019-10-31,ORLY,0.0326388451553044,0.0326388451553044,0.0143173314958884,0.0153118285179545,0.0143173314958884,hold,hold,0.0,0.0,0.0,0.0
2019-10-31,GOOG,0.018607511290857,0.018607511290857,0.0115176727918937,0.0153118285179545,0.0115176727918937,hold,hold,0.03191733631066107,0.03191733631066107,0.03837741572881548,-0.006221321188520035
2019-11-29,AAPL,0.15,0.15,0.108392469507452,0.0462382822661189,0.108392469507452,hold,hold,0.0382526537095107,0.0382526537095107,0.01531182851795454,0.022594856621578785
2019-11-29,BABA,0.15,0.15,0.0907443637110265,0.0462382822661189,0.0907443637110265,hold,hold,0.0,0.0,0.0,0.0
2019-11-29,FTNT,0.15,0.15,0.0226192652538717,0.0462382822661189,0.0226192652538717,hold,hold,0.0,0.0,0.0,0.0
2019-11-29,QRVO,0.1086112638351954,0.1086112638351954,0.1268499412582064,0.0462382822661189,0.1268499412582064,hold,hold,0.0,0.0,0.0,0.0
2019-11-29,CPRT,0.1022840393568663,0.1022840393568663,0.0306720930462645,0.0462382822661189,0.0306720930462645,hold,hold,0.10846713676706399,0.10846713676706399,0.0590494005611768,0.04666235227525872
2019-11-29,GOOG,0.0813344589030815,0.0813344589030815,0.0311681201897142,0.0462382822661189,0.0311681201897142,hold,hold,0.043802622538569924,0.043802622538569924,0.054276872655371955,-0.009935008903705578
2019-11-29,EW,0.0270737701317274,0.0270737701317274,-0.0632127620460352,0.0462382822661189,-0.0632127620460352,hold,hold,0.003128258702259412,0.003128258702259412,0.01531182851795454,-0.01199983046930464
2019-11-29,PODD,0.0250806739237619,0.0,-0.0799483667225248,0.0462382822661189,-0.0799483667225248,risk_exit_proxy,distribution_risk_decay,0.0,0.0,0.0,0.0
2019-11-29,MSCI,0.0211794677959556,0.0211794677959556,-0.0009601877153619,0.0462382822661189,-0.0009601877153619,hold,hold,-0.058680228608947615,0.0,-0.0036331987329345505,-0.05524775595293874
2019-11-29,TER,0.017004265127759,0.0,0.1002077933385652,0.0462382822661189,0.1002077933385652,risk_exit_proxy,distribution_risk_decay,0.0,0.0,0.0,0.0
2019-12-31,BABA,0.15,0.15,-0.0366112691173601,-0.0027410715656029,-0.0366112691173601,hold,hold,0.09074436371102657,0.09074436371102657,0.046238282266118924,0.042539144475299606
2019-12-31,UI,0.15,0.0,-0.1373837772060094,-0.0027410715656029,-0.08,risk_exit_proxy,hard_stop,0.0,0.0,0.0,0.0
2019-12-31,QRVO,0.1479917463900519,0.0,-0.094661421387536,-0.0027410715656029,-0.08,risk_exit_proxy,hard_stop,0.12684994125820648,0.12684994125820648,0.046238282266118924,0.07704904356728881
2019-12-31,AAPL,0.1083983469639507,0.1083983469639507,0.0272073338178704,-0.0027410715656029,0.0272073338178704,hold,hold,0.15079142281775004,0.15079142281775004,0.06225810343309712,0.08334445187899564
2019-12-31,TSLA,0.0680675889206655,0.0680675889206655,0.5870200541201764,-0.0027410715656029,0.5870200541201764,hold,hold,0.0,0.0,0.0,0.0
2019-12-31,FTNT,0.0632471624121513,0.0632471624121513,0.0766728430962933,-0.0027410715656029,0.0766728430962933,hold,hold,0.0226192652538717,0.0226192652538717,0.046238282266118924,-0.022575179490745834
