cost_bps,cagr,sharpe,max_dd,ending_equity
25.0,0.2837850970613358,1.653153767583052,-0.11045621259771754,5.628663440857488
50.0,0.27552730085111543,1.6028352413422924,-0.11557948760542114,5.382955996404723
75.0,0.2673144140290007,1.5530489123761733,-0.12068068588813408,5.147743786905091
