ticker,pnl_usd,contribution_return_on_start,positive_contribution_share
WDC,111865.69262695312,1.118150537015526,0.10333941656884617
SNDK,89606.63885498047,0.8956607607121887,0.08277692259814326
STM,84824.95233917236,0.8478655411061152,0.07835969079851937
MRVL,84176.236038208,0.8413813146801192,0.07776041891733669
RVMD,49161.238082885735,0.49138983965386296,0.04541422434337566
CIEN,35868.32043457031,0.3585208370318221,0.033134477782868
ON,31930.28080368042,0.319158267287119,0.029496591060633525
RKLB,28305.200085639954,0.2829238699807107,0.026147809878305103
AXON,24072.049835205078,0.24061152993579937,0.022237305532821754
LITE,20930.10040283203,0.20920625846620602,0.01933483191820778
ONTO,20064.420318603516,0.20055337635075987,0.018535132986938752
TPL,17942.703094482422,0.1793458086163204,0.016575130640232524
MU,17734.7646484375,0.177267365443518,0.016383041026411662
SQM,17148.55837249756,0.17140795629982325,0.015841514727132005
MRNA,14101.199367523193,0.14094816091595952,0.013026421964956632
UI,13025.92300415039,0.1302002648013315,0.012033101944923583
GOOG,12442.757469177246,0.1243712493025971,0.011494384624787277
SN,12236.129997253418,0.12230590993653911,0.011303506064128733
DVA,12196.340110778807,0.12190819119109907,0.011266748917616093
CRS,12035.535301208496,0.12030087102033565,0.011118200468022383
XOM,10812.985488891602,0.10808090708797093,0.009988832014081033
PWR,10611.880744934078,0.10607077000150644,0.009803055245334773
MTSI,10285.839241027832,0.10281183087440644,0.009501864254605748
CPRT,9563.3798828125,0.095590507693096,0.008834469928253657
GOOGL,9073.612106323242,0.0906950469898704,0.008382031695511456
TLN,8859.460067749027,0.08855449601922336,0.00818420208212777
SFM,8788.420043945312,0.08784441736239501,0.008118576648265806
ACLS,8765.280288696289,0.08761312455804625,0.008097200578884514
HUBS,8694.749938964844,0.08690814033476789,0.008032045972315814
NTRA,8454.949501037598,0.08451122147476431,0.007810522851451638
JBL,8249.080841064453,0.08245346679325281,0.0076203452669585964
ALB,8225.698806762693,0.08221975229511606,0.007598745384758838
ROKU,8103.80973815918,0.08100141337176234,0.0074861465625478876
EXP,7823.071197509766,0.07819529880154366,0.007226805594661995
NEM,7509.073883056641,0.07505674704780785,0.006936740798943273
DKS,7480.840003967285,0.07477453606493688,0.006910658874055908
CRUS,7317.700195312499,0.07314387647331148,0.006759953396356332
CW,7088.045501708984,0.07084836912918555,0.00654780272270497
HIMX,7000.097568511963,0.06996928791648888,0.006466558081103151
KBR,6547.402383804321,0.06544438531231699,0.006048366809296354
CEG,6372.093109130859,0.06369208614876892,0.005886419408458484
EBAY,5940.110862731934,0.05937421916516298,0.005487362358323985
KGC,5873.896036148071,0.058712370638018596,0.005426194350629238
GE,5803.869384765625,0.058012421118108184,0.0053615050510933725
JD,5664.49264526367,0.05661928464827655,0.0052327514484009794
MSTR,5579.689086914064,0.055771632950220626,0.005154411520966437
MOS,5578.0479164123535,0.05575522867439013,0.005152895438616665
RH,5567.349868774414,0.0556482966255155,0.005143012784021059
EHC,5427.69051361084,0.054252335278401224,0.005013998106311839
BKR,5191.396480560303,0.0518904645945079,0.004795714136126518
HLI,4715.713439941406,0.04713578749175295,0.0043562871166811686
ATI,4608.830909729004,0.046067446021297684,0.0042575510515464815
HII,4489.605377197266,0.04487573040147051,0.004147412753712609
NVDA,4306.43390274048,0.043044844830388534,0.003978202401030639
CHRW,4252.924873352051,0.042509996759091326,0.003928771769097707
VKTX,4205.679080963135,0.0420377527056123,0.0038851269973526736
SE,3902.8702278137207,0.03901103491742339,0.0036053978911226342
WING,3901.016357421875,0.03899250460553311,0.0036036853206268126
KMI,3826.3860206604004,0.03824653907161582,0.003534743223383595
EQT,3613.6156730651855,0.03611979875617395,0.0033381899900615285
COO,3283.9389724731445,0.03282452411788257,0.0030336408732099945
CHRD,3221.776786804199,0.032203183654550535,0.002976216618741781
AN,3162.2800521850586,0.031608485635856706,0.0029212546576712246
SWKS,3130.6512451171875,0.03129234074122813,0.0028920365623606083
LULU,3076.0894775390625,0.030746970053528142,0.002841633430747316
KLAC,2963.9087591171265,0.02962567068460927,0.0027380029992918396
P,2920.1593170165997,0.02918837430687203,0.002697588089986646
KNSL,2752.4484100341797,0.02751202442423991,0.0025426599178830613
RGLD,2684.1563568115234,0.02682941303381611,0.002479573007405045
TSCO,2614.7347068786617,0.02613551078970458,0.0024154425967953127
NFG,2607.9429473876953,0.026067623939466867,0.0024091684975000717
OC,2602.888656616211,0.02601710391131834,0.0024044994390315716
WDAY,2557.4998779296875,0.025563421588606052,0.0023625701415133466
BLD,2454.5003509521484,0.024533892573071835,0.002267421121516474
CRM,2409.7047729492206,0.024086139571917783,0.0022260398115993753
DPZ,2330.6856994628906,0.023296306537514164,0.0021530434821606516
WAL,2248.9314575195312,0.022479134199994134,0.002077520455698654
MA,2088.2376098632817,0.020872923146073263,0.0019290745106279236
TER,2087.2173614501935,0.020862725280363103,0.001928132024390294
RUN,2066.4007568359357,0.02065465346601433,0.0019089020377405404
BAC,2063.316879272461,0.02062382865035625,0.0019060532098229231
CNC,2038.9600830078125,0.020380370945105045,0.001883552860910154
BWA,2005.8875770568848,0.020049795596925695,0.0018530011038058933
DLTR,2004.6298828125,0.020037224347763095,0.0018518392695885866
LI,1775.7500171661377,0.017749461775747707,0.0016404043673873719
VRSN,1749.5319213867188,0.01748739950100684,0.001616184585095169
FTNT,1735.4498100280762,0.017346642133772832,0.0016031757962727325
COF,1603.7497558593732,0.016030237766753986,0.0014815137706750826
ITT,1573.2997589111328,0.01572587563713005,0.0014533846379154278
LSCC,1440.7003822326642,0.014400482116031605,0.001330891835148442
UTHR,1416.2398681640625,0.014155987702246579,0.0013082956736849558
TEAM,1378.8803405761719,0.01378256154401993,0.001273783646864589
DXCM,1319.6253509521484,0.013190279880955455,0.0012190450052601454
SHOP,1286.5247325897217,0.012859423535919285,0.001188467278440466
BRBR,1262.7799606323242,0.01262208330325283,0.0011665323060372598
TPG,1261.0120582580585,0.012604412282381681,0.0011648991511743426
CHWY,1251.3002624511719,0.01250733828729126,0.0011559275774152076
DASH,1236.2405548095703,0.012356809382572385,0.0011420157035883474
FIX,1213.4560546875,0.012129067521338114,0.0011209678121916582
ALLY,1100.3967552185077,0.010998986319075092,0.0010165257641388211
PDD,1098.3201904296884,0.010978230071299387,0.001014607472760073
VICI,1093.5101776123047,0.010930151716903955,0.0010101640736574122
TREX,1056.2101821899414,0.010557320610844695,0.0009757070415285205
CCJ,1050.9353256225622,0.010504595923185863,0.0009708342285386157
VRT,961.6404209136963,0.009612051092788846,0.0008883452800639733
CG,937.2035865783691,0.009367793369144074,0.000865770993491382
ARES,893.1498336791992,0.008927455260962659,0.0008250749676110448
ZM,840.0400390625,0.008396597730142362,0.000776013141228909
HEI,831.4180908203116,0.008310417277219477,0.0007680483480907144
BR,821.3197174072266,0.008209479256011502,0.0007587196612315306
XYZ,791.0401611328125,0.007906820761581635,0.0007307479783510943
FANG,772.5297088623049,0.007721800031269887,0.0007136483717323011
LRCX,668.8764972686768,0.0066857371286488014,0.0006178954902184574
EFX,653.0704498291016,0.006527748204452076,0.0006032941617654867
BBY,596.2319793701163,0.005959620794033283,0.000550787854979505
VVV,593.8995265960693,0.005936306824749053,0.0005486331791071784
AM,530.4277353286743,0.005301876233704062,0.0004899991356920499
SAN,529.2145414352453,0.005289749786608568,0.0004888784100594834
CXT,517.1587562561035,0.005169246508475256,0.00047774150313622816
PYPL,505.02635192871094,0.005047977385696009,0.00046653381688919365
PEN,389.51971435546875,0.0038934338809051587,0.00035983096406323224
CROX,383.2600631713867,0.0038308657050091575,0.00035404841638398364
URI,378.21182250976517,0.0037804061505718597,0.00034938494689284316
AVY,373.4875488281232,0.003733184799413269,0.00034502075198636285
ROIV,355.2405433654785,0.0035507973446194173,0.00032816451255890573
VTR,346.0131645202637,0.0034585653263059066,0.0003196404340507245
BPOP,343.95973205566406,0.003438040297057896,0.0003177435118767128
GWRE,295.119384765625,0.0029498579127365753,0.0002726257203943544
NBIX,272.54978942871094,0.0027242641265312673,0.00025177635398414104
CACC,230.5804443359375,0.002304760660797863,0.00021300586471423606
MUSA,203.44661712646393,0.0020335452170537707,0.000187940147001679
REGN,188.44360351562545,0.001883582996002199,0.00017408064605093845
IP,167.96416854858398,0.0016788813518391823,0.0001551621303607779
BABA,157.93682861328125,0.0015786533438574527,0.00014589906288836493
DG,132.52032470703125,0.0013246033592334517,0.0001224197760470404
AGCO,122.0573959350586,0.0012200214346915783,0.00011275431982443678
CB,109.45928955078125,0.0010940973994653896,0.00010111642680244515
FDS,101.8645935058596,0.0010181848183899941,9.410058986558228e-05
CHDN,93.59066772460938,0.0009354830146619898,8.645729331156513e-05
JBHT,90.5657958984375,0.0009052479892720671,8.36629737809602e-05
ANET,66.75016784667969,0.0006671995164106129,6.166254585444219e-05
BEAM,53.330039978027344,0.0005330589874354664,4.926528489213264e-05
RVTY,52.205352783203125,0.0005218172066773487,4.8226320078110794e-05
KVUE,50.426353454588934,0.0005040352664959768,4.6582914058104044e-05
DINO,43.06873321533203,0.0004304923702917191,3.9786083278219825e-05
VRTX,30.79974365234375,0.0003078580134452318,2.845222216714144e-05
JLL,5.880615234375,5.877953220408343e-05,5.432401419197586e-06
TWLO,-5.119873046875,-5.117555402714467e-05,0.0
GGG,-7.559234619140625,-7.555812734298414e-05,0.0
C,-7.57623291015625,-7.572803330593963e-05,0.0
EWBC,-9.216178894042969,-9.21200695012939e-05,0.0
HPQ,-12.930301666259766,-0.00012924448427736787,0.0
BURL,-15.399780273437955,-0.00015392809160971404,0.0
SMG,-19.487457275390625,-0.00019478635769243024,0.0
FCX,-21.797401428222656,-0.00021787534265566005,0.0
EXPE,-24.211257934570312,-0.0002420029807676574,0.0
DTM,-33.44938659667969,-0.00033434244858826143,0.0
RRX,-40.21124267578125,-0.00040193040007292785,0.0
AFG,-48.30328369140625,-0.0004828141794935425,0.0
A,-50.65370178222656,-0.0005063077206208114,0.0
SITE,-51.350059509277344,-0.0005132681456463221,0.0
AMZN,-59.279998779296875,-0.0005925316414067413,0.0
INSP,-60.180145263671875,-0.0006015290315024964,0.0
FICO,-90.400146484375,-0.0009035922449867484,0.0
JHG,-90.81933975219727,-0.0009077822800772371,0.0
MLM,-93.674072265625,-0.000936316682519723,0.0
OLED,-107.16439819335938,-0.001071158874315854,0.0
ASTS,-108.929443359375,-0.0010888013360383993,0.0
DECK,-116.4100341796875,-0.0011635733813947832,0.0
NXT,-155.4803352355957,-0.0015540995300390025,0.0
LOW,-169.79626464843705,-0.00169719401937655,0.0
PLNT,-170.5700225830078,-0.0017049280961050203,0.0
REXR,-170.79750061035156,-0.0017072018466397965,0.0
PAGS,-180.47650146484375,-0.0018039480406611846,0.0
BHF,-187.5994873046875,-0.001875145655005158,0.0
DAR,-195.60001373291016,-0.001955114702816414,0.0
MTCH,-209.27851104736328,-0.002091837756672839,0.0
ORLY,-212.82799530029297,-0.002127316531535269,0.0
GEN,-241.61767959594727,-0.0024150830504718985,0.0
DAL,-271.41809463500977,-0.0027129523015061055,0.0
PCTY,-285.119873046875,-0.002849908060948688,0.0
ACM,-292.82780838012695,-0.0029269525223001927,0.0
SRPT,-294.5,-0.002943666868887123,0.0
ULTA,-298.679443359375,-0.002985442383139695,0.0
MP,-323.82012176513695,-0.0032367353613549322,0.0
CTAS,-326.9309234619136,-0.0032678292964669164,0.0
HIG,-329.77159881591797,-0.0032962231909485695,0.0
SAIA,-332.2003173828125,-0.0033204993823890395,0.0
NEE,-342.7415771484375,-0.00342586426228175,0.0
CHH,-359.9204406738281,-0.0035975751329263197,0.0
FITB,-361.94219970703125,-0.0036177835712384193,0.0
DHI,-387.13311767578125,-0.003869578717661043,0.0
DDS,-393.3141174316406,-0.003931360735311034,0.0
DBX,-434.20006370544434,-0.004340035117142257,0.0
QCOM,-446.4225769042969,-0.004462204920734779,0.0
USB,-453.0836715698242,-0.00452878571420654,0.0
Z,-468.1402587890625,-0.004679283428827188,0.0
DIS,-483.14154052734375,-0.004829228338992961,0.0
NTAP,-537.8146438598651,-0.0053757118802465614,0.0
AGO,-606.7938842773456,-0.006065192031886414,0.0
ALGM,-608.1301460266113,-0.006078548600441507,0.0
HLNE,-632.6322479248029,-0.006323458704264266,0.0
GTM,-637.1300773620624,-0.006368416638038005,0.0
LNG,-749.5270080566406,-0.007491877150942019,0.0
LPX,-769.531051635744,-0.007691827033208847,0.0
ZG,-780.0,-0.007796469126424298,0.0
INTC,-850.095817565918,-0.008497109995070643,0.0
ORCL,-1016.2210693359357,-0.01015761050346091,0.0
BX,-1070.248420715332,-0.010697639448348013,0.0
XPO,-1091.5102882385254,-0.010910161876187372,0.0
DUOL,-1092.2089233398438,-0.01091714506464643,0.0
OKE,-1116.1836585998535,-0.011156783889350099,0.0
AES,-1190.2736892700195,-0.011897348808190841,0.0
SSD,-1236.8682098388663,-0.012363083091621041,0.0
NIO,-1293.76025390625,-0.012931745995608897,0.0
SMCI,-1321.8004302978516,-0.013212020828348145,0.0
CAVA,-1348.0994415283221,-0.013474891891314619,0.0
ETSY,-1400.9699935913086,-0.014003358079591646,0.0
IBKR,-1415.8173866271973,-0.01415176479935087,0.0
EXE,-1471.480972290039,-0.014708148680230895,0.0
AMAT,-1493.074523925783,-0.014923986447741058,0.0
MELI,-1549.8800048828125,-0.015491784112475883,0.0
BRKR,-1692.5570220947266,-0.016917908419838697,0.0
IRDM,-1843.268898010254,-0.01842434494235267,0.0
TXRH,-1845.5578460693341,-0.01844722406142268,0.0
AMKR,-1866.2297134399414,-0.018653849158525856,0.0
RGEN,-1921.1600189208984,-0.01920290355697116,0.0
TGT,-1944.3809967041016,-0.01943500821898671,0.0
APP,-1945.3005981445294,-0.019444200070575058,0.0
FUTU,-1964.6823272705078,-0.019637929625379427,0.0
RNG,-2096.4481811523438,-0.02095499169167003,0.0
LBTYK,-2148.7289686203003,-0.021477562903720125,0.0
FRHC,-2264.4601440429688,-0.02263435077057606,0.0
RL,-2290.7431640625,-0.02289706199382153,0.0
TTD,-2294.5809783935547,-0.022935422764263858,0.0
AAON,-2347.7283782958984,-0.02346665617771046,0.0
AMD,-2412.270004272461,-0.024111780272961094,0.0
ENPH,-2501.7300872802716,-0.025005976138624875,0.0
DRS,-2504.56982421875,-0.02503436065319925,0.0
SAM,-2706.179931640625,-0.02704954908664763,0.0
RBRK,-2730.3504104614294,-0.02729114446087493,0.0
FLNC,-2739.2797927856445,-0.027380397862937472,0.0
MEDP,-2760.2003479003906,-0.027589508711732054,0.0
VST,-2791.9970474243164,-0.027907331770912154,0.0
BEN,-3027.7300205230717,-0.03026359439507197,0.0
GEV,-3115.8328552246094,-0.031144223921611716,0.0
AVGO,-3168.3833160400395,-0.031669490646389756,0.0
UNH,-3221.9935913085938,-0.03220535071817231,0.0
VALE,-3230.4457931518555,-0.032289834475507304,0.0
ADM,-3305.183250427246,-0.03303687072965479,0.0
NET,-3520.909957885742,-0.035193161260994955,0.0
ENTG,-3600.1832275390643,-0.03598553510638321,0.0
QRVO,-3616.530113220215,-0.03614892996475023,0.0
LOPE,-3912.3200302124023,-0.0391054901644133,0.0
TSLA,-3975.0132751464844,-0.039732138816418336,0.0
BLDR,-4028.570068359375,-0.04026746430974473,0.0
PODD,-4232.839782714844,-0.04230923677312412,0.0
STLD,-4252.129295349121,-0.0425020445804535,0.0
SMR,-4268.579185485841,-0.04266646901709966,0.0
COHR,-4378.349670410156,-0.04376367696159331,0.0
TMUS,-4396.790512084961,-0.04394800190105856,0.0
DOCU,-4505.860275268555,-0.045038205800144844,0.0
NTLA,-4523.199951171875,-0.04521152406660951,0.0
SNOW,-4532.060272216797,-0.04530008716850303,0.0
PENN,-4553.8400230407715,-0.04551778608501627,0.0
CARR,-4807.948192596437,-0.0480577174936226,0.0
BILL,-4883.100036621096,-0.04880889573943299,0.0
PAYC,-4928.042266845703,-0.04925811459894428,0.0
QSR,-5144.429237365723,-0.051421004772046607,0.0
AAPL,-5524.372360229492,-0.0552187160889756,0.0
ALGN,-5738.6199951171875,-0.05736022259001578,0.0
SRE,-5746.681365966797,-0.05744079980661275,0.0
WCC,-5751.65435028076,-0.057490507138240964,0.0
NTNX,-5851.879943847656,-0.05849230937660232,0.0
WMS,-5852.571128845215,-0.05849921809774862,0.0
GTLS,-5856.139373779293,-0.058534884394497416,0.0
U,-5861.869567871094,-0.058592160396196316,0.0
MDB,-5861.960174560547,-0.058593066052936016,0.0
SLM,-5911.836204528809,-0.059091600575751614,0.0
FOX,-5921.4454917907715,-0.059187649949424485,0.0
FOXA,-5931.275604248047,-0.059285906575427594,0.0
HALO,-6049.530132293703,-0.06046791654589918,0.0
CAR,-6099.6221923828125,-0.060968610392006524,0.0
WSM,-6393.394660949707,-0.06390500523992351,0.0
KKR,-6640.24060821533,-0.06637234729997402,0.0
CNM,-6677.180126190186,-0.06674157526335343,0.0
WFRD,-7106.017608642578,-0.07102800884308882,0.0
PANW,-7337.809867858887,-0.07334488216709406,0.0
FSLR,-7570.899765014648,-0.07567472599639703,0.0
FTAI,-7607.992904663084,-0.07604548948110366,0.0
HWM,-7643.206130981445,-0.07639746234242789,0.0
LAD,-7763.528259277343,-0.07760013895586972,0.0
CELH,-8549.969757080078,-0.08546099390120036,0.0
WBD,-8822.380142211914,-0.08818386461581282,0.0
BROS,-8972.039119720459,-0.0896797769204764,0.0
V,-8978.785949707031,-0.08974721467905532,0.0
MLI,-9176.157035827637,-0.09172003208852728,0.0
ELF,-9408.980102539062,-0.09404720882126452,0.0
IRM,-9440.92999267578,-0.09436656309311525,0.0
NRG,-9446.995212554932,-0.094427187836106,0.0
CORT,-9751.049488067627,-0.09746635421019835,0.0
GILD,-9924.624610900879,-0.09920131970543522,0.0
ALNY,-11318.880615234371,-0.11313756828507339,0.0
ALAB,-11463.860534667965,-0.11458671118996505,0.0
UBER,-11644.09024810791,-0.11638819246752766,0.0
ETR,-12124.250747680664,-0.12118762389143463,0.0
BE,-12816.769248962402,-0.12810967403851245,0.0
TPR,-13343.729019165039,-0.1333768863196054,0.0
NOW,-13391.363876342775,-0.1338530192597693,0.0
UAL,-13781.73006439209,-0.13775491404582882,0.0
UEC,-14085.209607124329,-0.14078833569379456,0.0
APO,-14909.212707519531,-0.14902463663265236,0.0
INSM,-16937.299633026123,-0.16929632522293048,0.0
ADBE,-17377.378784179688,-0.1736951246013302,0.0
THC,-20181.399353027344,-0.20172263715886796,0.0
DDOG,-21555.140777587887,-0.21545383280537617,0.0
MMM,-24025.222885131836,-0.24014347240947803,0.0
EXEL,-26635.239147186283,-0.26623182011021246,0.0
PLTR,-27512.950122833252,-0.27500495667887315,0.0
ZS,-30033.899169921875,-0.30020303541594395,0.0
KEYS,-59766.377380371094,-0.5973932256978035,0.0
