portfolio_kind,week_end_date,target_week_end_date,rebalance_date,period_end_date,scheduled_period_end_date,final_period_extension,weekly_return,period_return_since_rebalance,equity,cash_weight,stock_weight,selected_names,missing_price_count,spy_period_return_since_rebalance,qqq_period_return_since_rebalance
concentrated,2019-05-03,2019-05-03,2019-04-30,2019-05-31,2019-05-31,False,-0.000962278683788842,-0.000962278683788842,0.9990377213162112,1.1102230246251565e-16,0.9999999999999999,3,0,-0.0023412401789970616,0.0017296866137550548
concentrated,2019-05-10,2019-05-10,2019-04-30,2019-05-31,2019-05-31,False,0.0034080468879034154,0.0024424887132410422,1.002442488713241,1.1102230246251565e-16,0.9999999999999999,3,0,-0.022461912929855332,-0.03029692441868681
concentrated,2019-05-17,2019-05-17,2019-04-30,2019-05-31,2019-05-31,False,-0.00220305896203854,0.00023404880455313304,1.0002340488045531,1.1102230246251565e-16,0.9999999999999999,3,0,-0.030130215302717422,-0.04057029335161366
concentrated,2019-05-24,2019-05-24,2019-04-30,2019-05-31,2019-05-31,False,-0.00028239145664199494,-4.840874547173968e-05,0.9999515912545283,1.1102230246251565e-16,0.9999999999999999,3,0,-0.04051286130540266,-0.0661496865373038
concentrated,2019-05-31,2019-05-31,2019-04-30,2019-05-31,2019-05-31,False,-0.0181486815534444,-0.018196211744010204,0.9818037882559898,1.1102230246251565e-16,0.9999999999999999,3,0,-0.06599474779550818,-0.0882167283187758
concentrated,2019-06-07,2019-06-07,2019-05-31,2019-06-28,2019-06-28,False,0.05311006965217557,0.05311006965217557,1.0339474558350352,0.0,1.0,3,0,0.04482169823765503,0.043578569778638165
concentrated,2019-06-14,2019-06-14,2019-05-31,2019-06-28,2019-06-28,False,-0.01211021954482816,0.040356675503818495,1.0214261251470564,0.0,1.0,3,0,0.05066978749137929,0.05280174476372923
concentrated,2019-06-21,2019-06-21,2019-05-31,2019-06-28,2019-06-28,False,0.010130927022919511,0.05089645306115487,1.0317741186802247,0.0,1.0,3,0,0.07308106434762696,0.08698449637535588
concentrated,2019-06-28,2019-06-28,2019-05-31,2019-06-28,2019-06-28,False,-0.004876590553304361,0.0457716613456558,1.026742578759925,0.0,1.0,3,0,0.06943028456248324,0.07881552187729723
concentrated,2019-07-05,2019-07-05,2019-06-28,2019-07-31,2019-07-31,False,0.00015311882705737467,0.00015311882705737467,1.0268997923792744,0.0,1.0,3,0,0.005999773195003,0.003835765414209158
concentrated,2019-07-12,2019-07-12,2019-06-28,2019-07-31,2019-07-31,False,0.025448094860738513,0.025605110270231712,1.0530324357082148,0.0,1.0,3,0,0.013381117065314863,0.016866100108816395
concentrated,2019-07-19,2019-07-19,2019-06-28,2019-07-31,2019-07-31,False,-0.014436828293367565,0.010798625396460038,1.0378299872465486,0.0,1.0,3,0,0.0016517835940401682,0.0036251581132629163
concentrated,2019-07-26,2019-07-26,2019-06-28,2019-07-31,2019-07-31,False,0.020534319398954448,0.031554687218374955,1.0591411196864822,0.0,1.0,3,0,0.017965579665248033,0.0261139410450153
concentrated,2019-07-31,2019-07-31,2019-06-28,2019-07-31,2019-07-31,False,-0.03259364905349027,-0.0020674442363036727,1.0246198457333002,0.0,1.0,3,0,0.002527904123623026,0.004098251784527829
