ticker,target_weight,Name,sector,portfolio_sleeve_label
AKAM,0.3419220768038833,AKAMAI TECHNOLOGIES INC,Information Technology,early_scout
WDC,0.2746786980597643,WESTERN DIGITAL CORP,Information Technology,future_winner
MU,0.2294852902865232,MICRON TECHNOLOGY INC,Information Technology,future_winner
SNDK,0.1539139348498292,SANDISK CORP,Information Technology,future_winner
