rebalance_date,policy,gross_return,cost,turnover,net_return,cash_weight,n_positions,selected_tickers,monster_count,winner_count,scout_count
2019-04-30,concentrated,-0.014236651136965758,0.00037500000000000006,0.07500000000000001,-0.014611651136965758,0.85,3,"NOW,ALGN,CDNS",0,0,3
2019-05-31,concentrated,0.026541246371199784,0.0006125,0.1225,0.025928746371199785,0.655,6,"NOW,ALGN,CDNS,SBAC,BR,SHOP",0,0,5
2019-06-28,concentrated,0.008158463345658359,0.000775,0.155,0.007383463345658359,0.345,8,"NOW,ALGN,CDNS,SBAC,BR,SHOP,ADBE,HEI",0,0,4
2019-07-31,concentrated,0.028221612922621472,0.0007124999999999999,0.1425,0.02750911292262147,0.10999999999999999,8,"NOW,CDNS,SBAC,BR,SHOP,ADBE,HEI,CTAS",0,0,1
2019-08-30,concentrated,-0.09376662872447589,0.0014250000000000003,0.28500000000000003,-0.09519162872447588,0.020000000000000018,8,"CDNS,SBAC,SHOP,ADBE,HEI,CTAS,MU,KLAC",0,1,2
2019-09-30,concentrated,0.007227692981232685,0.0010736842105263159,0.21473684210526317,0.006154008770706369,0.0,8,"SBAC,SHOP,ADBE,HEI,CTAS,MU,KLAC,GMED",0,2,2
2019-10-31,concentrated,-0.027926283059658257,0.0022013157894736845,0.44026315789473686,-0.03012759884913194,0.32999999999999996,6,"CTAS,MU,KLAC,AAPL,SYY,VST",0,1,3
2019-11-29,concentrated,0.05737631161818939,0.000425,0.08499999999999999,0.056951311618189386,0.15999999999999992,8,"CTAS,MU,KLAC,AAPL,SYY,VST,DPZ,UNH",0,1,4
2019-12-31,concentrated,-0.01962376915592462,0.002123684210526316,0.4247368421052632,-0.021747453366450935,0.0,8,"MU,KLAC,AAPL,SYY,DPZ,UNH,LW,RMD",0,2,2
2020-01-31,concentrated,-0.003634170083606436,0.00027656952298100605,0.05531390459620121,-0.003910739606587442,0.0,8,"MU,KLAC,AAPL,SYY,DPZ,UNH,LW,RMD",0,2,1
2020-02-28,concentrated,-0.1453242732879121,0.0015334710743801652,0.30669421487603304,-0.14685774436229226,0.05999999999999994,8,"MU,AAPL,DPZ,LW,RMD,XYZ,NOW,TMUS",0,2,4
2020-03-31,concentrated,0.10319807220397036,0.0016500000000000002,0.33,0.10154807220397036,0.29999999999999993,8,"MU,DPZ,XYZ,NOW,TMUS,QGEN,MASI,GILD",0,1,6
2020-04-30,concentrated,0.06662943341264811,0.00235,0.47000000000000003,0.06427943341264811,0.020000000000000018,8,"DPZ,NOW,TMUS,QGEN,MASI,GILD,AMZN,INCY",0,1,2
2020-05-29,concentrated,8.451511223011134e-05,0.0009136363636363638,0.18272727272727274,-0.0008291212514062524,0.0,8,"DPZ,NOW,TMUS,QGEN,MASI,GILD,AMZN,INCY",0,5,0
2020-06-30,concentrated,0.051225335659325896,0.0008270750988142292,0.16541501976284584,0.050398260560511665,1.1102230246251565e-16,8,"DPZ,NOW,TMUS,QGEN,MASI,GILD,AMZN,INCY",1,6,0
2020-07-31,concentrated,0.04608228215903014,0.0008695652173913046,0.17391304347826092,0.045212716941638836,0.0,8,"NOW,TMUS,QGEN,MASI,AMZN,INCY,MELI,TWLO",1,5,2
2020-08-31,concentrated,-0.02851059996894127,0.0014,0.27999999999999997,-0.029910599968941267,1.1102230246251565e-16,8,"NOW,TMUS,QGEN,AMZN,MELI,TWLO,WDAY,IAC",2,2,3
2020-09-30,concentrated,-0.006367797613054243,0.0001791774518262869,0.03583549036525738,-0.006546975064880531,0.0,8,"NOW,TMUS,QGEN,AMZN,MELI,TWLO,WDAY,IAC",2,2,2
2020-10-30,concentrated,0.06662229667262044,0.0023157894736842107,0.4631578947368421,0.06430650719893623,0.0,7,"NOW,QGEN,MELI,WDAY,PWR,MLM,ALGN",1,2,3
2020-11-30,concentrated,0.07394782463295425,0.0027823308270676695,0.5564661654135339,0.07116549380588659,0.05999999999999994,8,"MELI,WDAY,PWR,MLM,ALGN,ROKU,LRCX,MU",0,2,4
2020-12-31,concentrated,0.08750056123841743,0.0013750000000000001,0.275,0.08612556123841743,0.06999999999999995,8,"MELI,PWR,MLM,ALGN,ROKU,LRCX,MU,HPQ",0,1,1
2021-01-29,concentrated,0.08131307490657455,0.0008524193548387097,0.17048387096774195,0.08046065555173584,0.0,8,"MELI,PWR,MLM,ALGN,ROKU,LRCX,MU,HPQ",0,3,0
2021-02-26,concentrated,-0.020268059270838745,0.002419354838709678,0.48387096774193555,-0.022687414109548422,0.0,7,"MLM,LRCX,MU,HPQ,AMAT,INTC,FTNT",1,3,3
2021-03-31,concentrated,0.020816922354381873,0.0006405079506530394,0.12810159013060787,0.020176414403728832,1.1102230246251565e-16,8,"MLM,LRCX,MU,HPQ,AMAT,INTC,FTNT,ASML",4,0,1
2021-04-30,concentrated,-0.011285023071324615,0.0006126259632483697,0.12252519264967394,-0.011897649034572985,0.0,8,"MLM,LRCX,MU,HPQ,AMAT,INTC,FTNT,ASML",4,2,0
2021-05-28,concentrated,0.015075741012565612,0.001107142857142857,0.22142857142857142,0.013968598155422755,0.0,8,"MLM,LRCX,HPQ,AMAT,FTNT,ASML,NEM,TRU",4,2,2
2021-06-30,concentrated,0.0639214733395629,0.0009398496240601506,0.18796992481203012,0.06298162371550274,0.0,8,"MLM,LRCX,AMAT,FTNT,ASML,NEM,TRU,NVDA",4,1,2
2021-07-30,concentrated,0.05067430000425823,0.0004841758241758244,0.09683516483516488,0.05019012418008241,1.1102230246251565e-16,8,"MLM,LRCX,AMAT,FTNT,ASML,TRU,NVDA,DXCM",4,2,1
2021-08-31,concentrated,-0.08165123235045231,0.0007859936673495994,0.1571987334699199,-0.08243722601780192,0.0,8,"MLM,LRCX,FTNT,ASML,TRU,NVDA,DXCM,DOCU",5,1,1
2021-09-30,concentrated,0.12084148746012643,0.000847457627118644,0.1694915254237288,0.11999402983300779,0.0,8,"MLM,FTNT,ASML,TRU,NVDA,DXCM,DOCU,PAYC",4,2,2
2021-10-29,concentrated,0.04525135570850135,0.0018796992481203009,0.3759398496240602,0.04337165646038105,0.0,8,"MLM,FTNT,NVDA,DXCM,DOCU,PAYC,DDOG,SNOW",4,0,2
2021-11-30,concentrated,-0.015666548910160567,0.00050125313283208,0.10025062656641599,-0.016167802042992646,1.1102230246251565e-16,8,"MLM,FTNT,NVDA,DXCM,DOCU,PAYC,DDOG,SNOW",4,0,1
2021-12-31,concentrated,-0.13397019317696612,0.0028095238095238095,0.5619047619047619,-0.13677971698648994,0.0,7,"MLM,NVDA,DDOG,SNOW,QCOM,TER,AVGO",2,0,4
2022-01-31,concentrated,-0.013985334231759445,0.0005744949494949496,0.11489898989898992,-0.014559829181254395,0.0,8,"MLM,NVDA,DDOG,QCOM,TER,AVGO,EXPE,AAPL",2,0,4
2022-02-28,concentrated,0.005555194922228689,0.0027875,0.5575,0.0027676949222286886,0.51,7,"QCOM,AVGO,EXPE,AAPL,FCX,WMB,SYY",0,0,5
2022-03-31,concentrated,-0.07507358343402479,0.00155,0.31,-0.07662358343402478,0.22999999999999998,8,"AVGO,EXPE,AAPL,FCX,SYY,DAR,STLD,OKE",0,1,5
2022-04-29,concentrated,-0.05986433384514264,0.0008873931623931625,0.1774786324786325,-0.060751727007535804,1.1102230246251565e-16,8,"AVGO,EXPE,AAPL,FCX,SYY,DAR,STLD,OKE",0,3,3
2022-05-31,concentrated,-0.14419789659203155,0.0030091880341880347,0.6018376068376069,-0.1472070846262196,0.009999999999999898,6,"SYY,DAR,STLD,AMGN,VLO,WEC",0,3,3
2022-06-30,concentrated,0.09376206129977518,0.0006732758620689657,0.13465517241379313,0.09308878543770623,0.0,8,"SYY,DAR,STLD,AMGN,VLO,WEC,UTHR,MNST",0,3,4
2022-07-29,concentrated,-0.019880433512668404,0.0024043103448275864,0.48086206896551725,-0.02228474385749599,0.08999999999999997,8,"SYY,AMGN,WEC,UTHR,MNST,WAT,ALB,ENPH",0,1,3
2022-08-31,concentrated,-0.031179501910273247,0.001175,0.23500000000000001,-0.032354501910273246,0.18000000000000005,8,"AMGN,WEC,UTHR,MNST,WAT,ALB,ENPH,BJ",0,0,2
2022-09-30,concentrated,0.03597633540508867,0.0014000000000000002,0.28,0.03457633540508867,0.43999999999999995,7,"WEC,ALB,ENPH,BJ,FSLR,BIIB,HUBB",0,0,4
2022-10-31,concentrated,0.024454005647560055,0.001475,0.295,0.022979005647560054,0.08999999999999997,8,"ALB,ENPH,BJ,FSLR,BIIB,HUBB,GILD,DAR",0,1,3
2022-11-30,concentrated,-0.12749826015281304,0.0010044117647058826,0.2008823529411765,-0.12850267191751893,0.0,8,"ALB,ENPH,BJ,FSLR,BIIB,HUBB,GILD,DAR",0,4,1
2022-12-30,concentrated,0.07485263482765485,0.0005841744982016479,0.11683489964032957,0.0742684603294532,1.1102230246251565e-16,8,"ALB,ENPH,BJ,FSLR,BIIB,HUBB,GILD,NKE",0,5,1
2023-01-31,concentrated,0.012542533121900882,0.002770266272189349,0.5540532544378698,0.009772266849711532,0.16999999999999993,6,"FSLR,GILD,NKE,EL,LRCX,AVGO",0,2,3
2023-02-28,concentrated,0.03723475772491033,0.0017750000000000003,0.35500000000000004,0.035459757724910335,0.30000000000000004,8,"FSLR,NKE,EL,LRCX,AVGO,EXPE,BKNG,URI",0,1,4
2023-03-31,concentrated,-0.07849706047490794,0.0013123287671232878,0.26246575342465756,-0.07980938924203122,0.0,8,"FSLR,NKE,LRCX,AVGO,EXPE,BKNG,URI,ANET",1,2,2
2023-04-28,concentrated,0.10597472156688074,0.000945815104353439,0.1891630208706878,0.1050289064625273,0.0,8,"FSLR,NKE,LRCX,AVGO,EXPE,BKNG,ANET,LULU",2,2,1
2023-05-31,concentrated,0.051717166735734676,0.0018316375251078401,0.366327505021568,0.04988552921062683,0.0,8,"NKE,LRCX,AVGO,EXPE,BKNG,ANET,LULU,GOOG",2,2,2
2023-06-30,concentrated,0.08153437284906519,0.0015325951869845215,0.3065190373969043,0.08000177766208066,0.0,8,"LRCX,AVGO,EXPE,ANET,GOOG,NOW,MRVL,MLM",2,1,3
2023-07-31,concentrated,-0.02573142329210882,0.0011000948921828478,0.22001897843656956,-0.026831518184291667,1.1102230246251565e-16,8,"LRCX,AVGO,EXPE,GOOG,NOW,MRVL,MLM,ON",2,2,1
2023-08-31,concentrated,-0.07409787561309579,0.000706997437013395,0.141399487402679,-0.07480487305010919,0.0,8,"LRCX,AVGO,EXPE,GOOG,NOW,MRVL,MLM,ON",3,1,0
2023-09-29,concentrated,-0.04299643619427225,0.0011504424778761065,0.23008849557522132,-0.04414687867214836,0.0,8,"LRCX,AVGO,GOOG,NOW,ON,FANG,LNG,PSX",3,0,3
2023-10-31,concentrated,0.06482678782874941,0.002962962962962963,0.5925925925925926,0.06186382486578645,1.1102230246251565e-16,8,"GOOG,NOW,FANG,LNG,PSX,ALL,CHRD,MPC",1,0,4
2023-11-30,concentrated,-0.008865052456628733,0.002430188679245283,0.48603773584905663,-0.011295241135874016,0.15999999999999992,8,"NOW,FANG,LNG,ALL,CHRD,WRB,WTW,HIG",0,1,4
2023-12-29,concentrated,0.039507179235073825,0.001163551401869159,0.2327102803738318,0.03834362783320466,0.0,8,"NOW,LNG,ALL,CHRD,WRB,WTW,HIG,HII",0,2,3
2024-01-31,concentrated,0.04528442111902383,0.001317056074766355,0.263411214953271,0.043967365044257474,0.08999999999999997,8,"NOW,ALL,WRB,WTW,HIG,HII,URI,AXP",0,1,3
2024-02-29,concentrated,0.03849209840006122,0.0006321428571428573,0.12642857142857145,0.037859955542918364,0.0,8,"NOW,ALL,WRB,WTW,HIG,HII,URI,AXP",0,1,0
2024-03-28,concentrated,-0.043437792018394025,0.0013013538748832868,0.26027077497665735,-0.044739145893277314,0.0,8,"ALL,WRB,WTW,HIG,HII,URI,AXP,ANET",0,4,1
2024-04-30,concentrated,0.012118026529316076,0.0,0.0,0.012118026529316076,0.0,8,"ALL,WRB,WTW,HIG,HII,URI,AXP,ANET",0,4,1
2024-05-31,concentrated,0.017346618248944057,0.0025815359477124183,0.5163071895424837,0.01476508230123164,0.16999999999999993,6,"HIG,AXP,ANET,GOOGL,GOOG,PEG",0,2,3
2024-06-28,concentrated,0.03142161481152613,0.0010711538461538462,0.21423076923076922,0.030350460965372285,0.0,8,"HIG,AXP,ANET,GOOGL,GOOG,PEG,UTHR,AAPL",0,3,2
2024-07-31,concentrated,0.016807451326582727,0.0012341381246490737,0.24682762492981472,0.015573313201933654,0.0,8,"HIG,ANET,GOOGL,GOOG,PEG,UTHR,AAPL,VRTX",0,3,1
2024-08-30,concentrated,0.03553015200381068,0.000928950270440582,0.1857900540881164,0.0346012017333701,0.0,8,"HIG,ANET,PEG,UTHR,AAPL,VRTX,GILD,ADBE",0,4,3
2024-09-30,concentrated,-0.0011793159371559767,0.0006581877355258649,0.13163754710517298,-0.0018375036726818415,0.0,8,"HIG,ANET,PEG,UTHR,AAPL,VRTX,GILD,ADBE",1,3,2
2024-10-31,concentrated,0.050683897838954835,0.0005395962732919256,0.10791925465838512,0.05014430156566291,0.0,8,"HIG,ANET,PEG,UTHR,AAPL,VRTX,GILD,BKNG",1,4,2
2024-11-29,concentrated,-0.03721311928478955,0.00017826656043705885,0.03565331208741177,-0.03739138584522661,0.0,8,"HIG,ANET,PEG,UTHR,AAPL,VRTX,GILD,BKNG",1,4,1
2024-12-31,concentrated,-0.007383082192802514,0.0015968586387434555,0.3193717277486911,-0.00897994083154597,0.0,8,"HIG,PEG,AAPL,GILD,BKNG,HUBS,MSCI,LULU",1,3,3
2025-01-31,concentrated,-0.02971059805881842,0.0028919254658385093,0.5783850931677018,-0.03260252352465693,0.15999999999999992,8,"AAPL,BKNG,HUBS,MSCI,LULU,GOOGL,GOOG,LOPE",0,1,4
2025-02-28,concentrated,-0.09966796600093952,0.000425,0.08499999999999999,-0.10009296600093952,0.08999999999999997,8,"AAPL,BKNG,HUBS,LULU,GOOGL,GOOG,LOPE,VRSN",0,1,3
2025-03-31,concentrated,0.01844825766054206,0.001525,0.305,0.016923257660542063,0.6799999999999999,4,"AAPL,BKNG,LOPE,VRSN",0,1,0
2025-04-30,concentrated,0.030161595428302625,0.001575,0.315,0.028586595428302625,0.16999999999999993,6,"BKNG,LOPE,VRSN,UBER,RGLD,CNP",0,2,3
2025-05-30,concentrated,0.01979798748634243,0.0009039473684210528,0.18078947368421056,0.01889404011792138,0.0,8,"BKNG,LOPE,VRSN,UBER,RGLD,CNP,CEG,GE",1,2,2
2025-06-30,concentrated,-0.03824503455343396,0.000704887218045113,0.1409774436090226,-0.038949921771479074,0.0,8,"BKNG,LOPE,VRSN,UBER,RGLD,CNP,CEG,GE",1,3,0
2025-07-31,concentrated,0.03246331383015503,0.0009906593406593407,0.19813186813186812,0.03147265448949569,0.0,8,"BKNG,LOPE,VRSN,UBER,CEG,GE,ANET,AMD",1,5,2
2025-08-29,concentrated,0.07569843336321948,0.0019500000000000001,0.39,0.07374843336321948,0.0,8,"LOPE,UBER,CEG,GE,ANET,AMD,DHI,NVDA",1,3,2
2025-09-30,concentrated,0.08378171839723289,0.0006583694083694083,0.13167388167388167,0.08312334898886348,0.0,8,"LOPE,UBER,CEG,GE,ANET,AMD,DHI,NVDA",1,4,0
2025-10-31,concentrated,-0.11574867351591764,0.0006285544520838639,0.12571089041677277,-0.1163772279680015,0.0,8,"LOPE,UBER,CEG,GE,ANET,AMD,DHI,NVDA",2,5,0
2025-11-28,concentrated,0.019279861621635443,0.0005882352941176472,0.11764705882352945,0.018691626327517797,0.0,8,"UBER,CEG,GE,ANET,AMD,DHI,NVDA,ROIV",2,4,1
2025-12-31,concentrated,-0.02539062394009295,0.0027947598253275107,0.5589519650655022,-0.02818538376542046,0.0,8,"CEG,AMD,DHI,NVDA,ROIV,NTRA,EXPE,ISRG",0,3,3
2026-01-30,concentrated,-0.02108339591735525,0.0014510162601626018,0.29020325203252034,-0.02253441217751785,0.06999999999999995,8,"AMD,NVDA,ROIV,NTRA,EXPE,ISRG,TRGP,ADI",0,2,5
2026-02-27,concentrated,-0.01802058255085668,0.0028000000000000004,0.56,-0.02082058255085668,0.61,5,"TRGP,ADI,RGLD,KMI,VZ",0,0,3
2026-03-31,concentrated,0.04088770630256756,0.0011250000000000001,0.225,0.039762706302567556,0.15999999999999992,8,"TRGP,ADI,RGLD,KMI,VZ,LNG,PBR,CTRA",0,1,4
