date,signal_date,ticker,decision,reason,current_weight,target_weight,unrealized_return,held_days
2019-05-01,2019-04-30,FDS,buy,staged_new_entry,0.0,0.3585514986456746,0.0,0
2019-05-01,2019-04-30,VICI,buy,staged_new_entry,0.0,0.3312147794557799,0.0,0
2019-05-01,2019-04-30,NOW,buy,staged_new_entry,0.0,0.3102337218985455,0.0,0
2019-06-03,2019-05-31,FDS,hold,defer_target_exit_min_holding,0.3189743791333181,0.0,0.020546049929980104,33
2019-06-03,2019-05-31,NOW,sell,target_exit_policy,0.24846157966456645,0.0,-0.0814349666087032,33
2019-06-03,2019-05-31,VICI,hold,defer_target_exit_min_holding,0.2798919650764645,0.0,-0.03197551622955186,33
2019-06-03,2019-05-31,MA,buy,staged_new_entry,0.0,0.5,0.0,0
2019-06-03,2019-05-31,PEG,buy,staged_new_entry,0.0,0.2632997074686571,0.0,0
2019-06-03,2019-05-31,TSCO,buy,staged_new_entry,0.0,0.2367002925313428,0.0,0
2019-07-01,2019-06-28,FDS,hold,defer_target_exit_min_holding,0.3126953611618404,0.0,0.05685086438100462,61
2019-07-01,2019-06-28,VICI,hold,defer_target_exit_min_holding,0.270849357251658,0.0,-0.0104467192388491,61
2019-07-01,2019-06-28,VEEV,buy,staged_new_entry,0.0,0.3084216352837918,0.0,0
2019-07-01,2019-06-28,AVGO,buy,staged_new_entry,0.0,0.1915783647162081,0.0,0
2019-08-01,2019-07-31,FDS,sell,target_exit_policy,0.3084109277672209,0.0,0.029907748217162577,92
2019-08-01,2019-07-31,MA,hold,defer_target_exit_min_holding,0.43366637336147024,0.0,0.13305042123993438,59
2019-08-01,2019-07-31,VICI,sell,target_exit_policy,0.25789316957037645,0.0,-0.06904752103465961,92
2019-08-01,2019-07-31,V,buy,staged_new_entry,0.0,0.5,0.0,0
2019-08-01,2019-07-31,TSCO,buy,staged_new_entry,0.0,0.2581233578765144,0.0,0
2019-08-01,2019-07-31,CBRE,buy,staged_new_entry,0.0,0.2418766421234855,0.0,0
2019-09-03,2019-08-30,MA,sell,target_exit_policy,0.4441168010690594,0.0,0.15764080480120302,92
2019-09-03,2019-08-30,TSCO,hold,defer_target_exit_min_holding,0.1304393114213271,0.0,-0.06875832296256035,33
2019-09-03,2019-08-30,V,hold,skip_buy_inside_band,0.42531674103441575,0.4573610912086747,0.0016104066332569555,33
2019-09-03,2019-08-30,BKNG,buy,staged_new_entry,0.0,0.3074417419247963,0.0,0
2019-09-03,2019-08-30,AEP,buy,staged_new_entry,0.0,0.2351971668665289,0.0,0
2019-10-01,2019-09-30,TSCO,sell,target_exit_policy,0.11950141636390188,0.0,-0.16533090194504518,61
2019-10-01,2019-09-30,V,hold,defer_target_exit_min_holding,0.42282407506123204,0.0,-0.025832955166282923,61
2019-10-01,2019-09-30,LRCX,buy,staged_new_entry,0.0,0.2715256175840309,0.0,0
2019-11-01,2019-10-31,AEP,hold,defer_target_exit_min_holding,0.17800388203521264,0.0,0.008407275058208707,59
2019-11-01,2019-10-31,V,hold,skip_sell_inside_band,0.41871440038337004,0.4014222629783799,0.011280170116672483,92
2019-12-02,2019-11-29,AEP,sell,target_exit_policy,0.1782684082663874,0.0,-0.019483536261622802,90
2019-12-02,2019-11-29,BKNG,sell,target_exit_policy,0.2543319982794486,0.0,-0.029529640458911488,90
2019-12-02,2019-11-29,LRCX,hold,defer_target_exit_min_holding,0.13318834300513435,0.0,0.14128249439105534,62
2019-12-02,2019-11-29,V,sell,target_exit_policy,0.4340403034791917,0.0,0.017788781563179645,123
2019-12-02,2019-11-29,MA,buy,staged_new_entry,0.0,0.435651784826258,0.0,0
2019-12-02,2019-11-29,CPRT,buy,staged_new_entry,0.0,0.3729705316504247,0.0,0
2019-12-02,2019-11-29,BIO,buy,staged_new_entry,0.0,0.1913776835233172,0.0,0
2020-01-02,2019-12-31,BIO,hold,defer_target_exit_min_holding,0.15360243218516592,0.0,0.0012914630751912348,31
2020-01-02,2019-12-31,CPRT,hold,skip_buy_inside_band,0.3189608940564395,0.3387699535176546,0.06275584731600303,31
2020-02-03,2020-01-31,BIO,sell,target_exit_policy,0.14256176849942015,0.0,-0.020635985421057712,63
2020-02-03,2020-01-31,CPRT,hold,skip_sell_inside_band,0.3263627761113119,0.2951616344798676,0.14597549000602217,63
2020-03-02,2020-02-28,CPRT,sell,target_exit_policy,0.30388949821673283,0.0,-0.014438343068270854,91
2020-03-02,2020-02-28,MA,hold,skip_buy_inside_band,0.4421758539720077,0.4427733966829928,0.05593427559484265,91
2020-03-02,2020-02-28,RNG,buy,staged_new_entry,0.0,0.3185981712174969,0.0,0
2020-03-02,2020-02-28,LRCX,hold,skip_sell_inside_band,0.2531282225420166,0.2386284320995101,0.1466755858807165,153
2020-04-01,2020-03-31,LRCX,sell,target_exit_policy,0.239913397881408,0.0,-0.142199128024999,183
2020-04-01,2020-03-31,RNG,sell,target_exit_policy,0.3004169158179837,0.0,-0.12180583265417178,30
2020-04-01,2020-03-31,MA,hold,skip_buy_inside_band,0.4175302042393306,0.4327918837912029,-0.21302353037112676,121
2020-04-01,2020-03-31,VEEV,buy,staged_new_entry,0.0,0.2867374748173816,0.0,0
2020-04-01,2020-03-31,JD,buy,staged_new_entry,0.0,0.2804706413914154,0.0,0
2020-05-01,2020-04-30,JD,hold,defer_target_exit_min_holding,0.2133752569128742,0.0,0.01148877016138039,30
2020-05-01,2020-04-30,MA,sell,target_exit_policy,0.43556327967291253,0.0,-0.07344770539124701,151
2020-05-01,2020-04-30,VEEV,hold,defer_target_exit_min_holding,0.264080559049816,0.0,0.22317771475198223,30
2020-05-01,2020-04-30,BIO,buy,staged_new_entry,0.0,0.4801483862613525,0.0,0
2020-05-01,2020-04-30,AMZN,buy,staged_new_entry,0.0,0.2865314094899984,0.0,0
2020-05-01,2020-04-30,SE,buy,staged_new_entry,0.0,0.2333202042486491,0.0,0
2020-06-01,2020-05-29,AMZN,hold,defer_target_exit_min_holding,0.1033355100944051,0.0,0.0809259666667379,31
2020-06-01,2020-05-29,BIO,hold,defer_target_exit_min_holding,0.39374346312127084,0.0,0.1404154882766464,31
2020-06-01,2020-05-29,JD,hold,defer_target_exit_min_holding,0.23975659407187336,0.0,0.33781488172054,61
2020-06-01,2020-05-29,SE,hold,defer_target_exit_min_holding,0.0015159483516678305,0.0,0.5054765070909639,31
2020-06-01,2020-05-29,NVDA,buy,staged_new_entry,0.0,0.4264413874149418,0.0,0
2020-06-01,2020-05-29,V,buy,staged_new_entry,0.0,0.2640396507748132,0.0,0
2020-07-01,2020-06-30,AMZN,hold,defer_target_exit_min_holding,0.11596094683724245,0.0,0.2592517637409464,61
2020-07-01,2020-06-30,BIO,hold,defer_target_exit_min_holding,0.35001785230972376,0.0,0.0524328578309472,61
2020-07-01,2020-06-30,JD,sell,target_exit_policy,0.25318729061086687,0.0,0.46663422838719804,91
2020-07-01,2020-06-30,SE,hold,defer_target_exit_min_holding,0.0020266917024829726,0.0,1.089448733754459,61
2020-07-01,2020-06-30,VEEV,sell,target_exit_policy,0.2787772373531376,0.0,0.5778777271073177,91
2020-07-01,2020-06-30,NOW,buy,staged_new_entry,0.0,0.5,0.0,0
2020-07-01,2020-06-30,ETSY,buy,staged_new_entry,0.0,0.2545142456855104,0.0,0
2020-07-01,2020-06-30,MELI,buy,staged_new_entry,0.0,0.2454857543144895,0.0,0
2020-08-03,2020-07-31,AMZN,sell,target_exit_policy,0.11353282328688692,0.0,0.3612578521981884,94
2020-08-03,2020-07-31,BIO,sell,target_exit_policy,0.37045228707977607,0.0,0.2298570312381285,94
2020-08-03,2020-07-31,ETSY,hold,defer_target_exit_min_holding,0.10762024948931562,0.0,0.13856670972907992,33
2020-08-03,2020-07-31,NOW,hold,defer_target_exit_min_holding,0.40569235930422665,0.0,0.0555914844543699,33
2020-08-03,2020-07-31,SE,hold,defer_tiny_stale_position,0.0021288758534388505,0.0,1.4233297363666702,94
2020-08-03,2020-07-31,NVDA,buy,staged_new_entry,0.0,0.4767045031669346,0.0,0
2020-08-03,2020-07-31,MA,buy,staged_new_entry,0.0,0.2964741779172327,0.0,0
2020-08-03,2020-07-31,MNST,buy,staged_new_entry,0.0,0.2268213189158326,0.0,0
2020-09-01,2020-08-31,ETSY,hold,defer_target_exit_min_holding,0.09132112202020935,0.0,0.12444927687457841,62
2020-09-01,2020-08-31,MA,hold,defer_target_exit_min_holding,0.07377171161143342,0.0,0.14175121423382953,29
2020-09-01,2020-08-31,MNST,hold,defer_target_exit_min_holding,0.0014612425725351041,0.0,0.08992806178476864,29
2020-09-01,2020-08-31,NOW,hold,defer_target_exit_min_holding,0.3939144458474319,0.0,0.1929029187526885,62
2020-09-01,2020-08-31,NVDA,hold,defer_target_exit_min_holding,0.4370985351634413,0.0,0.25566052897110114,29
2020-09-01,2020-08-31,META,buy,staged_new_entry,0.0,0.5,0.0,0
2020-09-01,2020-08-31,JD,buy,staged_new_entry,0.0,0.2485221849521061,0.0,0
2020-10-01,2020-09-30,ETSY,sell,target_exit_policy,0.0969712374197423,0.0,0.18415613277163545,92
2020-10-01,2020-09-30,MA,hold,defer_target_exit_min_holding,0.07156624518933838,0.0,0.09846760760352624,59
2020-10-01,2020-09-30,MNST,hold,defer_target_exit_min_holding,0.0014150614944770294,0.0,0.046762682300784064,59
2020-10-01,2020-09-30,NOW,sell,target_exit_policy,0.39346487454572154,0.0,0.1816981667414126,92
2020-10-01,2020-09-30,NVDA,hold,defer_target_exit_min_holding,0.43415438114658694,0.0,0.23689968771623304,59
2020-10-01,2020-09-30,SE,hold,defer_tiny_stale_position,0.00222297329198191,0.0,1.9207740701971163,153
2020-10-01,2020-09-30,BIO,buy,staged_new_entry,0.0,0.4453724558346492,0.0,0
2020-10-01,2020-09-30,CPRT,buy,staged_new_entry,0.0,0.3153663554159042,0.0,0
2020-10-01,2020-09-30,DDOG,buy,staged_new_entry,0.0,0.2392611887494466,0.0,0
2020-11-02,2020-10-30,BIO,hold,defer_target_exit_min_holding,0.4224979369157186,0.0,0.13480928227526445,32
2020-11-02,2020-10-30,MA,hold,defer_tiny_stale_position,0.059870004866225325,0.0,-0.07128273064894741,91
2020-11-02,2020-10-30,MNST,hold,defer_tiny_stale_position,0.0013389920661495297,0.0,0.0010277728008543097,91
2020-11-02,2020-10-30,NVDA,sell,target_exit_policy,0.3969664309868986,0.0,0.1429817072063071,91
2020-11-02,2020-10-30,SE,hold,defer_tiny_stale_position,0.002195039689675306,0.0,1.914749940251728,185
2020-11-02,2020-10-30,GOOG,buy,staged_new_entry,0.0,0.3178074785873505,0.0,0
2020-11-02,2020-10-30,CBRE,buy,staged_new_entry,0.0,0.2921666704813649,0.0,0
2020-12-01,2020-11-30,BIO,hold,defer_target_exit_min_holding,0.39692601037522035,0.0,0.07002559841255396,61
2020-12-01,2020-11-30,MA,sell,target_exit_policy,0.06971333056065863,0.0,0.08536642076176681,120
2020-12-01,2020-11-30,MNST,hold,defer_tiny_stale_position,0.0014840948313044077,0.0,0.11356634613537442,120
2020-12-01,2020-11-30,SE,hold,defer_tiny_stale_position,0.0024296146515598357,0.0,2.238043242707229,214
2020-12-01,2020-11-30,LRCX,buy,staged_new_entry,0.0,0.4555143077376216,0.0,0
2021-01-04,2020-12-31,BIO,sell,target_exit_policy,0.3994782027009332,0.0,0.10454870770967739,95
2021-01-04,2020-12-31,GOOG,sell,target_exit_policy,0.12590454947449967,0.0,0.0628587182683582,63
2021-01-04,2020-12-31,MNST,hold,defer_tiny_stale_position,0.0015123898800918781,0.0,0.16392603721153076,154
2021-01-04,2020-12-31,SE,hold,defer_tiny_stale_position,0.0026182707390058333,0.0,2.579043481700316,248
2021-01-04,2020-12-31,TWLO,buy,staged_new_entry,0.0,0.3304388057827121,0.0,0
2021-02-01,2021-01-29,CPRT,sell,target_exit_policy,0.2176902444226837,0.0,-0.006130673892880578,123
2021-02-01,2021-01-29,LRCX,hold,defer_target_exit_min_holding,0.43371589212279765,0.0,0.0578545260757819,62
2021-02-01,2021-01-29,MNST,hold,defer_tiny_stale_position,0.0014309836157113467,0.0,0.13373592178654858,182
2021-02-01,2021-01-29,SE,hold,defer_tiny_stale_position,0.0030293720297361096,0.0,3.263052281548341,276
2021-02-01,2021-01-29,TWLO,hold,defer_target_exit_min_holding,0.3012362294331383,0.0,0.11046352807796889,28
2021-02-01,2021-01-29,NVDA,buy,staged_new_entry,0.0,0.4063691003223499,0.0,0
2021-02-01,2021-01-29,AMAT,buy,staged_new_entry,0.0,0.3131539206206784,0.0,0
2021-02-01,2021-01-29,GOOG,buy,staged_new_entry,0.0,0.2804769790569716,0.0,0
2021-03-01,2021-02-26,MNST,hold,defer_tiny_stale_position,0.0012553058691509027,0.0,0.12474315481359532,210
2021-03-01,2021-02-26,SE,hold,defer_tiny_stale_position,0.0028505406626900295,0.0,3.536509675877464,304
2021-03-01,2021-02-26,TWLO,hold,defer_target_exit_min_holding,0.2980759877499098,0.0,0.24265519988653605,56
2021-03-01,2021-02-26,LRCX,hold,skip_sell_inside_band,0.45797323894931663,0.4310723918152674,0.26324406791797106,90
2021-03-01,2021-02-26,DXCM,buy,staged_new_entry,0.0,0.2945929757261629,0.0,0
2021-03-01,2021-02-26,NVDA,hold,skip_buy_inside_band,0.23977315869757246,0.2743346324585696,0.04568626945212073,28
2021-04-01,2021-03-31,MNST,hold,defer_tiny_stale_position,0.0013286177206254155,0.0,0.17368968279202912,241
2021-04-01,2021-03-31,NVDA,hold,defer_target_exit_min_holding,0.24274972979208195,0.0,0.04378017314472804,59
2021-04-01,2021-03-31,SE,hold,defer_tiny_stale_position,0.0027508901391286983,0.0,3.3163563749038314,335
2021-04-01,2021-03-31,TWLO,sell,target_exit_policy,0.25597996420597113,0.0,0.05215341880517288,87
2021-04-01,2021-03-31,LRCX,hold,skip_buy_inside_band,0.4971180064478333,0.5000000000000001,0.35193592116080064,121
2021-04-01,2021-03-31,GOOGL,buy,staged_new_entry,0.0,0.2614670326989028,0.0,0
2021-04-01,2021-03-31,ORLY,buy,staged_new_entry,0.0,0.2385329673010971,0.0,0
2021-05-03,2021-04-30,GOOGL,hold,defer_target_exit_min_holding,0.23801549833609179,0.0,0.10015125716672846,32
2021-05-03,2021-04-30,LRCX,sell,target_exit_policy,0.46818821353756723,0.0,0.3052852828788335,153
2021-05-03,2021-04-30,MNST,hold,defer_tiny_stale_position,0.001384681565500656,0.0,0.25398259509985843,273
2021-05-03,2021-04-30,SE,hold,defer_tiny_stale_position,0.0028896023869853086,0.0,3.648046746824985,367
2021-05-03,2021-04-30,GOOG,buy,staged_new_entry,0.0,0.2513343362325943,0.0,0
2021-06-01,2021-05-28,GOOG,hold,defer_target_exit_min_holding,0.20550848216013293,0.0,0.014462433564191413,29
2021-06-01,2021-05-28,GOOGL,hold,defer_target_exit_min_holding,0.23006261597579591,0.0,0.11804033009155113,61
2021-06-01,2021-05-28,MNST,hold,defer_tiny_stale_position,0.0012627598694697798,0.0,0.20233813901572972,302
2021-06-01,2021-05-28,ORLY,hold,defer_target_exit_min_holding,0.03888264422540702,0.0,0.042373645508323676,61
2021-06-01,2021-05-28,SE,hold,defer_tiny_stale_position,0.002779879904252265,0.0,3.7013511187271977,396
2021-06-01,2021-05-28,CRWD,buy,staged_new_entry,0.0,0.3831987828741255,0.0,0
2021-06-01,2021-05-28,NDAQ,buy,staged_new_entry,0.0,0.3015697053123481,0.0,0
2021-07-01,2021-06-30,CRWD,hold,defer_target_exit_min_holding,0.20694164065985396,0.0,0.1309947105798024,30
2021-07-01,2021-06-30,GOOG,hold,defer_target_exit_min_holding,0.19084299917234973,0.0,0.055194421485957657,59
2021-07-01,2021-06-30,MNST,hold,defer_tiny_stale_position,0.0010979889911326183,0.0,0.17099185270014328,332
2021-07-01,2021-06-30,NVDA,sell,target_exit_policy,0.349896789814803,0.0,0.44192535618815,150
2021-07-01,2021-06-30,ORLY,hold,defer_tiny_stale_position,0.03715017325283176,0.0,0.11552295157808046,91
2021-07-01,2021-06-30,SE,hold,defer_tiny_stale_position,0.0026241875983714358,0.0,3.970974874528629,426
2021-07-01,2021-06-30,ABT,buy,staged_new_entry,0.0,0.3858905485016358,0.0,0
2021-07-01,2021-06-30,NOW,buy,staged_new_entry,0.0,0.3100898046461646,0.0,0
2021-08-02,2021-07-30,CRWD,hold,defer_target_exit_min_holding,0.19896220180776567,0.0,0.14337819285701525,62
