as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-05-08,ALSN,89.0,124.18000030517578,11052.020027160645,0.030320638599283214,85.59380340576172,3434.1715240478516,0.0
2026-05-08,COR,31.0,261.0799865722656,8093.479583740234,0.0222040377113133,132.01577758789062,4000.990478515625,0.0
2026-05-08,ETR,1160.0,111.58999633789062,129444.39575195312,0.35512392600195863,106.05122375488281,6424.9761962890625,4123.947749366754
2026-05-08,MNST,5.0,86.29000091552734,431.4500045776367,0.001183660510052337,38.91999816894531,236.85001373291016,0.0
2026-05-08,MU,66.0,746.8099975585938,49289.45983886719,0.13522305378161015,315.2875671386719,28480.480407714844,0.0
2026-05-08,NVDA,71.0,215.1999969482422,15279.199783325195,0.0419176850546722,187.21945190429688,1986.6186981201172,34325.662615199086
2026-05-08,PBA,751.0,45.720001220703125,34335.72091674805,0.0941982535684953,40.50447082519531,3916.863327026367,0.0
2026-05-08,PR,3.0,19.719999313354492,59.15999794006348,0.00016230235854321358,18.6336612701416,3.259014129638672,0.0
2026-05-08,SYY,1607.0,72.44000244140625,116411.08392333984,0.3193677170251395,82.2400131225586,-15748.617164611816,0.0
2026-05-08,VICI,1.0,28.84000015258789,28.84000015258789,7.912103123962062e-05,25.040966033935547,3.7990341186523438,-2009.397889983654
2026-05-08,WMB,1.0,71.95999908447266,71.95999908447266,0.0001974184918669196,26.184593200683594,45.77540588378906,0.0
