portfolio_kind,ticker,current_weight,target_weight,cleanup_action,cleanup_reason,projected_weight_after_cleanup_review
concentrated,SNDK,0.3276187510284192,0.2137232430981605,TRIM_REVIEW,current weight materially above target,0.2137232430981605
concentrated,BE,0.2269659832615689,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
concentrated,WDC,0.2022819086669363,0.2711997017658534,INCREASE_TO_MEANINGFUL_WEIGHT_REVIEW,target is meaningful and current is under target,0.2711997017658534
concentrated,CIEN,0.0719080245008023,0.0,FULL_EXIT_REVIEW,concentrated position below minimum meaningful weight,0.0
concentrated,LITE,0.0523796516173169,0.0,FULL_EXIT_REVIEW,concentrated position below minimum meaningful weight,0.0
concentrated,CASH,0.118845680924956,0.0,CASH_NO_ACTION,cash row,0.118845680924956
main,SNDK,0.1376732730436633,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,STM,0.1303292409979089,0.04,TRIM_REVIEW,current weight materially above target,0.04
main,WDC,0.1247830205854153,0.0474363163852516,TRIM_REVIEW,current weight materially above target,0.0474363163852516
main,MRVL,0.109663341895151,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,CIEN,0.0649986179189663,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,BE,0.0635424795194927,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,LITE,0.0544664612941321,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,ON,0.0525864350224088,0.0363341661271891,HOLD_REVIEW,protected HOLD/SHAKEOUT state,0.0525864350224088
main,PWR,0.046759366466219,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,RVMD,0.0395268116661934,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,FIX,0.0361783420940775,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,MU,0.0326931217501961,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,COHR,0.0200764660809066,0.0,HOLD_REVIEW,protected HOLD/SHAKEOUT state,0.0200764660809066
main,TER,0.0125404163021239,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,KEYS,0.0092447247789861,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,CASH,0.0649378805841584,0.0,CASH_NO_ACTION,cash row,0.0649378805841584
main,ARW,0.0,0.0363341661271891,NEW_POSITION_REVIEW,target-only position from production target,0.0363341661271891
main,KIM,0.0,0.04,NEW_POSITION_REVIEW,target-only position from production target,0.04
main,KNX,0.0,0.04,NEW_POSITION_REVIEW,target-only position from production target,0.04
main,LRCX,0.0,0.0474363163852516,NEW_POSITION_REVIEW,target-only position from production target,0.0474363163852516
main,MLI,0.0,0.0614814466643168,NEW_POSITION_REVIEW,target-only position from production target,0.0614814466643168
main,NVDA,0.0,0.1324590349751185,NEW_POSITION_REVIEW,target-only position from production target,0.1324590349751185
main,NVT,0.0,0.0611458686751965,NEW_POSITION_REVIEW,target-only position from production target,0.0611458686751965
main,NXPI,0.0,0.0602030090587487,NEW_POSITION_REVIEW,target-only position from production target,0.0602030090587487
main,OKE,0.0,0.0605817535000136,NEW_POSITION_REVIEW,target-only position from production target,0.0605817535000136
main,R,0.0,0.04,NEW_POSITION_REVIEW,target-only position from production target,0.04
main,RKLB,0.0,0.0654621962801301,NEW_POSITION_REVIEW,target-only position from production target,0.0654621962801301
main,ROST,0.0,0.0601929950450522,NEW_POSITION_REVIEW,target-only position from production target,0.0601929950450522
main,STLD,0.0,0.04,NEW_POSITION_REVIEW,target-only position from production target,0.04
main,TKR,0.0,0.0654663653882709,NEW_POSITION_REVIEW,target-only position from production target,0.0654663653882709
main,UMC,0.0,0.0654663653882709,NEW_POSITION_REVIEW,target-only position from production target,0.0654663653882709
concentrated,ARM,0.0,0.3311960063307871,NEW_POSITION_REVIEW,target-only position from production target,0.3311960063307871
concentrated,FLEX,0.0,0.183881048805199,NEW_POSITION_REVIEW,target-only position from production target,0.183881048805199
