comparison_method,rebalance_date,target_cash_weight,target_stock_weight,broker_cash_date,broker_cash_weight,cash_drift
rebalance_day_next_close,2019-07-31,0.180876143735354,0.8191238562646458,2019-08-01,0.1808677636374719,-8.380097882093596e-06
rebalance_day_next_close,2019-09-30,0.495105551428499,0.5048944485715009,2019-10-01,0.497174203356774,0.0020686519282749893
rebalance_day_next_close,2019-10-31,0.1875606630800731,0.8124393369199269,2019-11-01,0.1876290367512554,6.837367118228688e-05
rebalance_day_next_close,2019-12-31,0.0785,0.9214999999999998,2020-01-02,0.076279158491714,-0.002220841508285998
rebalance_day_next_close,2020-03-31,0.9713226302258828,0.0286773697741172,2020-04-01,0.9708563064224388,-0.00046632380344402424
rebalance_day_next_close,2020-04-30,0.72,0.27999999999999975,2020-05-01,0.7211075192690231,0.0011075192690230828
rebalance_day_next_close,2020-06-30,0.029467395841036,0.9705326041589637,2020-07-01,0.0301907957992769,0.0007233999582408994
rebalance_day_next_close,2020-08-31,0.2324000000000001,0.7675999999999998,2020-09-01,0.2318015552218366,-0.0005984447781635094
rebalance_day_next_close,2020-09-30,0.4730919548821608,0.5269080451178391,2020-10-01,0.4727482974126302,-0.0003436574695306338
rebalance_day_next_close,2020-11-30,0.2526877753672817,0.7473122246327181,2020-12-01,0.2532005321278177,0.0005127567605359706
rebalance_day_next_close,2021-03-31,0.4860645811735854,0.5139354188264145,2021-04-01,0.4869099844923396,0.0008454033187541565
rebalance_day_next_close,2021-06-30,3.3306690738754696e-16,0.9999999999999997,2021-07-01,0.0007733635376808,0.0007733635376804669
rebalance_day_next_close,2021-08-31,0.2187451788432056,0.7812548211567943,2021-09-01,0.2195032240112697,0.0007580451680641032
rebalance_day_next_close,2021-09-30,0.4674463347911002,0.5325536652088997,2021-10-01,0.4662385259734482,-0.0012078088176519786
rebalance_day_next_close,2021-11-30,0.6143767048346802,0.3856232951653198,2021-12-01,0.6145972093808532,0.00022050454617295046
rebalance_day_next_close,2022-01-31,0.7696071625197078,0.230392837480292,2022-02-01,0.7709090099891859,0.0013018474694780346
rebalance_day_next_close,2022-02-28,0.8626776043406659,0.1373223956593339,2022-03-01,0.8621925549523485,-0.0004850493883173934
rebalance_day_next_close,2022-03-31,0.8993392506468036,0.1006607493531963,2022-04-01,0.8996039645700669,0.00026471392326321563
