rebalance_date,stock_weight,cash_weight,total_weight,total_weight_error,explicit_cash,cash_row_count,row_count,contract_pass
2019-05-31,0.48521327593745583,0.5147867240625441,1.0,0.0,True,1,7,True
2019-06-28,0.9126418937899842,0.0873581062100155,0.9999999999999997,-3.3306690738754696e-16,True,1,7,True
2019-07-31,0.8191238562646458,0.180876143735354,0.9999999999999998,-2.220446049250313e-16,True,1,7,True
2019-08-30,0.4782212034528247,0.5217787965471752,0.9999999999999999,-1.1102230246251565e-16,True,1,7,True
2019-09-30,0.5048944485715009,0.495105551428499,0.9999999999999999,-1.1102230246251565e-16,True,1,7,True
2019-10-31,0.8124393369199269,0.1875606630800731,1.0,0.0,True,1,6,True
2019-11-29,0.9416612640286399,0.0583387359713599,0.9999999999999998,-2.220446049250313e-16,True,1,7,True
2019-12-31,0.9214999999999998,0.0785,0.9999999999999998,-2.220446049250313e-16,True,1,6,True
2020-01-31,0.9499999999999997,0.05,0.9999999999999998,-2.220446049250313e-16,True,1,7,True
2020-02-28,0.1494951635681755,0.8505048364318242,0.9999999999999997,-3.3306690738754696e-16,True,1,6,True
2020-03-31,0.0286773697741172,0.9713226302258828,1.0,0.0,True,1,5,True
2020-04-30,0.27999999999999975,0.72,0.9999999999999998,-2.220446049250313e-16,True,1,6,True
2020-05-29,0.5916557348685823,0.4083442651314176,0.9999999999999998,-2.220446049250313e-16,True,1,6,True
2020-06-30,0.9705326041589637,0.029467395841036,0.9999999999999997,-3.3306690738754696e-16,True,1,7,True
2020-07-31,0.9999999999999999,1.1102230246251565e-16,1.0,0.0,False,0,6,False
2020-08-31,0.7675999999999998,0.2324000000000001,1.0,0.0,True,1,7,True
2020-09-30,0.5269080451178391,0.4730919548821608,0.9999999999999999,-1.1102230246251565e-16,True,1,6,True
2020-10-30,0.5111,0.4889,1.0,0.0,True,1,7,True
2020-11-30,0.7473122246327181,0.2526877753672817,0.9999999999999998,-2.220446049250313e-16,True,1,7,True
2020-12-31,0.9999999999999998,2.220446049250313e-16,1.0,0.0,False,0,6,False
2021-01-29,0.5736950999413707,0.4263049000586292,0.9999999999999999,-1.1102230246251565e-16,True,1,7,True
2021-02-26,0.4564059174735285,0.5435940825264713,0.9999999999999998,-2.220446049250313e-16,True,1,7,True
2021-03-31,0.5139354188264145,0.4860645811735854,0.9999999999999999,-1.1102230246251565e-16,True,1,7,True
2021-04-30,0.808,0.1919999999999999,1.0,0.0,True,1,7,True
2021-05-28,0.4184048362849909,0.581595163715009,0.9999999999999999,-1.1102230246251565e-16,True,1,7,True
2021-06-30,0.9999999999999997,3.3306690738754696e-16,1.0,0.0,False,0,6,False
2021-07-30,0.8583235125157997,0.1416764874842001,0.9999999999999998,-2.220446049250313e-16,True,1,7,True
2021-08-31,0.7812548211567943,0.2187451788432056,1.0,0.0,True,1,6,True
2021-09-30,0.5325536652088997,0.4674463347911002,0.9999999999999999,-1.1102230246251565e-16,True,1,6,True
2021-10-29,0.8079999999999999,0.1919999999999999,0.9999999999999998,-2.220446049250313e-16,True,1,7,True
2021-11-30,0.3856232951653198,0.6143767048346802,1.0,0.0,True,1,7,True
2021-12-31,0.228,0.772,1.0,0.0,True,1,7,True
2022-01-31,0.230392837480292,0.7696071625197078,0.9999999999999998,-2.220446049250313e-16,True,1,6,True
2022-02-28,0.1373223956593339,0.8626776043406659,0.9999999999999998,-2.220446049250313e-16,True,1,6,True
2022-03-31,0.1006607493531963,0.8993392506468036,1.0,0.0,True,1,3,True
2022-04-29,0.056163782620213994,0.9438362173797858,0.9999999999999999,-1.1102230246251565e-16,True,1,6,True
2022-05-31,0.1254321061749245,0.8745678938250754,0.9999999999999999,-1.1102230246251565e-16,True,1,6,True
2022-06-30,0.0749999999999998,0.925,0.9999999999999999,-1.1102230246251565e-16,True,1,6,True
2022-07-29,0.22814940036781198,0.7718505996321878,0.9999999999999998,-2.220446049250313e-16,True,1,6,True
2022-08-31,0.1399999999999998,0.86,0.9999999999999998,-2.220446049250313e-16,True,1,6,True
2022-09-30,0.057499999999999996,0.9425,1.0,0.0,True,1,3,True
