portfolio_kind,ticker,current_weight,target_weight,cleanup_action,cleanup_reason,projected_weight_after_cleanup_review
concentrated,SNDK,0.4125051395921607,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
concentrated,BE,0.2034491334095399,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
concentrated,WDC,0.1855263925352322,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
concentrated,CIEN,0.0888345568471137,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
concentrated,LITE,0.045899109553077,0.0,FULL_EXIT_REVIEW,concentrated position below minimum meaningful weight,0.0
concentrated,CASH,0.0637856680628763,0.0,CASH_NO_ACTION,cash row,0.0637856680628763
main,SNDK,0.173179417725729,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,WDC,0.1235251667038092,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,MRVL,0.1136433214541247,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,STM,0.112402487495283,0.032088271226452,TRIM_REVIEW,current weight materially above target,0.032088271226452
main,CIEN,0.0680885842753225,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,MU,0.0535966240113325,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,LITE,0.0444706720814094,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,ON,0.0409765721680399,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,PWR,0.0398847516947708,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,FIX,0.0263299049616217,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,COHR,0.0238673087882516,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,TER,0.0144745391382608,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,KEYS,0.0077782392621742,0.0,FULL_EXIT_REVIEW,no current production target weight,0.0
main,CASH,0.1577824102398701,0.2937097824842984,CASH_NO_ACTION,cash row,0.1577824102398701
main,AMAT,0.0,0.0504,NEW_POSITION_REVIEW,target-only position from production target,0.0504
main,AMD,0.0,0.0504,NEW_POSITION_REVIEW,target-only position from production target,0.0504
main,CAT,0.0,0.0520646864053424,NEW_POSITION_REVIEW,target-only position from production target,0.0520646864053424
main,COHU,0.0,0.0288,NEW_POSITION_REVIEW,target-only position from production target,0.0288
main,CRS,0.0,0.0219307667110498,NEW_POSITION_REVIEW,target-only position from production target,0.0219307667110498
main,DVA,0.0,0.0331384711440941,NEW_POSITION_REVIEW,target-only position from production target,0.0331384711440941
main,EXEL,0.0,0.032085503654278,NEW_POSITION_REVIEW,target-only position from production target,0.032085503654278
main,GE,0.0,0.0208429933697296,NEW_POSITION_REVIEW,target-only position from production target,0.0208429933697296
main,GOOGL,0.0,0.0655438662887098,NEW_POSITION_REVIEW,target-only position from production target,0.0655438662887098
main,KIM,0.0,0.0288,NEW_POSITION_REVIEW,target-only position from production target,0.0288
main,KLAC,0.0,0.0288,NEW_POSITION_REVIEW,target-only position from production target,0.0288
main,LRCX,0.0,0.0504,NEW_POSITION_REVIEW,target-only position from production target,0.0504
main,NVT,0.0,0.0214313554095679,NEW_POSITION_REVIEW,target-only position from production target,0.0214313554095679
main,R,0.0,0.0210194471086096,NEW_POSITION_REVIEW,target-only position from production target,0.0210194471086096
main,TKR,0.0,0.0425159914979961,NEW_POSITION_REVIEW,target-only position from production target,0.0425159914979961
main,UMC,0.0,0.0460288646998719,NEW_POSITION_REVIEW,target-only position from production target,0.0460288646998719
main,VRT,0.0,0.08,NEW_POSITION_REVIEW,target-only position from production target,0.08
concentrated,AMAT,0.0,0.1984953561888891,NEW_POSITION_REVIEW,target-only position from production target,0.1984953561888891
concentrated,AMD,0.0,0.2756879947067905,NEW_POSITION_REVIEW,target-only position from production target,0.2756879947067905
concentrated,GLW,0.0,0.1429166564560001,NEW_POSITION_REVIEW,target-only position from production target,0.1429166564560001
concentrated,TKR,0.0,0.3828999926483202,NEW_POSITION_REVIEW,target-only position from production target,0.3828999926483202
