as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,monster_recommendation,monster_stage,monster_priority_score,monster_reason,risk_state,account_source,approval_status,target_weight,position_state,is_emerging_seat,cleanup_action,cleanup_reason,projected_weight_after_cleanup_review,operator_review_only
2026-06-26,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,295.0,2090.7099609375,616759.4384765625,0.4125051395921607,1119.6196630445577,286471.637878418,7695.240811767578,2026-03-02,2026-05-01,116.0,2.0,295.0,1119.6196630445577,target_rebalance,"future_winner,unassigned",EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-26,current_broker_ledger_mark_to_market,concentrated,equity,BE,1207.0,252.0200042724609,304188.14515686035,0.2034491334095399,290.5199890136719,-46469.4815826416,0.0,2026-05-01,2026-05-01,56.0,1.0,1207.0,290.5199890136719,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-26,current_broker_ledger_mark_to_market,concentrated,equity,WDC,473.0,586.4500122070312,277390.8557739258,0.1855263925352322,393.6953860630328,91172.9381661113,140637.07159264726,2026-02-02,2026-05-01,144.0,2.0,473.0,404.11326582991296,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-26,current_broker_ledger_mark_to_market,concentrated,equity,CIEN,277.0,479.5,132821.5,0.0888345568471137,439.8248075542508,10990.028307472545,102024.4824759709,2026-03-02,2026-05-01,116.0,2.0,277.0,471.7112170057607,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-26,current_broker_ledger_mark_to_market,concentrated,equity,LITE,84.0,816.97998046875,68626.318359375,0.045899109553077,544.592702292308,22880.53136682113,333222.8157390825,2026-02-02,2026-05-01,144.0,2.0,84.0,642.7991714477539,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,concentrated position below minimum meaningful weight,0.0,True
2026-06-26,current_broker_ledger_mark_to_market,main,equity,SNDK,70.0,2090.7099609375,146349.697265625,0.173179417725729,757.0034415108817,93359.45635986328,1941.789737548828,2026-03-02,2026-05-01,116.0,2.0,70.0,757.0034415108817,target_rebalance,"future_winner,unassigned",EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-26,current_broker_ledger_mark_to_market,main,equity,WDC,178.0,586.4500122070312,104388.10217285156,0.1235251667038092,334.6171685076273,44826.2461784939,36742.05032979925,2026-02-02,2026-05-01,144.0,2.0,178.0,367.9445704770892,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-26,current_broker_ledger_mark_to_market,main,equity,MRVL,360.0,266.7699890136719,96037.19604492188,0.1136433214541247,164.9499969482422,36655.19714355469,-7548.294616127015,2026-05-01,2026-05-01,56.0,1.0,360.0,164.9499969482422,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-26,current_broker_ledger_mark_to_market,main,equity,STM,1330.0,71.41999816894531,94988.59756469728,0.112402487495283,55.68721008300781,20924.608154296875,55.925388321876525,2026-05-01,2026-05-01,56.0,1.0,1330.0,55.68721008300781,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit,0.032088271226452,EXIT_REVIEW,False,TRIM_REVIEW,current weight materially above target,0.032088271226452,True
2026-06-26,current_broker_ledger_mark_to_market,main,equity,CIEN,120.0,479.5,57540.0,0.0680885842753225,382.2019763799033,11675.762834411602,27834.19490116502,2026-03-02,2026-05-01,116.0,2.0,120.0,406.685001373291,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,yellow,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
