portfolio,official_metric_mode,status,valid_for_production,target_pass,cagr,cagr_target,cagr_gap_pp,max_dd,max_dd_target,max_dd_gap_pp,sharpe,start_date,end_date,years,ending_capital_usd,avg_cash_weight,latest_cash_weight,latest_position_count,broker_trade_count,total_fees_usd,order_preview_count,order_preview_buy_count,order_preview_sell_count,journal_trade_count,journal_win_rate,journal_avg_realized_return,journal_avg_holding_days,journal_profit_factor,legacy_cagr,legacy_max_dd,legacy_sharpe
main,broker_ledger_next_close,completed,True,False,0.27279904079528894,0.3,2.7201,-0.3894503332484083,-0.2,18.945,1.0305953117596356,2019-06-03,2026-06-01,6.995208761122519,540526.4444383574,0.19267681772831396,0.5076726851163997,15,1725,33923.35895596028,31,17,14,0,,,,,0.29685030504320653,-0.1363441019401207,1.7693811053548707
concentrated,broker_ledger_next_close,completed,True,False,0.268720625119377,0.5,23.1279,-0.4801676860799001,-0.25,23.0168,0.8981629778189865,2019-06-03,2026-06-01,6.995208761122519,528526.478050356,0.29790000312331116,0.8149250513738965,5,593,28960.064613218303,6,3,3,0,,,,,0.4933417683253223,-0.19252837744573892,1.691267798027321
