portfolio_kind,weekly_signal_date,ticker,leader_rank,target_weight_after,leader_overlay_weight,weekly_leader_score,weekly_ret_4w,weekly_rs_4w,weekly_dollar_vol_20d,regime_state
concentrated,2019-05-03,QCOM,1,0.5,0.5,4.284201619995016,0.539748474620152,0.5208276243763965,1954613300.4393575,bull
concentrated,2019-05-03,SHOP,2,0.39012364025557983,0.39012364025557983,3.8864253721363693,0.34263913799678836,0.3237182877530329,416798104.45013046,bull
concentrated,2019-05-03,MELI,3,0.009876359744420138,0.009876359744420138,2.56518477278079,0.1513174811858844,0.13239663094212895,262553214.91012573,bull
concentrated,2019-05-10,QCOM,1,0.5,0.5,4.394840400133445,0.5072865027809654,0.5143857752590664,1954613300.4393575,bull
concentrated,2019-05-10,SHOP,2,0.355598014859856,0.355598014859856,3.1034631429598853,0.20481309217324717,0.2119123646513481,416798104.45013046,bull
concentrated,2019-05-10,MELI,3,0.0444019851401439,0.0444019851401439,2.6459761187436777,0.10568468842242829,0.11278396090052922,262553214.91012573,bull
concentrated,2019-05-17,SHOP,1,0.5,0.5,3.087673427666235,0.2391264841210552,0.2535393335031113,416798104.45013046,bull
concentrated,2019-05-17,ZS,2,0.3234998991476393,0.3234998991476393,2.94253211655402,0.2560178780565392,0.2704307274385953,136932702.5641632,bull
concentrated,2019-05-17,MELI,3,0.07650010085236068,0.07650010085236068,2.6784339208810617,0.16782521813865592,0.18223806752071203,262553214.91012573,bull
concentrated,2019-05-24,SHOP,1,0.5,0.5,3.206586534329288,0.24100226242363698,0.27723179462080216,416798104.45013046,bull
concentrated,2019-05-24,MELI,2,0.32083905270302104,0.32083905270302104,3.0786987350706694,0.21047148449829556,0.24670101669546074,262553214.91012573,bull
concentrated,2019-05-24,SE,3,0.07916094729697917,0.07916094729697917,2.8253973448095655,0.17377693411502526,0.21000646631219044,98959105.69760324,bull
concentrated,2019-06-07,SHOP,1,0.18812636806750133,0.18812636806750133,3.1965868599625424,0.1785728023854718,0.18013460108558776,498288152.3077965,bear
concentrated,2019-06-07,HEI,2,0.039800716075549476,0.039800716075549476,2.8024378342729888,0.22381635095581265,0.22537814965592862,65979089.74479675,bear
concentrated,2019-06-07,MKTX,3,0.022072915856949215,0.022072915856949215,2.716734544126237,0.19099474245510772,0.1925565411552237,112550641.096344,bear
concentrated,2019-06-14,HEI,1,0.2089587374721536,0.2089587374721536,3.051404115687297,0.22328876296766786,0.2113237265306973,65979089.74479675,bear
concentrated,2019-06-14,SHOP,2,0.0410412625278464,0.0410412625278464,2.737299153107246,0.1155758410971488,0.10361080466017825,498288152.3077965,bear
concentrated,2019-06-21,SHOP,1,0.22473430235975977,0.22473430235975977,3.5517225096805918,0.18488317774457008,0.1401488988830064,498288152.3077965,bear
