rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,cash_weight_start,cash_weight_end,stock_weight_start,stock_weight_end,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month
2019-05-31,2019-06-28,risk_off_alert,0.18,0.36,0.18,0.28,0.31076676594453534,0.28,0.31076676594453534,0.72,0.6892332340554645,initial_rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.047667636527194
2019-06-28,2019-07-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,1.0000000000000002,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.0542640245685013
2019-07-31,2019-08-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.074250214002023
2019-08-30,2019-09-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.21632790384284814,0.008051087044759904,0.21632790384284814,0.9919489129552402,0.7836720961571519,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.011527978359082869,1.0618662807827675
2019-09-30,2019-10-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.011527978359082869,0.0,1.0875811872282903
2019-10-31,2019-11-29,growth_reentry_alert,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,20,0.0,0.0,1.0906890398826437
2019-11-29,2019-12-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,20,0.0,0.0,1.1084225081493866
2019-12-31,2020-01-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.1727644695418056
2020-01-31,2020-02-28,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.33868265429883765,0.0,0.33868265429883765,0.9999999999999999,0.6613173457011622,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.03191894142588532,1.1353310691321412
2020-02-28,2020-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.8209535716215878,0.28,0.8209535716215878,0.72,0.179046428378412,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.03191894142588532,-0.08474314677363894,1.0733807179685155
2020-03-31,2020-04-30,systemic_alert,0.2,0.3,0.1,0.4,0.36385023267217487,0.3999999999999999,0.36385023267217487,0.6000000000000001,0.6361497673278251,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.08474314677363894,0.0,1.1776967428832277
2020-04-30,2020-05-29,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.3252281611466106
2020-05-29,2020-06-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.4228266035906452
2020-06-30,2020-07-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.5386384431712246
2020-07-31,2020-08-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.017393713210290155,0.0,0.017393713210290155,0.9999999999999999,0.98260628678971,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.6925446033278482
2020-08-31,2020-09-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.22019185124627277,0.0,0.22019185124627277,1.0,0.7798081487537273,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.024234081894268754,1.6515273388010985
2020-09-30,2020-10-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.1078346064645476,0.0,0.1078346064645476,1.0,0.8921653935354524,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.024234081894268754,-0.02424310004401443,1.6515120751804144
2020-10-30,2020-11-30,risk_off_alert,0.18,0.36,0.18,0.28,0.306732585305897,0.28,0.306732585305897,0.72,0.693267414694103,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.02424310004401443,0.0,1.7582310100074297
2020-11-30,2020-12-31,growth_reentry_alert,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.8369658797689419
2020-12-31,2021-01-29,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.29204788212387955,0.013076064067933968,0.29204788212387955,0.9869239359320661,0.7079521178761206,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.000996876586564109,1.835134651493083
2021-01-29,2021-02-26,risk_off_alert,0.18,0.36,0.18,0.28,0.36698853508070284,0.28,0.36698853508070284,0.72,0.6330114649192972,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.000996876586564109,0.0,1.9226790892711612
2021-02-26,2021-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.6277403129878321,0.28,0.6277403129878321,0.72,0.372259687012168,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.016611321521604064,1.890740848736413
2021-03-31,2021-04-30,growth_reentry_alert,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.03515776778070623,0.01396853104386031,0.03515776778070623,0.9860314689561397,0.9648422322192938,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.016611321521604064,0.0,1.9601864410268213
2021-04-30,2021-05-28,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.2661606711203581,0.0,0.2661606711203581,0.9999999999999999,0.7338393288796419,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,21,0.0,-0.003182221312941891,1.953948693956846
2021-05-28,2021-06-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.0,0.0,0.0,1.0,1.0,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.003182221312941891,0.0,2.023451353361202
2021-06-30,2021-07-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.08467924297632348,0.0,0.08467924297632348,1.0,0.9153207570236765,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,2.1737625029889407
2021-07-30,2021-08-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.05505202032976414,0.0,0.05505202032976414,1.0,0.9449479796702359,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,2.243668140863491
2021-08-31,2021-09-30,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.49429066477992223,0.0,0.49429066477992223,1.0,0.5057093352200778,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.05657896907153473,2.116723710514788
2021-09-30,2021-10-29,risk_off_alert,0.18,0.36,0.18,0.28,0.25368287106243786,0.28,0.25368287106243786,0.72,0.7463171289375622,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.05657896907153473,0.0,2.3319946704671444
2021-10-29,2021-11-30,growth_reentry_alert,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.2015622736300914,0.0,0.2015622736300914,1.0,0.7984377263699085,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,2.348701702066808
2021-11-30,2021-12-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.08700242280125883,0.0,0.08700242280125883,1.0,0.9129975771987412,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,2.4240818367597092
2021-12-31,2022-01-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.3435785348152727,0.0,0.3435785348152727,1.0,0.6564214651847273,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.039688006833274496,2.3278748602579733
2022-01-31,2022-02-28,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.04109913552609255,0.0,0.04109913552609255,1.0,0.9589008644739074,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.039688006833274496,-0.04846859524280173,2.3065899953783755
2022-02-28,2022-03-31,balanced,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.078161060986802,0.0,0.078161060986802,1.0,0.9218389390131979,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.04846859524280173,-0.01910698059932703,2.3777649521335604
2022-03-31,2022-04-29,growth_reentry_alert,0.35000000000000003,0.30000000000000004,0.35000000000000003,0.0,0.5846864638336611,0.0,0.5846864638336611,1.0,0.41531353616633904,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.01910698059932703,-0.07039114550367202,2.253447939475548
2022-04-29,2022-05-31,risk_off_alert,0.18,0.36,0.18,0.28,0.3535037627689083,0.28,0.3535037627689083,0.72,0.6464962372310915,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.07039114550367202,-0.06842263131995835,2.258219778953692
