ticker,source_etf,source_etf_theme,source_etf_label,etf_attention_score,ticker_in_scored_universe,ticker_participation_score,ticker_ret_5d,ticker_ret_21d,ticker_dollar_volume_20d,ticker_market_cap,ticker_name,combined_watch_score
INTC,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3357698591770106,True,1.9525827677356786,-0.12928275506406262,0.5878831626725023,15582222789.27151,546678003128.05176,Intel,2.31206124304485
STX,DRAM,memory_semiconductors,Roundhill Memory ETF,1.1034650747951744,True,2.408151454569266,0.016393176702638623,0.4957785193112729,3327926081.6812134,178367429697.03125,Seagate Technology,2.3075408020798074
INTC,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.3182461342704352,True,1.9525827677356786,-0.12928275506406262,0.5878831626725023,15582222789.27151,546678003128.05176,Intel,2.2945375181382746
INTC,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.3144391503151291,True,1.9525827677356786,-0.12928275506406262,0.5878831626725023,15582222789.27151,546678003128.05176,Intel,2.2907305341829685
NVDA,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3357698591770106,True,1.8713726283905205,0.047026071187215246,0.13597176904863773,32444531297.00775,5515157819274.902,NVIDIA,2.271456173372271
NVDA,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.3144391503151291,True,1.8713726283905205,0.047026071187215246,0.13597176904863773,32444531297.00775,5515157819274.902,NVIDIA,2.2501254645103894
ARM,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3357698591770106,True,1.5047771208336445,-0.01927134865670499,0.28848642458461327,2479627022.490692,222127923889.16016,Arm Holdings,2.088158419593833
WDC,DRAM,memory_semiconductors,Roundhill Memory ETF,1.1034650747951744,True,1.8802793623420306,0.004208310445149799,0.3326881742930097,3573476777.436981,166143676997.829,Western Digital,2.04360475596619
AVGO,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3357698591770106,True,1.188775190814669,-0.011186040833938926,0.06705649393642443,8067510154.500732,1992440351440.4297,Broadcom,1.9301574545843452
AMAT,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3357698591770106,True,1.1646567873635985,0.0027098857917631225,0.11982560131331255,3027932953.0415344,354535436035.15625,Applied Materials,1.91809825285881
AVGO,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.3144391503151291,True,1.188775190814669,-0.011186040833938926,0.06705649393642443,8067510154.500732,1992440351440.4297,Broadcom,1.9088267457224637
AMAT,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.3144391503151291,True,1.1646567873635985,0.0027098857917631225,0.11982560131331255,3027932953.0415344,354535436035.15625,Applied Materials,1.8967675439969285
TSM,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3357698591770106,True,0.8581486472610949,-0.017805059032923065,0.11283885870726929,5721497583.696747,10485816448345.918,Taiwan Semiconductor Manufacturing,1.764844182807558
MCHP,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.3182461342704352,True,0.7661065916844514,-0.052881199489618225,0.22089235229400406,1121309161.4834213,50785294153.54717,MICROCHIP TECHNOLOGY INC,1.701299430112661
MCHP,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.3144391503151291,True,0.7661065916844514,-0.052881199489618225,0.22089235229400406,1121309161.4834213,50785294153.54717,MICROCHIP TECHNOLOGY INC,1.6974924461573548
MPWR,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.3182461342704352,True,0.6603084917919075,-0.03174580056353171,0.1049393394605902,1030955675.8868408,76152483559.57031,MONOLITHIC POWER SYSTEMS INC,1.6484003801663891
MPWR,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.3144391503151291,True,0.6603084917919075,-0.03174580056353171,0.1049393394605902,1030955675.8868408,76152483559.57031,MONOLITHIC POWER SYSTEMS INC,1.644593396211083
LRCX,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3357698591770106,True,0.5593777828816519,-0.03172925339087096,0.09104847694522955,2610043596.4548492,356062576646.5759,Lam Research,1.6154587506178366
LRCX,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.3144391503151291,True,0.5593777828816519,-0.03172925339087096,0.09104847694522955,2610043596.4548492,356062576646.5759,Lam Research,1.5941280417559551
KLAC,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3357698591770106,True,0.4389994111470902,-0.03470487063951555,0.040043791498260095,1913678130.2685547,235693841674.59335,KLA,1.5552695647505557
KLAC,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.3144391503151291,True,0.4389994111470902,-0.03470487063951555,0.040043791498260095,1913678130.2685547,235693841674.59335,KLA,1.5339388558886742
ASML,SMH,semiconductors_broad,VanEck Semiconductor ETF,1.3357698591770106,True,0.3458700700083667,-0.05666383577516898,0.06681199722866071,2508470627.48291,590661896044.9219,ASML Holding,1.508704894181194
LSCC,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.3182461342704352,True,0.05503109370430495,-0.05566476684609145,0.07356098998011151,319356956.0887146,16456013787.89296,LATTICE SEMICONDUCTOR CORP,1.3457616811225876
ONTO,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.3182461342704352,True,-0.011857918533838739,-0.04531571224777864,0.0172936373675443,284779318.4655762,13518808657.09085,Onto Innovation,1.3123171750035159
TER,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.3182461342704352,True,-0.22572387204328825,-0.060844386133684814,-0.07662879185606364,1484420676.6349792,52892466460.926025,TERADYNE INC,1.2053841982487912
RKLB,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.3223538864703066,True,2.9280085034257826,0.1829903782970168,0.5045218399122486,2593158421.811104,72210759079.47136,ROCKET LAB CORP,1.1416503652425847
CRUS,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.3182461342704352,True,-0.43097787295750123,-0.06966850109305622,-0.031121024860422453,113462321.68014526,8351395961.074829,CIRRUS LOGIC INC,1.1027571977916846
TSLA,ARKK,innovation_beta,ARK Innovation ETF,0.04565142442472775,True,1.1306842700958715,-0.014264073262704846,0.08572897110089683,24080569134.139557,1584426844279.3164,TESLA INC,0.6109935594726634
EXEL,XBI,biotech_small,SPDR Biotech ETF,0.19933183977393976,True,0.6414637655610467,0.040905341091046266,0.12956286303767306,138047126.68014526,12600430579.266191,EXELIXIS INC,0.5200637225544631
PLTR,ARKK,innovation_beta,ARK Innovation ETF,0.04565142442472775,True,0.6794743631579778,-0.02764874799866812,-0.06143169901321288,6189183786.407089,321191863837.84485,PALANTIR TECHNOLOGIES INC CLASS A,0.38538860600371666
BEAM,XBI,biotech_small,SPDR Biotech ETF,0.19933183977393976,False,,,,,,,0.19933183977393976
EDIT,XBI,biotech_small,SPDR Biotech ETF,0.19933183977393976,False,,,,,,,0.19933183977393976
NUE,XME,metals_mining,SPDR Metals & Mining ETF,-0.20315589229386216,True,0.6950031222672679,-0.0021098713298420835,0.1833202869431696,359998093.83865356,51701751442.01431,NUCOR CORP,0.1443456688397718
STLD,XME,metals_mining,SPDR Metals & Mining ETF,-0.20315589229386216,True,0.5188505688508249,-0.024500253577572573,0.17159640530212328,274355129.75006104,33073758666.417023,STEEL DYNAMICS INC,0.0562693921315503
COIN,ARKK,innovation_beta,ARK Innovation ETF,0.04565142442472775,False,,,,,,,0.04565142442472775
ROKU,ARKK,innovation_beta,ARK Innovation ETF,0.04565142442472775,False,,,,,,,0.04565142442472775
HOOD,ARKK,innovation_beta,ARK Innovation ETF,0.04565142442472775,False,,,,,,,0.04565142442472775
PATH,ARKK,innovation_beta,ARK Innovation ETF,0.04565142442472775,False,,,,,,,0.04565142442472775
INSM,XBI,biotech_small,SPDR Biotech ETF,0.19933183977393976,True,-0.48169671168219846,0.07686236835530358,-0.23566072889333434,421444782.28435516,23656362369.844803,Insmed,-0.041516516067159476
FCX,XME,metals_mining,SPDR Metals & Mining ETF,-0.20315589229386216,True,0.17859476028982024,0.022059963698190854,-0.07718219906239343,1006080414.8517418,90580644680.7535,FREEPORT MCMORAN INC,-0.11385851214895204
MP,XME,metals_mining,SPDR Metals & Mining ETF,-0.20315589229386216,False,,,,,,,-0.20315589229386216
CLF,XME,metals_mining,SPDR Metals & Mining ETF,-0.20315589229386216,False,,,,,,,-0.20315589229386216
X,XME,metals_mining,SPDR Metals & Mining ETF,-0.20315589229386216,False,,,,,,,-0.20315589229386216
AA,XME,metals_mining,SPDR Metals & Mining ETF,-0.20315589229386216,False,,,,,,,-0.20315589229386216
HWM,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.3223538864703066,True,0.14983103836207642,-0.037736515180397334,0.05195754585094092,663300686.628952,104167985641.11227,HOWMET AEROSPACE INC,-0.24743836728926838
GD,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.3223538864703066,True,0.060934080280141356,-0.03471560563782161,-0.0012540708554134028,523443110.6062317,90458897551.5,GENERAL DYNAMICS CORP,-0.2918868463302359
LMT,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.3223538864703066,True,-0.033033615377054626,0.018755799129015926,-0.15058681120565665,872801323.9929199,118973129615.67772,LOCKHEED MARTIN CORP,-0.3388706941588339
RTX,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.3223538864703066,True,-0.08813629482533242,-0.027883490057480587,-0.1259638124019008,1120548719.1775513,230525259341.636,RTX CORP,-0.3664220338829728
CRSP,XBI,biotech_small,SPDR Biotech ETF,0.19933183977393976,True,-1.1387520354931517,-0.11708921702071529,-0.13119169442112177,95016565.75372696,4669086006.003082,CRISPR Therapeutics,-0.3700441779726361
CRSP,ARKK,innovation_beta,ARK Innovation ETF,0.04565142442472775,True,-1.1387520354931517,-0.11708921702071529,-0.13119169442112177,95016565.75372696,4669086006.003082,CRISPR Therapeutics,-0.5237245933218482
NOC,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.3223538864703066,True,-0.4901036516506472,-0.016068599461355193,-0.19632268569558142,481542658.7020874,76796080485.20142,NORTHROP GRUMMAN CORP,-0.5674057122956302
LEU,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.9401498094578165,False,,,,,,,-0.9401498094578165
SMR,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.9401498094578165,False,,,,,,,-0.9401498094578165
OKLO,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.9401498094578165,False,,,,,,,-0.9401498094578165
UUUU,URA,nuclear_uranium,Global X Uranium ETF,-1.1093508045070006,False,,,,,,,-1.1093508045070006
LEU,URA,nuclear_uranium,Global X Uranium ETF,-1.1093508045070006,False,,,,,,,-1.1093508045070006
NXE,URA,nuclear_uranium,Global X Uranium ETF,-1.1093508045070006,False,,,,,,,-1.1093508045070006
DNN,URA,nuclear_uranium,Global X Uranium ETF,-1.1093508045070006,False,,,,,,,-1.1093508045070006
BWXT,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.9401498094578165,True,-0.36095887786195835,-0.002970830394544488,-0.11299827333713741,225571495.5632019,18755351055.11429,BWX TECHNOLOGIES INC,-1.1206292483887956
KTOS,ITA,aerospace_defense,iShares U.S. Aerospace & Defense ETF,-0.3223538864703066,True,-1.6086691695840936,-0.10019000342393625,-0.29995971524037357,265265797.40488052,9767915995.17328,Kratos Defense,-1.1266884712623533
CEG,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.9401498094578165,True,-0.3985548647675929,-0.11861427429309335,-0.10538495193733244,964740870.1921082,96509989242.6584,CONSTELLATION ENERGY CORP,-1.139427241841613
CCJ,NLR,nuclear_power,VanEck Uranium and Nuclear ETF,-0.9401498094578165,True,-0.7187437249512821,-0.07914345065327222,-0.10609457772502195,382571960.59741974,46824153088.0,Cameco,-1.2995216719334575
CCJ,URA,nuclear_uranium,Global X Uranium ETF,-1.1093508045070006,True,-0.7187437249512821,-0.07914345065327222,-0.10609457772502195,382571960.59741974,46824153088.0,Cameco,-1.4687226669826416
UEC,URA,nuclear_uranium,Global X Uranium ETF,-1.1093508045070006,True,-1.2234305549705704,-0.09960423773616334,-0.09960423773616334,133498558.05071831,6691513500.945612,Uranium Energy,-1.7210660819922858
