signal_date,effective_next_trading_day,portfolio,crisis_state,prior_cash_weight,target_cash_weight,policy_cash_floor,equity_drawdown,equity_drawdown_cash_floor,base_cash_floor,turnover_from_cash_action,estimated_cost_usd,cash_action
2019-06-19,2019-06-20,main,GREEN,0.5278599956485518,0.4974746448800207,0.03,0.0,0.0,0.4974746448800207,0.030385350768531105,8.040206894817041,RELEASE_CASH
2019-07-01,2019-07-02,main,GREEN,0.4974746448800207,0.3974746448800207,0.03,-0.019109824924565255,0.0,0.0753468711313271,0.09999999999999998,25.994331536521486,RELEASE_CASH
2019-07-02,2019-07-03,main,GREEN,0.3974746448800207,0.29747464488002073,0.03,-0.01689843265719171,0.0,0.0750583167945673,0.09999999999999998,26.052935104195093,RELEASE_CASH
2019-07-03,2019-07-05,main,GREEN,0.29747464488002073,0.19747464488002073,0.03,-0.012289440869218016,0.0,0.0745733471111452,0.1,26.17507687259081,RELEASE_CASH
2019-07-05,2019-07-08,main,GREEN,0.19747464488002073,0.09747464488002072,0.03,-0.01078940127634831,0.0,0.074421521361419,0.1,26.214829056357935,RELEASE_CASH
2019-08-02,2019-08-05,main,WATCH,0.09747464488002072,0.15,0.15,-0.031204981186723657,0.0,0.0926152597652539,0.05252535511997927,13.60772645885015,RAISE_CASH
2019-09-03,2019-09-04,main,GREEN,0.15,0.2458908335361021,0.03,-0.03117289356022679,0.0,0.2458908335361021,0.09589083353610212,24.84322948521755,RAISE_CASH
2019-10-01,2019-10-02,main,WATCH,0.2458908335361021,0.15,0.15,-0.06440615975092145,0.0,0.1398943481761488,0.09589083353610212,23.991042698709553,RELEASE_CASH
2019-12-02,2019-12-03,main,GREEN,0.15,0.04999999999999999,0.03,-0.04728818517241817,0.0,0.0316265736594633,0.1,25.513657572957545,RELEASE_CASH
2020-02-03,2020-02-04,main,WATCH,0.04999999999999999,0.0905707791009867,0.03,-0.026105428905197736,0.0,0.0905707791009867,0.040570779100986706,11.583868954354667,RAISE_CASH
2020-02-04,2020-02-05,main,WATCH,0.0905707791009867,0.15,0.15,0.0,0.0,0.0876907133861356,0.0594292208990133,17.523900309671276,RAISE_CASH
2020-02-06,2020-02-07,main,GREEN,0.15,0.0897497988810654,0.03,-0.021521485469642276,0.0,0.0897497988810654,0.06025020111893459,17.383632487908045,RELEASE_CASH
2020-02-25,2020-02-26,main,WATCH,0.0897497988810654,0.35,0.03,-0.1001459222872384,0.35,0.0918424008493485,0.2602502011189346,73.38163263861745,RAISE_CASH
2020-03-02,2020-03-03,main,DEFENSE_REVIEW,0.35,0.4385931867742332,0.35,-0.09729983007436116,0.0,0.4385931867742332,0.08859318677423322,25.059249218807913,RAISE_CASH
2020-03-09,2020-03-10,main,DEFENSE_REVIEW,0.4385931867742332,0.55,0.35,-0.16535023853390407,0.55,0.4738399701338416,0.11140681322576684,29.136691270014357,RAISE_CASH
2020-03-10,2020-03-11,main,DEFENSE_REVIEW,0.55,0.459743263427459,0.35,-0.14370104358142488,0.35,0.459743263427459,0.09025673657254102,24.217496659875582,RELEASE_CASH
2020-03-11,2020-03-12,main,CRISIS_DEFENSE,0.459743263427459,0.55,0.35,-0.1701434920889796,0.55,0.4742854249926608,0.09025673657254102,23.469662152300156,RAISE_CASH
2020-03-12,2020-03-13,main,CRISIS_DEFENSE,0.55,0.75,0.55,-0.21246465698017936,0.75,0.5041988518421608,0.19999999999999996,49.35421583330084,RAISE_CASH
2020-03-25,2020-03-26,main,CRISIS_DEFENSE,0.75,0.65,0.55,-0.1995656112889317,0.55,0.4923647648877109,0.09999999999999998,25.08129440220439,RELEASE_CASH
2020-03-26,2020-03-27,main,CRISIS_DEFENSE,0.65,0.55,0.55,-0.18423601401109357,0.55,0.4788856426953747,0.09999999999999998,25.561641258630466,RELEASE_CASH
2020-04-01,2020-04-02,main,CRISIS_DEFENSE,0.55,0.7863680954656139,0.55,-0.213222531435052,0.75,0.7863680954656139,0.23636809546561388,58.27267802244433,RAISE_CASH
2020-04-14,2020-04-15,main,DEFENSE_REVIEW,0.7863680954656139,0.7541428045234445,0.35,-0.18164880227867186,0.55,0.7541428045234445,0.032225290942169416,8.263438068303582,RELEASE_CASH
2020-05-01,2020-05-04,main,DEFENSE_REVIEW,0.7541428045234445,0.6541428045234445,0.35,-0.169857663292467,0.55,0.3220409195235779,0.09999999999999998,26.01218118105026,RELEASE_CASH
2020-05-04,2020-05-05,main,DEFENSE_REVIEW,0.6541428045234445,0.5541428045234446,0.35,-0.15999589862534935,0.55,0.3145598234179657,0.09999999999999998,26.321195669220284,RELEASE_CASH
2020-05-05,2020-05-06,main,DEFENSE_REVIEW,0.5541428045234446,0.4541428045234446,0.35,-0.1498522089098191,0.35,0.3087086238897557,0.09999999999999998,26.63904416707095,RELEASE_CASH
2020-05-06,2020-05-07,main,DEFENSE_REVIEW,0.4541428045234446,0.3541428045234446,0.35,-0.14126507942566668,0.35,0.3047132828912536,0.09999999999999998,26.90811846685046,RELEASE_CASH
2020-06-09,2020-06-10,main,REENTRY_READY,0.3541428045234446,0.2541428045234446,0.2,-0.07657618342753247,0.0,0.2011194612118988,0.09999999999999998,28.935119390305854,RELEASE_CASH
2020-06-10,2020-06-11,main,GREEN,0.2541428045234446,0.198686366308043,0.03,-0.06625206196527966,0.0,0.198686366308043,0.05545643821540161,16.22578943548428,RELEASE_CASH
2020-06-11,2020-06-12,main,GREEN,0.198686366308043,0.35,0.03,-0.10221240056295378,0.35,0.2066159789489113,0.15131363369195697,42.567277075283194,RAISE_CASH
2020-06-12,2020-06-15,main,WATCH,0.35,0.24999999999999997,0.15,-0.09274066940838288,0.0,0.2038951794988491,0.1,28.428611627191298,RELEASE_CASH
2020-06-15,2020-06-16,main,WATCH,0.24999999999999997,0.1979427685830274,0.15,-0.06727138919446163,0.0,0.1979427685830274,0.05205723141697258,15.214601187840103,RELEASE_CASH
2020-07-01,2020-07-02,main,WATCH,0.1979427685830274,0.15,0.15,-0.0030633575213240283,0.0,0.1269225047961971,0.0479427685830274,14.976656735463733,RELEASE_CASH
2020-07-20,2020-07-21,main,GREEN,0.15,0.1174724830581794,0.03,0.0,0.0,0.1174724830581794,0.0325275169418206,10.95307331072845,RELEASE_CASH
2020-08-03,2020-08-04,main,GREEN,0.1174724830581794,0.0617645647346023,0.03,0.0,0.0,0.0617645647346023,0.0557079183235771,19.633583958942804,RELEASE_CASH
2020-09-01,2020-09-02,main,GREEN,0.0617645647346023,0.03,0.03,0.0,0.0,0.0250664030747579,0.0317645647346023,12.773117185107493,RELEASE_CASH
2020-09-04,2020-09-08,main,GREEN,0.03,0.35,0.03,-0.118608558480371,0.35,0.0284528825008797,0.31999999999999995,113.4156001825988,RAISE_CASH
2020-09-15,2020-09-16,main,WATCH,0.35,0.24999999999999997,0.15,-0.09218616833184057,0.0,0.0272314690469758,0.1,36.50486808505619,RELEASE_CASH
2020-09-16,2020-09-17,main,WATCH,0.24999999999999997,0.35,0.15,-0.10300539971132516,0.35,0.0276500165975806,0.1,36.069806841756964,RAISE_CASH
2020-09-21,2020-09-22,main,WATCH,0.35,0.24999999999999997,0.15,-0.09176709280757889,0.0,0.0271336378725337,0.1,36.52171988461815,RELEASE_CASH
2020-09-22,2020-09-23,main,WATCH,0.24999999999999997,0.15,0.15,-0.08160917015692193,0.0,0.0267369752730976,0.09999999999999998,36.93018868454714,RELEASE_CASH
2020-09-23,2020-09-24,main,WATCH,0.15,0.35,0.15,-0.10689295014867162,0.35,0.0275992996059771,0.19999999999999998,71.82696254087037,RAISE_CASH
2020-10-07,2020-10-08,main,REENTRY_READY,0.35,0.24999999999999997,0.2,-0.036145964218223026,0.0,0.1975161634056146,0.1,38.758348024735085,RELEASE_CASH
2020-10-08,2020-10-09,main,GREEN,0.24999999999999997,0.1996398553496196,0.03,-0.04596706927103955,0.0,0.1996398553496196,0.050360144650380384,19.319875457386825,RELEASE_CASH
2020-10-30,2020-11-02,main,WATCH,0.1996398553496196,0.35,0.15,-0.1165187262585875,0.35,0.2154944225333222,0.1503601446503804,53.41756306511748,RAISE_CASH
2020-11-04,2020-11-05,main,WATCH,0.35,0.24999999999999997,0.15,-0.08967893527292958,0.0,0.1390116960231062,0.1,36.60568854943032,RELEASE_CASH
2020-11-05,2020-11-06,main,WATCH,0.24999999999999997,0.15,0.15,-0.06625192325440532,0.0,0.1349840805304192,0.09999999999999998,37.54773189965309,RELEASE_CASH
2020-11-10,2020-11-11,main,GREEN,0.15,0.35,0.03,-0.1226329555934319,0.35,0.1437624079196176,0.19999999999999998,70.56109325715785,RAISE_CASH
2020-11-13,2020-11-16,main,GREEN,0.35,0.24999999999999997,0.03,-0.09805470569483299,0.0,0.1385429686288989,0.1,36.26888337672166,RELEASE_CASH
2020-11-16,2020-11-17,main,GREEN,0.24999999999999997,0.35,0.03,-0.1007751836933487,0.35,0.1389846781630604,0.1,36.159487940124684,RAISE_CASH
2020-11-17,2020-11-18,main,GREEN,0.35,0.24999999999999997,0.03,-0.09854947738535169,0.0,0.1384846477940681,0.1,36.2489876947387,RELEASE_CASH
2020-11-18,2020-11-19,main,GREEN,0.24999999999999997,0.35,0.03,-0.10258616605241822,0.35,0.1391606701576694,0.1,36.0866650002046,RAISE_CASH
2020-11-19,2020-11-20,main,GREEN,0.35,0.24999999999999997,0.03,-0.09142251760606535,0.0,0.1368600298068382,0.1,36.535575888831616,RELEASE_CASH
2020-11-20,2020-11-23,main,GREEN,0.24999999999999997,0.14999999999999997,0.03,-0.08184042750664278,0.0,0.1351800108761272,0.1,36.92088940010053,RELEASE_CASH
2020-12-01,2020-12-02,main,GREEN,0.14999999999999997,0.4541810405187004,0.03,-0.0680011927652765,0.0,0.4541810405187004,0.30418104051870043,113.99911652558129,RAISE_CASH
2020-12-17,2020-12-18,main,GREEN,0.4541810405187004,0.4205161841954888,0.03,0.0,0.0,0.4205161841954888,0.03366485632321159,13.594008910683026,RELEASE_CASH
2021-01-04,2021-01-05,main,GREEN,0.4205161841954888,0.3205161841954888,0.03,-0.029512416870563163,0.0,0.0363485711845853,0.10000000000000003,40.18070081143939,RELEASE_CASH
2021-01-05,2021-01-06,main,GREEN,0.3205161841954888,0.22051618419548877,0.03,-0.004115018410249749,0.0,0.0350355062035797,0.1,41.23221892116325,RELEASE_CASH
2021-01-06,2021-01-07,main,GREEN,0.22051618419548877,0.12051618419548876,0.03,0.0,0.0,0.0341400967441006,0.1,42.095245774001086,RELEASE_CASH
2021-01-07,2021-01-08,main,GREEN,0.12051618419548876,0.0329614663275841,0.03,0.0,0.0,0.0329614663275841,0.08755471786790467,38.04690431050545,RELEASE_CASH
2021-01-29,2021-02-01,main,WATCH,0.0329614663275841,0.15,0.15,-0.07358302859029953,0.0,0.0343545076749866,0.1170385336724159,48.790568914091686,RAISE_CASH
2021-02-01,2021-02-02,main,WATCH,0.15,0.2341038842053715,0.15,-0.044849498302317437,0.0,0.2341038842053715,0.08410388420537152,36.14834089618365,RAISE_CASH
2021-03-04,2021-03-05,main,WATCH,0.2341038842053715,0.35,0.15,-0.11248006769932173,0.35,0.2297663734962566,0.11589611579462847,47.0628505129362,RAISE_CASH
2021-03-09,2021-03-10,main,WATCH,0.35,0.24999999999999997,0.15,-0.09154692798717057,0.0,0.2235040432709331,0.1,41.56556894995467,RELEASE_CASH
