status,split,rows,crisis_gate,liquidity_gate,trend_gate,tp,fp,fn,tn,precision,recall,signal_rate,false_positive_rate,whipsaw_rate,score
ok,train,1760,0.35,0.5,0.5,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.35,0.5,0.5,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.35,0.5,0.5,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.35,0.5,0.5,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.35,0.65,0.2,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.35,0.65,0.2,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.35,0.65,0.2,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.35,0.65,0.2,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.35,0.65,0.35,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.35,0.65,0.35,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.35,0.65,0.35,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.35,0.65,0.35,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.35,0.65,0.5,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.35,0.65,0.5,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.35,0.65,0.5,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.35,0.65,0.5,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.45,0.2,0.2,0,11,20,1729,0.0,0.0,0.00625,0.00632183908045977,1.0,-0.3562966954022988
ok,validation,783,0.45,0.2,0.2,6,16,77,684,0.2727272727272727,0.07228915662650602,0.0280970625798212,0.022857142857142857,0.45454545454545453,-0.016038321769937885
ok,test,587,0.45,0.2,0.2,0,42,31,514,0.0,0.0,0.07155025553662692,0.07553956834532374,0.5476190476190477,-0.26580997552894653
ok,holdout,783,0.45,0.2,0.2,0,16,33,734,0.0,0.0,0.020434227330779056,0.021333333333333333,0.875,-0.3272686462324393
ok,train,1760,0.45,0.2,0.35,0,11,20,1729,0.0,0.0,0.00625,0.00632183908045977,1.0,-0.3562966954022988
ok,validation,783,0.45,0.2,0.35,6,16,77,684,0.2727272727272727,0.07228915662650602,0.0280970625798212,0.022857142857142857,0.45454545454545453,-0.016038321769937885
ok,test,587,0.45,0.2,0.35,0,42,31,514,0.0,0.0,0.07155025553662692,0.07553956834532374,0.5476190476190477,-0.26580997552894653
ok,holdout,783,0.45,0.2,0.35,0,13,33,737,0.0,0.0,0.016602809706257982,0.017333333333333333,0.8461538461538461,-0.31323149621770313
ok,train,1760,0.45,0.2,0.5,0,11,20,1729,0.0,0.0,0.00625,0.00632183908045977,1.0,-0.3562966954022988
ok,validation,783,0.45,0.2,0.5,6,16,77,684,0.2727272727272727,0.07228915662650602,0.0280970625798212,0.022857142857142857,0.45454545454545453,-0.016038321769937885
ok,test,587,0.45,0.2,0.5,0,42,31,514,0.0,0.0,0.07155025553662692,0.07553956834532374,0.5476190476190477,-0.26580997552894653
ok,holdout,783,0.45,0.2,0.5,0,13,33,737,0.0,0.0,0.016602809706257982,0.017333333333333333,0.8461538461538461,-0.31323149621770313
ok,train,1760,0.45,0.35,0.2,0,3,20,1737,0.0,0.0,0.0017045454545454545,0.0017241379310344827,1.0,-0.3517172805642633
ok,validation,783,0.45,0.35,0.2,0,4,83,696,0.0,0.0,0.005108556832694764,0.005714285714285714,1.0,-0.35550228060572886
ok,test,587,0.45,0.35,0.2,0,21,31,535,0.0,0.0,0.03577512776831346,0.03776978417266187,0.2857142857142857,-0.13707165443113992
ok,holdout,783,0.45,0.35,0.2,0,8,33,742,0.0,0.0,0.010217113665389528,0.010666666666666666,1.0,-0.36050932311621964
ok,train,1760,0.45,0.35,0.35,0,3,20,1737,0.0,0.0,0.0017045454545454545,0.0017241379310344827,1.0,-0.3517172805642633
ok,validation,783,0.45,0.35,0.35,0,4,83,696,0.0,0.0,0.005108556832694764,0.005714285714285714,1.0,-0.35550228060572886
ok,test,587,0.45,0.35,0.35,0,21,31,535,0.0,0.0,0.03577512776831346,0.03776978417266187,0.2857142857142857,-0.13707165443113992
ok,holdout,783,0.45,0.35,0.35,0,5,33,745,0.0,0.0,0.006385696040868455,0.006666666666666667,1.0,-0.3565683269476373
ok,train,1760,0.45,0.35,0.5,0,3,20,1737,0.0,0.0,0.0017045454545454545,0.0017241379310344827,1.0,-0.3517172805642633
ok,validation,783,0.45,0.35,0.5,0,4,83,696,0.0,0.0,0.005108556832694764,0.005714285714285714,1.0,-0.35550228060572886
ok,test,587,0.45,0.35,0.5,0,21,31,535,0.0,0.0,0.03577512776831346,0.03776978417266187,0.2857142857142857,-0.13707165443113992
ok,holdout,783,0.45,0.35,0.5,0,5,33,745,0.0,0.0,0.006385696040868455,0.006666666666666667,1.0,-0.3565683269476373
ok,train,1760,0.45,0.5,0.2,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.45,0.5,0.2,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.45,0.5,0.2,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.45,0.5,0.2,0,3,33,747,0.0,0.0,0.0038314176245210726,0.004,1.0,-0.3539409961685824
ok,train,1760,0.45,0.5,0.35,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.45,0.5,0.35,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.45,0.5,0.35,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.45,0.5,0.35,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.45,0.5,0.5,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.45,0.5,0.5,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.45,0.5,0.5,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.45,0.5,0.5,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.45,0.65,0.2,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.45,0.65,0.2,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.45,0.65,0.2,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.45,0.65,0.2,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.45,0.65,0.35,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.45,0.65,0.35,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.45,0.65,0.35,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.45,0.65,0.35,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.45,0.65,0.5,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.45,0.65,0.5,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.45,0.65,0.5,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.45,0.65,0.5,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.55,0.2,0.2,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.55,0.2,0.2,5,11,78,689,0.3125,0.060240963855421686,0.020434227330779056,0.015714285714285715,0.375,0.020999698575363324
ok,test,587,0.55,0.2,0.2,0,9,31,547,0.0,0.0,0.015332197614991482,0.01618705035971223,0.5555555555555556,-0.21033229634350442
ok,holdout,783,0.55,0.2,0.2,0,7,33,743,0.0,0.0,0.008939974457215836,0.009333333333333334,0.8571428571428571,-0.3091956577266922
ok,train,1760,0.55,0.2,0.35,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.55,0.2,0.35,5,11,78,689,0.3125,0.060240963855421686,0.020434227330779056,0.015714285714285715,0.375,0.020999698575363324
ok,test,587,0.55,0.2,0.35,0,9,31,547,0.0,0.0,0.015332197614991482,0.01618705035971223,0.5555555555555556,-0.21033229634350442
ok,holdout,783,0.55,0.2,0.35,0,7,33,743,0.0,0.0,0.008939974457215836,0.009333333333333334,0.8571428571428571,-0.3091956577266922
ok,train,1760,0.55,0.2,0.5,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.55,0.2,0.5,5,11,78,689,0.3125,0.060240963855421686,0.020434227330779056,0.015714285714285715,0.375,0.020999698575363324
ok,test,587,0.55,0.2,0.5,0,9,31,547,0.0,0.0,0.015332197614991482,0.01618705035971223,0.5555555555555556,-0.21033229634350442
ok,holdout,783,0.55,0.2,0.5,0,7,33,743,0.0,0.0,0.008939974457215836,0.009333333333333334,0.8571428571428571,-0.3091956577266922
ok,train,1760,0.55,0.35,0.2,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.55,0.35,0.2,0,1,83,699,0.0,0.0,0.001277139208173691,0.0014285714285714286,1.0,-0.35137557015143217
ok,test,587,0.55,0.35,0.2,0,4,31,552,0.0,0.0,0.0068143100511073255,0.007194244604316547,0.0,-0.00706126751069332
ok,holdout,783,0.55,0.35,0.2,0,1,33,749,0.0,0.0,0.001277139208173691,0.0013333333333333333,1.0,-0.35131366538952746
ok,train,1760,0.55,0.35,0.35,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.55,0.35,0.35,0,1,83,699,0.0,0.0,0.001277139208173691,0.0014285714285714286,1.0,-0.35137557015143217
ok,test,587,0.55,0.35,0.35,0,4,31,552,0.0,0.0,0.0068143100511073255,0.007194244604316547,0.0,-0.00706126751069332
ok,holdout,783,0.55,0.35,0.35,0,1,33,749,0.0,0.0,0.001277139208173691,0.0013333333333333333,1.0,-0.35131366538952746
ok,train,1760,0.55,0.35,0.5,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.55,0.35,0.5,0,1,83,699,0.0,0.0,0.001277139208173691,0.0014285714285714286,1.0,-0.35137557015143217
ok,test,587,0.55,0.35,0.5,0,4,31,552,0.0,0.0,0.0068143100511073255,0.007194244604316547,0.0,-0.00706126751069332
ok,holdout,783,0.55,0.35,0.5,0,1,33,749,0.0,0.0,0.001277139208173691,0.0013333333333333333,1.0,-0.35131366538952746
ok,train,1760,0.55,0.5,0.2,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.55,0.5,0.2,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.55,0.5,0.2,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.55,0.5,0.2,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.55,0.5,0.35,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.55,0.5,0.35,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.55,0.5,0.35,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.55,0.5,0.35,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.55,0.5,0.5,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.55,0.5,0.5,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.55,0.5,0.5,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.55,0.5,0.5,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.55,0.65,0.2,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.55,0.65,0.2,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.55,0.65,0.2,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.55,0.65,0.2,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.55,0.65,0.35,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.55,0.65,0.35,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.55,0.65,0.35,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.55,0.65,0.35,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.55,0.65,0.5,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.55,0.65,0.5,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.55,0.65,0.5,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.55,0.65,0.5,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.65,0.2,0.2,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.65,0.2,0.2,2,1,81,699,0.6666666666666666,0.024096385542168676,0.0038314176245210726,0.0014285714285714286,0.0,0.2551601512783482
ok,test,587,0.65,0.2,0.2,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.65,0.2,0.2,0,2,33,748,0.0,0.0,0.002554278416347382,0.0026666666666666666,1.0,-0.3526273307790549
ok,train,1760,0.65,0.2,0.35,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.65,0.2,0.35,2,1,81,699,0.6666666666666666,0.024096385542168676,0.0038314176245210726,0.0014285714285714286,0.0,0.2551601512783482
ok,test,587,0.65,0.2,0.35,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.65,0.2,0.35,0,2,33,748,0.0,0.0,0.002554278416347382,0.0026666666666666666,1.0,-0.3526273307790549
ok,train,1760,0.65,0.2,0.5,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.65,0.2,0.5,2,1,81,699,0.6666666666666666,0.024096385542168676,0.0038314176245210726,0.0014285714285714286,0.0,0.2551601512783482
ok,test,587,0.65,0.2,0.5,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.65,0.2,0.5,0,2,33,748,0.0,0.0,0.002554278416347382,0.0026666666666666666,1.0,-0.3526273307790549
ok,train,1760,0.65,0.35,0.2,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.65,0.35,0.2,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.65,0.35,0.2,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.65,0.35,0.2,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.65,0.35,0.35,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.65,0.35,0.35,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.65,0.35,0.35,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.65,0.35,0.35,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.65,0.35,0.5,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.65,0.35,0.5,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.65,0.35,0.5,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.65,0.35,0.5,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.65,0.5,0.2,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.65,0.5,0.2,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.65,0.5,0.2,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.65,0.5,0.2,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.65,0.5,0.35,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.65,0.5,0.35,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.65,0.5,0.35,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.65,0.5,0.35,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.65,0.5,0.5,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.65,0.5,0.5,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.65,0.5,0.5,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.65,0.5,0.5,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.65,0.65,0.2,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.65,0.65,0.2,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.65,0.65,0.2,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.65,0.65,0.2,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.65,0.65,0.35,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.65,0.65,0.35,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.65,0.65,0.35,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.65,0.65,0.35,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
ok,train,1760,0.65,0.65,0.5,0,0,20,1740,0.0,0.0,0.0,0.0,0.0,0.0
ok,validation,783,0.65,0.65,0.5,0,0,83,700,0.0,0.0,0.0,0.0,0.0,0.0
ok,test,587,0.65,0.65,0.5,0,0,31,556,0.0,0.0,0.0,0.0,0.0,0.0
ok,holdout,783,0.65,0.65,0.5,0,0,33,750,0.0,0.0,0.0,0.0,0.0,0.0
