horizon,status,start_date,end_date,period_return,cagr,max_dd,sharpe,realized_volatility,start_equity_usd,end_equity_usd,avg_cash_weight,end_cash_weight,series,series_type
1M,completed,2026-05-18,2026-06-17,0.2170651702611366,9.931907027615603,-0.1273294490900473,4.151966799145576,0.6163179372014255,633376.4083073883,770860.3662160187,0.16760486862859889,0.1554262587490077,main,portfolio
3M,completed,2026-03-17,2026-06-17,0.39285147230329387,2.726642461122597,-0.1273294490900473,2.902087948187685,0.49276971198568936,553440.4647907524,770860.3662160187,0.3042485907381121,0.1554262587490077,main,portfolio
6M,completed,2025-12-17,2026-06-17,0.8272944680206675,2.352858415579494,-0.12863094111625462,3.0079821607713346,0.44064184245681565,421858.8627650242,770860.3662160187,0.25296935620805616,0.1554262587490077,main,portfolio
YTD,completed,2026-01-02,2026-06-17,0.7569211824036857,2.4556419242622636,-0.12863094111625462,2.9564606721536215,0.4579893423705094,438756.3733288173,770860.3662160187,0.22522578925742925,0.1554262587490077,main,portfolio
1Y,completed,2025-06-17,2026-06-17,1.5644074727033175,1.5660620973071868,-0.12863094111625462,2.7114831544535583,0.3753548636989318,300599.7971934632,770860.3662160187,0.18700396818487844,0.1554262587490077,main,portfolio
2Y,completed,2024-06-17,2026-06-17,1.942072998590572,0.7158812155462106,-0.23778397867798462,1.8576467538219108,0.32015395584552875,262012.6579406108,770860.3662160187,0.22136348292457778,0.1554262587490077,main,portfolio
FULL,completed,2020-05-01,2026-06-17,6.723586886692752,0.39603208264080547,-0.2446401397858049,1.3888433327909944,0.26683417308053803,99806.00691424368,770860.3662160187,0.26506124244389784,0.1554262587490077,main,portfolio
1M,completed,2026-05-18,2026-06-17,0.2503111576155146,14.177332551492412,-0.1501232641384782,4.454232081576667,0.6528819700574557,983804.144458537,1230061.2987248944,0.0700024860522877,0.0632874117025924,concentrated,portfolio
3M,completed,2026-03-17,2026-06-17,0.30469068188924653,1.8746009912259027,-0.1501232641384782,2.3854730475387242,0.4901559344054402,942799.1751605938,1230061.2987248944,0.42228962053467656,0.0632874117025924,concentrated,portfolio
6M,completed,2025-12-17,2026-06-17,1.3182881709919303,4.405586937773785,-0.1501232641384782,3.7722866726997872,0.485573043100153,530590.3356262159,1230061.2987248944,0.3074962073133847,0.0632874117025924,concentrated,portfolio
YTD,completed,2026-01-02,2026-06-17,0.9979280968997593,3.585283746268445,-0.1501232641384782,3.3823834379270377,0.48883480592586337,615668.4520497083,1230061.2987248944,0.3236257437967599,0.0632874117025924,concentrated,portfolio
