broker_daily_equity_rows,broker_ledger_cagr,broker_ledger_end_date,broker_ledger_max_dd,broker_ledger_metric_mode,broker_ledger_sharpe,broker_ledger_status,broker_ledger_trade_count,daily_risk_action_evidence,daily_risk_engine_backtest_completed,execution_policy_cagr,execution_policy_daily_equity_rows,execution_policy_end_date,execution_policy_max_dd,execution_policy_metric_mode,execution_policy_sharpe,execution_policy_status,execution_policy_trade_count,full_nonmonthly_entry_replacement_validated,nonmonthly_risk_action_count,operating_event_backtest_status,operating_latest_append_detected,portfolio,position_risk_cagr,position_risk_daily_equity_rows,position_risk_end_date,position_risk_max_dd,position_risk_metric_mode,position_risk_sharpe,position_risk_status,position_risk_trade_count,risk_action_count,target_book_exists,target_book_max_date,target_book_max_decisions_per_month,target_book_min_date,target_book_multi_decision_month_count,target_book_path,target_book_rows,target_book_submonthly_decisions_validated,target_book_unique_date_count
1754,0.21450845224050852,2026-05-22,-0.3244829545050305,broker_ledger_next_close,1.0441382304338422,completed,2127,True,True,0.21216449977906637,1754,2026-05-22,-0.3165416139093684,broker_ledger_execution_policy_next_close,1.0207894361464305,completed,880,False,526,partial_daily_risk_overlay_validated,True,main,0.13311729600544808,1754,2026-05-22,-0.34503102363749616,broker_ledger_position_risk_next_close,0.811441908123985,completed,2411,526,True,2026-05-22,1,2019-05-31,0,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_main_target_book.csv,1678,False,83
1754,0.3661236888812105,2026-05-22,-0.4257565647965047,broker_ledger_next_close,1.1000820875105732,completed,276,True,True,0.17407672348641756,1754,2026-05-22,-0.41109118217657203,broker_ledger_execution_policy_next_close,0.6990387960697937,completed,196,False,43,partial_daily_risk_overlay_validated,True,concentrated,0.1962798361496123,1754,2026-05-22,-0.45675108317658775,broker_ledger_position_risk_next_close,0.7727657103367034,completed,294,43,True,2026-05-22,1,2019-05-31,0,/home/runner/work/r1000-quant-engine/r1000-quant-engine/outputs/reports/operating_concentrated_target_book.csv,22773,False,83
