as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,monster_recommendation,monster_stage,monster_priority_score,monster_reason,risk_state,account_source,approval_status
2026-05-22,current_broker_ledger_mark_to_market,main,equity,BE,69.0,302.489990234375,20871.809326171875,0.172813760109183,156.9882653277853,10039.619018554688,0.0,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-22,current_broker_ledger_mark_to_market,main,equity,KGC,330.0,28.290000915527344,9335.700302124023,0.0772974420784627,31.73933594443581,-1138.280559539795,2190.933697032928,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-22,current_broker_ledger_mark_to_market,main,equity,CNI,75.0,114.23999786376952,8567.999839782715,0.0709410595789157,111.63083943684896,195.68688201904297,-550.0685552597042,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-22,current_broker_ledger_mark_to_market,main,equity,TRP,119.0,70.91000366210938,8438.290435791016,0.0698670956750188,56.89431592797031,1667.8668403625488,-485.3434669876102,,,,0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-22,current_broker_ledger_mark_to_market,main,equity,SU,116.0,67.33999633789062,7811.439575195312,0.064676915343533,57.22504559878645,1173.334285736084,235.61804869651797,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-22,current_broker_ledger_mark_to_market,main,equity,CNQ,154.0,48.61000061035156,7485.940093994141,0.0619818548252564,33.86477355385541,2270.764966700408,3666.7792427035856,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-22,current_broker_ledger_mark_to_market,main,equity,MFC,149.0,38.52999877929688,5740.969818115234,0.0475339040060017,34.81834960357188,553.0357271830244,749.3677387173973,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-22,current_broker_ledger_mark_to_market,main,equity,SLF,78.0,73.08000183105469,5700.240142822266,0.0471966717025915,64.898067703849,638.190861922044,-601.317212572831,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-22,current_broker_ledger_mark_to_market,main,equity,HDB,207.0,24.739999771118164,5121.17995262146,0.0424021870829635,35.41712374687195,-2210.164662981034,861.03353778839,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-22,current_broker_ledger_mark_to_market,main,equity,GTLS,21.0,207.9600067138672,4367.160140991211,0.036159077211255,206.9161878313337,21.920196533203125,-6392.46334690094,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-22,current_broker_ledger_mark_to_market,main,equity,AEM,17.0,175.91000366210938,2990.4700622558594,0.024760401356501,164.51398584702434,193.7323028564456,8225.79770378113,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-22,current_broker_ledger_mark_to_market,main,equity,NTR,39.0,70.12999725341797,2735.069892883301,0.0226457469481527,75.19581604003906,-197.56693267822263,-80.16146181106568,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
2026-05-22,current_broker_ledger_mark_to_market,main,cash,CASH,0.0,1.0,31610.046568148107,0.2617238840821646,1.0,0.0,0.0,,,,0,0.0,0.0,,,CASH_POLICY_REVIEW,Combined cash target is materially above the macro floor without confirmed cash-raise evidence; review before reserving more cash.,,,0.0,,green,simulated_broker_replay,simulation_ready_preview_only
