ticker,source_etf,source_etf_theme,source_etf_label,etf_attention_score,ticker_in_scored_universe,ticker_participation_score,ticker_ret_5d,ticker_ret_21d,ticker_dollar_volume_20d,ticker_market_cap,ticker_name,combined_watch_score
MU,DRAM,memory_semiconductors,Roundhill Memory ETF,1.49245994977642,True,4.1631474721679975,0.2055836008735501,0.7257870518463934,28029967915.948334,906280920911.644,MICRON TECHNOLOGY INC,3.5740336858604187
MU,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.2696625758980955,True,4.1631474721679975,0.2055836008735501,0.7257870518463934,28029967915.948334,906280920911.644,MICRON TECHNOLOGY INC,3.3512363119820945
MU,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.2515014728808125,True,4.1631474721679975,0.2055836008735501,0.7257870518463934,28029967915.948334,906280920911.644,MICRON TECHNOLOGY INC,3.3330752089648112
MU,SMH,semiconductors_broad,VanEck Semiconductor ETF,0.8857745664999004,True,4.1631474721679975,0.2055836008735501,0.7257870518463934,28029967915.948334,906280920911.644,MICRON TECHNOLOGY INC,2.967348302583899
SNDK,DRAM,memory_semiconductors,Roundhill Memory ETF,1.49245994977642,True,2.85104290255627,0.02641881481722619,0.5323358816670483,19028156520.584717,214319937577.9619,SANDISK CORP,2.917981401054555
ON,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.2696625758980955,True,3.1681292879749336,0.09397752441034846,0.6059679969944105,1410512337.7983475,45347117871.81191,ON SEMICONDUCTOR CORP,2.8537272198855623
ON,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.2515014728808125,True,3.1681292879749336,0.09397752441034846,0.6059679969944105,1410512337.7983475,45347117871.81191,ON SEMICONDUCTOR CORP,2.8355661168682795
QCOM,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.2696625758980955,True,3.100379885120594,0.10697403573363107,0.6047124664677648,5083119274.093018,224681178070.0684,QUALCOMM INC,2.8198525184583927
STX,DRAM,memory_semiconductors,Roundhill Memory ETF,1.49245994977642,True,2.6109654414729677,0.03933012048005757,0.5322247522592127,3299628246.4276123,183273561136.85938,Seagate Technology,2.797942670512904
INTC,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.2696625758980955,True,3.0275399181997784,0.0644190659382613,0.8851276967042534,14939385060.863342,604577544601.4404,INTEL CORPORATION CORP,2.783432534997985
AMD,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.2696625758980955,True,3.0024998088392323,0.0572153694047004,0.7465793202166895,17505319818.38745,726432584674.5,ADVANCED MICRO DEVICES INC,2.770912480317712
INTC,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.2515014728808125,True,3.0275399181997784,0.0644190659382613,0.8851276967042534,14939385060.863342,604577544601.4404,INTEL CORPORATION CORP,2.7652714319807017
AMD,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.2515014728808125,True,3.0024998088392323,0.0572153694047004,0.7465793202166895,17505319818.38745,726432584674.5,ADVANCED MICRO DEVICES INC,2.7527513773004286
MRVL,SOXX,semiconductors_broad,iShares Semiconductor ETF,1.2696625758980955,True,2.7142218152915696,0.033691566990385224,0.32967193090891556,4122955185.215225,154104697357.17773,MARVELL TECHNOLOGY INC,2.6267734835438805
MRVL,XSD,semiconductors_equal_weight,SPDR S&P Semiconductor ETF,1.2515014728808125,True,2.7142218152915696,0.033691566990385224,0.32967193090891556,4122955185.215225,154104697357.17773,MARVELL TECHNOLOGY INC,2.6086123805265973
WDC,DRAM,memory_semiconductors,Roundhill Memory ETF,1.49245994977642,True,2.1361741345463026,0.022643076849029553,0.3491616915814666,3479946163.556366,170303992843.52634,WESTERN DIGITAL CORP,2.560547017049571
