portfolio,ticker,current_weight,target_weight,selected_vs_retained,lane,theme,sector,subindustry,leader_state,selection_reason,hold_reason,risk_reason,rs_spy_1m,rs_spy_3m,rs_spy_6m,rs_qqq_1m,rs_qqq_3m,rs_qqq_6m,rs_smh_soxx_if_applicable,valuation_flag,quality_flag,evidence_flag,top7_score,form4_score,etf_score,gate_status,is_new_buy_signal,is_replay_retention,data_pit_status,membership_pit_status
main,MRVL,0.0853157465695224,0.0851957691151814,replay_retained_holding,MARKET_LEADER,,Information Technology,Semiconductors,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,new_candidate_cleared_vnext_gates,green,0.7445324516623273,1.0522654271547724,0.8037660719588866,0.685640252040191,1.018557518693789,0.7975895215699369,0.8669024715702496,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed+strategic_global_hardware
main,LITE,0.0632832645301576,0.0634454659578951,replay_retained_holding,MARKET_LEADER,,Information Technology,Communication Equipment,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,vnext_score_and_risk_intact,green,0.2408554446504478,1.2613692730169628,3.4455328918953176,0.1819632450283115,1.2276613645559793,3.439356341506368,3.5086692915066804,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,unknown_pit_available_from,unlabeled_or_proxy_source:current_constituents_proxy_static_seed+strategic_global_hardware
main,ON,0.0563578174635969,0.12,replay_retained_holding,MARKET_LEADER,,Information Technology,Semiconductors,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,new_candidate_cleared_vnext_gates,green,0.6740007420663661,0.6418451954864206,0.9193611536559908,0.6151085424442297,0.6081372870254371,0.9131846032670412,0.982497553267354,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed
main,PWR,0.0522831441368272,0.0527207485074118,replay_retained_holding,MARKET_LEADER,,Industrials,Construction & Engineering,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,new_candidate_cleared_vnext_gates,green,0.226520522655139,0.4922356279065141,0.5412149642768243,0.1676283230330026,0.4585277194455306,0.5350384138878745,0.6043513638881872,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed
main,MU,0.0334795037750652,0.0424213925113538,replay_retained_holding,MARKET_LEADER,,Information Technology,Semiconductors,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,vnext_score_and_risk_intact,green,0.4699109135091779,0.2056453144823038,1.2474134350425663,0.4110187138870416,0.1719374060213203,1.2412368846536168,1.3105498346539295,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed+strategic_global_hardware
main,FIX,0.0297562790646873,0.0485404880645513,replay_retained_holding,MARKET_LEADER,,Industrials,Construction & Engineering,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,new_candidate_cleared_vnext_gates,green,0.3082223804262265,0.5707159429371691,0.8493954853371264,0.2493301808040902,0.5370080344761856,0.8432189349481767,0.9125318849484894,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed
main,COHR,0.0250033081404807,0.0448499939613366,replay_retained_holding,MARKET_LEADER,,Information Technology,Other,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,vnext_score_and_risk_intact,green,0.318368700664204,0.4653792915618706,1.3459508981113857,0.2594765010420676,0.4316713831008871,1.339774347722436,1.4090872977227489,missing_or_neutral,missing_or_neutral,positive_evidence,,0.0,0.0,rejected,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed+strategic_global_hardware
main,TER,0.0134911195388872,0.0424213925113538,replay_retained_holding,MARKET_LEADER,,Information Technology,Semiconductors,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,vnext_score_and_risk_intact,green,0.10570621727283,0.3840795487015433,0.8809683527210761,0.0468140176506937,0.3503716402405599,0.8747918023321264,0.9441047523324392,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,rejected,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed
main,KEYS,0.008553253371629,0.0112586848918166,replay_retained_holding,MARKET_LEADER,,Information Technology,Other,DUAL_LEADER,MARKET_LEADER|hold_forward_to_latest_close,vnext_score_and_risk_intact,green,0.1616268697353919,0.5760751423213981,0.9321308262803238,0.1027346701132556,0.5423672338604146,0.925954275891374,0.9952672258916868,missing_or_neutral,quality_support,positive_evidence,,0.0,0.0,future_relaxed,False,True,pit_available_from_present,unlabeled_or_proxy_source:current_constituents_proxy_static_seed
main,CASH,0.2028704879776486,0.0,cash_position,CASH,,Cash,,green,cash_from_main_defense_review_balanced_new_entry_block,nan,green,,,,,,,-999.0,missing_or_neutral,missing_or_neutral,missing_or_neutral,,,,nan,False,True,unknown_pit_available_from,unknown_membership_pit
