ticker,side,quantity,reference_price,limit_price,gross_value_usd,estimated_fee_usd,cash_impact_usd,current_shares,current_weight,target_weight,target_value_usd,current_value_usd,trade_value_delta_usd,order_type,time_in_force,reason,status,estimated_cash_after_usd,client_order_id,idempotency_key
FIX,BUY,0.0,2043.239990234375,2048.348090209961,0.0,0.0,0.0,202.0,0.49690753681070526,0.5,415303.0971077554,412734.47802734375,2568.6190804116777,limit,day,target_rebalance,blocked_insufficient_cash,1881.8257615313632,r1k-C-20260514-B-FIX-95145e986541,95145e9865410e9d79e94f9d9f6fc10ee0d5f20f80185bfab6ae82a778a9cb5e
