ticker,target_weight,Name,sector,portfolio_sleeve_label,bridge_reason
MU,0.3,MICRON TECHNOLOGY INC,Information Technology,future_winner,no_op
SNDK,0.2784319159906224,SANDISK CORP,Information Technology,future_winner,no_op
CASH,0.1675438877170625,Cash,Cash,,no_op
AMD,0.1028509028588668,ADVANCED MICRO DEVICES INC,Information Technology,future_winner,no_op
UMC,0.08,United Microelectronics,Semiconductors,future_winner,no_op
WDC,0.0711732934334482,WESTERN DIGITAL CORP,Information Technology,future_winner,no_op
