year,start_eq,end_eq,year_return,year_cagr,max_dd_in_year,avg_cash_weight,avg_positions,year_frac,days,avg_stock_weight_sum,avg_stock_names,regime_dist,leak_tag
2019,99958.09127517702,116403.6692426252,0.16452472989079747,0.3000681671979144,-0.12392290807344708,0.3335027539566108,5.0,0.5804243668720055,212,0.6916803392267427,5.0,neutral=75%; bear=12%; bull=12%,mixed
2020,116932.203347249,220063.8882565283,0.8819784623660358,0.8827937206714362,-0.22284905874249084,0.3797864594837028,5.0,0.999315537303217,365,0.6223422675252829,5.0,neutral=50%; bull=25%; bear=17%,healthy
2021,214718.575718038,219958.49007062425,0.024403637808529277,0.024625407096954044,-0.19700229364125732,0.3655950832176631,5.0,0.9911019849418207,362,0.5731403244006771,5.0,bull=58%; neutral=42%,structural_underinvestment_bull
2022,222465.43056073412,200645.26901940093,-0.09808338080363543,-0.09891890559852845,-0.10467473387022652,0.8138775574638647,4.616379310344827,0.9911019849418207,362,0.18551667720433926,4.636363636363637,bear=80%; neutral=20%,over_defense_bear_ok
2023,199704.4623886369,233141.65812275637,0.16743339299573923,0.16956301289955045,-0.0980909288082914,0.4812099901428051,4.748,0.9883641341546886,361,0.5820587231872193,4.75,bull=47%; neutral=35%; bear=18%,structural_underinvestment_bull
2024,226985.92063379983,360242.4329328608,0.5870695060159521,0.5875716747086561,-0.18515460278279516,0.25609839291631903,5.0,0.999315537303217,365,0.7244361749670233,5.0,neutral=83%; strong_bull=8%; bull=8%,healthy
2025,363838.0241622615,712658.3595172312,0.9587242459281982,0.963251576211817,-0.23268227718381962,0.32272893687426235,5.0,0.9965776865160849,364,0.697421860944705,5.0,neutral=50%; bull=33%; bear=17%,healthy
2026,755737.7407878687,1356612.433080578,0.7950836115003173,2.2352992052367426,-0.17572435783844087,0.32039283797263535,5.0,0.49828884325804246,182,0.6652078635631994,5.0,neutral=50%; bull=33%; bear=17%,healthy
